Epoch,Adversarial Loss,Generator Loss,Real Loss,Fake Loss,Discriminator Loss,MS-SSIM Loss,GD Loss,MAE Loss,Validation Generator Loss,Validation MS-SSIM,Validation GD Loss,Validation MAE,Validation Adversarial Loss
1,0.8902333623671753,1.7426356598311938,0.6424511548811984,0.7284300395071086,0.6854405970548999,0.2759789993488011,0.022075595264674414,0.020174399968370782,1.790611507524391,0.2793708126065978,0.031083724643661662,0.02261191818118551,1.2138197603343266
2,1.190117802521982,1.821669227913874,0.5171066432238186,0.6100340632170699,0.5635703534638801,0.28346797085758985,0.034692088009230765,0.0266634237760541,1.8620461435607516,0.2887461953587715,0.03726365554245901,0.02914931945815476,1.2631198838899655
3,1.4483383555755909,1.900843932162225,0.4322918063042799,0.5227516953463734,0.4775217508144958,0.2933258091447823,0.03747635933210954,0.03099579957191215,1.9509623241113665,0.29811374260190066,0.03223332081797678,0.02917917929825046,2.017347320823186
4,1.4973728441266196,1.9683021996781451,0.46119215434527244,0.5286405593833484,0.4949163568431645,0.30542165248921815,0.030699556653721666,0.03020408503307904,2.02500325747399,0.3126781530004259,0.032955379177495144,0.03209848303162624,1.6776094975309734
5,1.4893729315868758,2.023934908781655,0.4953011805502378,0.5358175075517935,0.5155593439612745,0.3139054813898948,0.031090887616450777,0.03494248468473721,2.0928661829587787,0.3238494385401214,0.028963953517331834,0.03976564379348234,1.6207990912840486
6,1.4039236694537223,2.0594284488242796,0.5558433122205698,0.5600733842510407,0.5579583483209046,0.32011481610820613,0.02947131557335682,0.03907205200973688,2.0914205498295093,0.3271832487863939,0.027368288376757963,0.03622185229266878,1.294618325081776
7,1.360574525646493,2.0813391822767144,0.5842191026617364,0.5666114551843112,0.5754152791195261,0.3238689084759746,0.02840055384153943,0.04169645098249606,2.1219237041891157,0.3295958480192766,0.029903615808559197,0.03673174315433533,1.5542651042827962
8,1.3610999328837936,2.0954353145725855,0.5869624620945884,0.5647803811085912,0.5758714215500144,0.32619750509627815,0.028309846900338515,0.04188544032794814,2.1409323759795984,0.33393508396259436,0.027294724670367067,0.04384306643215883,1.3236815973223712
9,1.3707048829248303,2.1075803837947165,0.5790154048771999,0.5650989411776043,0.5720571728623608,0.3282624559357575,0.028122243197062587,0.04134815981386999,2.1492263246282097,0.3370893501297866,0.030364335995826327,0.04038936050780294,1.1187305122723206
10,1.4209773599014262,2.1166328974217734,0.5597220969739819,0.5508828610862604,0.5553024785102412,0.329730868257018,0.028436167570117,0.03876265062288194,2.1655539074076224,0.3341183428635127,0.030059530207327132,0.03705346552516958,1.874617037825596
11,1.4582875384120717,2.125949491362616,0.5524321378729737,0.5429166407960943,0.5476743893355656,0.3311713022917043,0.028979327304542238,0.03702797124578272,2.182879073744201,0.33653633133754945,0.02958589133228909,0.034632218306764245,1.9888594943025097
12,1.5041099061587833,2.1345877731240854,0.5374570501338787,0.5369087732821872,0.5371829117993214,0.33260324639856825,0.029251685118343706,0.03451111300849843,2.195070949480994,0.34272793395643614,0.031477204961937524,0.03481164317389839,1.4482899003714542
