Epoch,Adversarial Loss,Generator Loss,Real Loss,Fake Loss,Discriminator Loss,MS-SSIM Loss,GD Loss,MAE Loss,Validation Generator Loss,Validation MS-SSIM,Validation GD Loss,Validation MAE,Validation Adversarial Loss
1,0.7260359502472776,1.4365638488404295,0.7595000639494429,0.8673048566503728,0.8134024603316125,0.2273092072821678,0.007310272953473032,0.029096533433197343,1.3281421120813552,0.21254741931532292,0.005151605440992268,0.01145514441057148,0.7250169203319448
2,0.7168048731824185,1.3353533125684616,0.7319341518523845,0.82098460854368,0.7764593803882599,0.2136912463827336,0.004954081366849231,0.012411508699680896,1.3193568797346125,0.21113970582472516,0.005011372707234299,0.010818355787976427,0.7337782951270012
3,0.7122994954028028,1.325112249445408,0.7148386240766403,0.8024431302446,0.7586408773128023,0.21212597796257507,0.00486092831018044,0.011880476895640505,1.3184115896992228,0.21119880224479007,0.00498523803996269,0.010893385872824434,0.7068030507640636
4,0.706124248555366,1.31752977972335,0.7028969697749361,0.7907370027582696,0.7468169861144208,0.2109877295696989,0.004815946053515406,0.01148124280702719,1.310983394292441,0.21004458017488745,0.004959663911536832,0.010802780139938671,0.6990693523053159
5,0.7044641300718835,1.3123957030316618,0.6940593431604669,0.7815009465369772,0.7377801452038136,0.21018944821459182,0.004785380253290877,0.011250426963050949,1.3134798016795453,0.21053452496515943,0.005152885501763407,0.010763224232892327,0.6871308352243393
6,0.7030401886270401,1.3081899775596375,0.6864806580036245,0.7734066876705656,0.7299436728497769,0.20953211520580536,0.004765833094220687,0.011079443117722552,1.307244324462211,0.20943460304369318,0.00491788403962075,0.010669685259307834,0.7009827348780124
7,0.7029029419574332,1.3052096715379269,0.6807568558733514,0.7663120787194435,0.7235344679051258,0.2090576460260026,0.0047514129790695424,0.010967233631997666,1.3122168090590771,0.21026136028639814,0.004910472985431354,0.010614124423962958,0.702480951522259
8,0.7034222862821944,1.301532926178993,0.6721601679730923,0.7579075252502523,0.7150338461043987,0.20846928205895932,0.004737934421430877,0.01080818524366205,1.3107569914390431,0.21002222542115984,0.004908671018672473,0.01050057918318805,0.7042877577403759
9,0.7079672349260209,1.2995839730729448,0.6665402255159744,0.7517592000707667,0.7091497126538703,0.20812224441386284,0.004730028750949559,0.010722115268296702,1.3074008813722338,0.2093906063348689,0.004902312656223001,0.01058522252640885,0.7113941618578231
10,0.7156121481986756,1.2972962013964957,0.6589722594809025,0.7433055610098738,0.7011389100805242,0.20769635728065003,0.004722844205023919,0.010614606365165178,1.3082284577032353,0.20946726924244394,0.004901685963132161,0.010696334327184694,0.716536421328783
11,0.7296788639971551,1.2954877611931335,0.6495571574885795,0.7342303203775528,0.6918937395988627,0.20728994313706742,0.004720026066606032,0.010544132261160523,1.319859185355141,0.2111503060193772,0.0048969805586161685,0.010566981788600814,0.7498677807285431
12,0.7609226600413627,1.2952145367987613,0.6290649048571891,0.7139620042861776,0.6715134552184572,0.20698638396060212,0.004722364099716094,0.010527734765386645,1.3152779832957906,0.20993334696965016,0.004909134360012955,0.010659514976531623,0.802185002635134
13,0.8511572327005102,1.2977073199444629,0.5852752154685081,0.6685392397134862,0.6269072275212471,0.20665151621433014,0.00475314627867192,0.010487215376875185,1.3231920683954626,0.2100101275012848,0.004970425439557616,0.010546942703435792,0.9522786917997167
14,1.0197398712533585,1.311292935508363,0.5252428594802289,0.6159164326748949,0.5705796456590612,0.20740295192028613,0.005175389971068882,0.010712839209851116,1.3525795487964407,0.21420484448366978,0.007063654692907957,0.012086681288449055,0.964002888808225
15,1.027943811264444,1.331989507751262,0.531771878879121,0.6291512969199647,0.580461587969293,0.20993313069039202,0.008296745114939962,0.012696788837697278,1.3716830933030615,0.21630842904461192,0.011834183823629382,0.015512914689099218,0.9297083699481284
16,1.0815860934460417,1.349567580425993,0.5208851036429405,0.614395351891822,0.5676402274852104,0.2119875664913908,0.009877960701532504,0.013684914269425133,1.3897265606421105,0.21809328165143094,0.010322235772965793,0.014395678236936913,1.1289790722521695
