Epoch,Adversarial Loss,Generator Loss,Real Loss,Fake Loss,Discriminator Loss,Epoch Validation Generator Loss,Epoch Validation MS-SSIM,Epoch Validation GD Loss,Epoch Validation MAE,Epoch Validation Adversarial Loss
14,1.6850765080781693,1.7099550508438273,0.48387290785921383,0.4836719814513592,0.4837724447250366,1.7771757490774418,0.27969329423726874,0.002196245395022375,0.0039707018592533595,1.8569806764853445
15,1.6664788942514581,1.7047523393022253,0.48261486319785424,0.48673931251180935,0.4846770880450594,1.7860964262422094,0.279989240809958,0.00215548497935549,0.004038313833161931,1.9993436416571444
16,1.6398920743389334,1.7049303223224397,0.503748147912482,0.4949891675152677,0.49936865795165936,1.837792248326413,0.28355703740677934,0.0022301754338030226,0.003989032320610119,2.6046162684983076
17,1.6418363578902915,1.698113633825424,0.5110856392725985,0.4974826399696634,0.5042841394530966,1.7705626487731934,0.2837239533979842,0.002224004485160162,0.0039751033662159515,1.240396378007024
18,1.5921102622975694,1.6952784108101053,0.5030571428258368,0.49967387475865954,0.5013655084371567,1.7546413683510842,0.2754709889438558,0.0021563475088345165,0.003938616138877981,1.9144093334040744
19,1.580422355000009,1.6859870329309017,0.5252175539224706,0.5032949942984479,0.5142562745479827,1.8087837442438652,0.2856547789687806,0.0022478654305388697,0.004033320251805212,1.7714776627996818
20,1.5650656895054147,1.6815932376334009,0.5362939821786069,0.5138176527555953,0.5250558174163737,1.780972067821533,0.2804528350367191,0.002258643347886391,0.0039894755733412435,1.840138732990686
21,1.576428648131959,1.6748688561358351,0.5632764602214732,0.515890654896168,0.5395835574002976,1.8037300187539547,0.2859857497697181,0.0023144914945426517,0.004142543753024508,1.6271696974463918
22,1.553567113533933,1.665250815787214,0.5551389197402812,0.510206961073774,0.5326729409745399,1.8317465396954657,0.28810487386394057,0.002265400398755446,0.004015509349398038,1.9367276761244903
23,1.5459290623664856,1.659620008468628,0.5589901054285942,0.5248750680050951,0.5419325864315033,1.8383281384693815,0.2943405121406342,0.0023179917894749643,0.004109319844072625,1.3171550892491608
24,1.5219602539881747,1.6491088653625325,0.5741847527724632,0.5280914924626655,0.5511381221578476,1.8611244354793366,0.289077888540131,0.0022443899887296904,0.00399869388623282,2.408280428954737
25,1.5020867893860694,1.6358530505667341,0.5554833224923053,0.5144062450972009,0.5349447840579012,1.7936908983169717,0.2881404774937224,0.0022495859167897736,0.0040040297896299076,1.1718883026747944
26,1.5017391127094308,1.6295692550375107,0.5893002729086165,0.518790043592453,0.5540451580666481,1.7994282878142722,0.2889462077712759,0.0022220694855663013,0.004058527185252194,1.18940883918487
27,1.4906770767112996,1.6201176117328888,0.5801922736079135,0.5312498857746732,0.5557210795042362,1.8178369038282556,0.28735812214460776,0.0021332730265133616,0.003980581614280496,1.751486336911454
28,1.4819321143817394,1.6081535478855702,0.5771098160046212,0.5276478398226677,0.5523788278026783,1.8344611639672137,0.29141881126672664,0.002267303403641563,0.004102354044741159,1.5915728018202997
29,1.4732532110303007,1.602343026272794,0.5962620328905734,0.5387103537676182,0.5674861934210391,1.8049729266699324,0.28567401486191346,0.0022409707406892423,0.004003126367411398,1.6936947345099551
30,1.4486100932004604,1.587512218394178,0.5890720787263931,0.525946590050738,0.5575093342141902,1.8262818477889324,0.28771163864021604,0.0022521877526355152,0.004033199109897473,1.874532542726461
31,1.4326056785786405,1.5800739104697046,0.5896568374240652,0.5356050210683904,0.5626309290084434,1.8214574443533065,0.2887136482811989,0.002167823114506702,0.004023461947849198,1.6596853622889265
32,1.433789019248587,1.5690962513456954,0.6001219157969698,0.5415209896767393,0.5708214530792642,1.8484619204351243,0.2885420255045942,0.002213611329739735,0.003991170313538726,2.220099640257181
33,1.4382746219888647,1.5611007111630542,0.5995320398122707,0.5330761214266432,0.566304080460934,1.8078322344003839,0.2920421253334969,0.002225253614442215,0.004026047195285618,0.9865636627605938
34,1.4204440295379213,1.552275340506371,0.6036464872575821,0.5252038364207491,0.5644251622164503,1.7987529050479545,0.29070466067245665,0.0022079183325602455,0.004043364325511031,0.965473155015485
35,1.4086935094315955,1.54248318119252,0.6043620920371502,0.5384211158371986,0.5713916039720495,1.8490032899252913,0.2908317541822474,0.0022420464924157676,0.004001415804018604,1.9553860361152824
36,1.4105306189237756,1.5341044154572994,0.6227958190884996,0.5352569210529328,0.5790263704036145,1.8015976378575285,0.2925064894271658,0.002274540259330682,0.004047873643433744,0.8047257173964952
37,1.4152310151876286,1.5263427749085934,0.6144243870960905,0.5501416520869479,0.582283018852802,1.8645280236576467,0.2942478545802705,0.002298107057558422,0.004077798447589033,1.8532998160994116
38,1.413940215262961,1.519830027083133,0.616971734743169,0.5510126113003873,0.5839921731010397,1.8449464410226395,0.2995079380876206,0.0022774267346632885,0.004091452725759232,0.8305987020597813
39,1.395102245002351,1.5079712126610127,0.631754168544678,0.5399916873206484,0.5858729289059943,1.8554241960035993,0.29510246700745946,0.00226599609688608,0.0040579537320461,1.5697088903806946
40,1.3721838675217426,1.4975140444775845,0.6110796874381126,0.5538492622020397,0.5824644748200761,1.8220438272395032,0.29438099582144556,0.0022861912631073054,0.004150588859239236,0.9864214422934233
41,1.373987100688701,1.4921502940705482,0.6260248343170958,0.5458832526587425,0.5859540438017946,1.9177993276017777,0.3009894995137732,0.0022732324471283565,0.0041361766346566815,2.1090583768772317
42,1.3619207285186077,1.4824919067037867,0.6102558239787182,0.5446233540392936,0.5774395889297445,1.8654256073084283,0.30046010627708536,0.0023388501677471412,0.004169476736198239,1.1231329334662
43,1.3636647183020063,1.477024319932816,0.6162465927068224,0.5657989269748647,0.5910227599549801,1.8292884634847337,0.2943394643829224,0.0022039161846437987,0.00404021456934254,1.1401509203888633
44,1.3768773542883548,1.4682433567148574,0.6331341502197245,0.5508524759906404,0.5919933135585582,1.8507325847415215,0.28910969712949813,0.002189885141752769,0.004034340626837567,2.1970034926099347
45,1.3684364965241007,1.4606876097334192,0.6407954170539024,0.5497600703416987,0.595277743618539,1.8317214228371357,0.2887106365028848,0.0022194591199761215,0.004010705554738958,1.8645487379956436
46,1.3543335288065546,1.4501788520305714,0.6133657524243314,0.5534554329197457,0.5834105925103451,1.8525918061111837,0.2897069778372633,0.0021511395444828484,0.0039474938149648186,2.165026066468117
47,1.34967421709223,1.444885742765792,0.6237326824538251,0.5626154998769152,0.5931740904995736,1.867317130908053,0.29118478678642434,0.0021705628932203523,0.003987433154760127,2.281008244056175
48,1.3430586438039516,1.4385979583922852,0.6123693791285474,0.5667885151188424,0.5895789474502523,1.8417291412962244,0.2983126002264784,0.00228896143674687,0.0041048096875570955,0.9091953826434118
49,1.3364050316303335,1.4311587609636023,0.6210703955876067,0.563797226611604,0.5924338110583893,1.8569911589964907,0.2922680437406327,0.002246317888072573,0.004078977979085547,1.9411519980454381
50,1.360492117379574,1.4245113317509914,0.6271754116517432,0.5529657298706947,0.5900705704410025,1.8510856515866645,0.2912738274862158,0.0021816195647338743,0.004043642550080202,1.9443484328370144
51,1.3284855697129636,1.4155757952243724,0.6284301739423833,0.5492453006226966,0.5888377377581089,1.8391062720341886,0.29533265776773715,0.0022946134097552163,0.0041117115736384185,1.2140799321709794
52,1.341270594901227,1.4101054045494568,0.6414707236023659,0.5555906436544784,0.5985306837076837,1.854340098798275,0.2963370757692672,0.0022998961999001815,0.00414243857611585,1.397506241726273
53,1.3348036084910657,1.4040619997268027,0.6187277211661034,0.5553056440962122,0.5870166822063162,1.8534369476615113,0.29604081532105486,0.0022785390819796917,0.004138030664143252,1.4155096373461344
54,1.328193716901414,1.3973934079738373,0.6383763295855928,0.5564299742972597,0.5974031518114374,1.846418542589279,0.2944251767339859,0.002284552319906652,0.004089579337271564,1.4698669899136145
55,1.3353242066375752,1.3923276108376523,0.6292961080340629,0.5594909688386511,0.5943935386043914,1.862122728311001,0.29739508421180094,0.0022743329733357505,0.004114942300688237,1.4272589827788638
56,1.3283397746466576,1.3856396855191981,0.644781417111133,0.5608940666026258,0.602837741882243,1.8234586168793923,0.2959367538544726,0.0022368438435381556,0.004046197447175299,0.8311010057978491
57,1.3262635065203017,1.378564107367333,0.6151808464844176,0.561858897716441,0.5885198726172143,1.8397883963077626,0.29464296283240016,0.002171900829590084,0.003991328987312761,1.3153477925014623
58,1.3173191609851858,1.3761365473524052,0.6373835782421396,0.5613533053372769,0.5993684417009354,1.881611314384227,0.2983029516453439,0.0022472760165135,0.004114509124539178,1.7086363695958193
59,1.3114416084644642,1.3682747881463233,0.6233042416864253,0.5681525343910176,0.595728387566323,1.8680502414069278,0.29397033606754974,0.0021356899980790023,0.004060456324294408,1.9606415650391198
60,1.3088632392756483,1.3612567272084826,0.6213103857636452,0.5628315821099789,0.5920709841175282,1.8787812376593023,0.2975734122731584,0.002329605321605452,0.004140347462491766,1.737416172935132
61,1.3307773414507826,1.3596339700069833,0.6385330121377681,0.5553397209213136,0.5969363669638938,1.8490577747530126,0.2951283966924282,0.0022635669956798665,0.004196982192645899,1.4365368397866791
62,1.3285487450881208,1.3532188421614626,0.6435420527927419,0.5615714205452736,0.6025567371414062,1.8682449196881437,0.29696374394475145,0.0022138704945509164,0.004093718199502736,1.6030973464726133
63,1.3110427804005906,1.3472486688228364,0.6291194482179399,0.5684995224628042,0.5988094858032592,1.8562793812536178,0.30069616365622964,0.002356267594416537,0.004169098069356319,0.9115406453926512
64,1.299062883955367,1.3396196856397264,0.6151569718693165,0.5660620986654403,0.5906095348140027,1.9019379617368921,0.2996429519608934,0.0021901518042060607,0.004059123644417033,1.9566194325923285
65,1.3158478094035007,1.338415388046427,0.6411779621940978,0.5708170428555063,0.6059975030320756,1.8683755088676797,0.29525317576654414,0.0022168956547443,0.004200588471498934,1.808779332766983
66,1.3199472816320177,1.3326469822640115,0.6274956726837665,0.5737647179339794,0.6006301954071572,1.8321199662824894,0.29341191711260917,0.002221084994008824,0.004064977976203738,1.307247993357955
67,1.294024100608014,1.3274729806311587,0.6269602068624598,0.5708784559686133,0.5989193314440707,1.9080965205075893,0.300828606841412,0.0023069207946970526,0.004187129617500258,1.932616518632053
68,1.2913249486367753,1.3217496269307238,0.6203158748086463,0.5646648185811144,0.5924903467487782,1.8429811164102656,0.30177176846785747,0.0022681945330522797,0.004205182357257767,0.5175425163172978
69,1.285059170203006,1.315131866475369,0.6262051229654474,0.568158649092025,0.5971818862950549,1.8639909430070127,0.29404119536914725,0.0021728952517460517,0.00398147301444972,1.8717880026298634
70,1.2935592270024279,1.313110553051563,0.6265673088012857,0.5728830975674568,0.5997252031082803,1.88422131744471,0.29824902806827364,0.002271345982506396,0.004176954594515066,1.7655769965829367
71,1.2943521570144816,1.3081722078932092,0.6209199230341201,0.5669617732915473,0.5939408478331059,1.9121863686657967,0.29759538577909167,0.0022301729494505164,0.004130151335823726,2.405074517638918
72,1.2861293670027814,1.3041475229060395,0.608892445881316,0.5671395423057232,0.5880159941759515,1.9037042250658602,0.30068808270895736,0.002319091061121497,0.004171077717167444,1.8617111538001831
73,1.3031474338440185,1.302698656954664,0.6336697422570371,0.5713858276478788,0.6025277854407087,1.8983859031441364,0.30362801951296786,0.0022819724026510117,0.004163887856733747,1.4034385473090918
74,1.2929343640677473,1.2975177419946549,0.623479059395638,0.5789575055939086,0.6012182825930575,1.8626524022919067,0.2995401918888092,0.002229017738848578,0.004091992412639306,1.1818048446141975
75,1.289071639693798,1.2940421007034626,0.6388485059966432,0.5727789226998674,0.6058137145067783,1.8545204220300024,0.29522411033828205,0.002172199113664782,0.0040534163439433345,1.5390028999127605
76,1.2952902425730481,1.2888194587890138,0.620903333488931,0.5681218371492751,0.594512584932307,1.8562628817051015,0.3021225571790908,0.0022797639880507707,0.004223789574214297,0.7404796672945327
77,1.2738083948987595,1.2850278256801848,0.6194465046613774,0.5712873818646086,0.5953669435927208,1.8450211768454694,0.2948517714567641,0.0022435524526294914,0.0040594838702669766,1.3921502372051806
78,1.2878674762806994,1.2829390522774229,0.6278042635321617,0.5829894115442925,0.6053968381881714,1.8623664211085502,0.2964000938103554,0.0022233106140815157,0.00405903740326547,1.5536701509015673
79,1.3059554001308502,1.2792847506543423,0.6375201391856721,0.5724367240134706,0.604978431501287,1.8718337741620996,0.30120401345986003,0.0022730175184365858,0.004126806373452827,1.1641972950322832
80,1.2929927482440116,1.2739344908328767,0.6261960567438856,0.567422107825888,0.596809082196114,1.9055481037877975,0.3041968206934472,0.0022302231670263163,0.004226536881996002,1.4782083529503423
81,1.2732875571288962,1.2692078340814468,0.6132373680966966,0.5713908862687171,0.5923141276582758,1.8814441736074203,0.30448194307849763,0.0023298608139157295,0.004190461133282255,0.9606439261400002
82,1.289532031017415,1.2681812509577326,0.6301805300217994,0.5778943941948261,0.6040374617880964,1.9062720012474568,0.30251410674858603,0.0022913974338580182,0.004188926510594567,1.694140675239899
83,1.2832265959648377,1.263500676966728,0.6147243996820552,0.5769426742132674,0.5958335367796269,1.9020950166468924,0.29869233602856066,0.0021520864013817777,0.004036304576847544,2.0750521476122925
84,1.3128534558098366,1.264177979357699,0.6243408212826607,0.5802963836015539,0.6023186017604585,1.9325923770666122,0.29790961686918077,0.0022309539015120034,0.00411910613988863,2.7756922990083694
85,1.2948028608015243,1.2590635002927577,0.6110228754801953,0.578182348342652,0.594602611686321,1.8845912389298702,0.3008440323174,0.002301525289596534,0.004151163115587204,1.4614870919390244
86,1.2792273999084818,1.255568929175113,0.609962569392742,0.5879612120922576,0.5989618908344431,1.8762446886047404,0.29958526877329705,0.002196389210052501,0.004150420945927877,1.447725272083536
87,1.2935100274073317,1.2522455430538095,0.620678896878628,0.5838970270309043,0.6022879620689027,1.930654452677737,0.3066439015117097,0.0022570189239365605,0.004203047909268594,1.6866195000351427
88,1.2889921050629718,1.25025857580469,0.6115887408370667,0.585267515829269,0.5984281285392478,1.8290775830441333,0.2967616207897663,0.0021879557133751347,0.004032533987056206,0.8457473743746572
89,1.2910984777199461,1.2483803421385744,0.6134638268389601,0.5698084928761137,0.5916361606247882,1.8874317165067855,0.29986752720272286,0.002382798914542481,0.004201551798379366,1.6328440244170896
90,1.2889936183361297,1.2436600099218653,0.603666752418305,0.5860179279459283,0.5948423399062867,1.8687523138966966,0.2970574213627805,0.0022827404832338636,0.004160735604137757,1.5992861116463517
91,1.2996067698648635,1.243103167351256,0.6280294868984121,0.5722721129782656,0.6001507997132363,1.9301923014065052,0.3059695140319936,0.0022507564946786162,0.0041888247719629014,1.7587126494246594
92,1.285834613347307,1.2387207752085747,0.6249866251362131,0.5851256823920189,0.6050561539162981,1.9471351751621733,0.2995779920131602,0.0022785052504796692,0.004191887037992042,2.8639365868801447
93,1.2988549627014931,1.2381360616075232,0.6257780181030009,0.5828619966354776,0.6043200064593173,1.8451987845783537,0.2979347197774877,0.0021564260029489114,0.004076261255095039,1.0271555717360783
94,1.3033837028196518,1.2342681759976326,0.6164700704939822,0.5732906975898336,0.594880383724862,1.8715031166025933,0.2991361954110734,0.00226213538212989,0.0041251525455005865,1.4059731192054583
95,1.3037090118261094,1.232987669833163,0.6209067259824023,0.5726940935216052,0.5968004096822536,1.8758437400485606,0.3012591005956873,0.002262398818237806,0.004145583021454513,1.2376231605860781
96,1.2992736330564987,1.2286372065036855,0.620421938515724,0.573548936057598,0.5969854374642067,1.9400293237351356,0.3069426010739296,0.0023866172887984306,0.004292842547503359,1.8338850639324555
97,1.2895180358848672,1.2262335948741183,0.6136897500334902,0.5773502739693256,0.5955200121377376,1.9183680592699255,0.3059720156833212,0.0023074040514171777,0.004206894621986182,1.5204333450962255
98,1.2915782761193337,1.2239041765192722,0.6020514365206373,0.5812863502857533,0.5916688930227402,1.9018994370039473,0.30084693075177515,0.002292139525958733,0.004150181153586055,1.8075105813430978
99,1.304735653654058,1.2215990464738076,0.6047986276733114,0.585143672341996,0.5949711496271985,1.9054708254147084,0.3060310258668788,0.002238930525175207,0.004171256435740283,1.2574897122747721
100,1.3008027335557533,1.2199292307711662,0.6131344082317454,0.5790575617171348,0.5960959847810421,1.9381311902023377,0.29987568669813747,0.002360980360498751,0.0042156661570225745,2.6460083845329097
101,1.2944040977193954,1.2173597185155178,0.6204771583701701,0.5784465131227007,0.5994618360793337,1.8902901317527954,0.29446249875299474,0.0022169078772694387,0.004078238074880767,2.3443998001872544
102,1.3027822336427708,1.2144904026072076,0.6038431507412424,0.5934989747468461,0.5986710623857823,1.8839231929246416,0.30249565657466015,0.002244165248796096,0.004179840547062377,1.2505050237350008
103,1.3105386861271047,1.2135274120594592,0.6174551904518554,0.5784573860625003,0.5979562884315531,1.8819573201397632,0.3057056024195032,0.002256293264508713,0.004230099982220402,0.8247461951080155
104,1.3059759548496692,1.2115911501519223,0.6085410782631407,0.5788621598101676,0.5937016188083811,1.9134905761543741,0.30944468128554364,0.002311708041970826,0.00424232541216894,1.005369051795532
105,1.3029549393818733,1.2108667782773364,0.6127348587360788,0.5787537177699678,0.5957442880564547,1.9113381438432855,0.29734497295415147,0.002183929768587869,0.004090482679609348,2.4198778747244085
106,1.3183369031738728,1.2095677041500172,0.6214388429547878,0.5811191854324746,0.6012790143363019,1.9525452622390809,0.3040203017757294,0.00225748735148103,0.004236639077754126,2.4385865450380964
107,1.2975718776406127,1.2042158598595478,0.5942603651386626,0.574969063185631,0.5846147138768054,1.9027248070912157,0.30172162106696593,0.0021426107847760927,0.0040628076373089225,1.7237931465769702
108,1.2878755287667538,1.202947253648271,0.6158526644935,0.5753193860612017,0.5955860257656016,1.9014008214816134,0.3063779593782222,0.002385685409071231,0.004284942518619998,1.1292488147762227
109,1.3099799393466178,1.2032951381612331,0.6017288997705946,0.5813543218881526,0.5915416112351924,1.9308922726740227,0.30549209850265624,0.002303737042468051,0.004221705988264999,1.8282847710627508
110,1.31166044535155,1.1997851676382918,0.6067217101568871,0.5830336172910446,0.5948776643707397,1.9240220422123342,0.305941465607983,0.0023033902122753056,0.0041787072417370855,1.6378229978553793
111,1.296524919284151,1.1974150033707314,0.6053880023449025,0.5844691382570469,0.594928570440475,1.9293811075547909,0.30426573594833944,0.0022315760427947216,0.004163644014315264,1.9478294376799083
112,1.315959888354261,1.1974988483368083,0.6019415870879559,0.5815596482474753,0.5917506176740566,1.8955787832432605,0.3025026321411133,0.0021906481514575873,0.004142869065733666,1.4845893758329305
113,1.295834427177906,1.1946386446090456,0.6097176558476813,0.5810509973383965,0.5953843263108679,1.8949659685505198,0.3032330100999234,0.00221366456002641,0.004200734834352686,1.3830701379065817
114,1.2989264860051744,1.1940009960215143,0.6068212343784088,0.5882257926590899,0.5975235137153179,1.8974328830521157,0.3033575341898076,0.0022157764667892787,0.00416131049457769,1.4182117691739125
115,1.3004355252423185,1.1915563028416736,0.6051242848596674,0.5830316734567602,0.5940779796306123,1.8640668271703924,0.30073405548613125,0.0023131943275307384,0.00418811646987377,1.0632236670068604
116,1.3085821046283905,1.1902626385080053,0.5987121233597715,0.5888524228968519,0.5937822725037311,1.882546381905992,0.306056687330946,0.002204498700287312,0.004176725032169649,0.7965007105921494
117,1.3234197782836061,1.1883364466403392,0.6053594913064165,0.5846668705407609,0.5950131805780086,1.9184387955576816,0.3024194639255392,0.002166016574576249,0.004087613525854899,1.9533675919346354
118,1.3168362558458713,1.1858690606533213,0.590065798721415,0.5901531721175985,0.5901094855273024,1.9536767532216741,0.3042469485960108,0.002260493435042395,0.0041766647076694925,2.4351579955521414
119,1.3144710997761564,1.1861708383864544,0.6197385945852767,0.5839715788719502,0.6018550865700905,1.9703563657846856,0.30780800019807003,0.0022134309781014303,0.0041941269879858505,2.3420160842980158
120,1.3317721333338859,1.1854040829171526,0.6012341016467582,0.5830760464769729,0.5921550739699222,1.9188151720990525,0.2990766562362935,0.0022880832905858815,0.004129278610405968,2.3587574443403394
121,1.3083619925316343,1.1813302182390335,0.6048180930348153,0.5800955527259949,0.5924568233337808,1.900274711720487,0.3001302104205527,0.0022527308547262478,0.004118961978399076,1.8624351014719998
122,1.3128636251294867,1.17903958295254,0.6040544524915675,0.5832024145253161,0.5936284339047493,1.9217475977666834,0.30524555102307743,0.002236977228560445,0.004236695878368684,1.6760123505237254
123,1.3021499716601472,1.1787196707979162,0.5951255892439091,0.5861129873483739,0.590619288023482,1.9282460626452527,0.30467952462903997,0.002242246141751356,0.004166525597263009,1.8752027849092128
124,1.3123129525083177,1.17754475332321,0.6027216616082699,0.5833783785333024,0.5930500201215135,1.8890357597711238,0.30065271718070863,0.002187126607478081,0.0041442301611668685,1.5757619366644229
125,1.3156474436534211,1.1767576920732539,0.6075145098123145,0.5807943371889439,0.5941544239698572,1.8893357470948646,0.3027660513019308,0.0022462436819741345,0.00418085896315925,1.326246708552254
126,1.3194456831381676,1.1749741305442567,0.6034132527353916,0.5854853302240371,0.5944492909629294,1.9191498161947473,0.30141869480622574,0.0022177746042019706,0.004120671890361452,2.085983913411644
127,1.2881222323407517,1.1713454433451307,0.5965107795215667,0.5806548383514932,0.5885828094025876,1.9275818684316697,0.3044799234955869,0.0022641848723225773,0.0042419004668308264,1.8839247968602688
128,1.2874660312939197,1.1695737232299561,0.595538744584043,0.5884100553203137,0.5919744004087245,1.8746920056799625,0.3020825763332083,0.002295063396772132,0.004192839219653483,1.1141728617132027
129,1.317201557539879,1.1721357539866832,0.6107638474411152,0.5914103408696804,0.601087094342455,1.8790640518703359,0.30236062130078356,0.002229554298769762,0.004140456351686883,1.1706063043762078
130,1.3005148507622963,1.1700803643338225,0.6003370271084156,0.5903790623330055,0.5953580436047088,1.9135191309008193,0.3044737772421634,0.0023388586118829715,0.004208535793177942,1.6025814538266747
131,1.3061362997711974,1.1685071289032063,0.6068428337827642,0.590178173336577,0.5985105040098758,1.9582299192218071,0.300200760602317,0.002276683239076792,0.004209413547366065,3.0107851070847285
132,1.33101889193058,1.1686756076457652,0.5980767668181277,0.584235208934926,0.5911559881555273,1.9341079356505515,0.3079499086325473,0.002297282359962837,0.004239996909436354,1.5974240446304704
133,1.3080638681891117,1.1647773321131443,0.6101152480536319,0.5905371133824612,0.6003261813965249,1.8908878010004124,0.3010901875318365,0.00223906654362973,0.004152205042006012,1.5591081027932308
134,1.2993933169829084,1.1648446929201166,0.5799370321441204,0.5938427632666649,0.5868898982316889,1.9298038755325562,0.3003174255978554,0.0022695395156451343,0.004173576584125453,2.4291240178999747
135,1.3058800885081292,1.1638906315793383,0.5919824552092147,0.5903151480441398,0.5911488017883707,1.882444867111267,0.30204881886218454,0.002189043533593228,0.0041300125145774455,1.2766579503510544
136,1.3117449646490686,1.1620644476819546,0.5963436783374624,0.5897159717818524,0.5930298245967702,1.9020153111282816,0.30856901906589246,0.002294111126096315,0.004289701138561136,0.8803477031079695
137,1.3246101646917932,1.1629471572155647,0.6017955489741995,0.5883355965386046,0.59506557370754,1.982182541901761,0.31037710733870244,0.0023607025384293633,0.004334341581388218,2.2644971055275898
138,1.32216542812738,1.1602016558038428,0.5989157974212728,0.5891397343290613,0.5940277656595757,1.941937044579932,0.3081043730390833,0.0022557667435513453,0.004201619191394941,1.7370684246948742
139,1.3195100899960133,1.156517924805905,0.6035510685152196,0.5932175654933808,0.5983843168679704,1.8698787086821618,0.3030660400523784,0.0022586108797769794,0.004146119399786372,0.901554753766098
140,1.308179767315692,1.1573895298166479,0.5921283170961319,0.5929565606345522,0.5925424391792176,1.9985181297710601,0.30581171739291635,0.002271156110974187,0.004201627356877075,3.1435007832627346
141,1.33947579762403,1.158184349917351,0.5973453659072835,0.5836200299922456,0.5904826976263777,1.8742754418165126,0.30344044995751784,0.0022424713180876,0.004177541512577359,0.944254514384777
142,1.3214675370239197,1.156293168930297,0.5916322630073162,0.5875921186360907,0.589612191535057,1.9406870530640825,0.29554424989730754,0.002105050584353368,0.004002300575945249,3.2262840385132647
143,1.2950718569755555,1.152488596413998,0.591524343217941,0.5786299850331976,0.5850771642111717,1.9262077307447474,0.3009435587582436,0.002175454279262959,0.004132045792698107,2.284777495693019
144,1.3307770821388731,1.156198323457799,0.5950762367819218,0.5911924309806621,0.5931343338590988,1.9641611129045486,0.3095868980472392,0.002338803402690633,0.004288325650045311,2.0002518415332156
145,1.3313950018616434,1.153138047811833,0.5850601450940396,0.5825358308756605,0.5837979874585537,1.9757969014822168,0.30750938814054146,0.0022661989581699363,0.00426126810216761,2.4842620640200503
146,1.3161704672143815,1.1502314392556536,0.5969116498688434,0.5828898065521362,0.5899007286036269,1.9345815747659256,0.30280161569727226,0.002246215601731587,0.004190842569632297,2.226696382970252
147,1.3059750634812295,1.1504562713237518,0.5946554629029112,0.593601396781333,0.5941284293189962,1.8869727467919917,0.30343248893288854,0.002199185937841205,0.004171976057981002,1.2001329912467207
148,1.3330303512925796,1.1496707128463908,0.58301688905092,0.5830765430978004,0.5830467162233718,1.8987725697299267,0.30154998893750473,0.0021954876385589547,0.004122544849722428,1.6630920413287078
149,1.3422669686345343,1.15098969799407,0.5882994848997035,0.5912559791194631,0.5897777315910826,1.8950619553314878,0.30275871160816636,0.0021918481184873095,0.004144862757381448,1.443459444897289
150,1.3320175441085025,1.1479340809964118,0.5745906551340793,0.5866190880029759,0.5806048713719592,1.920651376247406,0.29999498238271854,0.0022000031783542735,0.004163514605061983,2.28635925547953
