Epoch,Adversarial Loss,Generator Loss,Real Loss,Fake Loss,Discriminator Loss,MS-SSIM Loss,GD Loss,MAE Loss,Validation Generator Loss,Validation MS-SSIM,Validation GD Loss,Validation MAE,Validation Adversarial Loss
1,0.7457472240828253,2.6720110520858458,0.7499752415309625,0.8388235875819292,0.7943994144184722,0.4326630490832031,0.013418585797033436,0.02532680847825422,2.14351897615536,0.3477261382493244,0.010871630522369105,0.009480152531989678,0.7362071763083433
2,0.7503038282954583,2.580312105965007,0.696642496407515,0.7820016821087511,0.7393220892969381,0.41921856152583603,0.011154951806491698,0.01633059107283501,2.124579357493455,0.3443451161692097,0.010581430273907627,0.00862964577298125,0.7859516737947039
3,0.8322223021165917,2.564020205254632,0.6331173692122791,0.7180299930171006,0.6755736814466892,0.4158954729188096,0.01100152439499248,0.016034724803628504,2.151402433112169,0.3476565392913332,0.011118114762049713,0.009265188352430275,0.9015978728510012
4,1.0009112078006621,2.5746711904045054,0.5530796648020407,0.6495106436432926,0.6012951540243294,0.41556835057282887,0.013641809022374218,0.017573716684570105,2.247218548207526,0.359739852559035,0.01674162101365365,0.01519593105808636,1.1368376301352385
5,1.2142768104181245,2.611426993652626,0.4749480782128457,0.5755387855762685,0.5252434322524264,0.41870918337048757,0.018477512311451224,0.019980537211436226,2.2537681914059218,0.3566281077493528,0.019085985271758428,0.013514041150237913,1.6279903670215303
6,1.3417962556532412,2.6431578035914787,0.45264820306975806,0.5505011827357251,0.5015746926612876,0.42211109803368646,0.022111528385452134,0.021289872896751924,2.262051659215028,0.35369940505475755,0.021090014009428015,0.014174735802374069,2.0918095281501863
7,1.439665303496575,2.6636665340650967,0.42814136528047836,0.5258077252742455,0.4769745451760375,0.4239866817887459,0.02439879596824068,0.023364384558927094,2.2567000308424046,0.3546269326263173,0.023317558257870234,0.015965905376401534,1.7930994265872962
8,1.4278928367593497,2.681882309554904,0.44618065305554344,0.5274565288089905,0.4868185910637732,0.4269393002441912,0.02482542980902104,0.024026435749234493,2.28080887741344,0.3582286059761503,0.025710719483341003,0.018685278797130677,1.7408248389697378
9,1.5838180438063487,2.6988742271507227,0.39072437685293454,0.483692053274286,0.4372082149989351,0.4282749341283407,0.025297653482455103,0.024736064985821333,2.3519377627759983,0.37014698607336943,0.02227297487704285,0.019084750498188245,1.793962361160547
10,1.6447348615534052,2.709159257442311,0.38042228114015114,0.47714036140866856,0.4287813212377606,0.42984849731955266,0.02367426486765638,0.024157264376602445,2.322580918290053,0.364628206392762,0.02166734168463191,0.01681210271417976,1.9266447213472455
11,1.6138426201004121,2.715213000567423,0.39213165402826333,0.48109101132420756,0.43661133253395007,0.43172388265116346,0.020699922096725828,0.023477652097224362,2.3790617159027962,0.3721546738105974,0.020105242399220017,0.01746440985963745,2.1712804076493164
12,1.6099473953040109,2.733807295422863,0.4046780662999178,0.4790946554168369,0.44188636096401346,0.4346475972690516,0.021699962290532077,0.023724378333470127,2.3720480311828056,0.3678555787558768,0.02121628694618892,0.017761578092315964,2.518733837540932
13,1.6380970761421378,2.749528841839896,0.39984709015805964,0.47401931746517895,0.4369332036865806,0.4369720442013608,0.021638320379780553,0.024153399737702717,2.3961536327175272,0.3741089335767327,0.020890779436601527,0.017485170605871233,2.2624816109372934
14,1.7233594464724538,2.7612980667639664,0.3795197080148177,0.45536199944197303,0.4174408537801355,0.4380899402830336,0.02224867311802141,0.024341777336775085,2.4052009620484274,0.37582888335559017,0.022861798543773685,0.017496167286892367,2.197393812262898
15,1.774486562633818,2.777151843463933,0.37389731641289675,0.44918342234773767,0.41154036947732997,0.44064388831180556,0.020946591791504977,0.023617590770030533,2.398924310306075,0.3777142084518056,0.014874662175495771,0.014850457184087888,2.0582788560753036
16,1.6026493029634434,2.792425616885777,0.4462087904318684,0.4860781762421269,0.4661434837444513,0.4458051166428184,0.015450933659276753,0.022011517475928284,2.3577489177132867,0.37337561174752604,0.014855887251461197,0.01705813189748983,1.7116245323329404
17,1.5631234067043773,2.783183230570069,0.4603622193336142,0.5001825553934194,0.4802723873613609,0.444647177260507,0.015591810775394723,0.021552184310470086,2.368130151158685,0.3712114297850117,0.014666853545628085,0.014055684365326195,2.2427806188915946
18,1.6220593353026305,2.79494456657105,0.4620321119609461,0.49078617636459293,0.47640914420804215,0.4457244260960983,0.01658168104417941,0.022913361544649687,2.393158926610734,0.3738332749552028,0.0161322095063604,0.016132030659800123,2.3579007465582174
19,1.6422099489891142,2.795663217979449,0.45271411886076546,0.48749825655034296,0.4701061875179962,0.4457315921231552,0.016851928845022082,0.022311237516987603,2.2607798350464767,0.3573732628089607,0.014975320988640213,0.018432080802050936,1.6626571415075262
20,1.5615172565535262,2.7957202260968863,0.48263983638456986,0.503304436199229,0.4929721362164451,0.44628559285774827,0.017122720180109522,0.02280808314282223,2.180900868431778,0.3509201748640674,0.016610642499142108,0.021564953402871158,0.7440843983867745
21,1.7042232027743012,2.814901685135232,0.43074589060119317,0.4733983289743601,0.45207210945793325,0.44730284835936296,0.020300783201053964,0.025572648405041372,2.3587641778645243,0.3684271049632388,0.015287630807216854,0.01397247143849066,2.3788288141701632
22,1.5579265449799735,2.818649841817441,0.4955742162936885,0.5159371602348983,0.505755688175904,0.45037988305988685,0.015895816237456596,0.02257839756095092,2.3006964260415668,0.36734984639533763,0.015338991368990272,0.015571546648142587,1.3137361808875754
