Epoch,Epoch Training Loss,Epoch Validation Loss
1,0.6223237027174486,0.561938944595312
2,0.5210186178016352,0.4940945659977159
3,0.47157165456672445,0.48103749640042487
4,0.43466394612248116,0.4593996738686281
5,0.4114953265581017,0.4455984886370453
6,0.390424050447348,0.44185148905110516
7,0.37397224790174977,0.4392457106728959
8,0.3606170592071179,0.42795920435314866
9,0.34504779471118857,0.41219889874162235
10,0.33481664546278994,0.4119194229833441
11,0.3257208318488994,0.46274755617567137
12,0.31528343375161466,0.3923546152274593
13,0.30731604675419555,0.39007993870311314
14,0.29810380406604914,0.40293261944468506
15,0.29470060066796283,0.39868054655837076
16,0.28834140127631924,0.394126931777577
17,0.2855788346594371,0.40313036954091264
18,0.28013083341164385,0.40158386995979384
19,0.27242816748435283,0.40197774529262303
20,0.2706160290767393,0.3685821764706786
21,0.2669577269160657,0.3807951454438415
22,0.26195543140464184,0.3802149023105896
23,0.2595137183784015,0.3924109513560931
24,0.2614738944671183,0.3809705010670073
25,0.2532089596672892,0.3711281916966625
26,0.2548459967301024,0.39647982425354666
27,0.25041550746537444,0.36047498704074254
28,0.24814843464072442,0.4166463025255141
29,0.2491475170100033,0.3965011418011843
30,0.24351617362224837,0.3745688992290715
31,0.24523862656792395,0.3753347461617071
32,0.24034705020317426,0.35506272617897955
33,0.2427776052447665,0.35933538509252805
34,0.23756369941915415,0.3464604955337016
35,0.23582265362645075,0.3769773897879264
36,0.23307564429105557,0.35674040930138695
37,0.23110650224969131,0.3560129651446748
38,0.23148426531645167,0.3439137380010162
39,0.2282663784783645,0.3687603665527955
40,0.23004171256295503,0.35884350611298693
41,0.22948123134438042,0.34817258760430453
42,0.22728613021416463,0.36016787622683966
43,0.22580614589745265,0.35538551294141346
44,0.2267560732109021,0.3566440198497445
45,0.22274955578884525,0.3629072775297305
46,0.22371064962153844,0.3598671677747583
47,0.2191661933637209,0.3773667963306888
48,0.22000636373940818,0.360505211611394
49,0.21772893684856537,0.3535524277028695
50,0.21432813293382477,0.36327368042924824
51,0.21294282255421243,0.3521241882901176
52,0.21544427731267535,0.3619070305349001
53,0.2140892438436823,0.38437063020526196
54,0.21434262133608942,0.35869644360702024
55,0.21203578729485845,0.34045517317999424
56,0.20963073255702547,0.3657742411239085
57,0.20986482056907413,0.3570817558740089
58,0.20847457885968698,0.3532973375000985
59,0.20617984084009994,0.35807619801436374
60,0.20500014156879742,0.3582325973152335
61,0.20759487597840098,0.3425709766402743
62,0.20479503204392818,0.37068694851854267
63,0.20270368180174003,0.3550579237441222
64,0.20157691739281147,0.33807586644794424
65,0.20075725832798322,0.35736856665584
66,0.20287563822087584,0.3314141820556198
67,0.19977062625909603,0.37441812779486566
68,0.20156833795622298,0.3504689973261621
69,0.20106573474070666,0.3721373925119444
70,0.19843580831048543,0.3535511649511998
71,0.1982966717757309,0.3402900701400891
72,0.19775817880607194,0.34137509587933035
73,0.19704977883254537,0.3654819840894026
74,0.1965120790463576,0.36043816785407223
75,0.19517016064590015,0.35175714196235525
76,0.19663562959749717,0.35867269502745736
77,0.1928694013801447,0.3550073283365349
78,0.19074647164176523,0.3514951699553362
79,0.1921929871414694,0.3497587263438047
80,0.19099113323304087,0.3403867796014727
81,0.19056930911528042,0.34904881790767306
82,0.1889235353608991,0.3543597197074906
83,0.1891928462192303,0.3587493447501675
84,0.18836172747786736,0.3427620904118407
85,0.18844078142240434,0.36475807296879154
86,0.18662747344352007,0.35329268936043473
87,0.18785693968093098,0.35933522147193453
88,0.18857575224128012,0.3530072793364525
89,0.18425700072518647,0.34771063341911324
90,0.18674214766740022,0.3490849499365473
91,0.18430735760577727,0.35061359848656687
92,0.18261008983908725,0.3605349073125646
93,0.18297842433767134,0.35953468271817257
94,0.18092733570227923,0.3906688767613149
95,0.18105827834169977,0.36157375077406567
96,0.18199850090584202,0.3433065636485231
97,0.17886698318000208,0.39099130294973555
98,0.18061827858920076,0.33792757751797536
99,0.178080776186577,0.36477120532319435
100,0.18047289895328586,0.3465904000343061
101,0.17722731531798905,0.35645894869382866
102,0.176695370777681,0.35739414992870067
103,0.17586793213370827,0.354015588760376
104,0.17664587110216273,0.3569258935019082
105,0.17544249785774824,0.3399239008625348
106,0.17349302077849965,0.3536427773876128
107,0.1756125981964972,0.34376754631209216
108,0.17559930157163114,0.3472095333964996
109,0.17475275604719706,0.3548264380763559
110,0.1732060731055941,0.37278615994975456
111,0.17276014455560754,0.32944148581694155
112,0.17433570907021448,0.35727083753623995
113,0.1716419939400707,0.33006054740033897
114,0.17256104371365844,0.3487498052174749
115,0.17025208679896484,0.3842469364940341
116,0.17232858496399578,0.3472912303032049
117,0.1711171939240993,0.3671666363290712
118,0.1700185429907518,0.37219977899898893
119,0.1691470262346775,0.33906006798440336
120,0.17036132201406778,0.3415960555567461
121,0.1691147288981012,0.34191517400390964
122,0.16765515727924343,0.3524199035870873
123,0.16728222753193298,0.356115170651012
124,0.16683800861109999,0.37285419721521584
125,0.1673051876811782,0.3588963559299123
126,0.16704608597079784,0.3425639007070096
127,0.1676436716591561,0.349030814577941
128,0.16540019771935627,0.3426522860437437
129,0.16543536582288215,0.3375042935748116
130,0.1639206330822811,0.33994444471850893
131,0.16206669822804443,0.3412976904827006
132,0.1612903974650996,0.3480209978236482
133,0.16376834995357015,0.358433821695108
134,0.16090363664522234,0.3463025100139621
135,0.1613899500278127,0.3584879644677725
136,0.16217103925706508,0.35379545733916995
