Epoch,Epoch Training Loss,Epoch Validation Loss
1,0.5836982546941094,0.5527049045093724
2,0.5419066940960677,0.5413533302604175
3,0.5090541503351668,0.5396719630624427
4,0.46967951859469,0.5214225562869526
5,0.4488576934065508,0.5731442755363026
6,0.431985999579015,0.5001668885105947
7,0.4173275109704422,0.49317376496361903
8,0.4025565154850483,0.4971622245233567
9,0.3900697782149781,0.48295669643605343
10,0.3734058506786823,0.4685751579824041
11,0.364424387106429,0.4709640344635385
12,0.3515294088617615,0.476145613388937
13,0.34066475670298807,0.44796120216611957
14,0.32966252814816394,0.4614826089046041
15,0.3221955031966386,0.44061298458302606
16,0.31408915331020304,0.5500315064778093
17,0.3070190888222145,0.4209280705354253
18,0.3051637385526429,0.4115088267404525
19,0.2910648670452444,0.4159116243241263
20,0.285909576681645,0.41156738082893557
21,0.28050114981344215,0.39158230888061835
22,0.2730978721833747,0.41528876272381327
23,0.2667883402627447,0.4098716356715218
24,0.2650737789419034,0.4007198483240409
25,0.26263442699514006,0.400661079365699
26,0.255869143569599,0.3988449599899229
27,0.25369040672869786,0.4067739688959278
28,0.2508479481724941,0.3924831223780992
29,0.242815225660477,0.38817444687984026
30,0.24546642245157904,0.420678634770581
31,0.24016799677325332,0.40348613403859684
32,0.23753613588278708,0.3745468133297123
33,0.23532174299268618,0.393503818013629
34,0.2313962159840309,0.37576884216949585
35,0.2255355582613012,0.392292833865666
36,0.22352544098444607,0.407255619031484
37,0.2223461909988976,0.3896102440650346
38,0.21773092023542392,0.36326602970967525
39,0.21871308318298796,0.3853397693790373
40,0.2142410355741563,0.3896329323776433
41,0.21406869968075468,0.3700504717768216
42,0.21433424681587063,0.35852634217895446
43,0.21308798663642095,0.3676948813629932
44,0.20968691781973062,0.37391792389213063
45,0.20934563793403946,0.37849948489275137
46,0.20535472162553797,0.38021802364802754
47,0.20455228007277068,0.3776938402750453
48,0.19933792740997414,0.3540014424284951
49,0.20243036605660683,0.3672277294710034
50,0.1976115090691525,0.3941792310749898
51,0.19526073270193908,0.36245834910478747
52,0.19678563312829836,0.36862027894278043
53,0.19260473714574525,0.3749714471766206
54,0.1911553956973164,0.34064080265701796
55,0.187859933467015,0.3715545985053797
56,0.19310621536620284,0.361381197708552
57,0.1875483184809918,0.36878702406023367
58,0.18517492447939257,0.3602727922259784
59,0.1860333153249129,0.3784447086150529
60,0.18590043604616885,0.36951149496875824
61,0.18112188370736396,0.3808846162479432
62,0.17941148482344071,0.3676161609712194
63,0.18276532436113643,0.36923899543089944
64,0.178610995290396,0.35476962762777925
65,0.17955556657246274,0.3821662470454075
66,0.17900130139339876,0.37107048747969457
67,0.17734577561850134,0.36973061385701916
68,0.1771089740988353,0.38731622373471497
69,0.17257216852158308,0.3689892060932566
70,0.17377447947130903,0.3636989573963353
71,0.17480063780980265,0.3726935637778923
72,0.17019239503728306,0.37666615428494626
73,0.17031536452148271,0.3784813448542454
74,0.16892078751293213,0.3701774669475243
75,0.17108587219744273,0.3693944848951746
76,0.16609090612796337,0.35133647923586797
77,0.1650512837926331,0.37286032843785205
78,0.16482423833044973,0.3647543476741822
79,0.1634945405444697,0.3659174251263259
80,0.16218747364195144,0.3720514314585045
81,0.16615065763421033,0.3775332530502413
82,0.16629668153498484,0.37437717689842476
83,0.16289083335305685,0.3798151279082064
84,0.16151048861767936,0.3867895290499828
85,0.16021748261283272,0.38714972499941214
86,0.16170676199962264,0.35702235239451047
87,0.15868575835762463,0.3842399923527827
88,0.15682828506940732,0.3814559431349645
89,0.15656621682498117,0.36099731883064645
90,0.15794701528452013,0.4176212591958828
91,0.15559814816502773,0.358854260942975
92,0.1545594274390327,0.37235947632398764
93,0.15226856044129186,0.4124925722108513
94,0.15345651426797977,0.37735045039262927
95,0.150758952708186,0.4497030111609912
96,0.15709181583446005,0.3728390600837645
97,0.1521853417158127,0.38660568208968055
98,0.1549157088946389,0.38236963973670707
99,0.153493973252404,0.4047763335411666
100,0.1489270191356216,0.4008810278822164
101,0.14987215607467552,0.36387148729113283
102,0.1511397684397905,0.3969498224434305
103,0.14930784447199624,0.3851316536059145
104,0.14248560447569775,0.4117550691620248
105,0.14643361264758784,0.4212262595286135
106,0.14497291921718936,0.3979574015883149
107,0.1448583103108989,0.38817074323286777
108,0.14354852381688746,0.4098387038610021
109,0.14662631959047007,0.3996309082039067
110,0.14432179946857301,0.3736042666142104
111,0.14392345857442074,0.39296379695173167
112,0.14372208731289468,0.3965667464694039
113,0.14134117453156606,0.4325620819310673
114,0.14015166312861055,0.39660076987547954
115,0.1424895361582141,0.42276984643740734
116,0.13961016472591006,0.4458625912666321
117,0.14131863744038603,0.4214511616308181
118,0.1376967781385326,0.40754251524073176
119,0.13802249376540598,0.42546389527985307
120,0.1379982556094942,0.39648083428867525
121,0.13774121434063366,0.39692593622403066
122,0.13595358973530972,0.4215045198309617
123,0.13793046438013729,0.4110767672784993
124,0.1330639590104313,0.3806823050878087
125,0.14016515775786145,0.3988914774089563
