Epoch,Epoch Training Loss,Epoch Validation Loss
1,0.6938411975126775,0.6723894328852884
2,0.6269506111008222,0.6511978442762413
3,0.5832667221605289,0.6460832045748343
4,0.5636924607526572,0.628882916924221
5,0.5502546569485156,0.6126855016728632
6,0.5376850357431857,0.6557250823460373
7,0.5296354686810834,0.6176500645727893
8,0.5104471031637465,0.615369870966556
9,0.4995609447970742,0.6114280218976775
10,0.48487590323584,0.5775466807722266
11,0.47747160530969746,0.5755593900392258
12,0.4621019879752984,0.5734089428887648
13,0.45201396328381827,0.5963015895263821
14,0.43800610285557684,0.5954439494929282
15,0.42820755328189153,0.5549492427920983
16,0.41525200223092174,0.5587209815682929
17,0.4082384961122861,0.5714389481186087
18,0.39803113290643105,0.5436791422125561
19,0.3903640982557516,0.5563752497333327
20,0.38229434647154614,0.5357795577812818
21,0.37472786702459954,0.5553472931283752
22,0.3707647653693547,0.5421201340318506
23,0.36450366744557855,0.5329455986521603
24,0.35930089487648403,0.5226012207324209
25,0.35256046001784136,0.5375931115906223
26,0.348971139822827,0.4998573680329167
27,0.3465387475692102,0.5543544747276243
28,0.3410127741880104,0.5193216703296487
29,0.3383780101497398,0.5006106756871043
30,0.33263112076359697,0.5239477200445786
31,0.3302745730081787,0.5069852177224128
32,0.32706437285867385,0.5473259241362802
33,0.32485045478908253,0.49574074071217206
34,0.3202975849911082,0.5051398895729601
35,0.3200267461265941,0.4920758612794814
36,0.31517383254698067,0.4977921129636515
37,0.31217048199633596,0.4945461810414308
38,0.3091444712529173,0.5204929083196166
39,0.30718087820244616,0.5084961569971509
40,0.306298872440687,0.5066198221608704
41,0.30317708402566734,0.5241031491873311
42,0.30089784343345244,0.5148407259797738
43,0.2979193452104438,0.5086844129110474
44,0.2951168025553715,0.49859901084229835
45,0.2955362137681881,0.5496457998269524
46,0.29249003963148007,0.48603662721861424
47,0.29189644216514027,0.5229080807344586
48,0.2911668737403682,0.48753929118704953
49,0.28543132751202976,0.4776993614006666
50,0.28472966592392474,0.4916011095046997
51,0.2821169098320066,0.5037753768021764
52,0.27887893770439703,0.49217520917163177
53,0.27892506392825334,0.49615954086671465
54,0.2755995625324669,0.4943938987707001
55,0.27337767579211075,0.49495160306980407
56,0.27130889865096475,0.5336287628396664
57,0.27010385261573755,0.49095653932468564
58,0.26636692701426684,0.5409686606304318
59,0.2654076958777475,0.4896434863992766
60,0.2629675175841959,0.4948706161352544
61,0.2609684548233865,0.4770969784532497
62,0.25966488221874,0.5299699220782011
63,0.25688070808460967,0.48598914617806477
64,0.2570932651488263,0.5000631451801537
65,0.2557281226560962,0.5085472474300784
66,0.25399682348685676,0.5010749847670786
67,0.2544866616486526,0.46714699872178966
68,0.25049376686210517,0.4744240642567865
69,0.2501061914458138,0.4700341286028133
70,0.24966359335440594,0.494791355787539
71,0.24864601814111725,0.5147248035162882
72,0.2477549731609274,0.5075469955899357
73,0.24707221855088823,0.49386990956621235
74,0.2452615939966235,0.47998710220156154
75,0.24373219122530007,0.49992162641746546
76,0.24252428062504433,0.4738554176357057
77,0.24203739512223202,0.522103298236342
78,0.24249067540723282,0.48461299024376214
79,0.2400168706586615,0.519713841719565
80,0.23880329050245833,0.5020614499165341
81,0.23732415078299457,0.5078071189277312
82,0.23602729841883555,0.5126898957818162
83,0.23723847470933296,0.4780489349482106
84,0.23663099378835958,0.4747668805659986
85,0.23422831157985768,0.5010963573175318
86,0.23336739190777794,0.4873172657357322
87,0.23312299723019364,0.4920313361228681
88,0.23296670330169258,0.4738791286945343
89,0.23170273638040315,0.48019512718409496
90,0.2303546687862912,0.489381823567004
91,0.23014418880042972,0.5220055124338936
92,0.2294877150294478,0.4940420139848796
93,0.22867471752230262,0.48297593163119423
94,0.22850112349833132,0.5069054709930046
95,0.22751621312660272,0.48337311078520384
96,0.22716028612778813,0.4969857323403452
97,0.22590001944269314,0.49711498024027334
98,0.2256871304917531,0.487106558154611
99,0.22425930647820722,0.496676317617005
100,0.22424076844128918,0.4820573401022581
