Epoch,Epoch Training Loss,Epoch Validation Loss
1,0.6594123727934701,0.6058545862806255
2,0.5916679062162127,0.5466657827297846
3,0.5330395096824283,0.47662712325309886
4,0.4677467996733529,0.46510960538496915
5,0.4139162786233993,0.4410199122182254
6,0.36018595031329564,0.39458237434255666
7,0.32307790812991916,0.38286439834655017
8,0.3012794031415667,0.338465993945626
9,0.27465435294877916,0.3482087282785054
10,0.25245381013268514,0.33740519526703605
11,0.23994403220358348,0.31378411150526725
12,0.22633141229550044,0.2914247292725519
13,0.22092584854080563,0.29418458352828847
14,0.20820264225914364,0.2669385454949291
15,0.202451379937785,0.2997888783100008
16,0.19457691941942487,0.26342092745605555
17,0.18879985558135168,0.29294073590259445
18,0.18174573133389155,0.28145502357818614
19,0.1771965532217707,0.2633593500345603
20,0.1738507061770984,0.26226759916064385
21,0.17140084991852442,0.26833956080606614
22,0.16637070069710413,0.27138007389402935
23,0.1609409659249442,0.2642981852351249
24,0.1611113131330127,0.25972804469966343
25,0.15897936138368787,0.2760392804255431
26,0.15330497499023166,0.2636799101942572
27,0.1515442696426596,0.27963122768306187
28,0.14955159163191206,0.294132216822827
29,0.1471739379564921,0.2887605731857234
30,0.14406995285834584,0.25395556646345674
31,0.14466162891615006,0.2683327193318427
32,0.14060126701990763,0.24102738255570674
33,0.13910103869580087,0.24336674415517126
34,0.13825015103533153,0.23262855466241125
35,0.13629291449274336,0.2416319127312337
36,0.13656437893708548,0.2652465421920535
37,0.1327713853830383,0.2644496713390296
38,0.13109284811076663,0.27007592161153926
39,0.12949046477675438,0.2649558159983021
40,0.12867359587124416,0.252009444623843
41,0.1265622577851727,0.24909676932569208
42,0.12485501347553163,0.24027350116735216
43,0.12393624459703763,0.25245283865209284
44,0.12358990487598237,0.2474471065162242
45,0.12073358484676906,0.3036772833130826
46,0.12095172480458305,0.2566191033385266
47,0.11860677367874554,0.27257600970480633
48,0.11907178164238022,0.2364296462258388
49,0.11687461058298747,0.2571068614207465
50,0.11552382261980147,0.2772713032518995
51,0.11500772956581343,0.2530741787504876
52,0.11443137027678035,0.25444962174214164
53,0.11351267429334777,0.2889848839620064
54,0.1123073340455691,0.2679344830156743
55,0.11225794745343072,0.2524449932335437
56,0.1123755194956348,0.26850524356310396
57,0.10957106636393638,0.236419927328825
58,0.10865848375927835,0.2773583533092477
59,0.10788952685537792,0.26424491855091065
60,0.10654553079888934,0.2516546779494176
61,0.10608140489884785,0.26804170196597604
62,0.10652515821513675,0.25058542517409926
63,0.10324149281496094,0.24657036038650865
64,0.1034774002503781,0.2919852143560333
65,0.10369623456682478,0.24480551759573235
66,0.10349556151600112,0.2632752304104553
67,0.10070129273193223,0.24858190830069027
68,0.10018127114290283,0.24708507287091222
69,0.10033735772683507,0.24094529565552186
70,0.09943492863859449,0.24743439248581042
71,0.09936557965619223,0.26342132190863293
72,0.09869688009931928,0.2626112326551443
73,0.09625586268447694,0.28933883394146787
74,0.0966541778544585,0.2697009002768445
75,0.09538056287027541,0.28775203360737056
76,0.09461053225965727,0.23455304896523213
77,0.09618686160161381,0.24681561247541986
78,0.09382685322846686,0.2657781507948349
79,0.09328529036470821,0.24886448754147553
80,0.092610395273992,0.24941039175308985
81,0.09295635152430762,0.2701978305376124
82,0.09174501165038064,0.27146029737831534
83,0.09168316788616634,0.2882665805518627
84,0.09121148349983352,0.24426059155114765
85,0.09204065883443469,0.2809664247793028
86,0.09045303682486217,0.2849063499477403
87,0.09025751057834852,0.2785085213167229
88,0.08836587076740605,0.256188211041963
89,0.0897973185990538,0.25511985811693916
90,0.08857569427007721,0.272790537611849
91,0.08688277176803066,0.26790953393297634
92,0.08700409790589696,0.27327735623580285
93,0.08548330668182601,0.265343907364141
94,0.08531696580705189,0.2921335354190448
95,0.08531655673469817,0.2738356739282608
96,0.0837945916397231,0.2456352904267695
97,0.08484472464947473,0.27086656001107445
98,0.0856511047198659,0.2693020876968044
99,0.08465608382508868,0.26777543161792317
100,0.08305921499927839,0.29267181999895764
