Epoch,Adversarial Loss,Generator Loss,Real Loss,Fake Loss,Discriminator Loss,MS-SSIM Loss,GD Loss,MAE Loss,Validation Generator Loss,Validation MS-SSIM,Validation GD Loss,Validation MAE,Validation Adversarial Loss
1,0.9695108514500441,1.7669108678010592,0.6162521041307982,0.7009022312290796,0.6585771677123641,0.27833572280410246,0.02576057677778448,0.02266041079250945,1.8336287566314422,0.28537089221543005,0.03304214118787039,0.02556235850729467,1.2559780448174174
2,1.2821772610838158,1.8532291716075333,0.4855824888553383,0.5763068063898487,0.5309446476220788,0.28717366116222803,0.03696193059409178,0.029116410124119505,1.9234146191820642,0.29662215426203753,0.035930476525234074,0.03036022278686047,1.5478198445200089
3,1.438678995855657,1.9310425440969965,0.46021632634517107,0.5315217462181222,0.49586903633260043,0.29894898663027636,0.034818025515344006,0.030596647306460435,1.986450179061131,0.3102204527777695,0.033067383388742384,0.033029412922524634,1.1806133236459602
4,1.4678269571821048,1.9948164267528778,0.5015543584273595,0.5384870816838448,0.520020720162142,0.3089988733497434,0.03378319900388191,0.03364863790868663,2.048721635107038,0.31423293288099124,0.032510586212381155,0.03416265364867674,1.9330159488694254
5,1.451684043499013,2.03917228163491,0.5301130023908717,0.5452906807962291,0.5377018416568566,0.31667800626477405,0.030245018671450734,0.03627502153318506,2.0941656577679995,0.32088853936304856,0.036437029090021514,0.04253236903927765,1.7973004449594212
6,1.3714379952280158,2.070076406158509,0.5715486456576501,0.5628750240437956,0.5672118347730054,0.32170690972853117,0.02977644615791456,0.04148660057977575,2.1198175431959645,0.3261623045199716,0.026304766943952427,0.03495836861404106,2.031611560528862
7,1.3724833389949522,2.088999917754879,0.5824443259489787,0.5608544452772117,0.5716493854653806,0.32509226758989324,0.028544376769086898,0.04127776730006844,2.1220786814417885,0.3324443267817965,0.03153440883889483,0.038657894021250666,1.1444083347873837
8,1.3992551988498731,2.1000472756916397,0.5642026292448892,0.5527059046742533,0.558454267085669,0.32684878139049184,0.028942832670118695,0.04004899304193908,2.1530344628222218,0.33462537641210505,0.0263902203973372,0.03785406211799667,1.620758406976761
9,1.4254472662184443,2.112510647644289,0.5568525584511876,0.5478162123237765,0.5523343854255688,0.3290650878584362,0.028775684470781743,0.03807207245254103,2.1652232628955663,0.3371595547867877,0.027739302790561457,0.03402948521792449,1.6099429090994946
10,1.4676539895015877,2.1240411427888004,0.5506990738974796,0.5393255846701001,0.5450123293553311,0.3308915381118322,0.02941042852594946,0.03589878640075593,2.1691543790296044,0.3410573258977681,0.030539723892527043,0.0351231446888339,1.142951087654248
11,1.5058915666138544,2.132225275204372,0.5327568082476015,0.5309319881942102,0.5318443982512723,0.3321999075762571,0.03006553792766043,0.03366571275000601,2.191691546349215,0.34216800523908864,0.030941882084821425,0.03296446385394359,1.4955433552146153
12,1.5578102986661562,2.1397645851382565,0.523787955767659,0.5236849406104649,0.5237364482714116,0.33330980366552426,0.030325849049264768,0.03168939698693909,2.1939915229473606,0.33918879973248117,0.030508228943481975,0.02846892123836482,1.9976314457684035
13,1.5775958577391769,2.145319619283191,0.5163426075072027,0.51492617676628,0.5156343922772504,0.33426659988431384,0.03052916625912478,0.030311059594668014,2.1973468081879783,0.3450793825416792,0.030034597642344008,0.029109436967465516,1.3545295317100179
14,1.5944301088884345,2.1518952319983717,0.5169106895471021,0.511198899672403,0.5140547946601917,0.3352725803234459,0.03104097490001014,0.029497268736315106,2.222200774716373,0.347048166786466,0.029130617835547115,0.029001358109127306,1.635595951472188
15,1.611947444436645,2.1550748818205285,0.512313030734267,0.5076973694926074,0.5100051999878541,0.3357155168087781,0.03140482104054783,0.02877958714045866,2.223403956764005,0.34647173658410463,0.030923888727246666,0.029380168809695607,1.6853895822250486
16,1.61785885003303,2.1570060011447216,0.5041527644625337,0.504798835192342,0.5044757998094238,0.33604421724960865,0.03160083291148363,0.02824692066571526,2.228433208320902,0.34933672524612913,0.03240696792523237,0.029956730793246653,1.4009831392677068
17,1.6122897487091536,2.158272655588647,0.5070569795381631,0.5041271895602547,0.5055920844164201,0.3362832054738743,0.03201917076442709,0.02793976189733338,2.2167387024063028,0.34496072485780266,0.031376753647725034,0.027352254609407437,1.7649068741915215
18,1.6229385242347858,2.160550425916655,0.5131684399196278,0.503265688365156,0.5082170642268002,0.3365909752965336,0.032165710999455144,0.027691935472659773,2.2470425866626726,0.34934769418700007,0.03304246013587728,0.028285833799240895,1.7925625251557995
19,1.6090211580484555,2.161245651108746,0.515445395167706,0.5063193644479053,0.5108823797841301,0.3368843817132782,0.03216663339095765,0.02732166748673535,2.252124753849777,0.35520142866676585,0.03277546548074193,0.028576349997270566,1.1912872980960865
20,1.6076165865370748,2.1615009953729287,0.5155619508307607,0.5045060084262386,0.5100339796248968,0.3369297934199407,0.0323488978314172,0.027192507081354487,2.242579898539993,0.3501802859930975,0.0325297157101825,0.026844293060863344,1.6424834538173265
21,1.5897927275645483,2.160065122749569,0.522944064698156,0.5042310886087092,0.5135875766441683,0.33680746241329323,0.032628154358948815,0.02710255634713363,2.2516677662601916,0.35006404323820306,0.03311290601844998,0.027573911633148526,1.8119337155272501
22,1.5875414732002642,2.1582947660460925,0.5195237017610054,0.5064613861594124,0.5129925439344747,0.336480252936783,0.03298125347458639,0.027054921228389206,2.242073889759145,0.35006241058658116,0.033463613506270605,0.027766430819603373,1.6093875857657367
23,1.581375505455079,2.156759932270759,0.5331563020825518,0.5059430383436092,0.5195496702419028,0.3363289355523483,0.032819473266222754,0.02689806780381307,2.280523680013044,0.3568516004373911,0.03351269605332415,0.028497822057683357,1.5480711577477735
24,1.5740547616958092,2.1551032806256423,0.536366566114949,0.5079685812329646,0.522167573592122,0.33607765475947343,0.033071718898733844,0.026862893728361783,2.287108111840968,0.3598816364502604,0.03411958154440598,0.02822152551610287,1.3095436818430344
25,1.566118726223238,2.1530608301351792,0.5373880818803259,0.5079582184388447,0.5226731503222258,0.33583223153936104,0.03306391499998343,0.02669758878264326,2.274586659711421,0.3536265711405083,0.03311180529979261,0.02731303261595275,1.8480478958266835
26,1.546815537854012,2.151203364339709,0.5433879567917028,0.5126319129589217,0.5280099348176676,0.3356184554828007,0.03335373028963557,0.02679812312823558,2.3051779580047844,0.3562154273925232,0.03309285424820783,0.027452649015974516,2.1467977221986465
27,1.5364156686218364,2.148471088040827,0.5455712194333965,0.5155260341726274,0.5305486268354371,0.3352590614003877,0.03339066471028008,0.02670527046711554,2.295785265777286,0.35855895255177955,0.0334098962192508,0.027843823285667244,1.6635565905632812
28,1.523832312326762,2.1472959840172527,0.5517132289956769,0.5203965168222929,0.5360548729357485,0.33514847293697886,0.0335053760733617,0.02670815448284676,2.296487288159296,0.3565319019074614,0.03415083880190688,0.028041816159224426,1.9020644029775766
29,1.5125607892028878,2.143455232217451,0.5613892426573792,0.5213161678493237,0.5413527052996732,0.3346141121126598,0.033511732490828484,0.026630786950739872,2.277971897275783,0.3562450011571248,0.034312999546497316,0.02740223813945578,1.5757330152167557
30,1.5084551769038794,2.1421062456504125,0.570237681738009,0.5240288215629401,0.5471332515573165,0.3343770699742816,0.03371219599437309,0.026708871249699336,2.298927980424342,0.3586122031312538,0.033233967482166955,0.02679560542283805,1.7445037190318597
31,1.5066390096437177,2.1364221621626944,0.5600731098825232,0.5213595712940875,0.5407163405363222,0.3334533828798332,0.033757620006511474,0.0266122918684858,2.299319604079515,0.3596461104804153,0.03385503186152002,0.027423981183474673,1.603278546758659
32,1.4985238917060784,2.1331545458820913,0.5707336371014644,0.5216796313548622,0.5462066341715479,0.3329652326645262,0.03384068318683593,0.026596270765003684,2.3096263691899033,0.36131793326557343,0.03437321170608545,0.027747706940467118,1.5919569836514755
33,1.49698400816953,2.1307303183775113,0.5786104540572983,0.5257691019771836,0.5521897781958367,0.33255896383176425,0.033930221023349416,0.026597112400365136,2.3327443329415,0.3650448538573759,0.03416950321462664,0.02800743362181692,1.6059654160979684
34,1.480323649806998,2.127168738255681,0.5814963579723422,0.5247236158957169,0.5531099868388129,0.3320870063982803,0.033999667358184535,0.026630847867188136,2.3043523192796713,0.36249469299451303,0.03504942079518004,0.028246703304888016,1.3217607185140698
35,1.4777063602516256,2.123586344336831,0.5795343777915742,0.5260909099042267,0.5528126438638558,0.33151339514540784,0.03402364672269465,0.026597006337289474,2.305281223235144,0.36522556785776655,0.03513800730763057,0.028026011935120214,1.0152759119080148
36,1.4651101438663683,2.1194514742491157,0.5867452565348998,0.5309251616795144,0.5588352089347877,0.33091166634014807,0.03414523405038102,0.026580733226513907,2.3160942172163477,0.363236582098363,0.035374664132570746,0.02824906005007461,1.4610199662732657
37,1.4620969410595577,2.115896498137464,0.5897047598214481,0.5284902949146587,0.5590975274426827,0.33035710217232006,0.034097851606733884,0.026551184964240932,2.33107007898821,0.36394546155608937,0.03524242853917649,0.02840532385257301,1.6749911043043018
38,1.4535931524339138,2.1123831767211074,0.590999431834016,0.5269846134618621,0.5589920227827865,0.32983894887452103,0.034131516994942934,0.02653830822155242,2.3446817309605192,0.36290415236821866,0.03357711833698943,0.02719884841500882,2.129616949271965
39,1.4481037860171642,2.1098385086356686,0.5950636189203461,0.5338341767850024,0.5644488979947274,0.3294192452594107,0.034314102824040335,0.02660374395185415,2.33954100422607,0.3684898559042253,0.03520871288219086,0.028075640477001812,1.3063502515673442
