Epoch,Adversarial Loss,Generator Loss,Real Loss,Fake Loss,Discriminator Loss,Epoch Validation Generator Loss,Epoch Validation MS-SSIM,Epoch Validation GD Loss,Epoch Validation MAE,Epoch Validation Adversarial Loss
40,2.193011135485687,1.6577326079200936,0.19866851153894421,0.3252510634405683,0.2619597873901321,1.766403080328651,0.274771077502332,0.00483470550561316,0.004167593390401297,2.1754862876939134
41,2.1927103926420175,1.655925855334523,0.1986691907503339,0.3252508597173277,0.2619600251358398,1.7667914768774373,0.2749057242204513,0.0048386314391301805,0.004179032090981257,2.1667893218954273
42,2.1927784995762347,1.6538627518733726,0.1986683115883562,0.32524976735311556,0.26195903965800754,1.7691515938045588,0.2751063549623242,0.004838325789680683,0.004191379373093809,2.1896751645616064
43,2.192941984220257,1.6519821734608187,0.19866758043848248,0.3252484299766204,0.2619580052129954,1.7710985297891608,0.2753584721938623,0.004842073239236572,0.00420096206848072,2.198093199660148
44,2.1928300639089393,1.6499324355856397,0.1986666823609799,0.32524786094301855,0.26195727157415083,1.777959987471335,0.27666444382490124,0.004846064632281156,0.004219737754438546,2.1781504195071384
45,2.1927698178195856,1.648218051062922,0.198666422280951,0.3252469088822869,0.2619566655848853,1.772965504074575,0.2756881810301124,0.004841219941987329,0.004197999483772964,2.195943941240725
46,2.1928201731962367,1.6465037419105089,0.1986679514671616,0.3252493865013854,0.26195866903871295,1.774980288335312,0.27589621555595895,0.004843217201307447,0.004218515415265564,2.210825226578027
47,2.192955079612442,1.644664992309533,0.19866574139935952,0.32524696294281996,0.261956352146592,1.7774547807448684,0.27641659530259693,0.00484606278428526,0.00420085942272617,2.198165699690082
48,2.1926457238235653,1.6428701799288317,0.19866705627821524,0.32524857245114536,0.2619578145094892,1.7815843418140873,0.2771426730705145,0.00484512841198936,0.004242865754568632,2.192806153193764
49,2.1927776308796934,1.641294472793834,0.1986648678794845,0.3252459231932296,0.2619553954737517,1.7789976476476743,0.27666540771573284,0.00484514137978991,0.004212952313026224,2.198942119610748
50,2.192586922199601,1.639577412080925,0.19866716231316237,0.3252465102767694,0.261956836335251,1.780871874786739,0.27712380377743956,0.004844688351317091,0.004220345647946034,2.1812803342589566
51,2.1926505082743777,1.6380929079875253,0.1986651257764922,0.3252458447830276,0.2619554851550936,1.7819335207990978,0.2772770997348637,0.004848085333714666,0.004238781456500339,2.1836810710039427
52,2.1928651106909807,1.6364994772202122,0.19866432185851915,0.32524471523668375,0.2619545186700902,1.778025581759952,0.27659503277079717,0.004842202211887869,0.004200994638781792,2.188243711822009
53,2.1929083209053113,1.6349220284763422,0.19866492728814733,0.32524810043078806,0.2619565139079188,1.7834510445893808,0.27756203237584604,0.004848632693201549,0.004224710787173803,2.180110111334252
54,2.192833762567468,1.6334321699469267,0.19866375051559665,0.32524440609692795,0.261954078220248,1.783066248041531,0.2774132653746916,0.004849555837015783,0.004230933602144755,2.1901232857867625
55,2.192725774246438,1.6318293514959683,0.1986635130224879,0.32524311246142723,0.2619533127822427,1.7885680192938218,0.27834676850250734,0.004853920966071811,0.004244780917190573,2.1877740987367855
56,2.1927431564085076,1.6304465036773375,0.19866407602202313,0.3252447397278952,0.26195440784882823,1.7884402351086355,0.2780327066953565,0.0048513560987857906,0.004231670900286148,2.223219345046525
57,2.1928909607280613,1.6292419073074058,0.19866308639699493,0.3252431457021441,0.26195311616879186,1.7905592523938836,0.27868267962316606,0.00485645897548652,0.004253312198935391,2.187068061087044
58,2.1929543057189043,1.6276789080777851,0.19866351791006004,0.3252464435645124,0.26195498072803153,1.7891130901399663,0.27832536937600394,0.0048531285477576335,0.00426217876877955,2.2009113037765626
59,2.192665373009059,1.6265016849863587,0.19866240978781005,0.32524287382726796,0.2619526417247911,1.7888551432901003,0.27838209521860185,0.004852784452634789,0.004243421713507386,2.1893272912223205
60,2.1926998905701436,1.6250881081991126,0.19866281650589168,0.3252423307460319,0.26195257367767927,1.788760437764053,0.27835464088813117,0.004851572095394293,0.004230984008275704,2.191000691674226
61,2.192686554459858,1.623613219093583,0.19866362294985435,0.32524267410641433,0.2619531483424959,1.792611947276919,0.27896603418632493,0.004859097803003361,0.004251417297592315,2.194104496601433
62,2.192943539236889,1.6225755350571984,0.19866303025143164,0.32524116576179574,0.261952098036011,1.7893693571704685,0.27832462124053053,0.004855003878137449,0.004233834644369578,2.2066557883319247
63,2.1925621889809253,1.6212141396235291,0.1986621092168208,0.3252414953098056,0.26195180227746745,1.7903017397708318,0.27854003409627687,0.004852928732100167,0.004238581652474671,2.1994004749932814
64,2.1926765156022188,1.6201394751948883,0.19866231404409307,0.3252409652287058,0.26195163963857704,1.7894744672952687,0.27858360235059143,0.004854051064038774,0.004229740287715734,2.177781205711556
65,2.192718453214267,1.618810914551569,0.1986620168243952,0.325241421322263,0.26195171897207176,1.7947814403768367,0.27926721501111185,0.0048546560436104075,0.00424693490204909,2.201531155452282
66,2.1928081016987018,1.6177539212582108,0.1986614417262407,0.3253019225539894,0.2619816822479051,1.7962120688679226,0.27965494275192754,0.004859142336146797,0.004278288965483732,2.182899602330648
67,2.19295399611968,1.6166007109035374,0.1986604019908046,0.3252413047739729,0.26195085327405426,1.7959536247977046,0.27941351471138637,0.004857526964587424,0.004250127714603086,2.2072976215128914
68,2.193052702944442,1.6156104295187206,0.19866162938222748,0.3252423222687236,0.26195197578464596,1.799402407753627,0.27999206185091696,0.004862065822973125,0.004264695018408805,2.2064654882934978
69,2.192832512167764,1.6146650621021037,0.19866236346965294,0.32524263911928053,0.2619525013429178,1.7980602571497792,0.2799682239301029,0.004858617059848299,0.004267997241070506,2.182485960299355
70,2.192908334519524,1.613439071505944,0.19866071910702587,0.3252404049032354,0.2619505619817217,1.7929868840154597,0.27910193614038736,0.004855369178320898,0.004233038018702492,2.1857371604362856
71,2.192868561314749,1.6122868936451733,0.19866027290511337,0.32524133826946633,0.26195080582464575,1.80126853391877,0.28038906980069184,0.00486238083013148,0.004256595540414082,2.1963027326458673
72,2.192696440451573,1.611351190812926,0.19866108349736072,0.32524006172576947,0.26195057245369074,1.7997704404951338,0.28003239762474064,0.004859693063988372,0.004251759739831731,2.2092919963658058
73,2.192702675639198,1.610446530842701,0.19866048658750357,0.3252392584458266,0.2619498724083306,1.8038432025241613,0.28075137061618244,0.0048623082305777375,0.004278642148107296,2.2038805464837066
74,2.1927411859798167,1.6095507020022146,0.1986610666744876,0.3252400473820681,0.26195055711265897,1.8030882295108959,0.28073384505649873,0.004865549362352567,0.004281789629741955,2.1907563699926422
75,2.1928991409799568,1.6084804530556955,0.19866059306123252,0.32523935766713447,0.26194997545346416,1.8027603162521104,0.2806980660976375,0.00486444691962128,0.0042662274925739825,2.1888248813291855
76,2.192837221352796,1.6076793872472157,0.19866023809545208,0.325250015196249,0.2619551265473152,1.806488615488727,0.28118865041180596,0.004865180415381291,0.004285716985793859,2.2041163131046453
77,2.1929147896250316,1.6065938961309036,0.19865967122745082,0.3252389254942634,0.2619492984142078,1.804252645144096,0.2808549267218065,0.004861056406255718,0.004266705671963858,2.199906423089895
78,2.1928330336365454,1.6058826050039936,0.1986598989203731,0.3252391445803116,0.2619495217073352,1.8135514658779206,0.28232214954933993,0.004870892145042541,0.004354742486952621,2.207858659302112
79,2.1927223558682334,1.6049051271463266,0.19866024155235598,0.325239211501616,0.2619497264344389,1.8101139337472294,0.28191770364010216,0.00486849222245025,0.004285441847379089,2.1890755368515
80,2.192586220950041,1.60396387981041,0.19866027604082462,0.3252394689870616,0.26194987241486334,1.8046296509013926,0.2811355719274302,0.0048625485989188056,0.004269564309907706,2.1736821076742383
81,2.1927410516407204,1.6030927395656864,0.19865940844287097,0.3252386325121309,0.2619490203550122,1.813388245435662,0.2823887891369719,0.004872589676471951,0.004280615260884521,2.1980460906108488
82,2.192930843055588,1.6023941923787017,0.19866000015593996,0.3252382897396943,0.26194914497558125,1.8124275332360362,0.2824324874525086,0.004870717928053369,0.0042878494483697535,2.1734807937340594
83,2.192786427812759,1.6014615898503035,0.19865908516954997,0.3252510269922801,0.26195505612011144,1.8071713155527975,0.2814560168388496,0.004869256618885902,0.004275182676232921,2.18581546424424
84,2.1928163493531465,1.6006476748203928,0.19865925621824376,0.3252389908564225,0.2619491235024919,1.8096977194715105,0.28173964966499687,0.004868142924263348,0.004281751670122044,2.202198512328907
85,2.1928716961027117,1.5999760026386847,0.1986657964648445,0.3252430947882102,0.2619544456014852,1.8088937661171358,0.28174391560829604,0.004869329443385974,0.004283560368936761,2.185547644876716
86,2.1927336257538497,1.5993842570802264,0.1986586445553007,0.3252381522104473,0.2619483983736193,1.8140013990145065,0.2826078554559312,0.004873009993261377,0.004295279960561525,2.183719494869079
87,2.192758432984021,1.5985377048446163,0.19865929819431183,0.3252388437654337,0.2619490710468333,1.8166264781485433,0.2828577973920366,0.004875160138166345,0.004303484632648033,2.2060209358216927
88,2.192854443942004,1.5977109552701454,0.19865971056211768,0.32523775727850257,0.26194873373358285,1.8127425976571032,0.2823739527385171,0.004872196067995189,0.004305293220498312,2.1864278189912687
89,2.1928840459447043,1.5969154062491315,0.1986605865622532,0.3252380746690986,0.26194933070550097,1.8119346229079176,0.28222411994302155,0.0048677920948645495,0.004293885227282264,2.188564489168866
90,2.1926584520239625,1.596316425350523,0.1986594591444911,0.3252373945333274,0.2619484268258438,1.817422886008403,0.2831967202167846,0.004875093318983744,0.0043016673595917855,2.1813160701838625
91,2.1928946453629923,1.595688491567575,0.19865968377573978,0.3252397394051385,0.26194971165957726,1.8111699183649044,0.28200065084175524,0.004868999697911603,0.004272619562525688,2.200487856282837
92,2.1927057673285515,1.594956413148771,0.19865988814572083,0.32523696560722404,0.26194842685850744,1.8142736186849633,0.28261103119738523,0.004871178887806674,0.004288247903607658,2.1889600687501423
93,2.192596652363888,1.594109000378179,0.19865843559389798,0.3252377221454711,0.26194807875536175,1.8171211362233928,0.2829639832286731,0.0048712678004954055,0.004294860199908337,2.2034221292538785
94,2.1925721831024174,1.593561887854323,0.19865910355918992,0.32524126405763326,0.2619501840305245,1.8207286170194779,0.28352406562421234,0.004874331692522189,0.00432607090449308,2.2076763889961017
95,2.1930168322194272,1.5928954866987108,0.19865884862804245,0.32524041559731737,0.26194963220196055,1.8189826181102358,0.283463139934185,0.004880973442823994,0.004329804358075304,2.179859982635265
96,2.1928933300192237,1.5921926299295421,0.19865863077123663,0.3252381367104524,0.26194838378602925,1.8214773217521383,0.28388236631268643,0.004876398262517203,0.004328415159634034,2.1795661667218575
97,2.1927451530987803,1.5915653700806254,0.1986584743166656,0.32523705288887583,0.26194776346612775,1.8183696819687367,0.283235980665006,0.004872957958727312,0.004298009508465383,2.195656571898572
98,2.1928033056827765,1.591099169768908,0.19865832927913218,0.3252364596645682,0.26194739445606274,1.8252701176498647,0.28433668789108063,0.004881119631802396,0.00435350802228677,2.2003072430955926
99,2.192858770317664,1.590350866178384,0.19865847144008605,0.32523613447389044,0.2619473030544348,1.8159786077546436,0.28283981065636493,0.0048716044917108525,0.004287381159172029,2.195615113479238
100,2.1926944130400408,1.5898767154449853,0.19865810555375565,0.32523642541345543,0.2619472655260683,1.8187412826163714,0.2832327055866304,0.004874178307743378,0.004295225045575611,2.2035128952667464
101,2.1928441744702227,1.5891703148691623,0.1986581129509856,0.3252363250249662,0.2619472189738216,1.8216298764515482,0.28386469414600957,0.0048787906970540655,0.004317269009492441,2.184913001381434
102,2.192764120040608,1.5883717218651576,0.1986583766980546,0.32523617018833506,0.26194727335445855,1.8195747695987838,0.2835448471748311,0.00487752691587592,0.004312709214210193,2.1823089891751875
103,2.1926099440341766,1.5880717984351014,0.19865774223805518,0.32523863152133325,0.26194818682198845,1.8209774401973322,0.2836940130810674,0.004875523713242144,0.00429729848553467,2.1928107556591065
104,2.1926837393924994,1.5874536468692468,0.19865796181405826,0.32523686866148444,0.26194741534773897,1.8204513912067366,0.28352515040632076,0.004878614237269209,0.00430636548168138,2.202310139419243
105,2.192896583685484,1.587001635084789,0.19865776011269815,0.32523593138867996,0.2619468458786217,1.8210905356002491,0.28363439433251736,0.004881809164377094,0.004318632337645889,2.20167452620224
106,2.1927187743111,1.586419845853792,0.19865805424459146,0.32523601419976556,0.26194703421945653,1.82027744444517,0.28359367421837556,0.004876219480460818,0.004318277439940409,2.1904180143090795
107,2.1927477083201996,1.5858367947864547,0.19865702549394382,0.32523574242288045,0.26194638404279325,1.8226175930438233,0.28407306195451665,0.00487813664565017,0.004322591523895271,2.17956983883644
108,2.192717348590295,1.585261472585378,0.1986573871895268,0.3252359453665484,0.2619466663526196,1.8218307185880716,0.28383553117812677,0.004880651819849088,0.00430929143065283,2.1925517444726217
109,2.1926284446260587,1.5850089799063467,0.19865847347067686,0.32523854750169223,0.2619485105384464,1.8201935638900983,0.28352668450329216,0.0048743018778379735,0.00430003579924573,2.1971823781928093
110,2.192857051704008,1.5843915888375746,0.19865766964089568,0.3252355312327274,0.2619466003763838,1.820931892954187,0.2835719700043018,0.004874513733818237,0.004295030192656592,2.206610515364835
111,2.1927683851827955,1.5836762873014651,0.19865785257916135,0.32523604208799756,0.261946947410339,1.822683837028052,0.2838505744859327,0.004875529951487596,0.0042988554309110584,2.2081200655387794
112,2.192913056656786,1.5831657237918095,0.19865740008296176,0.32523548598049434,0.2619464430790904,1.8246521677659906,0.28432537541790154,0.00487983006273239,0.004318304440800107,2.1900355787978922
113,2.192751250628681,1.5827684106315314,0.19865839979126146,0.325237201203663,0.2619478004827636,1.8186020035807504,0.2832711458231095,0.004872794766054974,0.004295274181163755,2.1961411756017934
114,2.19275679681344,1.5823184138289952,0.19865730941735493,0.32523566375136914,0.2619464866349907,1.8235842495110122,0.2840942781181838,0.004876080915809961,0.00431096035408761,2.19663075634269
115,2.1928559195903,1.5818138296851878,0.19865764527271737,0.3252356510735143,0.26194664814371854,1.8322670127835161,0.2857054408054089,0.00488347079185146,0.004349433507729029,2.176029251819869
116,2.19261727528354,1.580997827621679,0.1986573293410981,0.32524813046393364,0.2619527299754647,1.8242800799151726,0.2841781063945995,0.004878215128314498,0.004314090422725299,2.200382693405933
117,2.1926136770722953,1.5807423795609208,0.19865723552671455,0.3252380902170003,0.2619476630275542,1.8226769556319435,0.2839102347110426,0.004879239409010278,0.004320848142690442,2.200309145909089
118,2.1928491974267175,1.5801741607997843,0.19865883085465685,0.3252346201409343,0.26194672547166464,1.825641871769492,0.28446057917282336,0.004881889031712125,0.004321434302255511,2.193501436391403
119,2.1928262230807465,1.5799429860272534,0.19865707248388353,0.3252350064583834,0.26194603948909845,1.830100693406668,0.2851156173242773,0.004882303488070541,0.0043290747455839084,2.20391219047001
120,2.192717567428099,1.579431538673829,0.19865794486053048,0.32523549220183257,0.26194671857745505,1.826207576637284,0.2843791832368709,0.004880334274476568,0.0043113031782296305,2.2148167789979123
121,2.1926345931286875,1.5789904125632555,0.19865712682532408,0.3252358692166716,0.26194649801283193,1.8254258827272067,0.28449099397529726,0.004876066885768268,0.004327586471133501,2.1855252966733283
122,2.1927950207503866,1.578408925719347,0.19865607369343266,0.32523458130384386,0.2619453276282041,1.823190285484727,0.28392063833798054,0.004878121155842105,0.004292197782666201,2.209922711037872
123,2.1927960811434093,1.578060123414546,0.19865745284130362,0.32523522581880626,0.2619463394503661,1.824246427661001,0.2842414765104801,0.0048792864861594435,0.004302768932274281,2.192310217032863
124,2.1929158786401297,1.577717369748681,0.19865747232517617,0.3252348105156263,0.26194614152383616,1.834714506556557,0.2860123143721384,0.004886537438765072,0.004359642801431388,2.187888769800448
125,2.192535814426455,1.5771793160768832,0.1986569365616885,0.3252343523185295,0.26194564434810635,1.8268513591044324,0.2847003647341178,0.004880083026753795,0.004332007223595772,2.188741581645299
126,2.1927599034845247,1.5769374681794293,0.1986571196229873,0.3252340702765451,0.2619455949388783,1.8258176307415086,0.28446252285238094,0.0048802998717048865,0.004319481520888623,2.1968542066306176
127,2.192713395102965,1.5765350090382515,0.19865699925522662,0.3252344687579407,0.2619457339009712,1.8267347770291427,0.28472674350226207,0.0048781951833816155,0.0043181759964952705,2.1835588791896665
128,2.1929203045833323,1.575983222980658,0.1986568527325855,0.3252788326418158,0.26196784270353246,1.8318471408458459,0.28548372014858653,0.004883931958641044,0.004329956885361826,2.1946185708145634
129,2.192724617378032,1.5755896529276154,0.19865677462615552,0.3252342978355464,0.2619455361638905,1.8289026955896397,0.28480712416578696,0.004881875779686876,0.004332546157864417,2.216910552868875
130,2.1929838626196245,1.5752055282378847,0.19865730699371145,0.32523525316046636,0.2619462801070306,1.8308515232990816,0.28531910895204865,0.004884973678225496,0.004317450252817913,2.1946888831646545
131,2.192873788022793,1.5747905352233047,0.19865724357177375,0.32523486686043795,0.2619460552460475,1.831638282258375,0.2855707088666018,0.004884440740221959,0.004337081270178322,2.179850112335339
132,2.1926594328308915,1.5744814204051274,0.19865726460934766,0.3252347361535404,0.26194600054530676,1.830440049012967,0.2851813834372372,0.004883942916233211,0.004336996407594211,2.202616139897535
133,2.192709790794504,1.5740068252543409,0.19865682879883384,0.3252344564655171,0.26194564256684816,1.831784201754774,0.2855087813600449,0.0048812567389256364,0.0043143450936522915,2.190718213301837
134,2.1929177927305417,1.5737686507293882,0.19865698073166566,0.3252346755755186,0.2619458282270854,1.8376098972897865,0.2862940652788084,0.004885216844038427,0.004338427727697822,2.212437196469626
135,2.192807294673326,1.57327016322703,0.19865718958745587,0.3252344662058202,0.2619458279570658,1.8334905003823565,0.2858481886220417,0.004887721781086653,0.0043312743605763955,2.1836474028518764
136,2.1927803482348054,1.5728869523184004,0.19865678928560565,0.3252337139878865,0.26194525173310385,1.8235022401729954,0.28405545801422666,0.0048768836694394226,0.004306464681016782,2.1997228409833336
137,2.192827159107977,1.572504960217184,0.19865642577718962,0.3252341795016429,0.2619453026339723,1.8292301851122275,0.28526340689148794,0.0048822745833433795,0.0043194499897111025,2.1689603568419167
138,2.192647026014767,1.572005999527287,0.1986567393308945,0.3252339470300273,0.26194534328933977,1.8320401446974797,0.2854292335169371,0.004883586864497584,0.004317473359555893,2.2052736407438647
139,2.1929190887200036,1.5718698525888677,0.1986567353655263,0.3252338974269949,0.2619453164419897,1.8368016083204626,0.28640298631328803,0.004889022786891318,0.004357056432157555,2.182752211855407
140,2.192616054211446,1.5715267443001906,0.19865678708951898,0.325233650276331,0.26194521858602277,1.8322664982947618,0.2855737961479852,0.0048857309169195945,0.004339657298637317,2.191966633882411
141,2.1925771658347046,1.5711192605040079,0.19865671231913737,0.32527638817197585,0.26196655023303556,1.8304872315713394,0.2852789014827049,0.0048827623345840095,0.004331515982426254,2.191990859980966
142,2.192792137568411,1.5708454128561113,0.19865656243322816,0.32523443386662026,0.2619454980323351,1.836996979687525,0.2863425661040389,0.004888343298301586,0.004352796089106993,2.194008859603301
143,2.1929369036886195,1.5703648033588755,0.19865673266424172,0.3252334542682466,0.2619450934776764,1.8274108278861014,0.2847641795051337,0.004882888667839097,0.004343219224025221,2.1919928204554777
144,2.1927469540074367,1.570451210173323,0.19865674466160363,0.32523355076976046,0.2619451476166023,1.8328880360692639,0.2856160509073017,0.004886952580864242,0.004334220556566806,2.1994111085914847
145,2.1925522364772903,1.569942599697871,0.19865680254160722,0.3252355407552727,0.26194617156351446,1.8376011138028125,0.28650119408566416,0.004888349387523746,0.004349166572798296,2.1871286403873693
146,2.1930619511499088,1.5696222345661424,0.19865660293289886,0.3252341996050362,0.2619454012912877,1.8351137220460834,0.28617774772404825,0.004887503884650181,0.004350591296552802,2.1761827775367526
147,2.1926931378333765,1.5692786376029972,0.19865729923609246,0.3252389292919582,0.2619481141736559,1.835724184196131,0.28622256889690123,0.0048890271269148656,0.004338662611183564,2.183221599031053
148,2.192846986454132,1.5688312892570284,0.19865665220276194,0.3252331763571263,0.261944914195563,1.8335727197818932,0.28581987037307843,0.00488763544048544,0.004321430309628523,2.188888616785158
149,2.192668018329915,1.5684415913980014,0.19865687292308185,0.3252334291019862,0.261945151033221,1.8341848783219936,0.28589105113942087,0.004882896916925623,0.004327933081401587,2.1925548061877986
150,2.1925618728315484,1.5684400716232798,0.19865640289520775,0.3252334340494417,0.26194491847014717,1.8320504273957632,0.28566092985330216,0.004884025822193081,0.004323682143268437,2.1775427616659218
151,2.192645019002778,1.567966628689594,0.19865637068884007,0.32523348849758354,0.261944929654184,1.8325049512362401,0.2856350552203464,0.004886738150801049,0.004321899521291134,2.189719609143742
