Epoch,Batch,Batch Adversarial Loss,Batch Generator Loss,Batch Real Loss,Batch Fake Loss,Batch Discriminator Loss
1,51,0.5856000185012817,0.08708587288856506,0.7083472609519958,0.9255936145782471,0.8169704675674438
1,52,0.6659091711044312,0.08975464105606079,0.696334183216095,0.7687473297119141,0.7325407266616821
1,53,0.7828150987625122,0.08715981990098953,0.7239193916320801,0.7762739062309265,0.7500966787338257
1,54,0.6585845947265625,0.08190807700157166,0.6568775177001953,0.8333472013473511,0.7451123595237732
1,55,0.6976319551467896,0.0931834727525711,0.7146188020706177,0.8870382308959961,0.8008285164833069
1,56,0.6681870222091675,0.08450131118297577,0.78196120262146,0.9164958000183105,0.8492285013198853
1,57,0.6891424655914307,0.08063381910324097,0.8387618064880371,1.0619118213653564,0.9503368139266968
1,58,0.7050067186355591,0.10070954263210297,0.8691505193710327,1.0198838710784912,0.944517195224762
1,59,0.6154450178146362,0.0897347554564476,0.8350886106491089,1.0627586841583252,0.948923647403717
1,60,0.6016845703125,0.08194904029369354,0.713813304901123,1.0534027814865112,0.8836080431938171
1,61,0.5597468614578247,0.07589146494865417,0.8511067032814026,1.0315837860107422,0.94134521484375
1,62,0.6927763223648071,0.07596466690301895,0.7776161432266235,1.040700078010559,0.9091581106185913
1,63,0.6134372353553772,0.08301468193531036,0.7187560200691223,1.1650727987289429,0.941914439201355
1,64,0.6156374216079712,0.07946863770484924,0.8301369547843933,0.9154253005981445,0.8727811574935913
1,65,0.6710778474807739,0.07706774771213531,0.6770012378692627,1.0178409814834595,0.8474211096763611
1,66,0.7145362496376038,0.08383689820766449,0.809807538986206,1.0459239482879639,0.927865743637085
1,67,0.7520244121551514,0.08443295955657959,0.8252049088478088,0.9149672985076904,0.8700860738754272
1,68,0.760733962059021,0.08369213342666626,0.9838330745697021,0.7532232403755188,0.8685281276702881
1,69,0.7405285835266113,0.08590658009052277,0.8526411056518555,0.906306803226471,0.8794739246368408
1,70,0.6798149943351746,0.07447051256895065,0.893896222114563,1.0532538890838623,0.9735750555992126
1,71,0.8905061483383179,0.08709487318992615,0.7512445449829102,1.0200090408325195,0.8856267929077148
1,72,0.7003505229949951,0.08189328014850616,0.8831406831741333,1.124748945236206,1.0039448738098145
1,73,0.5524497032165527,0.07682892680168152,0.8420670032501221,0.9136881828308105,0.8778775930404663
1,74,0.7577042579650879,0.07592815160751343,0.8325676321983337,0.9896761178970337,0.9111218452453613
1,75,0.7559878826141357,0.07630439847707748,0.9336147308349609,1.0719003677368164,1.0027575492858887
1,76,0.6697942018508911,0.07587387412786484,0.761917233467102,0.9206880927085876,0.8413026332855225
1,77,0.5844790935516357,0.06846781075000763,0.9638174176216125,0.9537033438682556,0.9587603807449341
1,78,0.814693033695221,0.08124694228172302,0.8569962978363037,0.9364737272262573,0.8967350125312805
1,79,0.5878495573997498,0.06794185936450958,0.7477372288703918,1.2315258979797363,0.9896315336227417
1,80,0.6030777096748352,0.06936193257570267,0.8906048536300659,0.9374080300331116,0.9140064716339111
1,81,0.7076408863067627,0.06905622035264969,0.8370301723480225,0.9889479875564575,0.91298907995224
1,82,0.7453330755233765,0.07301565259695053,0.844109058380127,1.0381486415863037,0.9411288499832153
1,83,0.6414757370948792,0.07198657095432281,1.0139806270599365,1.09968101978302,1.056830883026123
1,84,0.7206754684448242,0.07648665457963943,0.8870911598205566,1.01724112033844,0.9521661400794983
1,85,0.819385290145874,0.08519499003887177,0.8193069100379944,1.0757406949996948,0.947523832321167
1,86,0.7906696796417236,0.07601931691169739,0.9451303482055664,0.8913583755493164,0.9182443618774414
1,87,0.8242172598838806,0.08075408637523651,0.9335633516311646,0.8283296227455139,0.8809465169906616
1,88,0.6072569489479065,0.06438351422548294,0.8672394752502441,1.0369136333465576,0.9520765542984009
1,89,0.6848767995834351,0.07256751507520676,0.8011928796768188,0.9765406847000122,0.8888667821884155
1,90,0.6026042699813843,0.0665692687034607,1.1635379791259766,1.2506980895996094,1.207118034362793
1,91,0.6502708792686462,0.06963349878787994,0.861680269241333,0.9387377500534058,0.9002090096473694
1,92,0.659686803817749,0.07178503274917603,0.8991650938987732,1.0762674808502197,0.9877163171768188
1,93,0.8598217368125916,0.08175110816955566,0.7230653762817383,0.8460921049118042,0.7845787405967712
1,94,0.6991540193557739,0.06918822228908539,0.765964150428772,0.7661446928977966,0.7660543918609619
1,95,0.6187782287597656,0.060821838676929474,0.8839844465255737,1.1204652786254883,1.0022249221801758
1,96,0.699099600315094,0.07129153609275818,0.9928056001663208,0.8736345171928406,0.9332200288772583
1,97,0.6312985420227051,0.06140940636396408,0.9118033647537231,0.9403833746910095,0.926093339920044
1,98,0.7673705816268921,0.0688667893409729,0.9843457937240601,0.9706898927688599,0.97751784324646
1,99,0.6651068925857544,0.0688551515340805,0.6564034223556519,0.8661750555038452,0.7612892389297485
1,100,0.6084854602813721,0.061267152428627014,0.9931354522705078,0.9612805247306824,0.9772080183029175
1,101,0.5587954521179199,0.060065899044275284,0.9238560199737549,1.053885817527771,0.9888709187507629
1,102,0.6574721336364746,0.061271410435438156,0.8741717338562012,0.8798837661743164,0.8770277500152588
1,103,0.8174072504043579,0.07019908726215363,0.696873664855957,1.053024411201477,0.874949038028717
1,104,0.7529247999191284,0.07506076991558075,0.9919012188911438,0.8796737194061279,0.9357874393463135
1,105,0.8052566051483154,0.06909748166799545,0.8280805349349976,0.9629377126693726,0.8955091238021851
1,106,0.7261961698532104,0.06901324540376663,0.8186004161834717,0.8869649171829224,0.852782666683197
1,107,0.7258927822113037,0.07021535187959671,0.9512813091278076,1.0318019390106201,0.9915416240692139
1,108,0.7573227882385254,0.06439629197120667,0.7678848505020142,0.9391123056411743,0.8534985780715942
1,109,0.6482337713241577,0.06412011384963989,0.6663023829460144,0.9633333683013916,0.8148179054260254
1,110,0.706969141960144,0.06295903027057648,0.7290153503417969,0.8193131685256958,0.7741642594337463
1,111,0.7237328290939331,0.06935642659664154,0.6993682384490967,0.9365354180335999,0.8179517984390259
1,112,0.777875542640686,0.07112577557563782,0.9863846302032471,0.9814999103546143,0.9839422702789307
1,113,0.9547078609466553,0.07354719936847687,0.8545700907707214,0.876962423324585,0.8657662868499756
1,114,0.6143787503242493,0.05870119482278824,0.8626333475112915,0.9694303870201111,0.9160318374633789
1,115,0.8245325088500977,0.07426311075687408,0.7377467155456543,0.8454087376594543,0.7915776968002319
1,116,0.6964714527130127,0.06400042772293091,1.0309662818908691,0.9903892278671265,1.0106778144836426
1,117,0.8067190647125244,0.0696619525551796,0.833156168460846,1.0971763134002686,0.9651662111282349
1,118,0.6267067790031433,0.060061581432819366,0.8508166074752808,1.002708911895752,0.9267627596855164
1,119,0.7021743655204773,0.05966392904520035,0.6758667230606079,0.9061077833175659,0.7909872531890869
1,120,0.7716489434242249,0.06354528665542603,0.7822654247283936,0.7547957897186279,0.7685306072235107
1,121,0.6598313450813293,0.05726351588964462,0.9429847002029419,0.8543897271156311,0.8986872434616089
1,122,0.8133888840675354,0.06462302803993225,0.9269513487815857,0.8920983076095581,0.9095247983932495
1,123,0.8399406671524048,0.07446323335170746,0.9401203393936157,0.8203409910202026,0.8802306652069092
1,124,0.7240626811981201,0.0646887719631195,0.9242836236953735,0.8805170655250549,0.9024003744125366
1,125,0.7068802118301392,0.06387361884117126,0.7296217083930969,0.8594505190849304,0.7945361137390137
1,126,0.5963176488876343,0.056085504591464996,0.7125283479690552,1.146115779876709,0.9293220639228821
1,127,0.6931743621826172,0.06378618627786636,0.8464703559875488,1.0276365280151367,0.9370534420013428
1,128,0.8526588082313538,0.0679609626531601,0.8891209363937378,0.9851254224777222,0.93712317943573
1,129,0.8283915519714355,0.07088097184896469,0.653207004070282,1.047471046447754,0.8503390550613403
1,130,0.771019458770752,0.06339870393276215,1.036726951599121,0.8151365518569946,0.9259317517280579
1,131,0.7455123662948608,0.0693497434258461,0.7619764804840088,0.8902891874313354,0.8261328339576721
1,132,0.68056321144104,0.05957455933094025,0.7465627193450928,0.8177464604377747,0.7821545600891113
1,133,0.7444498538970947,0.05964361131191254,0.8936560153961182,0.987795352935791,0.9407256841659546
1,134,0.7352420091629028,0.060442857444286346,0.9352874755859375,0.9972748160362244,0.9662811756134033
1,135,0.5566350221633911,0.05429566651582718,0.8603066205978394,0.9488845467567444,0.9045956134796143
1,136,0.6261974573135376,0.05224042758345604,0.7749699354171753,0.9683961272239685,0.8716830015182495
1,137,0.5979598164558411,0.054152172058820724,0.6839568018913269,1.0204899311065674,0.8522233963012695
1,138,0.6450200080871582,0.05279771611094475,0.8918399810791016,0.9673067331314087,0.9295733571052551
1,139,0.7034727931022644,0.057868245989084244,0.9045564532279968,0.8947091102600098,0.8996328115463257
1,140,0.7624330520629883,0.06066574901342392,0.8617348670959473,0.9667021632194519,0.914218544960022
1,141,0.648469090461731,0.056071314960718155,0.7975115776062012,0.893359899520874,0.8454357385635376
1,142,0.7639724016189575,0.06049658730626106,1.0686895847320557,1.052242398262024,1.0604660511016846
1,143,0.6430462598800659,0.052301399409770966,0.755634069442749,0.8624252676963806,0.8090296983718872
1,144,0.7771148681640625,0.05956798419356346,0.6192260384559631,1.0273324251174927,0.8232792615890503
1,145,0.7440184354782104,0.06500588357448578,0.873651385307312,1.0288233757019043,0.9512373805046082
1,146,0.6719949245452881,0.056897252798080444,0.7515976428985596,1.253320574760437,1.0024590492248535
1,147,0.6618406772613525,0.0622565895318985,0.7074117660522461,0.9225491285324097,0.8149804472923279
1,148,0.7155444622039795,0.05773520469665527,0.8625352382659912,0.8476439714431763,0.8550896048545837
1,149,0.6583076119422913,0.054373081773519516,0.9012571573257446,0.7596859931945801,0.8304715752601624
1,150,0.725613534450531,0.05695405602455139,0.979072093963623,0.8287792205810547,0.9039256572723389
1,151,0.7601485252380371,0.05976695939898491,0.8672274351119995,0.9243113994598389,0.8957694172859192
1,152,0.6013171672821045,0.056752074509859085,0.8196569681167603,0.9594658613204956,0.8895614147186279
1,153,0.6434161067008972,0.055716972798109055,0.8110127449035645,0.8763788938522339,0.8436958193778992
1,154,0.6971648931503296,0.060756903141736984,0.7960307002067566,1.0974037647247314,0.9467172622680664
1,155,0.6817096471786499,0.059206314384937286,1.0101158618927002,0.9182308316230774,0.9641733169555664
1,156,0.628351628780365,0.049847181886434555,0.984734833240509,0.9671847820281982,0.9759597778320312
1,157,0.6090035438537598,0.058253295719623566,0.8235723972320557,0.909629225730896,0.8666008114814758
1,158,0.8273093700408936,0.06367737054824829,1.0469340085983276,0.918771505355835,0.9828527569770813
1,159,0.579059362411499,0.05185353755950928,0.7373472452163696,0.9356973767280579,0.8365223407745361
1,160,0.7733386754989624,0.060961924493312836,0.6692482233047485,0.9573111534118652,0.8132796883583069
1,161,0.6339589953422546,0.051443636417388916,0.7672011852264404,1.05202317237854,0.9096121788024902
1,162,0.7582768201828003,0.06267566233873367,0.9302338361740112,0.9913131594657898,0.9607734680175781
1,163,0.6846556663513184,0.055131591856479645,0.8355722427368164,0.8298890590667725,0.8327306509017944
1,164,0.686312198638916,0.05628080666065216,1.0262985229492188,1.0652146339416504,1.0457565784454346
1,165,0.6790273189544678,0.05571328103542328,0.7056516408920288,1.0451743602752686,0.8754130005836487
1,166,0.6465342044830322,0.058183252811431885,0.8319928050041199,0.9086844325065613,0.8703386187553406
1,167,0.65248042345047,0.05471514165401459,0.8282790184020996,0.8453360795974731,0.8368075489997864
1,168,0.6192870140075684,0.0557132363319397,1.0929131507873535,0.9058545827865601,0.9993838667869568
1,169,0.651952862739563,0.051455918699502945,0.8938630819320679,1.0566502809524536,0.9752566814422607
1,170,0.6424728631973267,0.059699054807424545,0.9847285151481628,1.1562128067016602,1.0704706907272339
1,171,0.6814860701560974,0.05522547662258148,1.0252766609191895,0.9886817932128906,1.00697922706604
1,172,0.6008045673370361,0.047023314982652664,0.7298742532730103,1.0877995491027832,0.9088369011878967
1,173,0.5352649688720703,0.04680123180150986,0.7591586709022522,1.0789777040481567,0.9190682172775269
1,174,0.7104940414428711,0.06309714913368225,0.8403303027153015,0.9466866850852966,0.8935084939002991
1,175,0.6375614404678345,0.06131318211555481,0.8940862417221069,0.8151638507843018,0.8546250462532043
1,176,0.6216320395469666,0.051766280084848404,0.7419499158859253,0.9015801548957825,0.8217650651931763
1,177,0.7759757041931152,0.06442325562238693,0.7884137630462646,0.8278539180755615,0.8081338405609131
1,178,0.7265862822532654,0.05496980622410774,0.6460297703742981,0.7861961126327515,0.7161129713058472
1,179,0.6890484094619751,0.053442828357219696,0.764387845993042,0.8456112146377563,0.8049995303153992
1,180,0.5699816942214966,0.04995361715555191,0.6773806214332581,0.8798450231552124,0.7786128520965576
1,181,0.5566511154174805,0.053873080760240555,1.0072070360183716,0.8897795677185059,0.9484933018684387
1,182,0.6271544694900513,0.05052851140499115,0.901174783706665,0.8131515979766846,0.8571631908416748
1,183,0.6878741979598999,0.053734276443719864,0.7079938054084778,1.111817479133606,0.9099056720733643
1,184,0.9298150539398193,0.07159049063920975,0.7293697595596313,0.9147286415100098,0.8220492005348206
1,185,0.5983788371086121,0.05286213383078575,0.783793568611145,0.9465135335922241,0.8651535511016846
1,186,0.667525053024292,0.05268973857164383,0.7640464901924133,0.9408572912216187,0.8524519205093384
1,187,0.603885293006897,0.04999990016222,0.8284754157066345,0.9017256498336792,0.8651005029678345
1,188,0.6286570429801941,0.05210299789905548,0.8327846527099609,0.8613977432250977,0.8470911979675293
1,189,0.6235575675964355,0.05181758850812912,0.7440744638442993,0.9880404472351074,0.8660574555397034
1,190,0.7067457437515259,0.056388311088085175,0.8458635210990906,0.9086253046989441,0.8772444128990173
1,191,0.5898836255073547,0.04692460596561432,0.7282904982566833,0.9017359018325806,0.8150131702423096
1,192,0.7803996801376343,0.0642213374376297,0.7789484262466431,0.883277177810669,0.831112802028656
1,193,0.6631693243980408,0.05102837085723877,0.9713018536567688,0.8733802437782288,0.9223410487174988
1,194,0.6287661790847778,0.05166064575314522,0.7994279861450195,0.9829649329185486,0.8911964893341064
1,195,0.7028851509094238,0.05824762582778931,0.6895392537117004,0.9517867565155029,0.8206629753112793
1,196,0.6415731906890869,0.04994979500770569,0.8827987909317017,0.8279918432235718,0.8553953170776367
1,197,0.6714227199554443,0.05146784335374832,0.8036003112792969,0.8708478212356567,0.8372240662574768
1,198,0.7044163942337036,0.051980748772621155,0.7486242055892944,0.9362029433250427,0.8424135446548462
1,199,0.6658297777175903,0.05566350743174553,0.6635642051696777,0.8687016367912292,0.7661329507827759
1,200,0.5382960438728333,0.04525487497448921,0.7222136855125427,0.9471913576126099,0.8347024917602539
1,201,0.6706035733222961,0.05417821928858757,0.8486979007720947,1.003951907157898,0.9263249039649963
1,202,0.709668755531311,0.05443047359585762,0.8540860414505005,0.8342639207839966,0.8441749811172485
1,203,0.6997581720352173,0.060430172830820084,0.9049293994903564,0.9581970572471619,0.9315632581710815
1,204,0.7957291603088379,0.06354928016662598,1.0014088153839111,0.9207177758216858,0.9610632658004761
1,205,0.679101824760437,0.05501490831375122,0.8756172060966492,0.798012375831604,0.8368147611618042
1,206,0.7934256196022034,0.05785199627280235,0.8502957224845886,1.171126127243042,1.0107109546661377
1,207,0.8501240611076355,0.058644287288188934,0.8761512041091919,0.9212244153022766,0.8986878395080566
1,208,0.6406865119934082,0.0571509525179863,0.8515893220901489,0.905040979385376,0.8783151507377625
1,209,0.8697530031204224,0.06209863722324371,0.8534525632858276,0.9787175059318542,0.9160850048065186
1,210,0.650494396686554,0.05454527214169502,0.8775436878204346,0.8943647146224976,0.8859542012214661
1,211,0.6959314346313477,0.05668867006897926,0.7151141166687012,0.8011625409126282,0.7581382989883423
1,212,0.7579687833786011,0.05571712553501129,0.9623555541038513,0.9554870128631592,0.9589213132858276
1,213,0.8573408126831055,0.06112430989742279,0.8128141164779663,0.8659103512763977,0.8393622636795044
1,214,0.7022964358329773,0.052519891411066055,0.880235493183136,0.8047367334365845,0.8424861431121826
1,215,0.6567730903625488,0.05158454179763794,0.8109316825866699,0.9411810040473938,0.8760563135147095
1,216,0.6258189082145691,0.05460575595498085,0.8484631776809692,0.8848240971565247,0.8666436672210693
1,217,0.6863416433334351,0.054269351065158844,0.9543445706367493,0.8912583589553833,0.9228014945983887
1,218,0.5906239748001099,0.048034362494945526,0.7385109066963196,0.8823916912078857,0.8104512691497803
1,219,0.7231048941612244,0.0570329874753952,0.7007554769515991,0.9560040235519409,0.82837975025177
1,220,0.813185453414917,0.06085889786481857,0.7754457592964172,0.8220208287239075,0.7987332940101624
1,221,0.5695486068725586,0.047883592545986176,0.8071489334106445,0.900116503238678,0.8536326885223389
1,222,0.8275104761123657,0.05911910533905029,0.8754777908325195,0.9192876815795898,0.8973827362060547
1,223,0.7827070951461792,0.056775033473968506,0.7261065244674683,0.8849930167198181,0.8055497407913208
1,224,0.6543506383895874,0.053459152579307556,0.9923509359359741,0.8944492340087891,0.9434000849723816
1,225,0.6255325078964233,0.04909428209066391,0.7362142205238342,0.7790004014968872,0.7576073408126831
1,226,0.6599954962730408,0.052489858120679855,0.7152320146560669,0.8819401264190674,0.7985860705375671
1,227,0.642591655254364,0.050786107778549194,0.7247951030731201,0.9667600989341736,0.8457776308059692
1,228,0.6624025106430054,0.05598496273159981,0.9117937684059143,1.0177429914474487,0.9647684097290039
1,229,0.7957839965820312,0.05981682240962982,0.8252171277999878,0.8122156858444214,0.8187164068222046
1,230,0.6295315623283386,0.048719342797994614,0.6643027067184448,0.9671277403831482,0.8157151937484741
1,231,0.6637126207351685,0.056214362382888794,0.9083280563354492,0.9385578036308289,0.9234429597854614
1,232,0.8113755583763123,0.060993604362010956,0.9548030495643616,0.681784987449646,0.8182940483093262
1,233,0.7266863584518433,0.053908638656139374,0.7970981597900391,0.8924255967140198,0.844761848449707
1,234,0.79181969165802,0.057773660868406296,0.7441986799240112,0.8124772310256958,0.7783379554748535
1,235,0.8376646041870117,0.06344827264547348,0.8450337648391724,0.8073513507843018,0.8261925578117371
1,236,0.7207779884338379,0.052038878202438354,0.7708970308303833,0.9282218217849731,0.8495594263076782
1,237,0.6756598949432373,0.05207343399524689,0.8627396821975708,0.9851592779159546,0.9239494800567627
1,238,0.6377573013305664,0.05514664202928543,0.7647378444671631,0.9560291171073914,0.8603835105895996
1,239,0.6911433935165405,0.05241389945149422,0.8468053340911865,1.016763687133789,0.9317845106124878
1,240,0.5504000186920166,0.050259578973054886,0.8388141393661499,0.9007826447486877,0.8697984218597412
1,241,0.5687540769577026,0.04489172250032425,1.1056318283081055,0.8563306331634521,0.9809812307357788
1,242,0.8256190419197083,0.06054059416055679,0.7860469818115234,0.9625779390335083,0.8743124604225159
1,243,0.6022800207138062,0.04648686572909355,0.6329224109649658,0.8451762795448303,0.7390493154525757
1,244,0.6004071235656738,0.049431368708610535,0.8021392822265625,0.8451821208000183,0.8236607313156128
1,245,0.7312244176864624,0.051042526960372925,0.8047878742218018,0.8800470232963562,0.8424174785614014
1,246,0.5949037671089172,0.05029601976275444,0.7094988822937012,0.9264980554580688,0.817998468875885
1,247,0.6712300181388855,0.05292920395731926,0.8331524133682251,0.7709332704544067,0.8020428419113159
1,248,0.7387158870697021,0.0528196319937706,0.7583602666854858,0.855931282043457,0.8071457743644714
1,249,0.642540693283081,0.04925987124443054,0.7481752038002014,0.8980762958526611,0.8231257200241089
1,250,0.5509141683578491,0.05035186558961868,0.7140610814094543,0.8396114110946655,0.7768362760543823
1,251,0.5816317200660706,0.04938489571213722,0.6708410978317261,0.9949064254760742,0.8328737616539001
2,0,0.6827913522720337,0.051021501421928406,0.8183306455612183,0.784842848777771,0.8015867471694946
2,1,0.5851503610610962,0.04940907657146454,0.7192875146865845,0.9166978001594543,0.8179926872253418
2,2,0.7644861340522766,0.05912735313177109,0.6691898107528687,0.9270303845405579,0.7981101274490356
2,3,0.6991904973983765,0.0544564425945282,0.8131106495857239,1.0012867450714111,0.9071986675262451
2,4,0.8185340762138367,0.059570226818323135,0.9506927728652954,0.9487142562866211,0.9497035145759583
2,5,0.6801915168762207,0.052305564284324646,0.7218454480171204,0.7388593554496765,0.7303524017333984
2,6,0.6909853219985962,0.0571744330227375,0.7836307883262634,0.8842064738273621,0.8339186310768127
2,7,0.6137312650680542,0.04686246067285538,0.722325325012207,0.8949244022369385,0.8086248636245728
2,8,0.7033721804618835,0.05248286947607994,0.6928784847259521,0.8627977967262268,0.7778381109237671
2,9,0.6642367839813232,0.05341045930981636,0.9158806800842285,0.8092538118362427,0.8625672459602356
2,10,0.7446866035461426,0.0540483295917511,0.7386760711669922,0.8668484091758728,0.8027622699737549
2,11,0.6399117708206177,0.04883348569273949,0.7787420153617859,0.7416518926620483,0.7601969242095947
2,12,0.6335579752922058,0.047413598746061325,0.8061097860336304,0.8397331237792969,0.8229214549064636
2,13,0.7310411334037781,0.0541866309940815,0.8078130483627319,0.8568766713142395,0.8323448896408081
2,14,0.6655253171920776,0.052606917917728424,0.7537038326263428,1.1576735973358154,0.9556887149810791
2,15,0.6668027639389038,0.04919316619634628,0.7724092602729797,0.9911037683486938,0.8817565441131592
2,16,0.8014181852340698,0.058998994529247284,0.8525567054748535,0.9200915098190308,0.8863241076469421
2,17,0.6167320609092712,0.048378027975559235,0.8773742318153381,0.7466368675231934,0.8120055198669434
2,18,0.7821795344352722,0.05384891852736473,0.784693717956543,0.9604099988937378,0.8725518584251404
2,19,0.679811418056488,0.05124608054757118,0.858221709728241,0.8953365683555603,0.8767791390419006
2,20,0.8413617610931396,0.061056189239025116,0.8323040008544922,0.8790106177330017,0.8556573390960693
2,21,0.7146345973014832,0.05208383500576019,0.7441998720169067,0.8312340974807739,0.7877169847488403
2,22,0.6283456087112427,0.052537646144628525,0.7358821630477905,0.8320828676223755,0.783982515335083
2,23,0.7329543828964233,0.05818181484937668,0.8081650733947754,0.8572214245796204,0.8326932191848755
2,24,0.76503986120224,0.05566825345158577,0.7682780027389526,0.7757574319839478,0.7720177173614502
2,25,0.6524022817611694,0.05012442544102669,0.7226356267929077,0.9586892127990723,0.84066241979599
2,26,0.5897401571273804,0.049051690846681595,0.9390742778778076,0.7830048203468323,0.8610395193099976
2,27,0.8478792905807495,0.05752594769001007,0.7048144340515137,0.8337440490722656,0.7692792415618896
2,28,0.6819282174110413,0.052317872643470764,0.7501741647720337,0.7640777826309204,0.757125973701477
2,29,0.6955968141555786,0.05487514287233353,0.6601420640945435,0.8155217170715332,0.7378318905830383
2,30,0.5910152196884155,0.045754045248031616,0.77504563331604,0.9420278072357178,0.8585367202758789
2,31,0.604949414730072,0.04808306694030762,0.7534282207489014,0.9228931665420532,0.8381606936454773
2,32,0.6369187235832214,0.053275831043720245,0.7463312745094299,0.8682047128677368,0.8072680234909058
