Epoch,Epoch Training Loss,Epoch Validation Loss
1,0.6703218560282178,0.6387826572710545
2,0.6077841917838765,0.6212293788715822
3,0.4737483732575594,0.5237798804613814
4,0.40733487889220155,0.48972370726379316
5,0.3712164765824115,0.47856111008318225
6,0.342137793580262,0.4728863226558695
7,0.3180351820697024,0.4159526149531705
8,0.2942194171571652,0.44336367192579873
9,0.27676705827942716,0.4383873346462921
10,0.257808150445108,0.4094653251632374
11,0.24687148631856687,0.43829178787655565
12,0.23212918235713065,0.3983167327528623
13,0.22136647124895423,0.4029110726249877
14,0.2119603489101725,0.3610557124542831
15,0.2064083639123907,0.44688242733778066
16,0.198336867597016,0.3917053344860748
17,0.1906478323933492,0.38750918097232456
18,0.18477224207102658,0.3980355724767225
19,0.1774230504352785,0.45448328958983397
20,0.171928646302847,0.3161708841746177
21,0.16496780697887523,0.350946172248179
22,0.15906709403517436,0.33323057430173886
23,0.1581025238139586,0.36906965466300445
24,0.154232159708673,0.41057399263483796
25,0.1531632605791587,0.380470177748395
26,0.14857455463677743,0.487927236336859
27,0.1466339218594208,0.364702533537419
28,0.14390019040888924,0.36467217253380685
29,0.1388647682420241,0.43655870031172306
30,0.13814615982389727,0.3815741775248518
31,0.1357528821215578,0.38281991995459225
32,0.13439734975661946,0.3285470868849275
33,0.12967765395006667,0.4044192545677549
34,0.12789602916180295,0.3871128593183043
35,0.12949458248541998,0.370605387355215
36,0.1240324039055511,0.38021316446700887
37,0.12563012641826737,0.4025711822300101
38,0.12243015579631757,0.34681149182756943
39,0.1233599403644123,0.42970930811148794
40,0.12054639474559958,0.3697996832917084
41,0.11954587158063222,0.403670326848725
42,0.11748995891218368,0.35451392294024703
43,0.11940347072838549,0.37910943826538834
44,0.11948270376066235,0.3806954719612946
45,0.11489264012942481,0.332382310837058
46,0.11568354630836616,0.41094410612280646
47,0.1110608220917244,0.37080038350131644
48,0.11105399130165973,0.36240450244153566
49,0.10799827442142457,0.38132876464769466
50,0.11083439608844016,0.4004650071413074
51,0.10830768884663962,0.38406803148176205
52,0.10913449844215499,0.37222268496026945
53,0.10474439140446361,0.42690784064818865
54,0.10322866198974986,0.3940555821711095
55,0.10451852048799841,0.467417714995655
56,0.10151003312591797,0.48964762388162275
57,0.10260767416032247,0.4182471779348263
58,0.1020642079016893,0.3958902367620013
59,0.09971862351614673,0.444252201809955
60,0.09810843401931944,0.39571132597012737
61,0.09682516062452745,0.4298351107155857
62,0.0940195159720523,0.44479190138865954
63,0.0957403843882076,0.40803059407664305
64,0.09426377023078278,0.4356865537675781
65,0.09493612108189006,0.40930850635371613
66,0.09415974395281551,0.4741276175382748
67,0.09418954917746426,0.3780926439405686
68,0.09236453577529552,0.4022464176742875
69,0.0920293985114145,0.44158013387765715
70,0.09099630811298111,0.388729728346494
71,0.0911062401611098,0.44917832118407564
72,0.09230542949020268,0.38120964315518663
73,0.08821615184103433,0.504971038381658
74,0.08785027446862669,0.4023307098365908
75,0.08777333602952798,0.3995563083108346
76,0.08662757774709764,0.3730809119104141
77,0.08586529228972438,0.4684465697512555
78,0.08636982594168068,0.36364891859304965
79,0.08481264644088936,0.393995242820463
80,0.08619233124898716,0.4617547543728771
81,0.0852412313835516,0.37206693682538805
82,0.0826698829453946,0.49166711547117137
83,0.0813928031520392,0.4374526394671531
84,0.08429736871445595,0.41279185709342286
85,0.08237691835633346,0.4119929304748923
86,0.08136886792672036,0.41602455768453417
87,0.08291363586482911,0.407181952916198
88,0.07986311884318475,0.4434585483304819
89,0.07852607357170296,0.41321458068475053
90,0.0796334247083165,0.44464750913669115
91,0.07860222350236684,0.39825320973917466
92,0.0776192143596585,0.43988414485026245
93,0.07842183430552284,0.4005906002680261
94,0.0766742540820443,0.42992652567037987
95,0.07656432060444375,0.4624948401996239
96,0.07590435013373033,0.4729797135121259
97,0.07751679263755283,0.4676016500622184
98,0.07452912346469208,0.44999674696419106
99,0.07659844819617231,0.43576513706289943
100,0.07343179417582248,0.41963302460148105
