Epoch,Adversarial Loss,Generator Loss,Real Loss,Fake Loss,Discriminator Loss,Epoch Validation Generator Loss
1,0.7146734427365046,0.0811428227240131,0.7902789579497443,0.9341270573555477,0.862203010254436,0.052612044434580535
2,0.7158622436580204,0.05285598092254192,0.7597350511285994,0.8445083082668365,0.8021216806438234,0.05147277343545168
3,0.7181867141099203,0.05197631712588999,0.7263468459012017,0.8118557494784159,0.7691012982811246,0.05231751838610286
4,0.7140751313122492,0.0520178536840138,0.7138281019907149,0.8024646923655555,0.7581463955224507,0.050240979648180424
5,0.7147633721904149,0.05225645639889297,0.6979273098801809,0.7938940141882215,0.7459106610880958,0.051157451619113246
6,0.7090649678120537,0.05254004487679118,0.6947394772654488,0.7867217484920744,0.7407306127604985,0.05196376054710339
7,0.7056710925840196,0.05174934399861192,0.6825206823765285,0.7731330252829052,0.7278268531201377,0.0523282452116883
8,0.7041902076157313,0.05294688622511569,0.6844658615097167,0.7763035633261242,0.7303847138370786,0.05210862221521518
9,0.697488547081039,0.052645027977488344,0.6755758710796871,0.7674745574357018,0.721525215913379,0.053439282501737274
