Epoch,Epoch Training Loss,Epoch Validation Loss
1,0.662944719614025,0.566103856140208
2,0.49619794741629564,0.5302343802103001
3,0.4105578504975703,0.4603839334669143
4,0.3590981460231648,0.42635190106255244
5,0.3269170551530777,0.44103299912262556
6,0.30148707595377633,0.3935809276557043
7,0.2772843637401926,0.37124187014184634
8,0.2607094160010738,0.45903212611920363
9,0.2436797900918123,0.3534679559068145
10,0.23005073347771454,0.38059882805726236
11,0.21900408761527362,0.3710194550384985
12,0.20809901500281633,0.3601406373988802
13,0.19887890196119462,0.34948317288795366
14,0.19328039945040235,0.33819303468937445
15,0.18550035015570385,0.38170686805173987
16,0.18074445000827374,0.3167951503461024
17,0.17534638507898342,0.36911482008818153
18,0.1702427203368694,0.35921166312657415
19,0.16715597021747206,0.3293416880280058
20,0.16450831828237697,0.3337073688195131
21,0.1601541057213536,0.3499243002721454
22,0.15662010651349276,0.3903830621936982
23,0.15486753948273196,0.349927621327828
24,0.15245734387766435,0.455478590271926
25,0.14939090357579748,0.4680947779309341
26,0.14674564954145394,0.3744069425580658
27,0.1446547535995291,0.39849083116307066
28,0.14163141192928438,0.3558038076693395
29,0.13889587293771502,0.3550518373741168
30,0.13520301738123988,0.36068285732440114
31,0.1327964794762921,0.3537110577676898
32,0.1302091348431733,0.3766016226691249
33,0.12828495741107585,0.41577581053953677
34,0.12551735893558638,0.32791778431317514
35,0.12413508029466613,0.40811940795535984
36,0.12287244899246869,0.36563206053225794
37,0.1203091023228171,0.3668619492715022
38,0.1190660555772367,0.4184450458886096
39,0.11740249262019821,0.31676994264125824
40,0.11680661548902044,0.36760281128489714
41,0.1151427091346447,0.37855493623148245
42,0.11369872036604181,0.4150497859047952
43,0.11251097549291852,0.45088111040562484
44,0.11100363782553717,0.39326389161782843
45,0.10988237783235268,0.3737043428272473
46,0.10825631477551208,0.3749583993002633
47,0.10695492164944138,0.4332107113343533
48,0.10572139066755462,0.40968998152518943
49,0.10529941890260804,0.44011675016345264
50,0.10383148601474425,0.3700400383858666
51,0.10310535640702907,0.40950768317946024
52,0.10159814049577987,0.4200186568350064
53,0.1005122364187588,0.37418799000180025
54,0.09950474866750213,0.40137760902862313
55,0.09951670544220059,0.4109503896994011
56,0.09839515513222001,0.3787422791076969
57,0.09599116556617769,0.461656770184404
58,0.09574370458334468,0.42159027088654005
59,0.09464205614253336,0.4595175143621421
60,0.09423339766189534,0.43120884881398386
61,0.09270709563089335,0.4179513334206703
62,0.09269291391590384,0.398705694905694
63,0.0916431158292616,0.49846600404595287
64,0.09052911605472744,0.42949963056966894
65,0.08958177954640771,0.45002698415536374
66,0.0886856921164476,0.4322665529180539
67,0.0880184719313816,0.442281365951645
68,0.08785148830570738,0.4711503505799629
69,0.08738205019039616,0.4398031348008604
70,0.08639935885907832,0.49460567831064683
71,0.08551991989876799,0.4142281498493064
72,0.08480569797410056,0.4481430292315201
73,0.08510858505483597,0.4777429116385005
74,0.08467473293597443,0.4535940440830041
75,0.0841609634280701,0.4552847078284742
76,0.08325682992927738,0.4940640549886264
77,0.08301071742012647,0.5009836476539897
78,0.08221267410297176,0.4816348944961839
79,0.08188065929526345,0.4837153044723647
80,0.08133704479663603,0.49989091268395336
81,0.0806131213050603,0.4412406838942911
82,0.0800781294075495,0.45370582943764803
83,0.07945230323724395,0.5114328727543911
84,0.07933482192417958,0.46642582011742756
85,0.07864459485404822,0.4550596698886509
86,0.07813744274482642,0.46046376673974726
87,0.07828400034019403,0.5063494839400888
88,0.07802689325502463,0.4717368747679244
89,0.07754855483196653,0.5053851293904759
90,0.07695393890344017,0.45166076004876526
91,0.07694234129557004,0.4909605873150989
92,0.07623531843819553,0.47240666047063573
93,0.07536423799817321,0.5516186560797172
94,0.07560799709685015,0.49699860514138716
95,0.07518912663026234,0.49195332978373374
96,0.07484407018207238,0.5266155589870946
97,0.07459244589078066,0.4832475388718543
98,0.0737553710247798,0.5269661937083039
99,0.07416645058359986,0.5409522145708031
100,0.0737150788314943,0.5538269233109424
