,0,1,2,3,4,5,6,7,8,9,10,11,12
0,Run081,0.821 (0.357),0.603 (0.266),0.850 (0.358),0.694 (0.409),0.779 (0.173),0.654 (0.477),0.859 (0.334),0.555 (0.336),0.882 (0.323),0.819 (0.359),0.654 (0.272),0.843 (0.364)
