,0,1,2,3,4,5,6,7,8,9,10,11,12
0,Run070,0.667 (0.440),0.795 (0.085),0.637 (0.481),0.765 (0.380),0.776 (0.248),0.760 (0.428),0.773 (0.404),0.643 (0.234),0.783 (0.413),0.723 (0.420),0.765 (0.188),0.715 (0.452)
