,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39
0,Run8,0.214 (0.357),0.246 (0.221),0.200 (0.401),0.110 (0.258),0.126 (0.131),0.101 (0.302),0.046 (0.091),0.169 (0.098),0.000 (0.000),0.251 (0.314),0.547 (0.199),0.029 (0.167),0.445 (0.461),0.755 (0.179),0.351 (0.479),0.081 (0.209),0.291 (0.187),0.035 (0.184),0.128 (0.283),0.199 (0.179),0.104 (0.306),0.058 (0.193),0.415 (0.224),0.022 (0.147),0.032 (0.090),0.197 (0.132),0.000 (0.000),0.192 (0.329),0.310 (0.248),0.140 (0.347),0.154 (0.321),0.278 (0.289),0.116 (0.320),0.047 (0.122),0.195 (0.130),0.007 (0.082),0.149 (0.224),0.309 (0.234),0.000 (0.000)
