slice,dice_Background,dice_IRF,dice_SRF,dice_PED,voxels_Background,voxels_IRF,voxels_SRF,voxels_PED,union_Background,union_IRF,union_SRF,union_PED,intersection_Background,intersection_IRF,intersection_SRF,intersection_PED
Cirrus_TRAIN008_000.tiff,0.9990606904029846,6.578947164825877e-09,1.0638298242326982e-08,1.0,131072,0,0,0,261898,152,94,0,130826,0,0,0
Cirrus_TRAIN008_001.tiff,0.9976446032524109,1.9607842460800384e-08,3.401360526567032e-09,3.6900369426717816e-09,131072,0,0,0,261528,51,294,271,130456,0,0,0
Cirrus_TRAIN008_002.tiff,0.998923122882843,4.999997713639459e-07,3.5714284862820023e-09,1.0,131072,0,0,0,261862,2,280,0,130790,0,0,0
Cirrus_TRAIN008_003.tiff,0.9967661499977112,3.448275620598906e-08,4.032258082986573e-09,1.7605633617634453e-09,131072,0,0,0,261299,29,248,568,130227,0,0,0
Cirrus_TRAIN008_004.tiff,0.9990224838256836,1.0,3.906249990137667e-09,1.0,131072,0,0,0,261888,0,256,0,130816,0,0,0
Cirrus_TRAIN008_005.tiff,0.9972458481788635,1.724137987935137e-08,4.385964924580321e-09,2.304147539433643e-09,131072,0,0,0,261424,58,228,434,130352,0,0,0
Cirrus_TRAIN008_006.tiff,0.9926963448524475,0.7944358587265015,1.6077170705841581e-09,8.756567138057392e-10,130749,323,0,0,259733,647,622,1142,128918,257,0,0
Cirrus_TRAIN008_007.tiff,0.9971652030944824,0.6124892830848694,3.676470683444677e-09,7.142856617292637e-08,130714,358,0,0,260689,1169,272,14,129975,358,0,0
Cirrus_TRAIN008_008.tiff,0.9979833364486694,0.5764023065567017,3.246753310648387e-09,1.0,130836,236,0,0,261319,517,308,0,130396,149,0,0
Cirrus_TRAIN008_009.tiff,0.9997329115867615,1.0,1.4285713945128009e-08,1.0,131072,0,0,0,262074,0,70,0,131002,0,0,0
Cirrus_TRAIN008_010.tiff,0.9962091445922852,1.0,1.02880659547111e-09,5.55555494941018e-08,131072,0,0,0,261154,0,972,18,130082,0,0,0
Cirrus_TRAIN008_011.tiff,0.9989880919456482,1.9607842460800384e-08,4.6728971803133845e-09,1.0,131072,0,0,0,261879,51,214,0,130807,0,0,0
Cirrus_TRAIN008_012.tiff,0.9998130202293396,1.0,2.0408164047580613e-08,1.0,131072,0,0,0,262095,0,49,0,131023,0,0,0
Cirrus_TRAIN008_013.tiff,0.999847412109375,2.8571427890256018e-08,1.9999995970465534e-07,1.0,131072,0,0,0,262104,35,5,0,131032,0,0,0
