,0,1,2,3,4,5,6,7,8,9,10,11,12
0,Run109,0.743 (0.383),0.733 (0.173),0.746 (0.436),0.776 (0.390),0.885 (0.100),0.741 (0.440),0.901 (0.260),0.801 (0.087),0.918 (0.275),0.807 (0.352),0.779 (0.156),0.814 (0.389)
