slice,dice_Background,dice_IRF,dice_SRF,dice_PED,voxels_Background,voxels_IRF,voxels_SRF,voxels_PED,union_Background,union_IRF,union_SRF,union_PED,intersection_Background,intersection_IRF,intersection_SRF,intersection_PED
Cirrus_TRAIN004_000.tiff,0.9992594122886658,0.0,0.0,0.0,524288,0,0,0,1047800,460,234,82,523512,0,0,0
Cirrus_TRAIN004_001.tiff,0.9993558526039124,0.0,0.0,0.0,524288,0,0,0,1047901,640,27,8,523613,0,0,0
Cirrus_TRAIN004_002.tiff,0.9998807907104492,0.0,1.0,0.0,524288,0,0,0,1048451,76,0,49,524163,0,0,0
Cirrus_TRAIN004_003.tiff,0.9997443556785583,0.0,0.0,0.0,524288,0,0,0,1048308,231,2,35,524020,0,0,0
Cirrus_TRAIN004_004.tiff,0.9997605681419373,0.0,1.0,0.0,524288,0,0,0,1048325,184,0,67,524037,0,0,0
Cirrus_TRAIN004_005.tiff,0.9998111128807068,0.0,1.0,1.0,524288,0,0,0,1048378,198,0,0,524090,0,0,0
Cirrus_TRAIN004_006.tiff,0.999818742275238,0.0,1.0,0.0,524288,0,0,0,1048386,107,0,83,524098,0,0,0
Cirrus_TRAIN004_007.tiff,0.99962317943573,0.0,1.0,0.0,524288,0,0,0,1048181,76,0,319,523893,0,0,0
Cirrus_TRAIN004_008.tiff,0.9999122619628906,0.0,0.0,0.0,524288,0,0,0,1048484,13,9,70,524196,0,0,0
Cirrus_TRAIN004_009.tiff,0.9982694983482361,0.0,0.2806236147880554,0.0,524162,0,126,0,1046513,449,898,716,522351,0,126,0
Cirrus_TRAIN004_010.tiff,0.998705267906189,0.0,0.6442652344703674,0.0,523565,0,723,0,1045784,345,2232,215,522215,0,719,0
Cirrus_TRAIN004_011.tiff,0.9984476566314697,0.0,0.7156549692153931,0.0,521930,0,2358,0,1043586,15,4695,280,520983,0,1680,0
Cirrus_TRAIN004_012.tiff,0.9976310133934021,0.0,0.675940215587616,0.65684574842453,521779,0,2009,500,1041379,220,5823,1154,519456,0,1968,379
Cirrus_TRAIN004_013.tiff,0.9971404075622559,0.0,0.6521819233894348,0.4297844469547272,521625,0,1912,751,1041398,216,5431,1531,519210,0,1771,329
Cirrus_TRAIN004_014.tiff,0.9968535304069519,0.0,0.7695447206497192,0.3189992308616638,519812,0,2741,1735,1039581,67,6370,2558,518155,0,2451,408
Cirrus_TRAIN004_015.tiff,0.9965924620628357,0.0,0.7276950478553772,0.5376071333885193,519385,0,3381,1522,1037987,119,7319,3151,517225,0,2663,847
Cirrus_TRAIN004_016.tiff,0.9962590932846069,0.0,0.7652173638343811,0.5170288681983948,518619,0,3996,1673,1036383,370,8740,3083,516253,0,3344,797
