,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39
0,Iteration9,0.60 (0.20),0.59 (0.09),0.61 (0.25),0.72 (0.13),0.68 (0.09),0.71 (0.15),0.58 (0.25),0.52 (0.11),0.59 (0.29),0.64 (0.15),0.61 (0.07),0.68 (0.20),0.76 (0.13),0.82 (0.05),0.75 (0.17),0.63 (0.13),0.62 (0.05),0.64 (0.17),0.63 (0.16),0.55 (0.07),0.66 (0.21),0.79 (0.07),0.67 (0.04),0.81 (0.08),0.63 (0.16),0.51 (0.13),0.65 (0.18),0.61 (0.15),0.58 (0.06),0.64 (0.20),0.75 (0.10),0.72 (0.05),0.76 (0.11),0.61 (0.18),0.54 (0.11),0.62 (0.22),0.58 (0.12),0.61 (0.05),0.56 (0.20)
