slice,dice_Background,dice_IRF,dice_SRF,dice_PED,voxels_Background,voxels_IRF,voxels_SRF,voxels_PED,union_Background,union_IRF,union_SRF,union_PED,intersection_Background,intersection_IRF,intersection_SRF,intersection_PED
Cirrus_TRAIN008_000.tiff,0.9999291300773621,0.0,1.0,1.0,253952,0,0,0,507868,36,0,0,253916,0,0,0
Cirrus_TRAIN008_001.tiff,1.0,1.0,1.0,1.0,253952,0,0,0,507904,0,0,0,253952,0,0,0
Cirrus_TRAIN008_002.tiff,1.0,1.0,1.0,1.0,253952,0,0,0,507904,0,0,0,253952,0,0,0
Cirrus_TRAIN008_003.tiff,0.9999645352363586,0.0,1.0,1.0,253952,0,0,0,507886,18,0,0,253934,0,0,0
Cirrus_TRAIN008_004.tiff,0.9985784292221069,0.0,0.0,1.0,253952,0,0,0,507183,20,701,0,253231,0,0,0
Cirrus_TRAIN008_005.tiff,0.9984500408172607,0.0,0.0,1.0,253952,0,0,0,507118,81,705,0,253166,0,0,0
Cirrus_TRAIN008_006.tiff,0.9991833567619324,0.7182910442352295,0.0,1.0,253642,310,0,0,506952,749,203,0,253269,269,0,0
Cirrus_TRAIN008_007.tiff,0.9994772672653198,0.8273381590843201,0.0,1.0,253600,352,0,0,506949,834,121,0,253342,345,0,0
Cirrus_TRAIN008_008.tiff,0.999572217464447,0.7191780805587769,0.0,1.0,253729,223,0,0,507267,584,53,0,253525,210,0,0
Cirrus_TRAIN008_009.tiff,0.9999310970306396,0.0,1.0,1.0,253952,0,0,0,507869,35,0,0,253917,0,0,0
Cirrus_TRAIN008_010.tiff,1.0,1.0,1.0,1.0,253952,0,0,0,507904,0,0,0,253952,0,0,0
Cirrus_TRAIN008_011.tiff,1.0,1.0,1.0,1.0,253952,0,0,0,507904,0,0,0,253952,0,0,0
Cirrus_TRAIN008_012.tiff,1.0,1.0,1.0,1.0,253952,0,0,0,507904,0,0,0,253952,0,0,0
Cirrus_TRAIN008_013.tiff,0.9999487996101379,0.0,1.0,1.0,253952,0,0,0,507878,26,0,0,253926,0,0,0
Cirrus_TRAIN008_014.tiff,0.9998326301574707,0.0,1.0,1.0,253952,0,0,0,507819,85,0,0,253867,0,0,0
Cirrus_TRAIN008_015.tiff,1.0,1.0,1.0,1.0,253952,0,0,0,507904,0,0,0,253952,0,0,0
Cirrus_TRAIN008_016.tiff,0.9997164011001587,0.0,1.0,1.0,253952,0,0,0,507760,144,0,0,253808,0,0,0
Cirrus_TRAIN008_017.tiff,1.0,1.0,1.0,1.0,253952,0,0,0,507904,0,0,0,253952,0,0,0
Cirrus_TRAIN008_018.tiff,0.99993896484375,0.0,1.0,1.0,253952,0,0,0,507873,31,0,0,253921,0,0,0
Cirrus_TRAIN008_019.tiff,1.0,1.0,1.0,1.0,253952,0,0,0,507904,0,0,0,253952,0,0,0
Cirrus_TRAIN008_020.tiff,1.0,1.0,1.0,1.0,253952,0,0,0,507904,0,0,0,253952,0,0,0
Cirrus_TRAIN008_021.tiff,1.0,1.0,1.0,1.0,253952,0,0,0,507904,0,0,0,253952,0,0,0
Cirrus_TRAIN008_022.tiff,0.9999094009399414,0.0,1.0,1.0,253906,46,0,0,507858,46,0,0,253906,0,0,0
Cirrus_TRAIN008_023.tiff,0.9997676014900208,0.0,1.0,1.0,253843,109,0,0,507786,118,0,0,253834,0,0,0
Cirrus_TRAIN008_024.tiff,0.9995783567428589,0.3668639063835144,1.0,1.0,253876,76,0,0,507566,338,0,0,253676,62,0,0
Cirrus_TRAIN008_025.tiff,0.9999881982803345,0.0,1.0,1.0,253952,0,0,0,507898,6,0,0,253946,0,0,0
Cirrus_TRAIN008_026.tiff,0.999360978603363,0.6275861859321594,1.0,1.0,253674,278,0,0,507034,870,0,0,253355,273,0,0
Cirrus_TRAIN008_027.tiff,0.999651312828064,0.445141077041626,1.0,1.0,253874,78,0,0,507585,319,0,0,253704,71,0,0
Cirrus_TRAIN008_028.tiff,0.9992150068283081,0.5528090000152588,1.0,1.0,253655,297,0,0,507014,890,0,0,253308,246,0,0
Cirrus_TRAIN008_029.tiff,0.9995958209037781,0.7007299065589905,1.0,1.0,253662,290,0,0,507219,685,0,0,253507,240,0,0
Cirrus_TRAIN008_030.tiff,0.9993951916694641,0.0,1.0,1.0,253645,307,0,0,507597,307,0,0,253645,0,0,0
Cirrus_TRAIN008_031.tiff,0.999199628829956,0.3773006200790405,1.0,1.0,253446,506,0,0,507252,652,0,0,253423,123,0,0
Cirrus_TRAIN008_032.tiff,0.9999842643737793,0.0,1.0,1.0,253952,0,0,0,507896,8,0,0,253944,0,0,0
Cirrus_TRAIN008_033.tiff,0.9998601078987122,0.798866868019104,1.0,1.0,253784,168,0,0,507551,353,0,0,253740,141,0,0
Cirrus_TRAIN008_034.tiff,0.9992611408233643,0.0,1.0,1.0,253952,0,0,0,507529,375,0,0,253577,0,0,0
Cirrus_TRAIN008_035.tiff,0.9995133280754089,0.380952388048172,1.0,1.0,253874,78,0,0,507505,399,0,0,253629,76,0,0
Cirrus_TRAIN008_036.tiff,0.9997576475143433,0.7119438052177429,1.0,1.0,253692,260,0,0,507477,427,0,0,253677,152,0,0
Cirrus_TRAIN008_037.tiff,0.9997636079788208,0.6153846383094788,1.0,1.0,253812,140,0,0,507592,312,0,0,253736,96,0,0
Cirrus_TRAIN008_038.tiff,0.999690592288971,0.6802443861961365,1.0,1.0,253762,190,0,0,507413,491,0,0,253628,167,0,0
Cirrus_TRAIN008_039.tiff,0.9995939135551453,0.6698718070983887,1.0,1.0,253598,354,0,0,507280,624,0,0,253537,209,0,0
Cirrus_TRAIN008_040.tiff,0.9997221231460571,0.7240704298019409,1.0,1.0,253767,185,0,0,507393,511,0,0,253626,185,0,0
Cirrus_TRAIN008_041.tiff,0.9995980858802795,0.3664596378803253,1.0,1.0,253887,65,0,0,507582,322,0,0,253689,59,0,0
Cirrus_TRAIN008_042.tiff,0.999789297580719,0.0,1.0,1.0,253952,0,0,0,507797,107,0,0,253845,0,0,0
Cirrus_TRAIN008_043.tiff,0.9992907047271729,0.0,1.0,1.0,253952,0,0,0,507544,360,0,0,253592,0,0,0
Cirrus_TRAIN008_044.tiff,0.9996370077133179,0.817460298538208,1.0,1.0,253525,427,0,0,506896,1008,0,0,253356,412,0,0
Cirrus_TRAIN008_045.tiff,0.9992493987083435,0.7696969509124756,1.0,1.0,253300,652,0,0,506254,1650,0,0,252937,635,0,0
Cirrus_TRAIN008_046.tiff,0.9981868863105774,0.789776623249054,1.0,1.0,251969,1983,0,0,503561,4343,0,0,251324,1715,0,0
Cirrus_TRAIN008_047.tiff,0.9967917203903198,0.7996153831481934,0.0,1.0,251562,2390,0,0,502135,5200,569,0,250262,2079,0,0
Cirrus_TRAIN008_048.tiff,0.9966045618057251,0.782975435256958,1.0,1.0,249969,3983,0,0,500080,7824,0,0,249191,3063,0,0
Cirrus_TRAIN008_049.tiff,0.9966854453086853,0.826068639755249,1.0,1.0,249296,4656,0,0,498406,9498,0,0,248377,3923,0,0
Cirrus_TRAIN008_050.tiff,0.996447741985321,0.8441696166992188,1.0,1.0,248368,5584,0,0,496584,11320,0,0,247410,4778,0,0
Cirrus_TRAIN008_051.tiff,0.9946714639663696,0.8421750664710999,1.0,1.0,245617,8335,0,0,491316,16588,0,0,244349,6985,0,0
Cirrus_TRAIN008_052.tiff,0.9949736595153809,0.8826912045478821,1.0,1.0,243679,10273,0,0,487036,20868,0,0,242294,9210,0,0
Cirrus_TRAIN008_053.tiff,0.9938725233078003,0.8640058636665344,1.0,1.0,242945,11007,0,0,486006,21898,0,0,241514,9460,0,0
