slice,dice_Background,dice_IRF,dice_SRF,dice_PED,voxels_Background,voxels_IRF,voxels_SRF,voxels_PED,union_Background,union_IRF,union_SRF,union_PED,intersection_Background,intersection_IRF,intersection_SRF,intersection_PED
Cirrus_TRAIN001_000.tiff,0.8617232441902161,0.0,0.0,0.0,131072,0,0,0,230299,10668,20888,289,99227,0,0,0
Cirrus_TRAIN001_001.tiff,0.8537998199462891,0.0,0.0,0.0,131072,0,0,0,228707,15712,17565,160,97635,0,0,0
Cirrus_TRAIN001_002.tiff,0.8623802065849304,0.0,0.0,0.0,131072,0,0,0,230432,7344,23642,726,99360,0,0,0
Cirrus_TRAIN001_003.tiff,0.8480022549629211,0.0,0.0,0.0,131072,0,0,0,227556,9441,24447,700,96484,0,0,0
Cirrus_TRAIN001_004.tiff,0.861589789390564,0.0,0.0,0.0,131072,0,0,0,230272,17302,13832,738,99200,0,0,0
Cirrus_TRAIN001_005.tiff,0.8496856093406677,0.0,0.0,0.0,131072,0,0,0,227889,16417,17707,131,96817,0,0,0
Cirrus_TRAIN001_006.tiff,0.8398192524909973,0.0,0.0,0.0,131072,0,0,0,225951,14467,21524,202,94879,0,0,0
Cirrus_TRAIN001_007.tiff,0.8368541598320007,0.0,0.0,0.0,131072,0,0,0,225375,11346,25204,219,94303,0,0,0
Cirrus_TRAIN001_008.tiff,0.8572673797607422,0.0,0.0,0.0,131072,0,0,0,229401,8940,23278,525,98329,0,0,0
Cirrus_TRAIN001_009.tiff,0.8563101887702942,0.0,0.0,0.0,131072,0,0,0,229209,11962,20812,161,98137,0,0,0
Cirrus_TRAIN001_010.tiff,0.8351743817329407,0.0,0.0,0.0,131072,0,0,0,225050,11561,24981,552,93978,0,0,0
Cirrus_TRAIN001_011.tiff,0.8895450234413147,0.0,0.0,0.0,131072,0,0,0,236069,10367,14520,1188,104997,0,0,0
Cirrus_TRAIN001_012.tiff,0.8502708077430725,0.0,0.0,0.0,131072,0,0,0,228005,14861,18658,620,96933,0,0,0
Cirrus_TRAIN001_013.tiff,0.845780611038208,0.0,0.0,0.0,131072,0,0,0,227118,6365,27959,702,96046,0,0,0
Cirrus_TRAIN001_014.tiff,0.8340294361114502,0.0,0.0,0.0,131072,0,0,0,224829,11742,24453,1120,93757,0,0,0
Cirrus_TRAIN001_015.tiff,0.8393479585647583,0.004138338845223188,0.0,0.0,131044,28,0,0,225811,13532,22086,715,94767,28,0,0
Cirrus_TRAIN001_016.tiff,0.8340858817100525,0.003315649926662445,0.0,0.0,131047,25,0,0,224797,9048,26126,2173,93750,15,0,0
Cirrus_TRAIN001_017.tiff,0.8476860523223877,0.029502876102924347,0.0,0.0,130937,135,0,0,227320,6779,27484,561,96348,100,0,0
Cirrus_TRAIN001_018.tiff,0.8819912075996399,0.0,0.0,0.0,131072,0,0,0,234474,7895,19050,725,103402,0,0,0
Cirrus_TRAIN001_019.tiff,0.8772170543670654,0.0,0.0,0.0,131019,53,0,0,233477,7879,20345,443,102405,0,0,0
Cirrus_TRAIN001_020.tiff,0.864085853099823,0.0,0.0,0.0,131072,0,0,0,230778,13331,17646,389,99706,0,0,0
Cirrus_TRAIN001_021.tiff,0.8559258580207825,0.0,0.0,0.0,131072,0,0,0,229132,10145,22625,242,98060,0,0,0
Cirrus_TRAIN001_022.tiff,0.9624531269073486,0.031430933624506,0.0,0.0,130818,254,0,0,252511,4836,4368,429,121515,76,0,0
Cirrus_TRAIN001_023.tiff,0.8644797801971436,0.023009587079286575,0.0,0.0,130462,610,0,0,230615,11995,19308,226,99681,138,0,0
Cirrus_TRAIN001_024.tiff,0.8451440930366516,0.06002577766776085,0.0,0.0,129914,1158,0,0,226404,10862,24284,594,95672,326,0,0
Cirrus_TRAIN001_025.tiff,0.8726438283920288,0.03338836878538132,0.0,0.0,130759,313,0,0,232207,10902,18209,826,101317,182,0,0
Cirrus_TRAIN001_026.tiff,0.9267451167106628,0.028419654816389084,0.0,0.0,130503,569,0,0,244052,7530,9795,767,113087,107,0,0
