slice,dice_Background,dice_SRF,voxels_Background,voxels_SRF,union_Background,union_SRF,intersection_Background,intersection_SRF,binary_dice
Cirrus_TRAIN008_000.tiff,1.0,1.0,253952,0,507904,0,253952,0,1.0
Cirrus_TRAIN008_001.tiff,0.9999369978904724,0.0,253952,0,507872,32,253920,0,0.0
Cirrus_TRAIN008_002.tiff,0.998525083065033,0.0,253952,0,507156,748,253204,0,0.0
Cirrus_TRAIN008_003.tiff,0.9993754625320435,0.0,253952,0,507587,317,253635,0,0.0
Cirrus_TRAIN008_004.tiff,1.0,1.0,253952,0,507904,0,253952,0,1.0
Cirrus_TRAIN008_005.tiff,1.0,1.0,253952,0,507904,0,253952,0,1.0
Cirrus_TRAIN008_006.tiff,0.9989297389984131,0.0,253952,0,507361,543,253409,0,0.0
Cirrus_TRAIN008_007.tiff,0.9997282028198242,0.0,253952,0,507766,138,253814,0,0.0
Cirrus_TRAIN008_008.tiff,0.999552845954895,0.0,253952,0,507677,227,253725,0,0.0
Cirrus_TRAIN008_009.tiff,0.9995666742324829,0.0,253952,0,507684,220,253732,0,0.0
Cirrus_TRAIN008_010.tiff,0.9988902807235718,0.0,253952,0,507341,563,253389,0,0.0
Cirrus_TRAIN008_011.tiff,0.9994937181472778,0.0,253952,0,507647,257,253695,0,0.0
Cirrus_TRAIN008_012.tiff,0.9997735023498535,0.0,253952,0,507789,115,253837,0,0.0
Cirrus_TRAIN008_013.tiff,1.0,1.0,253952,0,507904,0,253952,0,1.0
Cirrus_TRAIN008_014.tiff,0.9999251961708069,0.0,253952,0,507866,38,253914,0,0.0
Cirrus_TRAIN008_015.tiff,1.0,1.0,253952,0,507904,0,253952,0,1.0
Cirrus_TRAIN008_016.tiff,1.0,1.0,253952,0,507904,0,253952,0,1.0
Cirrus_TRAIN008_017.tiff,1.0,1.0,253952,0,507904,0,253952,0,1.0
Cirrus_TRAIN008_018.tiff,1.0,1.0,253952,0,507904,0,253952,0,1.0
Cirrus_TRAIN008_019.tiff,1.0,1.0,253952,0,507904,0,253952,0,1.0
Cirrus_TRAIN008_020.tiff,1.0,1.0,253952,0,507904,0,253952,0,1.0
Cirrus_TRAIN008_021.tiff,0.9999783635139465,0.0,253952,0,507893,11,253941,0,0.0
Cirrus_TRAIN008_022.tiff,1.0,1.0,253952,0,507904,0,253952,0,1.0
Cirrus_TRAIN008_023.tiff,1.0,1.0,253952,0,507904,0,253952,0,1.0
Cirrus_TRAIN008_024.tiff,1.0,1.0,253952,0,507904,0,253952,0,1.0
Cirrus_TRAIN008_025.tiff,1.0,1.0,253952,0,507904,0,253952,0,1.0
Cirrus_TRAIN008_026.tiff,1.0,1.0,253952,0,507904,0,253952,0,1.0
Cirrus_TRAIN008_027.tiff,1.0,1.0,253952,0,507904,0,253952,0,1.0
Cirrus_TRAIN008_028.tiff,1.0,1.0,253952,0,507904,0,253952,0,1.0
Cirrus_TRAIN008_029.tiff,1.0,1.0,253952,0,507904,0,253952,0,1.0
Cirrus_TRAIN008_030.tiff,1.0,1.0,253952,0,507904,0,253952,0,1.0
Cirrus_TRAIN008_031.tiff,0.9998247623443604,0.0,253952,0,507815,89,253863,0,0.0
Cirrus_TRAIN008_032.tiff,1.0,1.0,253952,0,507904,0,253952,0,1.0
Cirrus_TRAIN008_033.tiff,1.0,1.0,253952,0,507904,0,253952,0,1.0
Cirrus_TRAIN008_034.tiff,1.0,1.0,253952,0,507904,0,253952,0,1.0
Cirrus_TRAIN008_035.tiff,1.0,1.0,253952,0,507904,0,253952,0,1.0
Cirrus_TRAIN008_036.tiff,1.0,1.0,253952,0,507904,0,253952,0,1.0
Cirrus_TRAIN008_037.tiff,1.0,1.0,253952,0,507904,0,253952,0,1.0
Cirrus_TRAIN008_038.tiff,1.0,1.0,253952,0,507904,0,253952,0,1.0
Cirrus_TRAIN008_039.tiff,1.0,1.0,253952,0,507904,0,253952,0,1.0
Cirrus_TRAIN008_040.tiff,1.0,1.0,253952,0,507904,0,253952,0,1.0
Cirrus_TRAIN008_041.tiff,1.0,1.0,253952,0,507904,0,253952,0,1.0
Cirrus_TRAIN008_042.tiff,1.0,1.0,253952,0,507904,0,253952,0,1.0
Cirrus_TRAIN008_043.tiff,1.0,1.0,253952,0,507904,0,253952,0,1.0
Cirrus_TRAIN008_044.tiff,1.0,1.0,253952,0,507904,0,253952,0,1.0
Cirrus_TRAIN008_045.tiff,1.0,1.0,253952,0,507904,0,253952,0,1.0
Cirrus_TRAIN008_046.tiff,1.0,1.0,253952,0,507904,0,253952,0,1.0
Cirrus_TRAIN008_047.tiff,0.9999684691429138,0.0,253952,0,507888,16,253936,0,0.0
Cirrus_TRAIN008_048.tiff,1.0,1.0,253952,0,507904,0,253952,0,1.0
Cirrus_TRAIN008_049.tiff,1.0,1.0,253952,0,507904,0,253952,0,1.0
Cirrus_TRAIN008_050.tiff,0.9993084669113159,0.0,253952,0,507553,351,253601,0,0.0
Cirrus_TRAIN008_051.tiff,0.9998089671134949,0.0,253952,0,507807,97,253855,0,0.0
Cirrus_TRAIN008_052.tiff,0.9999566674232483,0.0,253952,0,507882,22,253930,0,0.0
Cirrus_TRAIN008_053.tiff,0.9999783635139465,0.0,253952,0,507893,11,253941,0,0.0
Cirrus_TRAIN008_054.tiff,0.9999921321868896,0.0,253952,0,507900,4,253948,0,0.0
Cirrus_TRAIN008_055.tiff,1.0,1.0,253952,0,507904,0,253952,0,1.0
Cirrus_TRAIN008_056.tiff,0.9998700618743896,0.0,253952,0,507838,66,253886,0,0.0
Cirrus_TRAIN008_057.tiff,0.9992036819458008,0.7799016833305359,253102,850,506073,1831,252835,714,0.7799016833305359
Cirrus_TRAIN008_058.tiff,0.9994800090789795,0.8747022151947021,252956,996,505805,2099,252771,918,0.8747022151947021
Cirrus_TRAIN008_059.tiff,0.999439537525177,0.9041002988815308,252402,1550,504953,2951,252335,1334,0.9041002988815308
Cirrus_TRAIN008_060.tiff,0.9989529848098755,0.8535773754119873,251934,2018,504298,3606,251885,1539,0.8535773754119873
Cirrus_TRAIN008_061.tiff,0.9983687996864319,0.7936747074127197,251716,2236,503920,3984,251549,1581,0.7936747074127197
Cirrus_TRAIN008_062.tiff,0.9988888502120972,0.8840970396995544,251432,2520,503081,4823,251261,2132,0.8840970396995544
Cirrus_TRAIN008_063.tiff,0.996773362159729,0.5560709238052368,251453,2499,504239,3665,251306,1019,0.5560709238052368
Cirrus_TRAIN008_064.tiff,0.9971202611923218,0.6937222480773926,250981,2971,503173,4731,250862,1641,0.6937222480773926
Cirrus_TRAIN008_065.tiff,0.9988941550254822,0.8320289254188538,252117,1835,504582,3322,252012,1382,0.8320289254188538
Cirrus_TRAIN008_066.tiff,0.9990460276603699,0.817008376121521,252648,1304,505270,2634,252394,1076,0.817008376121521
Cirrus_TRAIN008_067.tiff,0.9989141821861267,0.7599475383758545,252924,1028,505617,2287,252534,869,0.7599475383758545
Cirrus_TRAIN008_068.tiff,0.9992177486419678,0.764845609664917,253182,770,506220,1684,252912,644,0.764845609664917
Cirrus_TRAIN008_069.tiff,0.9994415044784546,0.7655344009399414,253416,536,506697,1207,253207,462,0.7655344009399414
Cirrus_TRAIN008_070.tiff,0.9995015263557434,0.29916897416114807,253898,54,507543,361,253645,54,0.29916897416114807
Cirrus_TRAIN008_071.tiff,0.9998995661735535,0.0,253952,0,507853,51,253901,0,0.0
Cirrus_TRAIN008_072.tiff,1.0,1.0,253952,0,507904,0,253952,0,1.0
Cirrus_TRAIN008_073.tiff,1.0,1.0,253952,0,507904,0,253952,0,1.0
Cirrus_TRAIN008_074.tiff,1.0,1.0,253952,0,507904,0,253952,0,1.0
Cirrus_TRAIN008_075.tiff,1.0,1.0,253952,0,507904,0,253952,0,1.0
Cirrus_TRAIN008_076.tiff,1.0,1.0,253952,0,507904,0,253952,0,1.0
Cirrus_TRAIN008_077.tiff,1.0,1.0,253952,0,507904,0,253952,0,1.0
Cirrus_TRAIN008_078.tiff,0.9995942711830139,0.0,253952,0,507698,206,253746,0,0.0
Cirrus_TRAIN008_079.tiff,1.0,1.0,253952,0,507904,0,253952,0,1.0
Cirrus_TRAIN008_080.tiff,1.0,1.0,253952,0,507904,0,253952,0,1.0
Cirrus_TRAIN008_081.tiff,1.0,1.0,253952,0,507904,0,253952,0,1.0
Cirrus_TRAIN008_082.tiff,1.0,1.0,253952,0,507904,0,253952,0,1.0
Cirrus_TRAIN008_083.tiff,1.0,1.0,253952,0,507904,0,253952,0,1.0
