Slice,PSNR,SSIM,MSE
Spectralis_TRAIN027_023.tiff,22.995,0.382,0.005017427261918783
Spectralis_TRAIN027_024.tiff,22.377,0.379,0.005785012152045965
Spectralis_TRAIN027_025.tiff,23.763,0.421,0.00420402130112052
Spectralis_TRAIN027_026.tiff,23.598,0.422,0.004367191344499588
Spectralis_TRAIN027_027.tiff,23.583,0.435,0.004382292274385691
Spectralis_TRAIN027_028.tiff,23.685,0.423,0.004280087538063526
Spectralis_TRAIN027_029.tiff,23.705,0.424,0.004260845948010683
Spectralis_TRAIN027_030.tiff,24.471,0.465,0.003572231624275446
Spectralis_TRAIN027_031.tiff,23.125,0.465,0.004869559779763222
Spectralis_TRAIN027_032.tiff,24.443,0.456,0.0035947056021541357
Spectralis_TRAIN027_033.tiff,24.201,0.472,0.003801173996180296
Spectralis_TRAIN027_034.tiff,24.581,0.486,0.0034828446805477142
Spectralis_TRAIN027_035.tiff,23.066,0.461,0.004936754237860441
Spectralis_TRAIN027_036.tiff,24.19,0.441,0.0038107200525701046
Spectralis_TRAIN027_037.tiff,23.745,0.447,0.0042222635820508
Spectralis_TRAIN027_038.tiff,24.389,0.48,0.003639767412096262
Spectralis_TRAIN027_039.tiff,24.791,0.484,0.0033181775361299515
Spectralis_TRAIN027_040.tiff,24.105,0.468,0.00388558697886765
Spectralis_TRAIN027_041.tiff,24.015,0.437,0.003967668395489454
Spectralis_TRAIN027_042.tiff,24.204,0.455,0.003798461053520441
Spectralis_TRAIN027_043.tiff,23.736,0.438,0.004230189602822065
Spectralis_TRAIN027_044.tiff,23.146,0.385,0.004846017342060804
Spectralis_TRAIN027_045.tiff,22.63,0.364,0.005458191502839327
Spectralis_TRAIN027_046.tiff,22.581,0.37,0.005520059261471033
Spectralis_TRAIN027_047.tiff,21.986,0.322,0.0063298288732767105
Spectralis_TRAIN028_001.tiff,23.586,0.388,0.0043794019147753716
Spectralis_TRAIN028_002.tiff,23.964,0.415,0.004014145117253065
Spectralis_TRAIN028_003.tiff,23.587,0.396,0.004377830307930708
Spectralis_TRAIN028_004.tiff,22.829,0.338,0.0052126673981547356
Spectralis_TRAIN028_005.tiff,23.013,0.362,0.004997177515178919
Spectralis_TRAIN028_006.tiff,23.222,0.389,0.004762273281812668
Spectralis_TRAIN028_007.tiff,23.309,0.391,0.004667280241847038
Spectralis_TRAIN028_008.tiff,22.944,0.406,0.005076786503195763
Spectralis_TRAIN028_009.tiff,23.414,0.407,0.00455595413222909
Spectralis_TRAIN028_010.tiff,23.372,0.397,0.004600446671247482
Spectralis_TRAIN028_011.tiff,23.229,0.392,0.004754985217005014
Spectralis_TRAIN028_012.tiff,22.991,0.398,0.00502261845394969
Spectralis_TRAIN028_013.tiff,24.798,0.447,0.003312787041068077
Spectralis_TRAIN028_014.tiff,21.341,0.461,0.007343311328440905
Spectralis_TRAIN028_015.tiff,23.859,0.427,0.004112372640520334
Spectralis_TRAIN028_016.tiff,24.069,0.426,0.003918455448001623
Spectralis_TRAIN028_017.tiff,23.872,0.408,0.004100293852388859
Spectralis_TRAIN028_018.tiff,23.893,0.398,0.004080668557435274
Spectralis_TRAIN028_019.tiff,23.863,0.484,0.004109005909413099
Spectralis_TRAIN028_020.tiff,23.67,0.501,0.004295597318559885
Spectralis_TRAIN028_021.tiff,21.889,0.495,0.00647266348823905
Spectralis_TRAIN028_022.tiff,26.138,0.556,0.0024335719645023346
Spectralis_TRAIN028_023.tiff,25.462,0.553,0.0028428651858121157
Spectralis_TRAIN028_024.tiff,25.642,0.591,0.0027279972564429045
Spectralis_TRAIN028_025.tiff,25.569,0.59,0.002773892367258668
Spectralis_TRAIN028_026.tiff,24.74,0.548,0.003357751527801156
Spectralis_TRAIN028_027.tiff,23.087,0.51,0.004912340547889471
Spectralis_TRAIN028_028.tiff,21.923,0.463,0.006422939710319042
Spectralis_TRAIN028_029.tiff,25.532,0.471,0.002797619439661503
Spectralis_TRAIN028_030.tiff,25.694,0.5,0.002695147879421711
Spectralis_TRAIN028_031.tiff,25.683,0.512,0.002702263416722417
Spectralis_TRAIN028_032.tiff,25.336,0.51,0.0029268423095345497
Spectralis_TRAIN028_033.tiff,25.799,0.511,0.0026308067608624697
Spectralis_TRAIN028_034.tiff,25.509,0.492,0.0028126738034188747
Spectralis_TRAIN028_035.tiff,25.003,0.476,0.0031599716749042273
Spectralis_TRAIN028_036.tiff,24.436,0.425,0.0036005491856485605
Spectralis_TRAIN028_037.tiff,23.976,0.424,0.004003531765192747
Spectralis_TRAIN028_038.tiff,23.85,0.422,0.00412141066044569
Spectralis_TRAIN028_039.tiff,23.879,0.454,0.004093158524483442
Spectralis_TRAIN028_040.tiff,24.058,0.451,0.003928275778889656
Spectralis_TRAIN028_041.tiff,23.57,0.395,0.004395647905766964
Spectralis_TRAIN028_042.tiff,24.014,0.407,0.003968017175793648
Spectralis_TRAIN028_043.tiff,24.444,0.473,0.0035937954671680927
Spectralis_TRAIN028_044.tiff,23.828,0.452,0.004142131190747023
Spectralis_TRAIN028_045.tiff,23.424,0.472,0.004545941017568111
Spectralis_TRAIN028_046.tiff,21.875,0.468,0.006493731867522001
Spectralis_TRAIN028_047.tiff,23.552,0.437,0.004413514398038387
Spectralis_TRAIN029_001.tiff,24.946,0.448,0.003201952902600169
Spectralis_TRAIN029_002.tiff,25.31,0.491,0.0029447078704833984
Spectralis_TRAIN029_003.tiff,25.829,0.528,0.002612573327496648
Spectralis_TRAIN029_004.tiff,26.128,0.516,0.0024390302132815123
Spectralis_TRAIN029_005.tiff,26.003,0.52,0.002510224934667349
Spectralis_TRAIN029_006.tiff,26.166,0.524,0.0024176365695893764
Spectralis_TRAIN029_007.tiff,25.432,0.522,0.0028630713932216167
Spectralis_TRAIN029_008.tiff,22.784,0.557,0.005266915075480938
Spectralis_TRAIN029_009.tiff,25.586,0.523,0.002762805437669158
Spectralis_TRAIN029_010.tiff,25.708,0.507,0.002686890074983239
Spectralis_TRAIN029_011.tiff,25.14,0.532,0.0030622673220932484
Spectralis_TRAIN029_012.tiff,25.771,0.537,0.002647992456331849
Spectralis_TRAIN029_013.tiff,26.003,0.537,0.0025100482162088156
Spectralis_TRAIN029_014.tiff,25.667,0.531,0.0027119703590869904
Spectralis_TRAIN029_015.tiff,25.425,0.506,0.002867539878934622
Spectralis_TRAIN029_016.tiff,25.836,0.516,0.0026088524609804153
Spectralis_TRAIN029_017.tiff,25.91,0.518,0.0025643715634942055
Spectralis_TRAIN029_018.tiff,25.919,0.482,0.002559213200584054
Spectralis_TRAIN029_019.tiff,25.925,0.495,0.0025553537998348475
Spectralis_TRAIN029_020.tiff,25.919,0.475,0.0025589836295694113
Spectralis_TRAIN029_021.tiff,25.29,0.457,0.0029582525603473186
Spectralis_TRAIN029_022.tiff,24.952,0.466,0.0031972546130418777
Spectralis_TRAIN029_023.tiff,24.738,0.434,0.003359261667355895
Spectralis_TRAIN029_024.tiff,25.377,0.453,0.0028990928549319506
Spectralis_TRAIN029_025.tiff,25.555,0.476,0.002782659139484167
Spectralis_TRAIN029_026.tiff,25.456,0.485,0.0028467713855206966
Spectralis_TRAIN029_027.tiff,25.4,0.493,0.0028843162581324577
Spectralis_TRAIN029_028.tiff,25.766,0.506,0.002651231363415718
Spectralis_TRAIN029_029.tiff,25.213,0.495,0.0030105947516858578
Spectralis_TRAIN029_030.tiff,24.98,0.486,0.003176669590175152
Spectralis_TRAIN029_031.tiff,24.419,0.43,0.003615172114223242
Spectralis_TRAIN029_032.tiff,24.953,0.455,0.00319672585465014
Spectralis_TRAIN029_033.tiff,24.918,0.455,0.003222773550078273
Spectralis_TRAIN029_034.tiff,24.564,0.481,0.0034964834339916706
Spectralis_TRAIN029_035.tiff,25.471,0.505,0.002837402978911996
Spectralis_TRAIN029_036.tiff,25.234,0.513,0.0029961662366986275
Spectralis_TRAIN029_037.tiff,25.417,0.506,0.0028724991716444492
Spectralis_TRAIN029_038.tiff,25.76,0.509,0.0026546576991677284
Spectralis_TRAIN029_039.tiff,25.863,0.501,0.0025924278888851404
Spectralis_TRAIN029_040.tiff,25.568,0.51,0.0027746818959712982
Spectralis_TRAIN029_041.tiff,25.608,0.502,0.002749003702774644
Spectralis_TRAIN029_042.tiff,25.842,0.515,0.0026048454456031322
Spectralis_TRAIN029_043.tiff,25.61,0.523,0.0027480556163936853
Spectralis_TRAIN029_044.tiff,24.829,0.524,0.0032893368043005466
Spectralis_TRAIN029_045.tiff,26.273,0.529,0.0023586247116327286
Spectralis_TRAIN029_046.tiff,25.467,0.515,0.0028399184811860323
Spectralis_TRAIN029_047.tiff,25.865,0.497,0.0025913608260452747
Spectralis_TRAIN037_001.tiff,23.613,0.418,0.004351787734776735
Spectralis_TRAIN037_002.tiff,22.036,0.412,0.006258092820644379
Spectralis_TRAIN037_003.tiff,23.225,0.383,0.0047587258741259575
Spectralis_TRAIN037_004.tiff,23.701,0.396,0.004264880437403917
Spectralis_TRAIN037_005.tiff,23.784,0.416,0.004184543155133724
Spectralis_TRAIN037_006.tiff,24.324,0.421,0.0036950495559722185
Spectralis_TRAIN037_007.tiff,23.79,0.376,0.0041778902523219585
Spectralis_TRAIN037_008.tiff,24.182,0.423,0.003817264921963215
Spectralis_TRAIN037_009.tiff,24.627,0.433,0.003446165006607771
Spectralis_TRAIN037_010.tiff,23.48,0.432,0.004487939178943634
Spectralis_TRAIN037_011.tiff,25.114,0.469,0.0030806309077888727
Spectralis_TRAIN037_012.tiff,25.232,0.518,0.002997673349454999
Spectralis_TRAIN037_013.tiff,24.722,0.477,0.0033711064606904984
Spectralis_TRAIN037_014.tiff,25.231,0.48,0.002998789306730032
Spectralis_TRAIN037_015.tiff,23.157,0.447,0.004834183491766453
Spectralis_TRAIN037_016.tiff,25.183,0.481,0.0030316803604364395
Spectralis_TRAIN037_017.tiff,24.133,0.51,0.003860680153593421
Spectralis_TRAIN037_018.tiff,23.199,0.433,0.004787711892277002
Spectralis_TRAIN037_019.tiff,22.532,0.37,0.005582102574408054
Spectralis_TRAIN037_020.tiff,24.254,0.434,0.0037553240545094013
Spectralis_TRAIN037_021.tiff,23.056,0.43,0.004947916138917208
Spectralis_TRAIN037_022.tiff,23.357,0.41,0.004616561811417341
Spectralis_TRAIN037_023.tiff,23.419,0.418,0.004550532903522253
Spectralis_TRAIN037_024.tiff,23.54,0.428,0.0044263447634875774
Spectralis_TRAIN037_025.tiff,23.319,0.423,0.0046569244004786015
Spectralis_TRAIN037_026.tiff,23.646,0.471,0.004318777471780777
Spectralis_TRAIN037_027.tiff,24.339,0.514,0.003681926755234599
Spectralis_TRAIN037_028.tiff,24.612,0.514,0.003457969520241022
Spectralis_TRAIN037_029.tiff,20.699,0.465,0.008514204993844032
Spectralis_TRAIN037_030.tiff,18.165,0.418,0.015256598591804504
Spectralis_TRAIN037_031.tiff,20.81,0.466,0.008298018015921116
Spectralis_TRAIN037_032.tiff,24.922,0.545,0.00321944709867239
Spectralis_TRAIN037_033.tiff,24.749,0.497,0.003350691869854927
Spectralis_TRAIN037_034.tiff,23.801,0.478,0.004167556297034025
Spectralis_TRAIN037_035.tiff,23.883,0.449,0.004089476075023413
Spectralis_TRAIN037_036.tiff,23.166,0.396,0.004824408330023289
Spectralis_TRAIN037_037.tiff,23.769,0.388,0.004198929760605097
Spectralis_TRAIN037_038.tiff,23.362,0.392,0.00461133848875761
Spectralis_TRAIN037_039.tiff,23.131,0.381,0.004863312002271414
Spectralis_TRAIN037_040.tiff,23.437,0.354,0.004531984683126211
Spectralis_TRAIN037_041.tiff,23.003,0.377,0.005008152220398188
Spectralis_TRAIN037_042.tiff,23.8,0.385,0.0041688112542033195
Spectralis_TRAIN037_043.tiff,22.952,0.364,0.005067070480436087
Spectralis_TRAIN037_044.tiff,23.233,0.369,0.004749702755361795
Spectralis_TRAIN037_045.tiff,22.49,0.381,0.005636884365230799
Spectralis_TRAIN037_046.tiff,23.847,0.389,0.004124148283153772
Spectralis_TRAIN037_047.tiff,23.492,0.356,0.004475096706300974
Spectralis_TRAIN044_001.tiff,24.866,0.518,0.003261092584580183
Spectralis_TRAIN044_002.tiff,25.47,0.535,0.002838019747287035
Spectralis_TRAIN044_003.tiff,24.818,0.514,0.003297284711152315
Spectralis_TRAIN044_004.tiff,24.788,0.517,0.0033204564824700356
Spectralis_TRAIN044_005.tiff,24.759,0.48,0.0033429344184696674
Spectralis_TRAIN044_006.tiff,24.127,0.469,0.003866097191348672
Spectralis_TRAIN044_007.tiff,25.03,0.489,0.0031405342742800713
Spectralis_TRAIN044_008.tiff,23.654,0.441,0.004311345051974058
Spectralis_TRAIN044_009.tiff,23.069,0.38,0.004932854790240526
Spectralis_TRAIN044_010.tiff,22.867,0.367,0.005168108735233545
Spectralis_TRAIN044_011.tiff,22.707,0.387,0.005362034309655428
Spectralis_TRAIN044_012.tiff,22.46,0.373,0.0056756893172860146
Spectralis_TRAIN044_013.tiff,21.63,0.339,0.00687132403254509
Spectralis_TRAIN044_014.tiff,21.736,0.334,0.006705204024910927
Spectralis_TRAIN044_015.tiff,22.908,0.387,0.00511893117800355
Spectralis_TRAIN044_016.tiff,23.364,0.428,0.004608918447047472
Spectralis_TRAIN044_017.tiff,23.857,0.439,0.004114793613553047
Spectralis_TRAIN044_018.tiff,22.962,0.437,0.00505618704482913
Spectralis_TRAIN044_019.tiff,23.047,0.395,0.004957891069352627
Spectralis_TRAIN044_020.tiff,23.553,0.435,0.0044130729511380196
Spectralis_TRAIN044_021.tiff,22.731,0.407,0.005331677384674549
Spectralis_TRAIN044_022.tiff,21.607,0.32,0.006906445603817701
Spectralis_TRAIN044_023.tiff,21.192,0.288,0.007600103039294481
Spectralis_TRAIN044_024.tiff,21.487,0.335,0.007100693415850401
Spectralis_TRAIN044_025.tiff,21.82,0.352,0.0065765101462602615
Spectralis_TRAIN044_026.tiff,21.963,0.354,0.006362846586853266
Spectralis_TRAIN044_027.tiff,20.603,0.363,0.008702724240720272
Spectralis_TRAIN044_028.tiff,23.326,0.405,0.004649566486477852
Spectralis_TRAIN044_029.tiff,22.606,0.365,0.005487862974405289
Spectralis_TRAIN044_030.tiff,21.896,0.358,0.006463006604462862
Spectralis_TRAIN044_031.tiff,22.563,0.366,0.005541960708796978
Spectralis_TRAIN044_032.tiff,22.52,0.351,0.005597670096904039
Spectralis_TRAIN044_033.tiff,22.625,0.336,0.005464098881930113
Spectralis_TRAIN044_034.tiff,22.477,0.344,0.005653145723044872
Spectralis_TRAIN044_035.tiff,22.946,0.377,0.005074923392385244
Spectralis_TRAIN044_036.tiff,22.81,0.367,0.005235533230006695
Spectralis_TRAIN044_037.tiff,22.619,0.329,0.0054714675061404705
Spectralis_TRAIN044_038.tiff,22.74,0.359,0.005321458447724581
Spectralis_TRAIN044_039.tiff,22.738,0.391,0.005324027966707945
Spectralis_TRAIN044_040.tiff,24.325,0.443,0.0036941091530025005
Spectralis_TRAIN044_041.tiff,23.835,0.413,0.004135511349886656
Spectralis_TRAIN044_042.tiff,22.582,0.393,0.005518830381333828
Spectralis_TRAIN044_043.tiff,22.996,0.436,0.005016394890844822
Spectralis_TRAIN044_044.tiff,24.032,0.469,0.00395209388807416
Spectralis_TRAIN044_045.tiff,24.818,0.492,0.003297344781458378
Spectralis_TRAIN044_046.tiff,25.032,0.482,0.0031390823423862457
Spectralis_TRAIN044_047.tiff,24.202,0.459,0.003799969330430031
Spectralis_TRAIN047_001.tiff,19.093,0.37,0.01232125237584114
Spectralis_TRAIN047_002.tiff,20.783,0.353,0.008350541815161705
Spectralis_TRAIN047_003.tiff,20.348,0.353,0.009229898452758789
Spectralis_TRAIN047_004.tiff,20.918,0.359,0.008095421828329563
Spectralis_TRAIN047_005.tiff,20.79,0.356,0.00833731796592474
Spectralis_TRAIN047_006.tiff,20.19,0.343,0.009572619572281837
Spectralis_TRAIN047_007.tiff,20.605,0.355,0.0086986618116498
Spectralis_TRAIN047_008.tiff,21.198,0.365,0.007588414009660482
Spectralis_TRAIN047_009.tiff,20.948,0.369,0.00803893432021141
Spectralis_TRAIN047_010.tiff,20.778,0.369,0.0083595747128129
Spectralis_TRAIN047_011.tiff,20.518,0.364,0.008875695057213306
Spectralis_TRAIN047_012.tiff,21.049,0.337,0.0078537343069911
Spectralis_TRAIN047_013.tiff,20.397,0.323,0.009126069955527782
Spectralis_TRAIN047_014.tiff,20.62,0.31,0.008668947033584118
Spectralis_TRAIN047_015.tiff,20.583,0.293,0.008743776008486748
Spectralis_TRAIN047_016.tiff,20.502,0.322,0.008907594718039036
Spectralis_TRAIN047_017.tiff,22.386,0.352,0.005773346871137619
Spectralis_TRAIN047_018.tiff,22.323,0.345,0.005857807584106922
Spectralis_TRAIN047_019.tiff,22.762,0.353,0.005294401198625565
Spectralis_TRAIN047_020.tiff,21.246,0.336,0.007506200578063726
Spectralis_TRAIN047_021.tiff,19.985,0.309,0.010034440085291862
Spectralis_TRAIN047_022.tiff,17.441,0.312,0.018024194985628128
Spectralis_TRAIN047_023.tiff,22.358,0.326,0.005810977891087532
Spectralis_TRAIN047_024.tiff,21.671,0.338,0.006806024815887213
Spectralis_TRAIN047_025.tiff,22.652,0.362,0.005430467426776886
Spectralis_TRAIN047_026.tiff,20.782,0.372,0.008352100849151611
Spectralis_TRAIN047_027.tiff,22.541,0.342,0.0055711292661726475
Spectralis_TRAIN047_028.tiff,22.594,0.366,0.005502736195921898
Spectralis_TRAIN047_029.tiff,21.955,0.396,0.0063756126910448074
Spectralis_TRAIN047_030.tiff,24.615,0.451,0.003455782774835825
Spectralis_TRAIN047_031.tiff,25.091,0.439,0.0030966605991125107
Spectralis_TRAIN047_032.tiff,23.293,0.419,0.004685383290052414
Spectralis_TRAIN047_033.tiff,23.369,0.379,0.004603591747581959
Spectralis_TRAIN047_034.tiff,23.128,0.381,0.004866133909672499
Spectralis_TRAIN047_035.tiff,23.115,0.374,0.004880509339272976
Spectralis_TRAIN047_036.tiff,23.254,0.384,0.004726863466203213
Spectralis_TRAIN047_037.tiff,23.305,0.41,0.004672307521104813
Spectralis_TRAIN047_038.tiff,23.986,0.422,0.00399417569860816
Spectralis_TRAIN047_039.tiff,23.615,0.413,0.004349880386143923
Spectralis_TRAIN047_040.tiff,23.607,0.412,0.004357866011559963
Spectralis_TRAIN047_041.tiff,23.883,0.421,0.00408948352560401
Spectralis_TRAIN047_042.tiff,24.325,0.442,0.003693936625495553
Spectralis_TRAIN047_043.tiff,24.963,0.48,0.003189266659319401
Spectralis_TRAIN047_044.tiff,25.103,0.504,0.0030883532017469406
Spectralis_TRAIN047_045.tiff,24.376,0.498,0.003650809871032834
Spectralis_TRAIN047_046.tiff,24.861,0.492,0.0032648243941366673
Spectralis_TRAIN047_047.tiff,23.547,0.457,0.004418378695845604
