,0,1,2,3,4,5,6,7,8,9,10,11,12
0,Run082,0.487 (0.474),0.602 (0.180),0.471 (0.500),0.815 (0.343),0.798 (0.213),0.822 (0.384),0.876 (0.285),0.689 (0.190),0.910 (0.287),0.687 (0.433),0.693 (0.209),0.686 (0.464)
