,0,1,2,3,4,5,6,7,8,9,10,11,12
0,Run079,0.634 (0.451),0.798 (0.127),0.593 (0.492),0.791 (0.366),0.811 (0.183),0.783 (0.413),0.719 (0.422),0.696 (0.273),0.724 (0.448),0.693 (0.430),0.768 (0.203),0.673 (0.469)
