,0,1,2,3,4,5,6,7,8,9,10,11,12
0,Run112,0.357 (0.417),0.561 (0.199),0.282 (0.450),0.304 (0.428),0.720 (0.213),0.210 (0.408),0.456 (0.462),0.593 (0.169),0.429 (0.496),0.381 (0.438),0.594 (0.201),0.321 (0.467)
