slice,dice_Background,dice_IRF,dice_SRF,dice_PED,voxels_Background,voxels_IRF,voxels_SRF,voxels_PED,union_Background,union_IRF,union_SRF,union_PED,intersection_Background,intersection_IRF,intersection_SRF,intersection_PED
Cirrus_TRAIN008_000.tiff,0.9992784857749939,0.0,1.0,1.0,131072,0,0,0,261955,189,0,0,130883,0,0,0
Cirrus_TRAIN008_001.tiff,0.9975066184997559,0.0,0.0,1.0,131072,0,0,0,261492,553,99,0,130420,0,0,0
Cirrus_TRAIN008_002.tiff,0.9950007796287537,0.0,0.0,1.0,131072,0,0,0,260840,458,846,0,129768,0,0,0
Cirrus_TRAIN008_003.tiff,0.9963013529777527,0.0,0.0,1.0,131072,0,0,0,261178,607,359,0,130106,0,0,0
Cirrus_TRAIN008_004.tiff,0.9987624883651733,0.0,0.0,1.0,131072,0,0,0,261820,193,131,0,130748,0,0,0
Cirrus_TRAIN008_005.tiff,0.9987701773643494,0.0,0.0,1.0,131072,0,0,0,261822,231,91,0,130750,0,0,0
Cirrus_TRAIN008_006.tiff,0.9964818954467773,0.5911431312561035,0.0,0.0,130749,323,0,0,260653,971,515,5,129868,287,0,0
Cirrus_TRAIN008_007.tiff,0.9964646100997925,0.5017518997192383,0.0,1.0,130714,358,0,0,260507,1427,210,0,129793,358,0,0
Cirrus_TRAIN008_008.tiff,0.9983618855476379,0.5577889680862427,0.0,1.0,130836,236,0,0,261272,796,76,0,130422,222,0,0
Cirrus_TRAIN008_009.tiff,0.9980124235153198,0.0,0.0,1.0,131072,0,0,0,261624,305,215,0,130552,0,0,0
Cirrus_TRAIN008_010.tiff,0.9956437945365906,0.0,0.0,1.0,131072,0,0,0,261007,471,666,0,129935,0,0,0
Cirrus_TRAIN008_011.tiff,0.9971384406089783,0.0,0.0,1.0,131072,0,0,0,261396,675,73,0,130324,0,0,0
Cirrus_TRAIN008_012.tiff,0.9964051246643066,0.0,0.0,1.0,131072,0,0,0,261205,870,69,0,130133,0,0,0
Cirrus_TRAIN008_013.tiff,0.998127281665802,0.0,1.0,1.0,131072,0,0,0,261654,490,0,0,130582,0,0,0
Cirrus_TRAIN008_014.tiff,0.9991294741630554,0.0,1.0,1.0,131072,0,0,0,261916,228,0,0,130844,0,0,0
Cirrus_TRAIN008_015.tiff,0.9990033507347107,0.0,1.0,1.0,131072,0,0,0,261883,261,0,0,130811,0,0,0
Cirrus_TRAIN008_016.tiff,0.9983684420585632,0.0,1.0,1.0,131072,0,0,0,261717,427,0,0,130645,0,0,0
Cirrus_TRAIN008_017.tiff,0.9990262985229492,0.0,1.0,1.0,131072,0,0,0,261889,255,0,0,130817,0,0,0
Cirrus_TRAIN008_018.tiff,0.9998817443847656,0.0,1.0,1.0,131072,0,0,0,262113,31,0,0,131041,0,0,0
Cirrus_TRAIN008_019.tiff,1.0,1.0,1.0,1.0,131072,0,0,0,262144,0,0,0,131072,0,0,0
Cirrus_TRAIN008_020.tiff,1.0,1.0,1.0,1.0,131072,0,0,0,262144,0,0,0,131072,0,0,0
Cirrus_TRAIN008_021.tiff,1.0,1.0,1.0,1.0,131072,0,0,0,262144,0,0,0,131072,0,0,0
Cirrus_TRAIN008_022.tiff,0.9998359680175781,0.0,1.0,1.0,131029,43,0,0,262101,43,0,0,131029,0,0,0
Cirrus_TRAIN008_023.tiff,0.9995458126068115,0.01652892492711544,1.0,1.0,130952,120,0,0,262023,121,0,0,130952,1,0,0
Cirrus_TRAIN008_024.tiff,0.999316394329071,0.38062283396720886,1.0,1.0,130996,76,0,0,261855,289,0,0,130838,55,0,0
Cirrus_TRAIN008_025.tiff,0.9999885559082031,0.0,1.0,1.0,131072,0,0,0,262141,3,0,0,131069,0,0,0
Cirrus_TRAIN008_026.tiff,0.9988251328468323,0.5987097024917603,0.0,0.0,130789,283,0,0,261307,775,33,29,130500,232,0,0
Cirrus_TRAIN008_027.tiff,0.9996602535247803,0.5240641832351685,1.0,1.0,130994,78,0,0,261957,187,0,0,130934,49,0,0
Cirrus_TRAIN008_028.tiff,0.9991968870162964,0.6869301199913025,1.0,0.0,130768,304,0,0,261478,658,0,8,130634,226,0,0
Cirrus_TRAIN008_029.tiff,0.9991588592529297,0.6288659572601318,1.0,0.0,130785,287,0,0,261556,582,0,6,130668,183,0,0
Cirrus_TRAIN008_030.tiff,0.9993387460708618,0.6614481210708618,1.0,1.0,130764,308,0,0,261633,511,0,0,130730,169,0,0
Cirrus_TRAIN008_031.tiff,0.9984127879142761,0.30110934376716614,0.0,0.0,130555,517,0,0,261469,631,37,7,130527,95,0,0
Cirrus_TRAIN008_032.tiff,0.9997443556785583,0.0,1.0,1.0,131072,0,0,0,262077,67,0,0,131005,0,0,0
Cirrus_TRAIN008_033.tiff,0.9997516870498657,0.8126801252365112,1.0,1.0,130901,171,0,0,261797,347,0,0,130866,141,0,0
Cirrus_TRAIN008_034.tiff,0.998598039150238,0.0,0.0,1.0,131072,0,0,0,261777,356,11,0,130705,0,0,0
Cirrus_TRAIN008_035.tiff,0.9988383054733276,0.33698031306266785,1.0,0.0,130994,78,0,0,261684,457,0,3,130690,77,0,0
Cirrus_TRAIN008_036.tiff,0.9991934299468994,0.6156648397445679,1.0,1.0,130798,274,0,0,261595,549,0,0,130692,169,0,0
Cirrus_TRAIN008_037.tiff,0.9995416402816772,0.6491228342056274,1.0,1.0,130927,145,0,0,261802,342,0,0,130841,111,0,0
Cirrus_TRAIN008_038.tiff,0.9990745782852173,0.6094003319740295,0.0,0.0,130867,205,0,0,261502,617,12,13,130630,188,0,0
Cirrus_TRAIN008_039.tiff,0.9993650913238525,0.7267355918884277,0.0,1.0,130701,371,0,0,261448,677,19,0,130641,246,0,0
Cirrus_TRAIN008_040.tiff,0.9994648694992065,0.7276264429092407,1.0,1.0,130880,192,0,0,261630,514,0,0,130745,187,0,0
Cirrus_TRAIN008_041.tiff,0.9981799721717834,0.21710526943206787,1.0,1.0,131002,70,0,0,261536,608,0,0,130530,66,0,0
Cirrus_TRAIN008_042.tiff,0.9985635876655579,0.0,1.0,0.0,131072,0,0,0,261768,368,0,8,130696,0,0,0
Cirrus_TRAIN008_043.tiff,0.9984411597251892,0.0,1.0,1.0,131072,0,0,0,261736,408,0,0,130664,0,0,0
Cirrus_TRAIN008_044.tiff,0.9989887475967407,0.7626168131828308,1.0,0.0,130630,442,0,0,261058,1070,0,16,130397,408,0,0
Cirrus_TRAIN008_045.tiff,0.9979870915412903,0.6963292360305786,0.0,0.0,130401,671,0,0,260316,1798,24,6,129896,626,0,0
Cirrus_TRAIN008_046.tiff,0.9962700605392456,0.7692307829856873,0.0,0.0,129016,2056,0,0,257643,4420,40,41,128341,1700,0,0
Cirrus_TRAIN008_047.tiff,0.9952787160873413,0.7705562710762024,0.0,0.0,128621,2451,0,0,256710,5339,25,70,127749,2057,0,0
Cirrus_TRAIN008_048.tiff,0.9932207465171814,0.8088080883026123,0.0,0.0,126979,4093,0,0,253420,8583,84,57,125851,3471,0,0
Cirrus_TRAIN008_049.tiff,0.9925560355186462,0.8218913078308105,0.0,0.0,126252,4820,0,0,251748,10342,38,16,124937,4250,0,0
Cirrus_TRAIN008_050.tiff,0.9906221032142639,0.8106679320335388,0.0,0.0,125307,5765,0,0,249629,12486,18,11,123644,5061,0,0
Cirrus_TRAIN008_051.tiff,0.988924503326416,0.8501326441764832,0.0,0.0,122454,8618,0,0,243962,18096,5,81,120630,7692,0,0
Cirrus_TRAIN008_052.tiff,0.9893218278884888,0.8590441346168518,0.0,0.0,120475,10597,0,0,240023,21489,118,514,118730,9230,0,0
Cirrus_TRAIN008_053.tiff,0.9855088591575623,0.8559632301330566,0.0,0.0,119691,11381,0,0,237938,23494,353,359,117245,10055,0,0
Cirrus_TRAIN008_054.tiff,0.984408438205719,0.8755387663841248,0.0,0.0,118267,12805,0,0,235191,26217,594,142,115762,11477,0,0
Cirrus_TRAIN008_055.tiff,0.9803935289382935,0.8397704362869263,0.0,0.0,117495,13577,0,0,232270,27005,1595,1274,113858,11339,0,0
Cirrus_TRAIN008_056.tiff,0.9785423874855042,0.8218197226524353,0.0,0.0,116067,15005,0,0,230594,28763,1340,1447,112823,11819,0,0
Cirrus_TRAIN008_057.tiff,0.9798397421836853,0.8359232544898987,0.4864864945411682,0.0,115813,14393,866,0,228717,28572,3441,1414,112053,11942,837,0
Cirrus_TRAIN008_058.tiff,0.9781230092048645,0.8109604120254517,0.5638911724090576,0.0,115261,14782,1029,0,227591,29269,3639,1645,111306,11868,1026,0
Cirrus_TRAIN008_059.tiff,0.9805143475532532,0.8253681659698486,0.7926766276359558,0.0,114088,15392,1592,0,226628,29880,3878,1758,111106,12331,1537,0
Cirrus_TRAIN008_060.tiff,0.9805639386177063,0.8174011707305908,0.7368035316467285,0.0,113222,15769,2081,0,224840,30044,5456,1804,110235,12279,2010,0
Cirrus_TRAIN008_061.tiff,0.9794003367424011,0.8211604952812195,0.8199415802955627,0.0,112588,16185,2299,0,224470,30642,5476,1556,109923,12581,2245,0
Cirrus_TRAIN008_062.tiff,0.9786842465400696,0.7919853329658508,0.8215992450714111,0.0,115206,13273,2593,0,228329,26152,6278,1385,111731,10356,2579,0
Cirrus_TRAIN008_063.tiff,0.9698728322982788,0.7450286149978638,0.7857984304428101,0.0,115920,12576,2576,0,228166,26552,5943,1483,110646,9891,2335,0
