,0,1,2,3,4,5,6,7,8,9,10,11,12
0,Run065,0.545 (0.440),0.683 (0.202),0.482 (0.500),0.617 (0.399),0.670 (0.167),0.581 (0.495),0.540 (0.441),0.484 (0.264),0.564 (0.496),0.552 (0.435),0.600 (0.244),0.530 (0.499)
