slice,dice_Background,dice_IRF,dice_SRF,dice_PED,voxels_Background,voxels_IRF,voxels_SRF,voxels_PED,union_Background,union_IRF,union_SRF,union_PED,intersection_Background,intersection_IRF,intersection_SRF,intersection_PED,binary_dice
Cirrus_TRAIN001_000.tiff,0.913811445236206,0.0,0.0,1.0,131072,0,0,0,241343,9231,11570,0,110271,0,0,0,0.0
Cirrus_TRAIN001_001.tiff,0.8803485035896301,0.0,0.0,1.0,131072,0,0,0,234130,18005,10009,0,103058,0,0,0,0.0
Cirrus_TRAIN001_002.tiff,0.9399628639221191,0.0,0.0,1.0,131072,0,0,0,247297,5421,9426,0,116225,0,0,0,0.0
Cirrus_TRAIN001_003.tiff,0.9314027428627014,0.0,0.0,1.0,131072,0,0,0,245316,7500,9328,0,114244,0,0,0,0.0
Cirrus_TRAIN001_004.tiff,0.9039931893348694,0.0,0.0,1.0,131072,0,0,0,239181,18750,4213,0,108109,0,0,0,0.0
Cirrus_TRAIN001_005.tiff,0.8830772638320923,0.0,0.0,1.0,131072,0,0,0,234702,19931,7511,0,103630,0,0,0,0.0
Cirrus_TRAIN001_006.tiff,0.8729158043861389,0.0,0.0,1.0,131072,0,0,0,232586,15547,14011,0,101514,0,0,0,0.0
Cirrus_TRAIN001_007.tiff,0.8679903745651245,0.0,0.0,0.0,131072,0,0,0,231574,11716,18852,2,100502,0,0,0,0.0
Cirrus_TRAIN001_008.tiff,0.957557737827301,0.0,0.0,1.0,131072,0,0,0,251471,4331,6342,0,120399,0,0,0,0.0
Cirrus_TRAIN001_009.tiff,0.963845431804657,0.0,0.0,1.0,131072,0,0,0,252997,4593,4554,0,121925,0,0,0,0.0
Cirrus_TRAIN001_010.tiff,0.8699520826339722,0.0,0.0,1.0,131072,0,0,0,231976,9824,20344,0,100904,0,0,0,0.0
Cirrus_TRAIN001_011.tiff,0.9778566360473633,0.0,0.0,1.0,131072,0,0,0,256465,3017,2662,0,125393,0,0,0,0.0
Cirrus_TRAIN001_012.tiff,0.8737680315971375,0.0,0.0,0.0,131072,0,0,0,232762,13560,15794,28,101690,0,0,0,0.0
Cirrus_TRAIN001_013.tiff,0.8839902281761169,0.0,0.0,1.0,131072,0,0,0,234894,6080,21170,0,103822,0,0,0,0.0
Cirrus_TRAIN001_014.tiff,0.8659335374832153,0.0,0.0,0.0,131072,0,0,0,231154,12593,18392,5,100082,0,0,0,0.0
Cirrus_TRAIN001_015.tiff,0.8667404651641846,0.0029009270947426558,0.0,0.0,131044,28,0,0,231278,15857,14912,97,100229,23,0,0,0.001490312977693975
Cirrus_TRAIN001_016.tiff,0.9412215948104858,0.0,0.0,1.0,131047,25,0,0,247591,5427,9126,0,116519,0,0,0,0.0
Cirrus_TRAIN001_017.tiff,0.8908340334892273,0.03258293867111206,0.0,0.0,130937,135,0,0,236145,6752,19242,5,105183,110,0,0,0.008461863733828068
Cirrus_TRAIN001_018.tiff,0.9814745783805847,0.0,0.0,1.0,131072,0,0,0,257376,1257,3511,0,126304,0,0,0,0.0
Cirrus_TRAIN001_019.tiff,0.9440450072288513,0.0,0.0,1.0,131019,53,0,0,248253,4542,9349,0,117181,0,0,0,0.0
Cirrus_TRAIN001_020.tiff,0.8925520777702332,0.0,0.0,1.0,131072,0,0,0,236710,15385,10049,0,105638,0,0,0,0.0
Cirrus_TRAIN001_021.tiff,0.8749812245368958,0.0,0.0,1.0,131072,0,0,0,233013,13350,15781,0,101941,0,0,0,0.0
Cirrus_TRAIN001_022.tiff,0.9988425970077515,0.12186379730701447,0.0,1.0,130818,254,0,0,261799,279,66,0,130748,17,0,0,0.12173912674188614
Cirrus_TRAIN001_023.tiff,0.8926081657409668,0.016383850947022438,0.0,0.0,130462,610,0,0,236545,11963,13626,10,105571,98,0,0,0.0076565491035580635
Cirrus_TRAIN001_024.tiff,0.876543402671814,0.08441227674484253,0.0,0.0,129914,1158,0,0,232600,9809,19726,9,101942,414,0,0,0.028025995939970016
Cirrus_TRAIN001_025.tiff,0.8895077705383301,0.018795030191540718,0.0,1.0,130759,313,0,0,235899,9577,16668,0,104917,90,0,0,0.006858449429273605
Cirrus_TRAIN001_026.tiff,0.9964144229888916,0.15992102026939392,0.0,0.0,130503,569,0,0,261046,1013,80,5,130055,81,0,0,0.14754098653793335
Cirrus_TRAIN001_027.tiff,0.9428176283836365,0.013104838319122791,0.0,1.0,130958,114,0,0,247891,5952,8301,0,116858,39,0,0,0.005472532007843256
Cirrus_TRAIN001_028.tiff,0.9309471249580383,0.013540714047849178,0.0,0.0,130569,503,0,0,245073,10930,5721,420,114075,74,0,0,0.008669673465192318
Cirrus_TRAIN001_029.tiff,0.9906413555145264,0.1588946431875229,0.0,0.0,130746,326,0,0,259440,1737,863,104,128506,138,0,0,0.10207100957632065
Cirrus_TRAIN001_030.tiff,0.9850425124168396,0.0746132880449295,0.0,0.0,129941,1131,0,0,257463,2198,2067,416,126806,82,0,0,0.17731253802776337
Cirrus_TRAIN001_031.tiff,0.9874556064605713,0.17236898839473724,0.0,0.0,130313,759,0,0,257725,2309,1566,544,127246,199,0,0,0.26838651299476624
Cirrus_TRAIN001_032.tiff,0.9946385025978088,0.4238886535167694,0.0,0.0,129623,1449,0,0,258884,2227,319,714,128748,472,0,0,0.5742331147193909
Cirrus_TRAIN001_033.tiff,0.9293721914291382,0.09192294627428055,0.0,0.0,129995,1077,0,0,243431,5918,12135,660,113119,272,0,0,0.08122695237398148
Cirrus_TRAIN001_034.tiff,0.8889098167419434,0.09804477542638779,0.0,0.0,129130,1942,0,0,233387,10587,16288,1882,103730,519,0,0,0.09841082245111465
Cirrus_TRAIN001_035.tiff,0.9179056882858276,0.14402809739112854,0.0,0.0,128800,2272,0,0,239907,11956,8672,1609,110106,861,0,0,0.11431398242712021
Cirrus_TRAIN001_036.tiff,0.960894763469696,0.04197271913290024,0.0,0.0,130154,918,0,0,251603,6671,3497,373,120882,140,0,0,0.0665970966219902
Cirrus_TRAIN001_037.tiff,0.9652761816978455,0.31335505843162537,0.0,0.0,127962,3110,0,0,250635,6140,4488,881,120966,962,0,0,0.24380919337272644
Cirrus_TRAIN001_038.tiff,0.9665838479995728,0.23101578652858734,0.0,0.0,127056,4016,0,0,250298,8112,2465,1269,120967,937,0,0,0.29393887519836426
Cirrus_TRAIN001_039.tiff,0.9851899147033691,0.18409880995750427,0.0,0.0,126473,4599,0,0,255502,5182,5,1455,125859,477,0,0,0.4302920699119568
Cirrus_TRAIN001_040.tiff,0.9774071574211121,0.13035766780376434,0.0,0.0,124797,6275,0,0,255169,6766,27,182,124702,441,0,0,0.1734766960144043
Cirrus_TRAIN001_041.tiff,0.9510449767112732,0.2290092408657074,0.0,0.0,124283,6789,0,0,245797,9528,5501,1318,116882,1091,0,0,0.26390162110328674
Cirrus_TRAIN001_042.tiff,0.9646790027618408,0.2815113961696625,0.0,0.0,123621,7451,0,0,247643,10401,2383,1717,119448,1464,0,0,0.3968002200126648
Cirrus_TRAIN001_043.tiff,0.9717915654182434,0.3083662688732147,0.0,0.0,123611,7461,0,0,249677,9359,1650,1458,121317,1443,0,0,0.4350685775279999
Cirrus_TRAIN001_044.tiff,0.9585318565368652,0.3291470408439636,0.0,0.0,125834,5238,0,0,246840,7644,5480,2180,118302,1258,0,0,0.3311552405357361
Cirrus_TRAIN001_045.tiff,0.9584233164787292,0.5587711334228516,0.0,0.0,125236,5836,0,0,243045,11783,4940,2376,116470,3292,0,0,0.47091472148895264
Cirrus_TRAIN001_046.tiff,0.9529747366905212,0.22629882395267487,0.0,0.0,119087,11985,0,0,244592,13955,1838,1759,116545,1579,0,0,0.3446900546550751
Cirrus_TRAIN001_047.tiff,0.9530282616615295,0.5650604367256165,0.0,0.0,122300,8772,0,0,240123,14402,5921,1698,114422,4069,0,0,0.48780709505081177
Cirrus_TRAIN001_048.tiff,0.9635106921195984,0.08828459680080414,1.0,0.0,120880,10192,0,0,250457,10738,0,949,120659,474,0,0,0.2180200219154358
Cirrus_TRAIN001_049.tiff,0.9544386863708496,0.2852112650871277,0.0,0.0,122938,8134,0,0,246920,10792,3038,1394,117835,1539,0,0,0.2610352039337158
Cirrus_TRAIN001_050.tiff,0.9528369903564453,0.3367070257663727,0.0,0.0,122864,8208,0,0,244768,11066,4991,1319,116612,1863,0,0,0.33563536405563354
Cirrus_TRAIN001_051.tiff,0.9558357000350952,0.4308328628540039,0.0,0.0,122603,8469,0,0,243613,14024,3424,1083,116427,3021,0,0,0.4194053113460541
Cirrus_TRAIN001_052.tiff,0.961988091468811,0.29138073325157166,0.0,0.0,117663,13409,0,0,243292,15883,77,2892,117022,2314,0,0,0.5094419717788696
Cirrus_TRAIN001_053.tiff,0.9327848553657532,0.24838505685329437,0.0,0.0,115307,15765,0,0,233370,20589,1890,6295,108842,2557,0,0,0.4548550844192505
Cirrus_TRAIN001_054.tiff,0.9433934092521667,0.24090956151485443,0.0,0.0,114097,16975,0,0,239548,19526,17,3053,112994,2352,0,0,0.39989379048347473
Cirrus_TRAIN001_055.tiff,0.9324045777320862,0.18101464211940765,0.0,0.0,111583,19489,0,0,237590,21722,96,2736,110765,1966,0,0,0.34593141078948975
Cirrus_TRAIN001_056.tiff,0.947094738483429,0.20298798382282257,1.0,0.0,114567,16505,0,0,240392,18474,0,3278,113837,1875,0,0,0.4153181314468384
Cirrus_TRAIN001_057.tiff,0.9383144378662109,0.35527414083480835,0.3544303774833679,0.0,112322,18202,548,0,235744,22743,790,2867,110601,4040,140,0,0.4491666555404663
Cirrus_TRAIN001_058.tiff,0.9373746514320374,0.6599028706550598,0.2833757698535919,0.0,111987,18227,858,0,218841,34596,5498,3209,102568,11415,779,0,0.6835092306137085
Cirrus_TRAIN001_059.tiff,0.9089657664299011,0.38084760308265686,0.22961418330669403,0.0,111351,18324,1397,0,225245,24540,9590,2769,102370,4673,1101,0,0.44429388642311096
Cirrus_TRAIN001_060.tiff,0.9462417960166931,0.6003196835517883,0.3482024073600769,0.0,114072,14817,2183,0,226570,24397,9012,2165,107195,7323,1569,0,0.6576151251792908
Cirrus_TRAIN001_061.tiff,0.93501877784729,0.4917049705982208,0.26307985186576843,0.0,116606,12556,1910,0,229574,20675,9442,2453,107328,5083,1242,0,0.5419711470603943
Cirrus_TRAIN001_062.tiff,0.9494162201881409,0.1334383338689804,0.04792746156454086,0.0,116668,12897,1507,0,244525,13969,1544,2106,116078,932,37,0,0.29797378182411194
Cirrus_TRAIN001_063.tiff,0.9444385766983032,0.3113185167312622,0.10011918842792511,0.0,112580,17184,1308,0,236045,21001,1678,3420,111465,3269,84,0,0.4974903166294098
Cirrus_TRAIN001_064.tiff,0.912068784236908,0.5091807246208191,0.014757469296455383,0.0,111392,19370,310,0,220229,30771,8267,2877,100432,7834,61,0,0.5379935503005981
Cirrus_TRAIN001_065.tiff,0.9400150775909424,0.31433114409446716,0.012269938364624977,0.0,112602,18152,318,0,237343,22015,326,2460,111553,3460,2,0,0.4259505569934845
Cirrus_TRAIN001_066.tiff,0.9175705313682556,0.41427767276763916,0.003238866338506341,0.0,114691,16271,110,0,228826,24906,4940,3472,104982,5159,8,0,0.4338795840740204
Cirrus_TRAIN001_067.tiff,0.9599061608314514,0.1424187570810318,0.0,0.0,119296,11776,0,0,247220,12709,11,2204,118654,905,0,0,0.33583489060401917
Cirrus_TRAIN001_068.tiff,0.9558456540107727,0.18700049817562103,1.0,0.0,118432,12640,0,0,245910,14139,0,2095,117526,1322,0,0,0.33115682005882263
Cirrus_TRAIN001_069.tiff,0.9208892583847046,0.5932428240776062,0.0,0.0,118211,12861,0,0,228692,21873,9593,1986,105300,6488,0,0,0.4591653645038605
Cirrus_TRAIN001_070.tiff,0.9493978023529053,0.37332022190093994,0.0,0.0,123475,7597,0,0,243784,12204,4604,1552,115724,2278,0,0,0.32810458540916443
Cirrus_TRAIN001_071.tiff,0.9576910734176636,0.545362114906311,0.0,0.0,124662,6410,0,0,244440,11805,4899,1000,117049,3219,0,0,0.41583824157714844
Cirrus_TRAIN001_072.tiff,0.9289038777351379,0.49328213930130005,0.0,0.0,120800,10272,0,0,236117,16672,8226,1129,109665,4112,0,0,0.35501593351364136
Cirrus_TRAIN001_073.tiff,0.9301431775093079,0.4532250463962555,0.0,0.0,123604,7468,0,0,237858,12806,10282,1198,110621,2902,0,0,0.31581979990005493
Cirrus_TRAIN001_074.tiff,0.9266539812088013,0.2864662706851959,0.0,0.0,123010,8062,0,0,237968,14438,7294,2444,110257,2068,0,0,0.27804434299468994
Cirrus_TRAIN001_075.tiff,0.9704086184501648,0.2089807093143463,0.0,0.0,120655,10417,0,0,248079,11714,2,2349,120369,1224,0,0,0.4780661165714264
Cirrus_TRAIN001_076.tiff,0.9441426992416382,0.34390828013420105,0.0,0.0,123417,7655,0,0,241938,11253,6770,2183,114212,1935,0,0,0.33118876814842224
Cirrus_TRAIN001_077.tiff,0.9760584831237793,0.24128268659114838,0.0,0.0,125919,5153,0,0,252532,6424,2041,1147,123243,775,0,0,0.37099459767341614
Cirrus_TRAIN001_078.tiff,0.9878385663032532,0.17132598161697388,0.0,0.0,127554,3518,0,0,257700,3899,91,454,127283,334,0,0,0.2947794795036316
Cirrus_TRAIN001_079.tiff,0.9658026695251465,0.2030874788761139,0.0,0.0,130093,979,0,0,252008,2915,6382,839,121695,296,0,0,0.14976322650909424
Cirrus_TRAIN001_080.tiff,0.991637647151947,0.14498786628246307,0.0,0.0,128442,2630,0,0,258659,2883,74,528,128248,209,0,0,0.3793400228023529
Cirrus_TRAIN001_081.tiff,0.9930339455604553,0.2621632516384125,1.0,0.0,129062,2010,0,0,259544,2487,0,113,128868,326,0,0,0.3046153783798218
Cirrus_TRAIN001_082.tiff,0.9665957689285278,0.19105803966522217,0.0,0.0,126773,4299,0,0,251435,7202,2824,683,121518,688,0,0,0.21570640802383423
Cirrus_TRAIN001_083.tiff,0.9438231587409973,0.37285345792770386,0.0,0.0,125663,5409,0,0,243232,9725,7667,1520,114784,1813,0,0,0.27749577164649963
Cirrus_TRAIN001_084.tiff,0.982070803642273,0.4016352891921997,0.0,0.0,124940,6132,0,0,253051,8072,111,910,124257,1621,0,0,0.501044750213623
Cirrus_TRAIN001_085.tiff,0.9849270582199097,0.2140015959739685,0.0,0.0,126847,4225,0,0,256486,5028,6,624,126310,538,0,0,0.3167196810245514
Cirrus_TRAIN001_086.tiff,0.98895663022995,0.3507814407348633,1.0,0.0,127969,3103,0,0,256624,4031,0,1489,126895,707,0,0,0.48659420013427734
Cirrus_TRAIN001_087.tiff,0.949942409992218,0.32461613416671753,0.0,0.0,127501,3571,0,0,246676,8336,6588,544,117164,1353,0,0,0.20170675218105316
Cirrus_TRAIN001_088.tiff,0.9888802170753479,0.03295310586690903,0.0,0.0,128063,3009,0,0,258009,3156,265,714,127570,52,0,0,0.3061668574810028
Cirrus_TRAIN001_089.tiff,0.9491778612136841,0.1911594569683075,0.0,0.0,129442,1630,0,0,247589,4321,9236,998,117503,413,0,0,0.13548608124256134
Cirrus_TRAIN001_090.tiff,0.9768953919410706,0.08959537744522095,0.0,0.0,129028,2044,0,0,254971,3460,2783,930,124540,155,0,0,0.17872577905654907
Cirrus_TRAIN001_091.tiff,0.996479332447052,0.11965811997652054,0.0,0.0,130312,760,0,0,260744,819,358,223,129913,49,0,0,0.3442857265472412
Cirrus_TRAIN001_092.tiff,0.9660564661026001,0.0,0.0,0.0,130233,839,0,0,253362,2861,5680,241,122381,0,0,0,0.020724209025502205
Cirrus_TRAIN001_093.tiff,0.9859513640403748,0.08203125,0.0,0.0,130815,257,0,0,258388,1536,2180,40,127379,63,0,0,0.0335463248193264
Cirrus_TRAIN001_094.tiff,0.9672201871871948,0.1274615079164505,0.0,0.0,130730,342,0,0,253479,2793,5838,34,122585,178,0,0,0.04108482226729393
