,0,1,2,3,4,5,6,7,8,9,10,11,12
0,Run064,0.536 (0.451),0.452 (0.281),0.567 (0.496),0.514 (0.430),0.588 (0.230),0.475 (0.501),0.820 (0.342),0.706 (0.211),0.847 (0.361),0.637 (0.433),0.553 (0.273),0.665 (0.472)
