Slice,PSNR,SSIM,MSE
Cirrus_TRAIN002_038.tiff,20.598,0.197,0.008714566938579082
Cirrus_TRAIN002_039.tiff,20.917,0.213,0.008097459562122822
Cirrus_TRAIN002_040.tiff,20.921,0.214,0.008089224807918072
Cirrus_TRAIN002_041.tiff,20.965,0.209,0.008006651885807514
Cirrus_TRAIN002_042.tiff,20.972,0.211,0.007995388470590115
Cirrus_TRAIN002_043.tiff,20.821,0.2,0.008276659063994884
Cirrus_TRAIN002_044.tiff,20.952,0.206,0.008031308650970459
Cirrus_TRAIN002_045.tiff,20.838,0.205,0.00824553519487381
Cirrus_TRAIN002_046.tiff,20.822,0.201,0.00827537477016449
Cirrus_TRAIN002_047.tiff,20.526,0.195,0.00885969027876854
Cirrus_TRAIN002_048.tiff,20.832,0.2,0.008257217705249786
Cirrus_TRAIN002_049.tiff,20.97,0.203,0.007998337969183922
Cirrus_TRAIN002_050.tiff,20.774,0.198,0.008367257192730904
Cirrus_TRAIN002_051.tiff,21.109,0.21,0.007745571434497833
Cirrus_TRAIN002_052.tiff,21.032,0.209,0.00788430031388998
Cirrus_TRAIN002_053.tiff,21.157,0.214,0.007660523522645235
Cirrus_TRAIN002_054.tiff,21.059,0.205,0.007835732772946358
Cirrus_TRAIN002_055.tiff,21.127,0.208,0.007713566068559885
Cirrus_TRAIN002_056.tiff,21.176,0.207,0.007628342602401972
Cirrus_TRAIN002_057.tiff,21.116,0.207,0.007733872625976801
Cirrus_TRAIN002_058.tiff,20.886,0.202,0.008154782466590405
Cirrus_TRAIN002_059.tiff,20.863,0.2,0.008197340182960033
Cirrus_TRAIN002_060.tiff,20.878,0.197,0.008170196786522865
Cirrus_TRAIN002_061.tiff,20.95,0.2,0.008034413680434227
Cirrus_TRAIN002_062.tiff,21.018,0.207,0.007911250926554203
Cirrus_TRAIN002_063.tiff,20.99,0.2,0.00796091090887785
Cirrus_TRAIN002_064.tiff,21.154,0.209,0.007666647434234619
Cirrus_TRAIN002_065.tiff,21.183,0.211,0.007615447975695133
Cirrus_TRAIN002_066.tiff,20.993,0.207,0.00795583613216877
Cirrus_TRAIN002_067.tiff,20.775,0.203,0.00836528092622757
Cirrus_TRAIN002_068.tiff,20.638,0.201,0.008633570745587349
Cirrus_TRAIN002_069.tiff,20.793,0.199,0.00833031814545393
Cirrus_TRAIN002_070.tiff,20.835,0.206,0.008251018822193146
Cirrus_TRAIN002_071.tiff,20.734,0.201,0.008444556966423988
Cirrus_TRAIN002_072.tiff,20.479,0.19,0.00895514152944088
Cirrus_TRAIN002_073.tiff,20.81,0.198,0.008298727683722973
Cirrus_TRAIN002_074.tiff,21.029,0.204,0.007889884524047375
Cirrus_TRAIN002_075.tiff,20.738,0.199,0.008436919189989567
Cirrus_TRAIN002_076.tiff,20.596,0.196,0.008718505501747131
Cirrus_TRAIN002_077.tiff,20.548,0.194,0.008814005181193352
Cirrus_TRAIN002_078.tiff,20.621,0.195,0.008667145855724812
Cirrus_TRAIN002_079.tiff,20.626,0.196,0.00865756906569004
Cirrus_TRAIN002_080.tiff,20.822,0.206,0.008275355212390423
Cirrus_TRAIN002_081.tiff,20.772,0.201,0.008370932191610336
Cirrus_TRAIN002_082.tiff,20.555,0.196,0.008800347335636616
Cirrus_TRAIN002_083.tiff,20.675,0.203,0.008560266345739365
Cirrus_TRAIN002_084.tiff,20.696,0.195,0.008519507944583893
Cirrus_TRAIN002_085.tiff,20.57,0.192,0.008769913576543331
Cirrus_TRAIN002_086.tiff,20.499,0.197,0.008914874866604805
Cirrus_TRAIN002_087.tiff,20.383,0.19,0.00915689766407013
Cirrus_TRAIN002_088.tiff,20.423,0.191,0.00907145719975233
Cirrus_TRAIN002_089.tiff,20.505,0.193,0.00890128593891859
Cirrus_TRAIN002_090.tiff,20.567,0.196,0.008776106871664524
Cirrus_TRAIN002_091.tiff,20.521,0.197,0.008868732489645481
Cirrus_TRAIN002_092.tiff,20.709,0.192,0.00849281344562769
Cirrus_TRAIN002_093.tiff,20.837,0.201,0.00824641901999712
Cirrus_TRAIN002_094.tiff,20.573,0.196,0.008763269521296024
Cirrus_TRAIN002_095.tiff,20.176,0.186,0.009603883139789104
Cirrus_TRAIN002_096.tiff,20.349,0.185,0.00922689214348793
Cirrus_TRAIN002_097.tiff,20.611,0.206,0.008688224479556084
Cirrus_TRAIN002_098.tiff,20.446,0.211,0.009023717604577541
Cirrus_TRAIN002_099.tiff,20.279,0.21,0.009378817863762379
Cirrus_TRAIN002_100.tiff,20.35,0.207,0.009225127287209034
Cirrus_TRAIN002_101.tiff,20.488,0.212,0.008936154656112194
Cirrus_TRAIN002_102.tiff,20.409,0.208,0.009101729840040207
Cirrus_TRAIN002_103.tiff,20.411,0.203,0.009096138179302216
Cirrus_TRAIN002_104.tiff,20.481,0.203,0.008950846269726753
Cirrus_TRAIN002_105.tiff,20.301,0.192,0.009330743923783302
Cirrus_TRAIN002_106.tiff,20.127,0.185,0.009712286293506622
Cirrus_TRAIN002_107.tiff,20.327,0.182,0.009273885749280453
Cirrus_TRAIN002_108.tiff,20.473,0.188,0.008968929760158062
Cirrus_TRAIN002_109.tiff,20.399,0.183,0.009122921153903008
Cirrus_TRAIN002_110.tiff,20.467,0.182,0.008979745209217072
Cirrus_TRAIN002_111.tiff,20.842,0.192,0.008236844092607498
Cirrus_TRAIN002_112.tiff,20.757,0.189,0.008400619961321354
Cirrus_TRAIN002_113.tiff,20.51,0.187,0.008892947807908058
Cirrus_TRAIN002_114.tiff,20.745,0.193,0.00842328928411007
Cirrus_TRAIN002_115.tiff,20.711,0.196,0.008489382453262806
Cirrus_TRAIN002_116.tiff,20.348,0.191,0.009228992275893688
Cirrus_TRAIN002_117.tiff,20.308,0.191,0.009314848110079765
Cirrus_TRAIN002_118.tiff,20.146,0.193,0.009670489467680454
Cirrus_TRAIN002_119.tiff,20.319,0.195,0.009291491471230984
Cirrus_TRAIN002_120.tiff,20.386,0.204,0.009149552322924137
Cirrus_TRAIN002_121.tiff,20.471,0.205,0.008971327915787697
Cirrus_TRAIN002_122.tiff,20.078,0.202,0.00982158537954092
Cirrus_TRAIN002_123.tiff,20.084,0.193,0.009807451628148556
Cirrus_TRAIN002_124.tiff,20.595,0.211,0.00872061587870121
Cirrus_TRAIN002_125.tiff,20.551,0.215,0.008809403516352177
Cirrus_TRAIN002_126.tiff,20.126,0.197,0.00971299223601818
Cirrus_TRAIN012_001.tiff,20.392,0.144,0.009137153625488281
Cirrus_TRAIN012_002.tiff,20.582,0.149,0.008745305240154266
Cirrus_TRAIN012_003.tiff,20.475,0.148,0.008964850567281246
Cirrus_TRAIN012_004.tiff,20.552,0.147,0.00880550965666771
Cirrus_TRAIN012_005.tiff,20.4,0.148,0.00912015326321125
Cirrus_TRAIN012_006.tiff,20.22,0.149,0.009506508708000183
Cirrus_TRAIN012_007.tiff,20.457,0.151,0.0090005649253726
Cirrus_TRAIN012_008.tiff,20.544,0.154,0.008822442032396793
Cirrus_TRAIN012_009.tiff,20.589,0.153,0.008731932379305363
Cirrus_TRAIN012_010.tiff,20.36,0.144,0.009204086847603321
Cirrus_TRAIN012_011.tiff,20.305,0.138,0.009320802986621857
Cirrus_TRAIN012_012.tiff,20.361,0.142,0.009201916866004467
Cirrus_TRAIN012_013.tiff,20.422,0.141,0.009073389694094658
Cirrus_TRAIN012_014.tiff,20.527,0.151,0.008856894448399544
Cirrus_TRAIN012_015.tiff,20.527,0.148,0.008856888860464096
Cirrus_TRAIN012_016.tiff,20.257,0.138,0.009425364434719086
Cirrus_TRAIN012_017.tiff,20.242,0.143,0.009458638727664948
Cirrus_TRAIN012_018.tiff,20.482,0.149,0.008950289338827133
Cirrus_TRAIN012_019.tiff,20.411,0.147,0.009097469970583916
Cirrus_TRAIN012_020.tiff,20.256,0.138,0.009427220560610294
Cirrus_TRAIN012_021.tiff,20.371,0.141,0.00918118841946125
Cirrus_TRAIN012_022.tiff,20.345,0.14,0.009235331788659096
Cirrus_TRAIN012_023.tiff,20.385,0.144,0.009151366539299488
Cirrus_TRAIN012_024.tiff,20.38,0.142,0.009162571281194687
Cirrus_TRAIN012_025.tiff,20.344,0.145,0.009238431230187416
Cirrus_TRAIN012_026.tiff,20.135,0.138,0.00969360675662756
Cirrus_TRAIN012_027.tiff,20.395,0.141,0.009130132384598255
Cirrus_TRAIN012_028.tiff,20.835,0.155,0.008250011131167412
Cirrus_TRAIN012_029.tiff,20.797,0.155,0.008322658017277718
Cirrus_TRAIN012_030.tiff,20.342,0.146,0.009243776090443134
Cirrus_TRAIN012_031.tiff,20.307,0.141,0.009316650219261646
Cirrus_TRAIN012_032.tiff,20.128,0.136,0.009709280915558338
Cirrus_TRAIN012_033.tiff,20.049,0.133,0.00988705363124609
Cirrus_TRAIN012_034.tiff,20.293,0.141,0.009347666054964066
Cirrus_TRAIN012_035.tiff,20.241,0.14,0.009459666907787323
Cirrus_TRAIN012_036.tiff,20.321,0.142,0.009287552908062935
Cirrus_TRAIN012_037.tiff,20.299,0.144,0.009334685280919075
Cirrus_TRAIN012_038.tiff,20.349,0.142,0.009228433482348919
Cirrus_TRAIN012_039.tiff,20.208,0.138,0.009533410891890526
Cirrus_TRAIN012_040.tiff,20.286,0.139,0.009362521581351757
Cirrus_TRAIN012_041.tiff,20.251,0.137,0.00943929236382246
Cirrus_TRAIN012_042.tiff,20.063,0.132,0.009856760501861572
Cirrus_TRAIN012_043.tiff,20.141,0.129,0.009680793620646
Cirrus_TRAIN012_044.tiff,20.119,0.132,0.009729748591780663
Cirrus_TRAIN012_045.tiff,19.995,0.135,0.010010721161961555
Cirrus_TRAIN012_046.tiff,19.874,0.128,0.010293766856193542
Cirrus_TRAIN012_047.tiff,19.883,0.126,0.010272381827235222
Cirrus_TRAIN012_048.tiff,20.095,0.132,0.009784054011106491
Cirrus_TRAIN012_049.tiff,19.908,0.128,0.010213712230324745
Cirrus_TRAIN012_050.tiff,19.698,0.123,0.010719303973019123
Cirrus_TRAIN012_051.tiff,19.969,0.126,0.010072717443108559
Cirrus_TRAIN012_052.tiff,19.787,0.118,0.010501758195459843
Cirrus_TRAIN012_053.tiff,20.022,0.133,0.009950489737093449
Cirrus_TRAIN012_054.tiff,20.282,0.133,0.009370334446430206
Cirrus_TRAIN012_055.tiff,20.345,0.134,0.00923572201281786
Cirrus_TRAIN012_056.tiff,20.168,0.128,0.009619561024010181
Cirrus_TRAIN012_057.tiff,19.972,0.123,0.010064320638775826
Cirrus_TRAIN012_058.tiff,20.01,0.119,0.009977423585951328
Cirrus_TRAIN012_059.tiff,20.103,0.125,0.009764873422682285
Cirrus_TRAIN012_060.tiff,20.071,0.124,0.00983682181686163
Cirrus_TRAIN012_061.tiff,19.887,0.123,0.010262712836265564
Cirrus_TRAIN012_062.tiff,19.921,0.118,0.010183410719037056
Cirrus_TRAIN012_063.tiff,19.905,0.118,0.01022049505263567
Cirrus_TRAIN012_064.tiff,19.755,0.116,0.010579630732536316
Cirrus_TRAIN012_065.tiff,19.848,0.116,0.010356412269175053
Cirrus_TRAIN012_066.tiff,19.618,0.106,0.010918245650827885
Cirrus_TRAIN012_067.tiff,19.781,0.11,0.01051673386245966
Cirrus_TRAIN012_068.tiff,19.839,0.115,0.010378625243902206
Cirrus_TRAIN012_069.tiff,19.841,0.113,0.01037265732884407
Cirrus_TRAIN012_070.tiff,19.968,0.12,0.010074569843709469
Cirrus_TRAIN012_071.tiff,20.04,0.117,0.009907438419759274
Cirrus_TRAIN012_072.tiff,20.127,0.121,0.00971079058945179
Cirrus_TRAIN012_073.tiff,20.122,0.124,0.009722855873405933
Cirrus_TRAIN012_074.tiff,20.388,0.129,0.009144860319793224
Cirrus_TRAIN012_075.tiff,20.245,0.126,0.009450851939618587
Cirrus_TRAIN012_076.tiff,20.087,0.118,0.009800653904676437
Cirrus_TRAIN012_077.tiff,19.678,0.115,0.010770440101623535
Cirrus_TRAIN012_078.tiff,19.929,0.118,0.010164502076804638
Cirrus_TRAIN012_079.tiff,20.29,0.139,0.00935457181185484
Cirrus_TRAIN012_080.tiff,20.242,0.123,0.009457017295062542
Cirrus_TRAIN012_081.tiff,20.082,0.121,0.00981382466852665
Cirrus_TRAIN012_082.tiff,19.97,0.124,0.01006907969713211
Cirrus_TRAIN012_083.tiff,20.059,0.128,0.009864147752523422
Cirrus_TRAIN012_084.tiff,19.941,0.117,0.0101372255012393
Cirrus_TRAIN012_085.tiff,20.103,0.128,0.009764734655618668
Cirrus_TRAIN012_086.tiff,20.438,0.136,0.009040224365890026
Cirrus_TRAIN012_087.tiff,20.346,0.13,0.00923448521643877
Cirrus_TRAIN012_088.tiff,20.004,0.123,0.009990023449063301
Cirrus_TRAIN012_089.tiff,19.843,0.123,0.01036913227289915
Cirrus_TRAIN012_090.tiff,19.732,0.117,0.01063561625778675
Cirrus_TRAIN012_091.tiff,19.405,0.112,0.011467940174043179
Cirrus_TRAIN012_092.tiff,19.638,0.117,0.01086913887411356
Cirrus_TRAIN012_093.tiff,19.751,0.12,0.010590778663754463
Cirrus_TRAIN012_094.tiff,19.958,0.125,0.010096636600792408
Cirrus_TRAIN012_095.tiff,19.635,0.115,0.010877018794417381
Cirrus_TRAIN012_096.tiff,19.81,0.119,0.010448019951581955
Cirrus_TRAIN012_097.tiff,20.005,0.125,0.009987838566303253
Cirrus_TRAIN012_098.tiff,19.958,0.124,0.010096432641148567
Cirrus_TRAIN012_099.tiff,19.871,0.125,0.010300656780600548
Cirrus_TRAIN012_100.tiff,19.775,0.122,0.010531216859817505
Cirrus_TRAIN012_101.tiff,19.858,0.125,0.010331735014915466
Cirrus_TRAIN012_102.tiff,20.035,0.131,0.009920112788677216
Cirrus_TRAIN012_103.tiff,19.697,0.126,0.010721464641392231
Cirrus_TRAIN012_104.tiff,19.358,0.12,0.011594364419579506
Cirrus_TRAIN012_105.tiff,19.768,0.123,0.010549245402216911
Cirrus_TRAIN012_106.tiff,19.987,0.131,0.010029715485870838
Cirrus_TRAIN012_107.tiff,19.539,0.122,0.011120474897325039
Cirrus_TRAIN012_108.tiff,19.634,0.121,0.010878399945795536
Cirrus_TRAIN012_109.tiff,19.75,0.125,0.010592109523713589
Cirrus_TRAIN012_110.tiff,19.981,0.129,0.010044190101325512
Cirrus_TRAIN012_111.tiff,20.19,0.134,0.009572434239089489
Cirrus_TRAIN012_112.tiff,20.284,0.134,0.009366994723677635
Cirrus_TRAIN012_113.tiff,20.035,0.132,0.009918718598783016
Cirrus_TRAIN012_114.tiff,19.869,0.124,0.010307153686881065
Cirrus_TRAIN012_115.tiff,19.291,0.103,0.01177281141281128
Cirrus_TRAIN012_116.tiff,20.011,0.13,0.009975038468837738
Cirrus_TRAIN012_117.tiff,20.399,0.14,0.00912212859839201
Cirrus_TRAIN012_118.tiff,20.382,0.146,0.009158401750028133
Cirrus_TRAIN012_119.tiff,19.732,0.119,0.010636855848133564
Cirrus_TRAIN012_120.tiff,19.902,0.123,0.010227050632238388
Cirrus_TRAIN012_121.tiff,20.364,0.136,0.00919693149626255
Cirrus_TRAIN012_122.tiff,20.345,0.139,0.009236887097358704
Cirrus_TRAIN012_123.tiff,20.109,0.129,0.009751352481544018
Cirrus_TRAIN012_124.tiff,19.984,0.13,0.010037072002887726
Cirrus_TRAIN012_125.tiff,20.322,0.141,0.009284918196499348
Cirrus_TRAIN012_126.tiff,20.398,0.141,0.00912393257021904
Cirrus_TRAIN014_001.tiff,19.802,0.137,0.010467196814715862
Cirrus_TRAIN014_002.tiff,20.146,0.145,0.009670346044003963
Cirrus_TRAIN014_003.tiff,20.341,0.151,0.009244350716471672
Cirrus_TRAIN014_004.tiff,20.278,0.152,0.009379634633660316
Cirrus_TRAIN014_005.tiff,20.568,0.161,0.00877317413687706
Cirrus_TRAIN014_006.tiff,20.484,0.151,0.008945167064666748
Cirrus_TRAIN014_007.tiff,20.554,0.159,0.008801561780273914
Cirrus_TRAIN014_008.tiff,20.199,0.149,0.009553159587085247
Cirrus_TRAIN014_009.tiff,20.276,0.147,0.009384394623339176
Cirrus_TRAIN014_010.tiff,20.606,0.158,0.008698588237166405
Cirrus_TRAIN014_011.tiff,20.294,0.147,0.009346342645585537
Cirrus_TRAIN014_012.tiff,20.153,0.153,0.009653222747147083
Cirrus_TRAIN014_013.tiff,20.462,0.161,0.008991637267172337
Cirrus_TRAIN014_014.tiff,20.434,0.159,0.009049369022250175
Cirrus_TRAIN014_015.tiff,20.217,0.149,0.00951351784169674
Cirrus_TRAIN014_016.tiff,19.987,0.146,0.010029024444520473
Cirrus_TRAIN014_017.tiff,20.296,0.149,0.00934184342622757
Cirrus_TRAIN014_018.tiff,20.46,0.153,0.008994600735604763
Cirrus_TRAIN014_019.tiff,20.538,0.157,0.008835157379508018
Cirrus_TRAIN014_020.tiff,20.534,0.156,0.008843058720231056
Cirrus_TRAIN014_021.tiff,20.446,0.153,0.009024924598634243
Cirrus_TRAIN014_022.tiff,20.479,0.149,0.008956302888691425
Cirrus_TRAIN014_023.tiff,20.354,0.152,0.00921760592609644
Cirrus_TRAIN014_024.tiff,20.264,0.141,0.00940992496907711
Cirrus_TRAIN014_025.tiff,20.278,0.141,0.009379447437822819
Cirrus_TRAIN014_026.tiff,20.416,0.151,0.009087237529456615
Cirrus_TRAIN014_027.tiff,20.613,0.155,0.008684090338647366
Cirrus_TRAIN014_028.tiff,20.594,0.155,0.008720725774765015
Cirrus_TRAIN014_029.tiff,20.602,0.151,0.008706340566277504
Cirrus_TRAIN014_030.tiff,20.655,0.155,0.008600409142673016
Cirrus_TRAIN014_031.tiff,20.449,0.149,0.009018665179610252
Cirrus_TRAIN014_032.tiff,20.39,0.146,0.009142079390585423
Cirrus_TRAIN014_033.tiff,20.585,0.153,0.008739110082387924
Cirrus_TRAIN014_034.tiff,20.794,0.16,0.008328179828822613
Cirrus_TRAIN014_035.tiff,20.81,0.158,0.008299212902784348
Cirrus_TRAIN014_036.tiff,20.781,0.158,0.008355028927326202
Cirrus_TRAIN014_037.tiff,21.155,0.168,0.007664394099265337
Cirrus_TRAIN014_038.tiff,20.983,0.163,0.00797477550804615
Cirrus_TRAIN014_039.tiff,20.666,0.159,0.008578253909945488
Cirrus_TRAIN014_040.tiff,21.01,0.166,0.007924260571599007
Cirrus_TRAIN014_041.tiff,21.044,0.164,0.007862693630158901
Cirrus_TRAIN014_042.tiff,20.791,0.15,0.008334710262715816
Cirrus_TRAIN014_043.tiff,20.97,0.162,0.007998322136700153
Cirrus_TRAIN014_044.tiff,21.03,0.162,0.007889398373663425
Cirrus_TRAIN014_045.tiff,21.053,0.164,0.007847610861063004
Cirrus_TRAIN014_046.tiff,21.106,0.159,0.007751192431896925
Cirrus_TRAIN014_047.tiff,21.17,0.161,0.007637534756213427
Cirrus_TRAIN014_048.tiff,21.043,0.162,0.007864280603826046
Cirrus_TRAIN014_049.tiff,20.963,0.156,0.008011415600776672
Cirrus_TRAIN014_050.tiff,20.88,0.152,0.008165636099874973
Cirrus_TRAIN014_051.tiff,21.029,0.159,0.00788975041359663
Cirrus_TRAIN014_052.tiff,21.257,0.164,0.007486648857593536
Cirrus_TRAIN014_053.tiff,21.39,0.169,0.007260857615619898
Cirrus_TRAIN014_054.tiff,21.28,0.166,0.007447112817317247
Cirrus_TRAIN014_055.tiff,20.991,0.164,0.007960174232721329
Cirrus_TRAIN014_056.tiff,21.253,0.165,0.007493583019822836
Cirrus_TRAIN014_057.tiff,21.318,0.166,0.007382775656878948
Cirrus_TRAIN014_058.tiff,21.088,0.165,0.007784751709550619
Cirrus_TRAIN014_059.tiff,21.015,0.157,0.007916657254099846
Cirrus_TRAIN014_060.tiff,21.0,0.161,0.007943753153085709
Cirrus_TRAIN014_061.tiff,20.957,0.157,0.008022146299481392
Cirrus_TRAIN014_062.tiff,20.959,0.154,0.008018450811505318
Cirrus_TRAIN014_063.tiff,20.861,0.147,0.008201529271900654
Cirrus_TRAIN014_064.tiff,20.399,0.141,0.00912213884294033
Cirrus_TRAIN014_065.tiff,20.386,0.144,0.009149895049631596
Cirrus_TRAIN014_066.tiff,20.742,0.155,0.008429273031651974
Cirrus_TRAIN014_067.tiff,20.417,0.144,0.009084506891667843
Cirrus_TRAIN014_068.tiff,20.741,0.154,0.0084315100684762
Cirrus_TRAIN014_069.tiff,20.872,0.167,0.008181069046258926
Cirrus_TRAIN014_070.tiff,20.638,0.162,0.00863389391452074
Cirrus_TRAIN014_071.tiff,20.826,0.156,0.008267433382570744
Cirrus_TRAIN014_072.tiff,20.864,0.159,0.008195639587938786
Cirrus_TRAIN014_073.tiff,20.788,0.159,0.008340545929968357
Cirrus_TRAIN014_074.tiff,20.498,0.156,0.008915945887565613
Cirrus_TRAIN014_075.tiff,20.538,0.152,0.008835365064442158
Cirrus_TRAIN014_076.tiff,20.447,0.147,0.009022452868521214
Cirrus_TRAIN014_077.tiff,20.255,0.144,0.009429492987692356
Cirrus_TRAIN014_078.tiff,20.519,0.149,0.008874508552253246
Cirrus_TRAIN014_079.tiff,20.06,0.139,0.009861732833087444
Cirrus_TRAIN014_080.tiff,20.587,0.152,0.008736585266888142
Cirrus_TRAIN014_081.tiff,20.554,0.15,0.008801983669400215
Cirrus_TRAIN014_082.tiff,20.452,0.146,0.009012236259877682
Cirrus_TRAIN014_083.tiff,20.14,0.145,0.009683541022241116
Cirrus_TRAIN014_084.tiff,20.061,0.14,0.009859669022262096
Cirrus_TRAIN014_085.tiff,20.214,0.147,0.009518719278275967
Cirrus_TRAIN014_086.tiff,20.275,0.144,0.009387207217514515
Cirrus_TRAIN014_087.tiff,20.214,0.142,0.009519790299236774
Cirrus_TRAIN014_088.tiff,20.14,0.138,0.009682162664830685
Cirrus_TRAIN014_089.tiff,20.161,0.147,0.009635942056775093
Cirrus_TRAIN014_090.tiff,20.13,0.151,0.009704526513814926
Cirrus_TRAIN014_091.tiff,20.018,0.144,0.009959060698747635
Cirrus_TRAIN014_092.tiff,20.054,0.141,0.009875820018351078
Cirrus_TRAIN014_093.tiff,19.872,0.141,0.010298912413418293
Cirrus_TRAIN014_094.tiff,19.81,0.134,0.010446051135659218
Cirrus_TRAIN014_095.tiff,19.991,0.14,0.010020106099545956
Cirrus_TRAIN014_096.tiff,19.724,0.132,0.010654994286596775
Cirrus_TRAIN014_097.tiff,19.81,0.138,0.010446431115269661
Cirrus_TRAIN014_098.tiff,19.804,0.131,0.010461516678333282
Cirrus_TRAIN014_099.tiff,19.908,0.143,0.010213570669293404
Cirrus_TRAIN014_100.tiff,20.445,0.158,0.009026672691106796
Cirrus_TRAIN014_101.tiff,20.676,0.16,0.008558855392038822
Cirrus_TRAIN014_102.tiff,20.214,0.15,0.009519116953015327
Cirrus_TRAIN014_103.tiff,19.936,0.138,0.010147725231945515
Cirrus_TRAIN014_104.tiff,19.712,0.135,0.010685460641980171
Cirrus_TRAIN014_105.tiff,19.708,0.144,0.010696516372263432
Cirrus_TRAIN014_106.tiff,19.978,0.14,0.010051478631794453
Cirrus_TRAIN014_107.tiff,20.064,0.147,0.00985445361584425
Cirrus_TRAIN014_108.tiff,20.029,0.138,0.009933368302881718
Cirrus_TRAIN014_109.tiff,20.108,0.14,0.009754096157848835
Cirrus_TRAIN014_110.tiff,20.249,0.147,0.009442325681447983
Cirrus_TRAIN014_111.tiff,20.263,0.148,0.009411612525582314
Cirrus_TRAIN014_112.tiff,19.911,0.14,0.01020677387714386
Cirrus_TRAIN014_113.tiff,19.847,0.145,0.010357929393649101
Cirrus_TRAIN014_114.tiff,19.646,0.146,0.010849821381270885
Cirrus_TRAIN014_115.tiff,19.858,0.147,0.0103323208168149
Cirrus_TRAIN014_116.tiff,20.221,0.153,0.009502984583377838
Cirrus_TRAIN014_117.tiff,20.239,0.15,0.009465061128139496
Cirrus_TRAIN014_118.tiff,19.837,0.138,0.010382354259490967
Cirrus_TRAIN014_119.tiff,19.32,0.122,0.011694577522575855
Cirrus_TRAIN014_120.tiff,19.545,0.139,0.011103562079370022
Cirrus_TRAIN014_121.tiff,19.81,0.144,0.010448009707033634
Cirrus_TRAIN014_122.tiff,19.869,0.138,0.010307342745363712
Cirrus_TRAIN014_123.tiff,19.782,0.134,0.010515240021049976
Cirrus_TRAIN014_124.tiff,19.792,0.136,0.010491748340427876
Cirrus_TRAIN014_125.tiff,19.567,0.117,0.011047331616282463
Cirrus_TRAIN014_126.tiff,19.808,0.127,0.010452929884195328
Cirrus_TRAIN016_001.tiff,21.382,0.25,0.007274154108017683
Cirrus_TRAIN016_002.tiff,21.228,0.239,0.007537828292697668
Cirrus_TRAIN016_003.tiff,21.275,0.239,0.007455833256244659
Cirrus_TRAIN016_004.tiff,21.511,0.237,0.007060987409204245
Cirrus_TRAIN016_005.tiff,21.489,0.235,0.007097072899341583
Cirrus_TRAIN016_006.tiff,21.026,0.216,0.007894975133240223
Cirrus_TRAIN016_007.tiff,20.817,0.213,0.008284744806587696
Cirrus_TRAIN016_008.tiff,21.028,0.22,0.00789223238825798
Cirrus_TRAIN016_009.tiff,20.993,0.219,0.007956362329423428
