,0,1,2,3,4,5,6,7,8,9,10,11,12
0,Run085,0.638 (0.448),0.655 (0.107),0.635 (0.482),0.577 (0.421),0.767 (0.120),0.443 (0.499),0.686 (0.411),0.767 (0.146),0.653 (0.477),0.651 (0.430),0.738 (0.140),0.622 (0.485)
