slice,dice_class_0,dice_class_1,dice_class_2,dice_class_3,dice_class_4,voxels_class_0,voxels_class_1,voxels_class_2,voxels_class_3,voxels_class_4,total_dice
Cirrus_TRAIN004_000.tiff,0.9991180300712585,1.0,1.0,4.329004266168113e-09,1.0,131072.0,0.0,0.0,0.0,0.0,0.9982376098632812
Cirrus_TRAIN004_001.tiff,0.9918507933616638,3.3333321880490985e-07,1.0,4.725898006263662e-10,1.0,131072.0,0.0,0.0,0.0,0.0,0.9838333129882812
Cirrus_TRAIN004_002.tiff,0.9940559267997742,2.173912960756752e-08,3.333333253863202e-08,6.788866135920557e-10,1.0,131072.0,0.0,0.0,0.0,0.0,0.9881820678710938
Cirrus_TRAIN004_003.tiff,0.9946153163909912,1.0,9.999998695775503e-08,7.173601157539622e-10,1.0,131072.0,0.0,0.0,0.0,0.0,0.989288330078125
Cirrus_TRAIN004_004.tiff,0.997843861579895,3.846153617814707e-08,1.639344304749102e-08,2.0964361358011274e-09,1.0,131072.0,0.0,0.0,0.0,0.0,0.995697021484375
Cirrus_TRAIN004_005.tiff,0.998663067817688,1.0,1.0,2.857142744616681e-09,1.0,131072.0,0.0,0.0,0.0,0.0,0.9973297119140625
Cirrus_TRAIN004_006.tiff,0.9957130551338196,1.0,1.0,8.936550388582987e-10,1.0,131072.0,0.0,0.0,0.0,0.0,0.9914627075195312
Cirrus_TRAIN004_007.tiff,0.9980928301811218,1.0,1.0,2.004008070599639e-09,1.0,131072.0,0.0,0.0,0.0,0.0,0.9961929321289062
Cirrus_TRAIN004_008.tiff,0.9990606904029846,1.0,1.0,4.0650407484577045e-09,1.0,131072.0,0.0,0.0,0.0,0.0,0.9981231689453125
Cirrus_TRAIN004_009.tiff,0.9989879131317139,2.499999425253918e-07,0.43589743971824646,4.524886687562457e-09,1.0,131014.0,0.0,58.0,0.0,0.0,0.9979629516601562
Cirrus_TRAIN004_010.tiff,0.9959545135498047,1.0,0.14470283687114716,1.3793103326165124e-09,1.0,130716.0,0.0,356.0,0.0,0.0,0.991943359375
Cirrus_TRAIN004_011.tiff,0.9948319792747498,1.0,0.3253588378429413,4.608295078867286e-09,1.0,129882.0,0.0,1190.0,0.0,0.0,0.9897384643554688
Cirrus_TRAIN004_012.tiff,0.9895634651184082,1.0,0.5323624610900879,6.493506288229867e-10,1.0,129815.0,0.0,1008.0,249.0,0.0,0.9794387817382812
Cirrus_TRAIN004_013.tiff,0.9929646253585815,9.99999087980541e-07,0.17152658104896545,1.1587485415631704e-09,1.0,129738.0,0.0,952.0,382.0,0.0,0.9860382080078125
Cirrus_TRAIN004_014.tiff,0.990686297416687,1.0,0.07547169923782349,9.132419820367943e-10,1.0,128836.0,0.0,1377.0,859.0,0.0,0.9815521240234375
Cirrus_TRAIN004_015.tiff,0.9901769757270813,4.761904293104635e-08,5.97728644358142e-10,1.1682242950783461e-09,1.0,128638.0,0.0,1673.0,761.0,0.0,0.9805450439453125
Cirrus_TRAIN004_016.tiff,0.9828821420669556,6.249999273677531e-08,0.48556196689605713,0.0810810774564743,1.0,128237.0,0.0,2007.0,828.0,0.0,0.966644287109375
Cirrus_TRAIN004_017.tiff,0.98697829246521,1.0,0.16120460629463196,6.798096530147291e-10,1.0,127798.0,0.0,2013.0,1261.0,0.0,0.9743270874023438
Cirrus_TRAIN004_018.tiff,0.9838756918907166,1.4285711813499802e-07,0.13718411326408386,4.472271997180144e-10,1.0,127768.0,0.0,2015.0,1289.0,0.0,0.9682998657226562
Cirrus_TRAIN004_019.tiff,0.9870877861976624,1.0,0.17042838037014008,6.510416650229445e-10,1.0,127975.0,0.0,1978.0,1119.0,0.0,0.9745407104492188
Cirrus_TRAIN004_020.tiff,0.9854815602302551,1.0,0.016701461747288704,5.356186605354196e-10,1.0,128010.0,0.0,1884.0,1178.0,0.0,0.9713821411132812
Cirrus_TRAIN004_021.tiff,0.9822036623954773,1.111110989882036e-07,0.4214111864566803,0.008240141905844212,1.0,127821.0,0.0,1521.0,1730.0,0.0,0.96514892578125
Cirrus_TRAIN004_022.tiff,0.979973316192627,1.1904761620940008e-08,0.6308107972145081,0.2667712867259979,1.0,128085.0,0.0,1412.0,1575.0,0.0,0.9608612060546875
Cirrus_TRAIN004_023.tiff,0.9810729622840881,1.2499998547355062e-07,0.3912806510925293,2.6759433557899115e-10,1.0,127725.0,0.0,1458.0,1889.0,0.0,0.9629287719726562
Cirrus_TRAIN004_024.tiff,0.9856853485107422,1.0,0.361279159784317,0.2737830579280853,1.0,128246.0,0.0,860.0,1966.0,0.0,0.9719390869140625
Cirrus_TRAIN004_025.tiff,0.9804193377494812,3.571428308646318e-08,0.4842958450317383,0.18309567868709564,1.0,127783.0,0.0,1302.0,1987.0,0.0,0.9618606567382812
Cirrus_TRAIN004_026.tiff,0.9747182130813599,1.6077170705841581e-09,0.5307068228721619,0.35006895661354065,1.0,127158.0,592.0,974.0,2348.0,0.0,0.95074462890625
Cirrus_TRAIN004_027.tiff,0.9765715003013611,3.5714284862820023e-09,0.5453628897666931,0.250900536775589,1.0,126880.0,272.0,1015.0,2905.0,0.0,0.95458984375
Cirrus_TRAIN004_028.tiff,0.9776481986045837,1.6313214112884111e-09,0.5407369136810303,0.2369668185710907,1.0,126556.0,589.0,1311.0,2616.0,0.0,0.9566497802734375
Cirrus_TRAIN004_029.tiff,0.9741437435150146,6.250000073038109e-09,0.5728829503059387,0.362839013338089,1.0,125996.0,0.0,1278.0,3798.0,0.0,0.9500350952148438
Cirrus_TRAIN004_030.tiff,0.9645166993141174,1.9193857614396848e-09,0.5587655901908875,0.313043475151062,1.0,125742.0,305.0,1318.0,3707.0,0.0,0.9324493408203125
Cirrus_TRAIN004_031.tiff,0.9673768877983093,7.418397562908297e-10,0.5089847445487976,0.4342634379863739,1.0,125407.0,227.0,1385.0,4053.0,0.0,0.93792724609375
Cirrus_TRAIN004_032.tiff,0.9762683510780334,0.5202863812446594,0.4574982821941376,0.43636834621429443,1.0,125405.0,284.0,1612.0,3771.0,0.0,0.953887939453125
Cirrus_TRAIN004_033.tiff,0.9730485081672668,0.4929971992969513,0.5721052885055542,0.4917316734790802,1.0,125123.0,187.0,1661.0,4101.0,0.0,0.9489288330078125
Cirrus_TRAIN004_034.tiff,0.967126190662384,0.25375625491142273,0.479119211435318,0.25355064868927,1.0,123907.0,459.0,1788.0,4918.0,0.0,0.9372100830078125
Cirrus_TRAIN004_035.tiff,0.9677672982215881,0.0163132157176733,0.5001228451728821,0.4966541528701782,1.0,122881.0,530.0,1751.0,5910.0,0.0,0.9386749267578125
Cirrus_TRAIN004_036.tiff,0.9713866114616394,1.5625000182595272e-09,0.5150183439254761,0.5876446962356567,1.0,123160.0,461.0,1113.0,6338.0,0.0,0.9461822509765625
Cirrus_TRAIN004_037.tiff,0.9708376526832581,3.105590007379533e-09,0.35758835077285767,0.42206090688705444,1.0,122851.0,271.0,1324.0,6626.0,0.0,0.9443817138671875
Cirrus_TRAIN004_038.tiff,0.9649386405944824,0.4258172810077667,0.2869565188884735,0.4384523332118988,1.0,121743.0,450.0,1827.0,7052.0,0.0,0.9324798583984375
Cirrus_TRAIN004_039.tiff,0.9705066084861755,0.6650524735450745,0.6292135119438171,0.4325316250324249,1.0,121994.0,646.0,1533.0,6899.0,0.0,0.9439926147460938
Cirrus_TRAIN004_040.tiff,0.9602710008621216,0.25383827090263367,0.3251088559627533,0.39030206203460693,1.0,121956.0,650.0,1465.0,7001.0,0.0,0.9252777099609375
Cirrus_TRAIN004_041.tiff,0.9646230340003967,0.1308116614818573,0.232783704996109,0.49392375349998474,1.0,120881.0,1031.0,1638.0,7522.0,0.0,0.933258056640625
Cirrus_TRAIN004_042.tiff,0.9660314917564392,0.23999999463558197,0.5110791325569153,0.5381326079368591,1.0,121018.0,769.0,1586.0,7699.0,0.0,0.93609619140625
Cirrus_TRAIN004_043.tiff,0.9655435085296631,0.27808472514152527,0.6297709941864014,0.4796145260334015,1.0,120964.0,732.0,1606.0,7770.0,0.0,0.9336624145507812
Cirrus_TRAIN004_044.tiff,0.9664769768714905,0.49217936396598816,0.7022861838340759,0.4664143919944763,1.0,121300.0,539.0,1446.0,7787.0,0.0,0.9366226196289062
Cirrus_TRAIN004_045.tiff,0.9620005488395691,0.5463659167289734,0.5382364988327026,0.2143917679786682,1.0,120853.0,768.0,1485.0,7966.0,0.0,0.9274215698242188
Cirrus_TRAIN004_046.tiff,0.9656715989112854,0.09708737581968307,0.5720803141593933,0.3773825764656067,1.0,122067.0,711.0,1140.0,7154.0,0.0,0.9315109252929688
Cirrus_TRAIN004_047.tiff,0.9620828032493591,0.06442166864871979,0.18407446146011353,0.11660300940275192,1.0,121711.0,619.0,1617.0,7125.0,0.0,0.92529296875
Cirrus_TRAIN004_048.tiff,0.9675158858299255,0.45644983649253845,0.47832369804382324,0.29623040556907654,1.0,122344.0,406.0,1717.0,6605.0,0.0,0.9375534057617188
Cirrus_TRAIN004_049.tiff,0.9639078974723816,0.22296172380447388,0.25088757276535034,0.2886200547218323,1.0,122435.0,533.0,2027.0,6077.0,0.0,0.9312515258789062
Cirrus_TRAIN004_050.tiff,0.9719369411468506,0.12633833289146423,0.6974595785140991,0.5113751292228699,1.0,122570.0,847.0,1902.0,5753.0,0.0,0.9448623657226562
Cirrus_TRAIN004_051.tiff,0.9692954421043396,0.3620899021625519,0.47146400809288025,0.3393141031265259,1.0,122220.0,636.0,2363.0,5853.0,0.0,0.9393386840820312
Cirrus_TRAIN004_052.tiff,0.9662338495254517,0.19712918996810913,0.52470463514328,0.30695661902427673,1.0,121889.0,892.0,2303.0,5988.0,0.0,0.9348068237304688
Cirrus_TRAIN004_053.tiff,0.9675456285476685,1.3888888927837684e-09,0.5383074879646301,0.4089491367340088,1.0,122592.0,719.0,1749.0,6012.0,0.0,0.93853759765625
Cirrus_TRAIN004_054.tiff,0.9634093642234802,0.027455123141407967,0.48041632771492004,0.35952940583229065,1.0,122121.0,919.0,2341.0,5691.0,0.0,0.9288253784179688
Cirrus_TRAIN004_055.tiff,0.9667371511459351,8.103727688890672e-10,0.6702308654785156,0.4940844178199768,1.0,121863.0,1234.0,2100.0,5875.0,0.0,0.9371109008789062
Cirrus_TRAIN004_056.tiff,0.9621545076370239,6.662225215947615e-10,0.704590380191803,0.38070082664489746,1.0,121519.0,1481.0,2108.0,5964.0,0.0,0.9269790649414062
Cirrus_TRAIN004_057.tiff,0.9590545892715454,0.015084853395819664,0.6454484462738037,0.2913006544113159,1.0,120969.0,1557.0,2301.0,6245.0,0.0,0.9209823608398438
Cirrus_TRAIN004_058.tiff,0.9563137888908386,4.921260066126365e-10,0.4333333373069763,0.28826090693473816,1.0,121034.0,1944.0,2375.0,5719.0,0.0,0.9158401489257812
Cirrus_TRAIN004_059.tiff,0.9490780830383301,4.426737587603924e-10,0.2465181052684784,0.2077968865633011,1.0,121246.0,2106.0,1973.0,5747.0,0.0,0.90179443359375
Cirrus_TRAIN004_060.tiff,0.9587206244468689,4.816955723185856e-10,0.6558704376220703,0.29229581356048584,1.0,120733.0,2046.0,2389.0,5904.0,0.0,0.9223556518554688
Cirrus_TRAIN004_061.tiff,0.9654862284660339,6.644518268927868e-10,0.3114810883998871,0.41216522455215454,1.0,122294.0,1505.0,1924.0,5349.0,0.0,0.9341506958007812
Cirrus_TRAIN004_062.tiff,0.9642705321311951,8.688097463682709e-10,0.5949148535728455,0.34113916754722595,1.0,122184.0,1107.0,2036.0,5745.0,0.0,0.9310836791992188
Cirrus_TRAIN004_063.tiff,0.9609264135360718,2.0283974500046043e-09,0.4353831112384796,0.30614668130874634,1.0,122585.0,483.0,2064.0,5940.0,0.0,0.9256744384765625
Cirrus_TRAIN004_064.tiff,0.9578855633735657,5.2631573765893336e-08,0.3196721374988556,0.2785695493221283,1.0,123281.0,0.0,1926.0,5865.0,0.0,0.9204559326171875
Cirrus_TRAIN004_065.tiff,0.9695430397987366,2.8571427890256018e-08,0.3352038860321045,0.2902444899082184,1.0,124175.0,0.0,2143.0,4754.0,0.0,0.9415359497070312
Cirrus_TRAIN004_066.tiff,0.9623965620994568,4.545454146409611e-08,0.11952191591262817,0.12489709258079529,1.0,124136.0,0.0,2085.0,4851.0,0.0,0.927886962890625
Cirrus_TRAIN004_067.tiff,0.9645899534225464,3.333333253863202e-08,0.23794437944889069,0.14196188747882843,1.0,123908.0,0.0,2288.0,4876.0,0.0,0.93206787109375
Cirrus_TRAIN004_068.tiff,0.9661371111869812,1.1494252660781967e-08,0.5347431898117065,0.007541478145867586,1.0,123960.0,0.0,2391.0,4721.0,0.0,0.9350357055664062
Cirrus_TRAIN004_069.tiff,0.9664044380187988,1.0,0.34369149804115295,0.03857693821191788,1.0,124214.0,0.0,2089.0,4769.0,0.0,0.9352874755859375
Cirrus_TRAIN004_070.tiff,0.9698997735977173,3.3333321880490985e-07,0.2743105888366699,0.005647723097354174,1.0,123845.0,0.0,2203.0,5024.0,0.0,0.9417343139648438
Cirrus_TRAIN004_071.tiff,0.9583293199539185,2.3255813275113724e-08,0.530152440071106,0.011279097758233547,1.0,123103.0,0.0,2980.0,4989.0,0.0,0.9206695556640625
Cirrus_TRAIN004_072.tiff,0.9611802101135254,1.0,0.32654571533203125,0.06068507581949234,1.0,123824.0,0.0,2145.0,5103.0,0.0,0.9256591796875
Cirrus_TRAIN004_073.tiff,0.9647378921508789,9.433962055993561e-09,0.06425702571868896,1.4878738519019663e-10,1.0,123814.0,0.0,2151.0,5107.0,0.0,0.931915283203125
Cirrus_TRAIN004_074.tiff,0.9550104141235352,5.952380810470004e-09,4.679457377143592e-10,1.1134617533548052e-10,1.0,123524.0,0.0,2110.0,5438.0,0.0,0.9138946533203125
Cirrus_TRAIN004_075.tiff,0.9561477303504944,4.629629568597693e-09,0.48448073863983154,0.01780758611857891,1.0,123225.0,0.0,2443.0,5404.0,0.0,0.9166946411132812
Cirrus_TRAIN004_076.tiff,0.9600663781166077,7.142856617292637e-08,0.07646355777978897,1.294330892465112e-10,1.0,123574.0,0.0,2275.0,5223.0,0.0,0.9232559204101562
Cirrus_TRAIN004_077.tiff,0.9421291947364807,8.643042392897371e-10,0.6561538577079773,0.05526193603873253,1.0,123012.0,0.0,2855.0,5205.0,0.0,0.892974853515625
Cirrus_TRAIN004_078.tiff,0.9609153270721436,1.0,0.20035460591316223,0.014386498369276524,1.0,123248.0,0.0,2944.0,4880.0,0.0,0.9249954223632812
Cirrus_TRAIN004_079.tiff,0.9419798851013184,2.9498525844218193e-09,0.532386839389801,0.11188599467277527,1.0,123942.0,0.0,2572.0,4558.0,0.0,0.8919448852539062
Cirrus_TRAIN004_080.tiff,0.9554494619369507,1.0,0.4055316746234894,0.08950046449899673,1.0,123328.0,0.0,3531.0,4213.0,0.0,0.9156570434570312
Cirrus_TRAIN004_081.tiff,0.9582988619804382,1.052631581899277e-08,0.530235230922699,0.16262482106685638,1.0,122402.0,0.0,4519.0,4151.0,0.0,0.9211044311523438
Cirrus_TRAIN004_082.tiff,0.9554673433303833,5.2631573765893336e-08,2.3866347786949405e-10,1.4341029752618084e-10,1.0,123529.0,0.0,4190.0,3353.0,0.0,0.9147109985351562
Cirrus_TRAIN004_083.tiff,0.9575791954994202,4.999997713639459e-07,0.3670022785663605,0.11131923645734787,1.0,124176.0,0.0,4138.0,2758.0,0.0,0.9195709228515625
Cirrus_TRAIN004_084.tiff,0.9521064758300781,4.166666300875477e-08,0.7192894816398621,0.07966457307338715,1.0,123621.0,0.0,5286.0,2165.0,0.0,0.9113693237304688
Cirrus_TRAIN004_085.tiff,0.9522897005081177,7.91139265210461e-10,0.6605403423309326,0.15508431196212769,1.0,123136.0,0.0,6084.0,1852.0,0.0,0.9117813110351562
Cirrus_TRAIN004_086.tiff,0.9642245769500732,2.9411765467557416e-08,0.32127246260643005,2.994908765430182e-10,1.0,122834.0,0.0,6645.0,1593.0,0.0,0.9316177368164062
Cirrus_TRAIN004_087.tiff,0.9541944265365601,2.7777778299764577e-08,0.5215949416160583,1.843657865263637e-10,1.0,122243.0,0.0,7788.0,1041.0,0.0,0.9144134521484375
Cirrus_TRAIN004_088.tiff,0.9560173749923706,1.4285711813499802e-07,0.19685204327106476,3.0266344985818705e-10,1.0,121671.0,0.0,8517.0,884.0,0.0,0.9163436889648438
Cirrus_TRAIN004_089.tiff,0.9496458768844604,3.3333321880490985e-07,0.35345974564552307,2.1758050916531602e-10,1.0,121405.0,0.0,8774.0,893.0,0.0,0.9056396484375
Cirrus_TRAIN004_090.tiff,0.9483872652053833,1.6666663782416435e-07,0.258625864982605,1.8796991740899216e-10,1.0,121881.0,0.0,8575.0,616.0,0.0,0.9028091430664062
Cirrus_TRAIN004_091.tiff,0.9481388926506042,1.639344304749102e-08,0.293271541595459,1.8542554991451965e-10,1.0,122017.0,0.0,8667.0,388.0,0.0,0.9025344848632812
Cirrus_TRAIN004_092.tiff,0.9536718130111694,1.9999995970465534e-07,0.40721437335014343,2.370229845727323e-10,1.0,121769.0,0.0,9018.0,285.0,0.0,0.9131088256835938
Cirrus_TRAIN004_093.tiff,0.9531046748161316,7.142856617292637e-08,0.2660115361213684,3.4199726384187557e-10,1.0,121065.0,0.0,9764.0,243.0,0.0,0.9114837646484375
Cirrus_TRAIN004_094.tiff,0.9560747146606445,3.3333321880490985e-07,0.21160949766635895,5.096840172136297e-10,1.0,120911.0,0.0,9806.0,355.0,0.0,0.9166183471679688
Cirrus_TRAIN004_095.tiff,0.9443830251693726,4.545454146409611e-08,0.19427452981472015,2.642008001263463e-10,1.0,120020.0,0.0,10676.0,376.0,0.0,0.8955841064453125
Cirrus_TRAIN004_096.tiff,0.94854336977005,4.761904293104635e-08,0.36701029539108276,2.520161301866608e-10,1.0,120136.0,0.0,10587.0,349.0,0.0,0.9039840698242188
Cirrus_TRAIN004_097.tiff,0.9478607177734375,3.333333253863202e-08,0.3366490602493286,2.375296903611712e-10,1.0,120474.0,0.0,10247.0,351.0,0.0,0.90252685546875
Cirrus_TRAIN004_098.tiff,0.9527215361595154,1.0,0.34457454085350037,3.0873725798130636e-10,1.0,120379.0,0.0,10259.0,434.0,0.0,0.9112319946289062
Cirrus_TRAIN004_099.tiff,0.9377590417861938,1.0,0.24087359011173248,1.76709660792973e-10,1.0,120428.0,0.0,10296.0,348.0,0.0,0.8841629028320312
Cirrus_TRAIN004_100.tiff,0.9473282694816589,1.0,0.0012956964783370495,4.3010753292271886e-10,1.0,120073.0,0.0,10798.0,201.0,0.0,0.899932861328125
Cirrus_TRAIN004_101.tiff,0.9526891708374023,1.0,9.389671679072009e-11,8.389261507701917e-10,1.0,120176.0,0.0,10650.0,246.0,0.0,0.9096527099609375
Cirrus_TRAIN004_102.tiff,0.9478238224983215,9.090908292819222e-08,0.08225678652524948,4.001600717451481e-10,1.0,120114.0,0.0,10697.0,261.0,0.0,0.9011764526367188
Cirrus_TRAIN004_103.tiff,0.9543839693069458,3.846153617814707e-08,0.16797079145908356,5.694760774055396e-10,1.0,120487.0,0.0,10469.0,116.0,0.0,0.91339111328125
Cirrus_TRAIN004_104.tiff,0.9475197196006775,8.333332601750953e-08,0.0008022463880479336,3.231017675631165e-10,1.0,121091.0,0.0,9838.0,143.0,0.0,0.9002761840820312
Cirrus_TRAIN004_105.tiff,0.9511890411376953,1.6666663782416435e-07,9.390552918597805e-11,6.472491986819762e-10,1.0,120423.0,0.0,10649.0,0.0,0.0,0.90692138671875
Cirrus_TRAIN004_106.tiff,0.9477497339248657,1.2499998547355062e-07,0.01088139321655035,4.773269557389881e-10,1.0,120226.0,0.0,10846.0,0.0,0.0,0.9007339477539062
Cirrus_TRAIN004_107.tiff,0.9502012133598328,1.0,8.990379968265572e-11,7.598784379503343e-10,1.0,119949.0,0.0,11123.0,0.0,0.0,0.9051132202148438
Cirrus_TRAIN004_108.tiff,0.9546336531639099,1.0,9.846395920831696e-11,6.501950644555166e-10,1.0,120916.0,0.0,10156.0,0.0,0.0,0.91204833984375
Cirrus_TRAIN004_109.tiff,0.9433370232582092,1.086956480378376e-08,0.005682338960468769,3.212335397684285e-10,1.0,120261.0,0.0,10811.0,0.0,0.0,0.8927764892578125
Cirrus_TRAIN004_110.tiff,0.9280970096588135,7.800312062933301e-10,0.005624482873827219,2.338634286225272e-10,1.0,120035.0,0.0,11037.0,0.0,0.0,0.865875244140625
Cirrus_TRAIN004_111.tiff,0.9474242329597473,1.0,9.195402078665538e-11,4.506534589943101e-10,1.0,120202.0,0.0,10870.0,0.0,0.0,0.9001007080078125
Cirrus_TRAIN004_112.tiff,0.9521365761756897,1.111110989882036e-07,9.576709564251829e-11,6.565988308615545e-10,1.0,120741.0,0.0,10331.0,0.0,0.0,0.9086456298828125
Cirrus_TRAIN004_113.tiff,0.9541181921958923,1.0,9.583133592228066e-11,9.389671262738375e-10,1.0,120708.0,0.0,10364.0,0.0,0.0,0.912261962890625
Cirrus_TRAIN004_114.tiff,0.9505592584609985,5.8823523829687474e-08,9.616309137872037e-11,5.170630590356495e-10,1.0,120735.0,0.0,10337.0,0.0,0.0,0.9057769775390625
Cirrus_TRAIN004_115.tiff,0.9546770453453064,1.0,9.37031494063767e-11,1.4409221593680854e-09,1.0,120529.0,0.0,10543.0,0.0,0.0,0.9132843017578125
Cirrus_TRAIN004_116.tiff,0.9537048935890198,4.999997713639459e-07,1.0641694470070462e-10,4.5454545682943603e-10,1.0,121855.0,0.0,9217.0,0.0,0.0,0.9115066528320312
Cirrus_TRAIN004_117.tiff,0.9445041418075562,1.0,9.758001351389822e-11,2.8288543729715343e-10,1.0,120916.0,0.0,10156.0,0.0,0.0,0.8948440551757812
Cirrus_TRAIN004_118.tiff,0.955930233001709,1.0,1.1558021206781177e-10,4.144218856971804e-10,1.0,122420.0,0.0,8652.0,0.0,0.0,0.9155807495117188
Cirrus_TRAIN004_119.tiff,0.9620032906532288,1.0,1.1440338260060301e-10,1.1695906465547523e-09,1.0,122489.0,0.0,8583.0,0.0,0.0,0.926788330078125
Cirrus_TRAIN004_120.tiff,0.9603937268257141,1.0,1.198896953935602e-10,6.075334124666654e-10,1.0,122740.0,0.0,8332.0,0.0,0.0,0.9238052368164062
Cirrus_TRAIN004_121.tiff,0.961341142654419,6.66666677417993e-09,1.4136274095744028e-10,3.94788784996436e-10,1.0,124002.0,0.0,7070.0,0.0,0.0,0.9255599975585938
Cirrus_TRAIN004_122.tiff,0.9620237946510315,1.0,1.300390073399882e-10,5.260389346339878e-10,1.0,123382.0,0.0,7690.0,0.0,0.0,0.9268264770507812
Cirrus_TRAIN004_123.tiff,0.9612670540809631,1.0,1.4126289027416306e-10,3.7091987814541483e-10,1.0,124005.0,0.0,7067.0,0.0,0.0,0.9254226684570312
Cirrus_TRAIN004_124.tiff,0.9657259583473206,1.0,1.4253136171316072e-10,5.984440165640592e-10,1.0,124182.0,0.0,6890.0,0.0,0.0,0.9337234497070312
Cirrus_TRAIN004_125.tiff,0.9690937399864197,9.999998695775503e-08,1.608234101446726e-10,6.131207763715452e-10,1.0,124913.0,0.0,6159.0,0.0,0.0,0.9400405883789062
Cirrus_TRAIN004_126.tiff,0.9671115279197693,1.0,1.7021276055295687e-10,4.045307422373412e-10,1.0,125202.0,0.0,5870.0,0.0,0.0,0.9363174438476562
Cirrus_TRAIN004_127.tiff,0.9714191555976868,1.0,0.08127894997596741,8.928571215705006e-10,1.0,126026.0,0.0,5046.0,0.0,0.0,0.9445419311523438
Cirrus_TRAIN016_000.tiff,0.9753475785255432,2.0408162659801832e-10,7.107320287857988e-10,1.0,1.0,131072.0,0.0,0.0,0.0,0.0,0.9518814086914062
Cirrus_TRAIN016_001.tiff,0.980575442314148,2.640612728477265e-10,8.278145946505333e-10,1.0,1.0,131072.0,0.0,0.0,0.0,0.0,0.9618911743164062
Cirrus_TRAIN016_002.tiff,0.9883102178573608,7.751937980415846e-10,7.468259899390262e-10,2.4999999848063226e-09,1.0,131072.0,0.0,0.0,0.0,0.0,0.9768905639648438
Cirrus_TRAIN016_003.tiff,0.9677947759628296,1.8882174990242362e-10,3.584229302244779e-10,1.0752688517357e-08,1.0,131072.0,0.0,0.0,0.0,0.0,0.9375991821289062
Cirrus_TRAIN016_004.tiff,0.9686840772628784,1.4168319295571052e-10,1.302083330045889e-09,7.462686468784341e-09,1.0,131072.0,0.0,0.0,0.0,0.0,0.93927001953125
Cirrus_TRAIN016_005.tiff,0.9879899621009827,3.8066236274225673e-10,2.1186441490073094e-09,8.333332601750953e-08,1.0,131072.0,0.0,0.0,0.0,0.0,0.9762649536132812
Cirrus_TRAIN016_006.tiff,0.973063588142395,1.811922417660483e-10,1.0204082023790306e-09,2.6525199814386724e-09,1.0,131072.0,0.0,0.0,0.0,0.0,0.947540283203125
Cirrus_TRAIN016_007.tiff,0.9874309301376343,9.259259470262293e-10,5.787036960747116e-10,2.2421524636939694e-09,1.0,131072.0,0.0,0.0,0.0,0.0,0.9751739501953125
Cirrus_TRAIN016_008.tiff,0.9615098237991333,3.6088054766736377e-10,1.4721036889486783e-10,6.578947164825877e-09,1.0,131072.0,0.0,0.0,0.0,0.0,0.925872802734375
Cirrus_TRAIN016_009.tiff,0.955751359462738,2.099517087961189e-10,1.670843741141681e-10,2.7777777855675367e-09,1.0,131072.0,0.0,0.0,0.0,0.0,0.915252685546875
Cirrus_TRAIN016_010.tiff,0.9689599275588989,3.522367120201153e-10,2.0576131076754933e-10,5.181347351168597e-09,1.0,131072.0,0.0,0.0,0.0,0.0,0.939788818359375
Cirrus_TRAIN016_011.tiff,0.9655627012252808,2.43013359435551e-10,2.2831049550919857e-10,4.310344969837843e-09,1.0,131072.0,0.0,0.0,0.0,0.0,0.9334182739257812
Cirrus_TRAIN016_012.tiff,0.9537299871444702,2.316423441950377e-10,1.3968431966659978e-10,8.547008434334202e-09,1.0,131072.0,0.0,0.0,0.0,0.0,0.9115524291992188
Cirrus_TRAIN016_013.tiff,0.988134503364563,4.960317712132678e-10,1.035196706133945e-09,1.086956480378376e-08,1.0,131072.0,0.0,0.0,0.0,0.0,0.9765472412109375
Cirrus_TRAIN016_014.tiff,0.9865932464599609,4.3140638283922783e-10,8.952551477925397e-10,3.030303119544442e-08,1.0,131072.0,0.0,0.0,0.0,0.0,0.973541259765625
Cirrus_TRAIN016_015.tiff,0.9695475697517395,1.6934800783907633e-10,5.665722335734813e-10,1.2987013242593548e-08,1.0,131072.0,0.0,0.0,0.0,0.0,0.9408950805664062
Cirrus_TRAIN016_016.tiff,0.9537007212638855,2.0652622667594045e-10,1.5181417234444439e-10,5.8479532327737616e-09,1.0,131072.0,0.0,0.0,0.0,0.0,0.9114990234375
Cirrus_TRAIN016_017.tiff,0.9497730135917664,1.0224948665538136e-10,3.6310821016627415e-10,3.3333321880490985e-07,1.0,131072.0,0.0,0.0,0.0,0.0,0.9043502807617188
Cirrus_TRAIN016_018.tiff,0.9664884805679321,1.3175230351158973e-10,1.3003901289110331e-09,7.092198384128778e-09,1.0,131072.0,0.0,0.0,0.0,0.0,0.935150146484375
Cirrus_TRAIN016_019.tiff,0.969916045665741,5.162622551679874e-10,1.82949141946942e-10,3.952568938814238e-09,1.0,131072.0,0.0,0.0,0.0,0.0,0.94158935546875
Cirrus_TRAIN016_020.tiff,0.9923584461212158,5.757052612409552e-10,1.2500000146076218e-08,5.8479532327737616e-09,1.0,131072.0,0.0,0.0,0.0,0.0,0.984832763671875
Cirrus_TRAIN016_021.tiff,0.9617401361465454,1.2233912494163945e-10,6.729475310329747e-10,1.0,1.0,131072.0,0.0,0.0,0.0,0.0,0.926300048828125
Cirrus_TRAIN016_022.tiff,0.955647349357605,1.341921573860816e-10,2.91800417162591e-10,3.937008052901092e-09,1.0,131072.0,0.0,0.0,0.0,0.0,0.9150619506835938
