,0,1,2,3,4,5,6,7,8,9,10,11,12
0,Run073,0.368 (0.449),0.594 (0.150),0.330 (0.471),0.346 (0.381),0.566 (0.218),0.191 (0.395),0.328 (0.395),0.618 (0.126),0.208 (0.406),0.348 (0.418),0.600 (0.158),0.266 (0.442)
