,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39
0,Iteration4,0.35 (0.14),0.53 (0.06),0.26 (0.22),0.46 (0.10),0.45 (0.15),0.46 (0.14),0.44 (0.17),0.44 (0.12),0.44 (0.19),0.48 (0.04),0.56 (0.03),0.43 (0.06),0.62 (0.10),0.78 (0.04),0.55 (0.15),0.46 (0.14),0.53 (0.03),0.43 (0.20),0.45 (0.20),0.52 (0.11),0.42 (0.24),0.65 (0.09),0.57 (0.06),0.66 (0.11),0.52 (0.18),0.49 (0.09),0.53 (0.24),0.41 (0.13),0.53 (0.03),0.35 (0.19),0.56 (0.09),0.60 (0.03),0.56 (0.12),0.47 (0.16),0.48 (0.08),0.47 (0.19),0.42 (0.14),0.56 (0.03),0.30 (0.25)
