,0,1,2,3,4,5,6,7,8,9,10,11,12
0,Run111,0.775 (0.394),0.872 (0.074),0.752 (0.432),0.810 (0.341),0.826 (0.159),0.802 (0.399),0.879 (0.307),0.676 (0.220),0.895 (0.307),0.819 (0.358),0.826 (0.152),0.818 (0.386)
