slice,dice_Background,dice_IRF,dice_SRF,dice_PED,voxels_Background,voxels_IRF,voxels_SRF,voxels_PED,union_Background,union_IRF,union_SRF,union_PED,intersection_Background,intersection_IRF,intersection_SRF,intersection_PED,binary_dice
Cirrus_TRAIN001_000.tiff,0.854661226272583,0.0,0.0,0.0,131072,0,0,0,228879,2581,29876,808,97807,0,0,0,0.0
Cirrus_TRAIN001_001.tiff,0.8706871867179871,0.0,0.0,0.0,131072,0,0,0,232127,2171,27595,251,101055,0,0,0,0.0
Cirrus_TRAIN001_002.tiff,0.8433921933174133,0.0,0.0,0.0,131072,0,0,0,226649,908,33227,1360,95577,0,0,0,0.0
Cirrus_TRAIN001_003.tiff,0.8460143208503723,0.0,0.0,0.0,131072,0,0,0,227164,1702,32834,444,96092,0,0,0,0.0
Cirrus_TRAIN001_004.tiff,0.88496333360672,0.0,0.0,0.0,131072,0,0,0,235099,1461,24759,825,104027,0,0,0,0.0
Cirrus_TRAIN001_005.tiff,0.8668991923332214,0.0,0.0,0.0,131072,0,0,0,231351,2195,28429,169,100279,0,0,0,0.0
Cirrus_TRAIN001_006.tiff,0.8528769612312317,0.0,0.0,0.0,131072,0,0,0,228523,1600,31806,215,97451,0,0,0,0.0
Cirrus_TRAIN001_007.tiff,0.844508707523346,0.0,0.0,0.0,131072,0,0,0,226868,1215,33975,86,95796,0,0,0,0.0
Cirrus_TRAIN001_008.tiff,0.8485487103462219,0.0,0.0,0.0,131072,0,0,0,227664,1094,32703,683,96592,0,0,0,0.0
Cirrus_TRAIN001_009.tiff,0.8419769406318665,0.0,0.0,0.0,131072,0,0,0,226372,2021,32857,894,95300,0,0,0,0.0
Cirrus_TRAIN001_010.tiff,0.83784419298172,0.0,0.0,0.0,131072,0,0,0,225567,1036,35160,381,94495,0,0,0,0.0
Cirrus_TRAIN001_011.tiff,0.8541054725646973,0.0,0.0,0.0,131072,0,0,0,228768,1565,30526,1285,97696,0,0,0,0.0
Cirrus_TRAIN001_012.tiff,0.8561654686927795,0.0,0.0,0.0,131072,0,0,0,229180,2244,29976,744,98108,0,0,0,0.0
Cirrus_TRAIN001_013.tiff,0.8456382751464844,0.0,0.0,0.0,131072,0,0,0,227090,1317,33273,464,96018,0,0,0,0.0
Cirrus_TRAIN001_014.tiff,0.8378081321716309,0.0,0.0,0.0,131072,0,0,0,225560,1175,34281,1128,94488,0,0,0,0.0
Cirrus_TRAIN001_015.tiff,0.8475089073181152,0.05008944496512413,0.0,0.0,131044,28,0,0,227410,1118,32744,872,96366,28,0,0,0.0016122531378641725
