,0,1,2,3,4,5,6,7,8,9,10,11,12
0,Run069,0.769 (0.410),0.645 (0.221),0.776 (0.418),0.874 (0.286),0.873 (0.136),0.874 (0.333),0.845 (0.303),0.689 (0.230),0.895 (0.307),0.816 (0.354),0.728 (0.225),0.833 (0.373)
