slice,dice_Background,dice_IRF,dice_SRF,dice_PED,voxels_Background,voxels_IRF,voxels_SRF,voxels_PED,union_Background,union_IRF,union_SRF,union_PED,intersection_Background,intersection_IRF,intersection_SRF,intersection_PED
Cirrus_TRAIN008_000.tiff,0.9999310970306396,0.0,1.0,1.0,253952,0,0,0,507869,35,0,0,253917,0,0,0
Cirrus_TRAIN008_001.tiff,1.0,1.0,1.0,1.0,253952,0,0,0,507904,0,0,0,253952,0,0,0
Cirrus_TRAIN008_002.tiff,0.999525249004364,0.0,0.0,1.0,253952,0,0,0,507663,20,221,0,253711,0,0,0
Cirrus_TRAIN008_003.tiff,0.9986317157745361,0.0,0.0,1.0,253952,0,0,0,507210,74,620,0,253258,0,0,0
Cirrus_TRAIN008_004.tiff,0.9988784790039062,0.0,0.0,0.0,253952,0,0,0,507335,3,565,1,253383,0,0,0
Cirrus_TRAIN008_005.tiff,0.9984698295593262,0.0,0.0,0.0,253952,0,0,0,507128,125,597,54,253176,0,0,0
Cirrus_TRAIN008_006.tiff,0.9983277916908264,0.7736389636993408,0.0,0.0,253642,310,0,0,506517,698,670,19,252835,270,0,0
Cirrus_TRAIN008_007.tiff,0.9994279146194458,0.9066666960716248,0.0,1.0,253600,352,0,0,506934,750,220,0,253322,340,0,0
Cirrus_TRAIN008_008.tiff,0.9991125464439392,0.6073619723320007,0.0,1.0,253729,223,0,0,507058,652,194,0,253304,198,0,0
Cirrus_TRAIN008_009.tiff,0.999377429485321,0.0,0.0,1.0,253952,0,0,0,507588,62,254,0,253636,0,0,0
Cirrus_TRAIN008_010.tiff,0.9991506934165955,0.0,0.0,1.0,253952,0,0,0,507473,17,414,0,253521,0,0,0
Cirrus_TRAIN008_011.tiff,0.9987896680831909,0.0,0.0,1.0,253952,0,0,0,507290,11,603,0,253338,0,0,0
Cirrus_TRAIN008_012.tiff,0.9992098808288574,1.0,0.0,1.0,253952,0,0,0,507503,0,401,0,253551,0,0,0
Cirrus_TRAIN008_013.tiff,0.9996671676635742,0.0,0.0,1.0,253952,0,0,0,507735,18,151,0,253783,0,0,0
Cirrus_TRAIN008_014.tiff,0.9998286962509155,0.0,1.0,1.0,253952,0,0,0,507817,87,0,0,253865,0,0,0
Cirrus_TRAIN008_015.tiff,0.9997676014900208,0.0,1.0,1.0,253952,0,0,0,507786,118,0,0,253834,0,0,0
Cirrus_TRAIN008_016.tiff,0.9998424649238586,0.0,1.0,1.0,253952,0,0,0,507824,80,0,0,253872,0,0,0
Cirrus_TRAIN008_017.tiff,0.9997715353965759,0.0,1.0,1.0,253952,0,0,0,507788,116,0,0,253836,0,0,0
Cirrus_TRAIN008_018.tiff,0.9999862313270569,0.0,1.0,1.0,253952,0,0,0,507897,7,0,0,253945,0,0,0
Cirrus_TRAIN008_019.tiff,1.0,1.0,1.0,1.0,253952,0,0,0,507904,0,0,0,253952,0,0,0
Cirrus_TRAIN008_020.tiff,1.0,1.0,1.0,1.0,253952,0,0,0,507904,0,0,0,253952,0,0,0
Cirrus_TRAIN008_021.tiff,1.0,1.0,1.0,1.0,253952,0,0,0,507904,0,0,0,253952,0,0,0
Cirrus_TRAIN008_022.tiff,0.9999094009399414,0.0,1.0,1.0,253906,46,0,0,507858,46,0,0,253906,0,0,0
Cirrus_TRAIN008_023.tiff,0.9998109340667725,0.21311475336551666,1.0,1.0,253843,109,0,0,507782,122,0,0,253843,13,0,0
Cirrus_TRAIN008_024.tiff,0.9996079206466675,0.4129793643951416,1.0,1.0,253876,76,0,0,507565,339,0,0,253683,70,0,0
Cirrus_TRAIN008_025.tiff,1.0,1.0,1.0,1.0,253952,0,0,0,507904,0,0,0,253952,0,0,0
Cirrus_TRAIN008_026.tiff,0.9995366334915161,0.6887417435646057,1.0,1.0,253674,278,0,0,507149,755,0,0,253457,260,0,0
Cirrus_TRAIN008_027.tiff,0.9997892379760742,0.40883979201316833,1.0,1.0,253874,78,0,0,507723,181,0,0,253808,37,0,0
Cirrus_TRAIN008_028.tiff,0.99965500831604,0.7252747416496277,1.0,1.0,253655,297,0,0,507267,637,0,0,253546,231,0,0
Cirrus_TRAIN008_029.tiff,0.9997239708900452,0.7878788113594055,1.0,1.0,253662,290,0,0,507244,660,0,0,253552,260,0,0
Cirrus_TRAIN008_030.tiff,0.9994345903396606,0.12232416123151779,1.0,1.0,253645,307,0,0,507577,327,0,0,253645,20,0,0
Cirrus_TRAIN008_031.tiff,0.9991798996925354,0.3753753900527954,1.0,1.0,253446,506,0,0,507238,666,0,0,253411,125,0,0
Cirrus_TRAIN008_032.tiff,0.9999960660934448,0.0,1.0,1.0,253952,0,0,0,507902,2,0,0,253950,0,0,0
Cirrus_TRAIN008_033.tiff,0.9998345375061035,0.7062937021255493,1.0,1.0,253784,168,0,0,507618,286,0,0,253767,101,0,0
Cirrus_TRAIN008_034.tiff,0.9998385310173035,0.0,1.0,1.0,253952,0,0,0,507822,82,0,0,253870,0,0,0
Cirrus_TRAIN008_035.tiff,0.999730110168457,0.44081631302833557,1.0,1.0,253874,78,0,0,507659,245,0,0,253761,54,0,0
Cirrus_TRAIN008_036.tiff,0.9998049139976501,0.7924528121948242,1.0,1.0,253692,260,0,0,507427,477,0,0,253664,189,0,0
Cirrus_TRAIN008_037.tiff,0.9998739361763,0.7355371713638306,1.0,1.0,253812,140,0,0,507662,242,0,0,253799,89,0,0
Cirrus_TRAIN008_038.tiff,0.999714195728302,0.723809540271759,1.0,1.0,253762,190,0,0,507379,525,0,0,253617,190,0,0
Cirrus_TRAIN008_039.tiff,0.9996707439422607,0.7752355337142944,1.0,1.0,253598,354,0,0,507161,743,0,0,253497,288,0,0
