,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39
0,Iteration12,0.51 (0.09),0.61 (0.02),0.61 (0.02),0.79 (0.02),0.78 (0.00),0.78 (0.00),0.65 (0.04),0.53 (0.06),0.53 (0.06),0.77 (0.11),0.66 (0.04),0.66 (0.04),0.83 (0.02),0.82 (0.01),0.82 (0.01),0.82 (0.03),0.72 (0.03),0.72 (0.03),0.79 (0.07),0.58 (0.02),0.58 (0.02),0.89 (0.02),0.66 (0.02),0.66 (0.02),0.81 (0.04),0.55 (0.04),0.55 (0.04),0.65 (0.08),0.65 (0.08),0.65 (0.08),0.83 (0.02),0.83 (0.02),0.83 (0.02),0.73 (0.03),0.73 (0.03),0.73 (0.03),0.66 (0.05),0.63 (0.01),0.68 (0.09)
