slice,dice_Background,dice_PED,voxels_Background,voxels_PED,union_Background,union_PED,intersection_Background,intersection_PED,binary_dice
Cirrus_TRAIN001_000.tiff,0.999734103679657,0.0,253952,0,507769,135,253817,0,0.0
Cirrus_TRAIN001_001.tiff,0.999663233757019,0.0,253952,0,507733,171,253781,0,0.0
Cirrus_TRAIN001_002.tiff,0.9996277689933777,0.0,253952,0,507715,189,253763,0,0.0
Cirrus_TRAIN001_003.tiff,0.9998601675033569,0.0,253952,0,507833,71,253881,0,0.0
Cirrus_TRAIN001_004.tiff,1.0,1.0,253952,0,507904,0,253952,0,1.0
Cirrus_TRAIN001_005.tiff,0.9994030594825745,0.0,253952,0,507601,303,253649,0,0.0
Cirrus_TRAIN001_006.tiff,0.9999428987503052,0.0,253952,0,507875,29,253923,0,0.0
Cirrus_TRAIN001_007.tiff,0.9997262358665466,0.0,253952,0,507765,139,253813,0,0.0
Cirrus_TRAIN001_008.tiff,0.9999330639839172,0.0,253952,0,507870,34,253918,0,0.0
Cirrus_TRAIN001_009.tiff,1.0,1.0,253952,0,507904,0,253952,0,1.0
Cirrus_TRAIN001_010.tiff,1.0,1.0,253952,0,507904,0,253952,0,1.0
Cirrus_TRAIN001_011.tiff,1.0,1.0,253952,0,507904,0,253952,0,1.0
Cirrus_TRAIN001_012.tiff,1.0,1.0,253952,0,507904,0,253952,0,1.0
Cirrus_TRAIN001_013.tiff,1.0,1.0,253952,0,507904,0,253952,0,1.0
Cirrus_TRAIN001_014.tiff,0.9999547004699707,0.0,253952,0,507881,23,253929,0,0.0
Cirrus_TRAIN001_015.tiff,0.9999960660934448,0.0,253952,0,507902,2,253950,0,0.0
Cirrus_TRAIN001_016.tiff,1.0,1.0,253952,0,507904,0,253952,0,1.0
Cirrus_TRAIN001_017.tiff,0.9999468326568604,0.0,253952,0,507877,27,253925,0,0.0
Cirrus_TRAIN001_018.tiff,0.9999173283576965,0.0,253952,0,507862,42,253910,0,0.0
Cirrus_TRAIN001_019.tiff,0.9997065663337708,0.0,253952,0,507755,149,253803,0,0.0
Cirrus_TRAIN001_020.tiff,0.9999054670333862,0.0,253952,0,507856,48,253904,0,0.0
Cirrus_TRAIN001_021.tiff,0.9999527335166931,0.0,253952,0,507880,24,253928,0,0.0
Cirrus_TRAIN001_022.tiff,0.9999645352363586,0.0,253952,0,507886,18,253934,0,0.0
Cirrus_TRAIN001_023.tiff,1.0,1.0,253952,0,507904,0,253952,0,1.0
Cirrus_TRAIN001_024.tiff,1.0,1.0,253952,0,507904,0,253952,0,1.0
Cirrus_TRAIN001_025.tiff,0.999734103679657,0.0,253952,0,507769,135,253817,0,0.0
Cirrus_TRAIN001_026.tiff,0.9999310970306396,0.0,253952,0,507869,35,253917,0,0.0
Cirrus_TRAIN001_027.tiff,0.9999527335166931,0.0,253952,0,507880,24,253928,0,0.0
Cirrus_TRAIN001_028.tiff,1.0,1.0,253952,0,507904,0,253952,0,1.0
Cirrus_TRAIN001_029.tiff,0.9999862313270569,0.0,253952,0,507897,7,253945,0,0.0
Cirrus_TRAIN001_030.tiff,0.9999665021896362,0.0,253952,0,507887,17,253935,0,0.0
Cirrus_TRAIN001_031.tiff,1.0,1.0,253952,0,507904,0,253952,0,1.0
Cirrus_TRAIN001_032.tiff,0.9998956322669983,0.0,253952,0,507851,53,253899,0,0.0
Cirrus_TRAIN001_033.tiff,0.999976396560669,0.0,253952,0,507892,12,253940,0,0.0
Cirrus_TRAIN001_034.tiff,1.0,1.0,253952,0,507904,0,253952,0,1.0
Cirrus_TRAIN001_035.tiff,1.0,1.0,253952,0,507904,0,253952,0,1.0
Cirrus_TRAIN001_036.tiff,1.0,1.0,253952,0,507904,0,253952,0,1.0
Cirrus_TRAIN001_037.tiff,0.9999940991401672,0.0,253952,0,507901,3,253949,0,0.0
Cirrus_TRAIN001_038.tiff,1.0,1.0,253952,0,507904,0,253952,0,1.0
Cirrus_TRAIN001_039.tiff,1.0,1.0,253952,0,507904,0,253952,0,1.0
Cirrus_TRAIN001_040.tiff,0.9999428987503052,0.0,253952,0,507875,29,253923,0,0.0
Cirrus_TRAIN001_041.tiff,0.9999448657035828,0.0,253952,0,507876,28,253924,0,0.0
Cirrus_TRAIN001_042.tiff,0.9995469450950623,0.0,253952,0,507674,230,253722,0,0.0
Cirrus_TRAIN001_043.tiff,0.9997282028198242,0.0,253952,0,507766,138,253814,0,0.0
Cirrus_TRAIN001_044.tiff,1.0,1.0,253952,0,507904,0,253952,0,1.0
Cirrus_TRAIN001_045.tiff,0.9999960660934448,0.0,253952,0,507902,2,253950,0,0.0
Cirrus_TRAIN001_046.tiff,0.9999842643737793,0.0,253952,0,507896,8,253944,0,0.0
Cirrus_TRAIN001_047.tiff,0.9999881982803345,0.0,253952,0,507898,6,253946,0,0.0
Cirrus_TRAIN001_048.tiff,0.9997538328170776,0.0,253952,0,507779,125,253827,0,0.0
Cirrus_TRAIN001_049.tiff,0.9998661279678345,0.0,253952,0,507836,68,253884,0,0.0
Cirrus_TRAIN001_050.tiff,0.999734103679657,0.0,253952,0,507769,135,253817,0,0.0
Cirrus_TRAIN001_051.tiff,0.9993557333946228,0.0,253952,0,507577,327,253625,0,0.0
Cirrus_TRAIN001_052.tiff,0.9991388320922852,0.0,253952,0,507467,437,253515,0,0.0
Cirrus_TRAIN001_053.tiff,0.9967169761657715,0.0,253952,0,506242,1662,252290,0,0.0
Cirrus_TRAIN001_054.tiff,0.9969369173049927,0.0,253952,0,506353,1551,252401,0,0.0
Cirrus_TRAIN001_055.tiff,0.9965940713882446,0.0,253952,0,506180,1724,252228,0,0.0
Cirrus_TRAIN001_056.tiff,0.9977207779884338,0.0,253952,0,506749,1155,252797,0,0.0
Cirrus_TRAIN001_057.tiff,0.9995765089988708,0.0,253952,0,507689,215,253737,0,0.0
Cirrus_TRAIN001_058.tiff,0.9986258149147034,0.0,253952,0,507207,697,253255,0,0.0
Cirrus_TRAIN001_059.tiff,0.9985942244529724,0.0,253952,0,507191,713,253239,0,0.0
Cirrus_TRAIN001_060.tiff,0.9987501502037048,0.0,253952,0,507270,634,253318,0,0.0
Cirrus_TRAIN001_061.tiff,0.9982939958572388,0.0,253952,0,507039,865,253087,0,0.0
Cirrus_TRAIN001_062.tiff,0.9990717768669128,0.0,253952,0,507433,471,253481,0,0.0
Cirrus_TRAIN001_063.tiff,0.9995134472846985,0.0,253952,0,507657,247,253705,0,0.0
Cirrus_TRAIN001_064.tiff,0.9996041059494019,0.0,253952,0,507703,201,253751,0,0.0
Cirrus_TRAIN001_065.tiff,0.9991763234138489,0.0,253952,0,507486,418,253534,0,0.0
Cirrus_TRAIN001_066.tiff,0.9994010925292969,0.0,253952,0,507600,304,253648,0,0.0
