,0,1,2,3,4,5,6,7,8,9,10,11,12
0,Run086,0.592 (0.458),0.622 (0.242),0.585 (0.493),0.482 (0.469),0.690 (0.197),0.438 (0.498),0.764 (0.387),0.680 (0.178),0.781 (0.414),0.652 (0.443),0.655 (0.213),0.651 (0.477)
