slice,dice_Background,dice_IRF,voxels_Background,voxels_IRF,union_Background,union_IRF,intersection_Background,intersection_IRF,binary_dice
Cirrus_TRAIN004_078.tiff,1.0,1.0,253952,0,507904,0,253952,0,1.0
Cirrus_TRAIN004_079.tiff,1.0,1.0,253952,0,507904,0,253952,0,1.0
Cirrus_TRAIN004_080.tiff,0.9998739957809448,0.0,253952,0,507840,64,253888,0,0.0
Cirrus_TRAIN004_081.tiff,1.0,1.0,253952,0,507904,0,253952,0,1.0
Cirrus_TRAIN004_082.tiff,0.9999862313270569,0.0,253952,0,507897,7,253945,0,0.0
Cirrus_TRAIN004_083.tiff,1.0,1.0,253952,0,507904,0,253952,0,1.0
Cirrus_TRAIN004_084.tiff,0.9999153017997742,0.0,253952,0,507861,43,253909,0,0.0
Cirrus_TRAIN004_085.tiff,1.0,1.0,253952,0,507904,0,253952,0,1.0
Cirrus_TRAIN004_086.tiff,0.9999960660934448,0.0,253952,0,507902,2,253950,0,0.0
Cirrus_TRAIN004_087.tiff,1.0,1.0,253952,0,507904,0,253952,0,1.0
Cirrus_TRAIN004_088.tiff,0.9997223019599915,0.0,253952,0,507763,141,253811,0,0.0
Cirrus_TRAIN004_089.tiff,1.0,1.0,253952,0,507904,0,253952,0,1.0
Cirrus_TRAIN004_090.tiff,0.9996474385261536,0.0,253952,0,507725,179,253773,0,0.0
Cirrus_TRAIN004_091.tiff,0.9999862313270569,0.0,253952,0,507897,7,253945,0,0.0
Cirrus_TRAIN004_092.tiff,0.9998542666435242,0.0,253952,0,507830,74,253878,0,0.0
Cirrus_TRAIN004_093.tiff,1.0,1.0,253952,0,507904,0,253952,0,1.0
Cirrus_TRAIN004_094.tiff,1.0,1.0,253952,0,507904,0,253952,0,1.0
Cirrus_TRAIN004_095.tiff,0.9998562335968018,0.0,253952,0,507831,73,253879,0,0.0
Cirrus_TRAIN004_096.tiff,1.0,1.0,253952,0,507904,0,253952,0,1.0
Cirrus_TRAIN004_097.tiff,1.0,1.0,253952,0,507904,0,253952,0,1.0
Cirrus_TRAIN004_098.tiff,1.0,1.0,253952,0,507904,0,253952,0,1.0
Cirrus_TRAIN004_099.tiff,1.0,1.0,253952,0,507904,0,253952,0,1.0
Cirrus_TRAIN004_100.tiff,0.9999074339866638,0.0,253952,0,507857,47,253905,0,0.0
Cirrus_TRAIN004_101.tiff,0.9999901652336121,0.0,253952,0,507899,5,253947,0,0.0
Cirrus_TRAIN004_102.tiff,1.0,1.0,253952,0,507904,0,253952,0,1.0
Cirrus_TRAIN004_103.tiff,0.9999901652336121,0.0,253952,0,507899,5,253947,0,0.0
Cirrus_TRAIN004_104.tiff,1.0,1.0,253952,0,507904,0,253952,0,1.0
Cirrus_TRAIN004_105.tiff,0.9999212622642517,0.0,253952,0,507864,40,253912,0,0.0
Cirrus_TRAIN004_106.tiff,0.9999940991401672,0.0,253952,0,507901,3,253949,0,0.0
Cirrus_TRAIN004_107.tiff,0.9999212622642517,0.0,253952,0,507864,40,253912,0,0.0
Cirrus_TRAIN004_108.tiff,1.0,1.0,253952,0,507904,0,253952,0,1.0
Cirrus_TRAIN004_109.tiff,1.0,1.0,253952,0,507904,0,253952,0,1.0
Cirrus_TRAIN004_110.tiff,0.9999232292175293,0.0,253952,0,507865,39,253913,0,0.0
Cirrus_TRAIN004_111.tiff,1.0,1.0,253952,0,507904,0,253952,0,1.0
Cirrus_TRAIN004_112.tiff,1.0,1.0,253952,0,507904,0,253952,0,1.0
Cirrus_TRAIN004_113.tiff,0.999734103679657,0.0,253952,0,507769,135,253817,0,0.0
Cirrus_TRAIN004_114.tiff,1.0,1.0,253952,0,507904,0,253952,0,1.0
Cirrus_TRAIN004_115.tiff,1.0,1.0,253952,0,507904,0,253952,0,1.0
Cirrus_TRAIN004_116.tiff,0.9999901652336121,0.0,253952,0,507899,5,253947,0,0.0
Cirrus_TRAIN004_117.tiff,1.0,1.0,253952,0,507904,0,253952,0,1.0
Cirrus_TRAIN004_118.tiff,1.0,1.0,253952,0,507904,0,253952,0,1.0
Cirrus_TRAIN004_119.tiff,1.0,1.0,253952,0,507904,0,253952,0,1.0
Cirrus_TRAIN004_120.tiff,1.0,1.0,253952,0,507904,0,253952,0,1.0
Cirrus_TRAIN004_121.tiff,1.0,1.0,253952,0,507904,0,253952,0,1.0
Cirrus_TRAIN004_122.tiff,0.9999645352363586,0.0,253952,0,507886,18,253934,0,0.0
Cirrus_TRAIN004_123.tiff,0.9998779296875,0.0,253952,0,507842,62,253890,0,0.0
Cirrus_TRAIN004_124.tiff,0.9999881982803345,0.0,253952,0,507898,6,253946,0,0.0
Cirrus_TRAIN004_125.tiff,1.0,1.0,253952,0,507904,0,253952,0,1.0
Cirrus_TRAIN004_126.tiff,0.9999448657035828,0.0,253952,0,507876,28,253924,0,0.0
Cirrus_TRAIN004_127.tiff,1.0,1.0,253952,0,507904,0,253952,0,1.0
Cirrus_TRAIN008_000.tiff,0.9998030662536621,0.0,253952,0,507804,100,253852,0,0.0
Cirrus_TRAIN008_001.tiff,0.9998345971107483,0.0,253952,0,507820,84,253868,0,0.0
Cirrus_TRAIN008_002.tiff,1.0,1.0,253952,0,507904,0,253952,0,1.0
Cirrus_TRAIN008_003.tiff,0.9995469450950623,0.0,253952,0,507674,230,253722,0,0.0
Cirrus_TRAIN008_004.tiff,0.9999133348464966,0.0,253952,0,507860,44,253908,0,0.0
Cirrus_TRAIN008_005.tiff,0.9999133348464966,0.0,253952,0,507860,44,253908,0,0.0
Cirrus_TRAIN008_006.tiff,0.9995227456092834,0.7012345790863037,253642,310,507094,810,253426,284,0.7012345790863037
Cirrus_TRAIN008_007.tiff,0.9995661377906799,0.7417840361595154,253600,352,507052,852,253416,316,0.7417840361595154
Cirrus_TRAIN008_008.tiff,0.9991562366485596,0.34954407811164856,253729,223,507246,658,253409,115,0.34954407811164856
Cirrus_TRAIN008_009.tiff,1.0,1.0,253952,0,507904,0,253952,0,1.0
Cirrus_TRAIN008_010.tiff,0.9999940991401672,0.0,253952,0,507901,3,253949,0,0.0
Cirrus_TRAIN008_011.tiff,1.0,1.0,253952,0,507904,0,253952,0,1.0
Cirrus_TRAIN008_012.tiff,1.0,1.0,253952,0,507904,0,253952,0,1.0
Cirrus_TRAIN008_013.tiff,1.0,1.0,253952,0,507904,0,253952,0,1.0
Cirrus_TRAIN008_014.tiff,0.9997814297676086,0.0,253952,0,507793,111,253841,0,0.0
Cirrus_TRAIN008_015.tiff,0.9999606013298035,0.0,253952,0,507884,20,253932,0,0.0
Cirrus_TRAIN008_016.tiff,0.9998345971107483,0.0,253952,0,507820,84,253868,0,0.0
Cirrus_TRAIN008_017.tiff,1.0,1.0,253952,0,507904,0,253952,0,1.0
Cirrus_TRAIN008_018.tiff,0.9999980330467224,0.0,253952,0,507903,1,253951,0,0.0
Cirrus_TRAIN008_019.tiff,0.9999665021896362,0.0,253952,0,507887,17,253935,0,0.0
Cirrus_TRAIN008_020.tiff,1.0,1.0,253952,0,507904,0,253952,0,1.0
Cirrus_TRAIN008_021.tiff,1.0,1.0,253952,0,507904,0,253952,0,1.0
Cirrus_TRAIN008_022.tiff,0.9999094009399414,0.0,253906,46,507858,46,253906,0,0.0
Cirrus_TRAIN008_023.tiff,0.9997321367263794,0.0,253843,109,507768,136,253816,0,0.0
Cirrus_TRAIN008_024.tiff,0.9997537732124329,0.5247148275375366,253876,76,507641,263,253758,69,0.5247148275375366
Cirrus_TRAIN008_025.tiff,1.0,1.0,253952,0,507904,0,253952,0,1.0
Cirrus_TRAIN008_026.tiff,0.9996175169944763,0.7147058844566345,253674,278,507224,680,253515,243,0.7147058844566345
Cirrus_TRAIN008_027.tiff,0.999785304069519,0.37714284658432007,253874,78,507729,175,253810,33,0.37714284658432007
Cirrus_TRAIN008_028.tiff,0.9996451735496521,0.6969696879386902,253655,297,507310,594,253565,207,0.6969696879386902
Cirrus_TRAIN008_029.tiff,0.9996529817581177,0.7441860437393188,253662,290,507216,688,253520,256,0.7441860437393188
Cirrus_TRAIN008_030.tiff,0.9994680285453796,0.25,253645,307,507544,360,253637,45,0.25
Cirrus_TRAIN008_031.tiff,0.9993098378181458,0.5512820482254028,253446,506,507124,780,253387,215,0.5512820482254028
Cirrus_TRAIN008_032.tiff,0.999911367893219,0.0,253952,0,507859,45,253907,0,0.0
Cirrus_TRAIN008_033.tiff,0.999773383140564,0.7103274464607239,253784,168,507507,397,253696,141,0.7103274464607239
Cirrus_TRAIN008_034.tiff,0.999580442905426,0.0,253952,0,507691,213,253739,0,0.0
Cirrus_TRAIN008_035.tiff,0.9994087815284729,0.34210526943206787,253874,78,507448,456,253574,78,0.34210526943206787
Cirrus_TRAIN008_036.tiff,0.9998285174369812,0.8409506678581238,253692,260,507357,547,253635,230,0.8409506678581238
Cirrus_TRAIN008_037.tiff,0.9998167753219604,0.7223880887031555,253812,140,507569,335,253738,121,0.7223880887031555
Cirrus_TRAIN008_038.tiff,0.9995821118354797,0.6418918967247009,253762,190,507312,592,253550,190,0.6418918967247009
Cirrus_TRAIN008_039.tiff,0.9996175765991211,0.6678082346916199,253598,354,507320,584,253563,195,0.6678082346916199
Cirrus_TRAIN008_040.tiff,0.9995821118354797,0.6306620240211487,253767,185,507330,574,253559,181,0.6306620240211487
Cirrus_TRAIN008_041.tiff,0.999201774597168,0.23149904608726501,253887,65,507377,527,253486,61,0.23149904608726501
Cirrus_TRAIN008_042.tiff,0.9998739957809448,0.0,253952,0,507840,64,253888,0,0.0
Cirrus_TRAIN008_043.tiff,0.9998385310173035,0.0,253952,0,507822,82,253870,0,0.0
Cirrus_TRAIN008_044.tiff,0.9996646046638489,0.8296593427658081,253525,427,506906,998,253368,414,0.8296593427658081
Cirrus_TRAIN008_045.tiff,0.999480664730072,0.8238446116447449,253300,652,506411,1493,253074,615,0.8238446116447449
Cirrus_TRAIN008_046.tiff,0.9985961318016052,0.8354666233062744,251969,1983,503607,4297,251450,1795,0.8354666233062744
Cirrus_TRAIN008_047.tiff,0.9984913468360901,0.8419737815856934,251562,2390,503101,4803,251171,2022,0.8419737815856934
Cirrus_TRAIN008_048.tiff,0.9970799088478088,0.8234297633171082,249969,3983,499641,8263,249091,3402,0.8234297633171082
Cirrus_TRAIN008_049.tiff,0.9971045851707458,0.8485357165336609,249296,4656,498377,9527,248467,4042,0.8485357165336609
Cirrus_TRAIN008_050.tiff,0.9963642954826355,0.8496623039245605,248368,5584,495911,11993,247054,5095,0.8496623039245605
Cirrus_TRAIN008_051.tiff,0.9951596856117249,0.8586885333061218,245617,8335,491083,16821,244353,7222,0.8586885333061218
Cirrus_TRAIN008_052.tiff,0.994755208492279,0.8756930232048035,243679,10273,487342,20562,242393,9003,0.8756930232048035
Cirrus_TRAIN008_053.tiff,0.9945641756057739,0.8823083639144897,242945,11007,485481,22423,241421,9892,0.8823083639144897
Cirrus_TRAIN008_054.tiff,0.9936938881874084,0.8783897161483765,241558,12394,482865,25039,239910,10997,0.8783897161483765
Cirrus_TRAIN008_055.tiff,0.9930676221847534,0.8713069558143616,240817,13135,481943,25961,239301,11310,0.8713069558143616
Cirrus_TRAIN008_056.tiff,0.9933796525001526,0.8903716802597046,239392,14560,478979,28925,237904,12877,0.8903716802597046
Cirrus_TRAIN008_057.tiff,0.9936355948448181,0.8884755373001099,240027,13925,480484,27420,238713,12181,0.8884755373001099
Cirrus_TRAIN008_058.tiff,0.9931772947311401,0.8857601881027222,239626,14326,479280,28624,238005,12677,0.8857601881027222
Cirrus_TRAIN008_059.tiff,0.9940442442893982,0.9035577774047852,239033,14919,478363,29541,237757,13346,0.9035577774047852
Cirrus_TRAIN008_060.tiff,0.9925157427787781,0.880061686038971,238646,15306,478072,29832,237247,13127,0.880061686038971
Cirrus_TRAIN008_061.tiff,0.9914824366569519,0.8679319024085999,238259,15693,477132,30772,236534,13354,0.8679319024085999
Cirrus_TRAIN008_062.tiff,0.9927417635917664,0.8614374399185181,241099,12853,482623,25281,239560,10889,0.8614374399185181
Cirrus_TRAIN008_063.tiff,0.9904391765594482,0.8231002688407898,241763,12189,481861,26043,238627,10718,0.8231002688407898
Cirrus_TRAIN008_064.tiff,0.9945509433746338,0.898182213306427,241449,12503,482103,25801,239738,11587,0.898182213306427
Cirrus_TRAIN008_065.tiff,0.9920705556869507,0.8561522364616394,240058,13894,481369,26535,238776,11359,0.8561522364616394
Cirrus_TRAIN008_066.tiff,0.9947668313980103,0.8911774754524231,242654,11298,484600,23304,241032,10384,0.8911774754524231
Cirrus_TRAIN008_067.tiff,0.9937124252319336,0.8878088593482971,240391,13561,480950,26954,238963,11965,0.8878088593482971
Cirrus_TRAIN008_068.tiff,0.9929081797599792,0.8651481866836548,240947,13005,482528,25376,239553,10977,0.8651481866836548
Cirrus_TRAIN008_069.tiff,0.9946637153625488,0.9022590517997742,240547,13405,481610,26294,239520,11862,0.9022590517997742
Cirrus_TRAIN008_070.tiff,0.9925075769424438,0.8659425973892212,240099,13853,481020,26884,238708,11640,0.8659425973892212
Cirrus_TRAIN008_071.tiff,0.9939191341400146,0.8837209343910217,241268,12684,482663,25241,239864,11153,0.8837209343910217
Cirrus_TRAIN008_072.tiff,0.9917773604393005,0.8367816209793091,242094,11858,483544,24360,239784,10192,0.8367816209793091
Cirrus_TRAIN008_073.tiff,0.991047203540802,0.78547203540802,243057,10895,487557,20347,241596,7991,0.78547203540802
Cirrus_TRAIN008_074.tiff,0.9938766956329346,0.8500752449035645,243649,10303,487974,19930,242493,8471,0.8500752449035645
Cirrus_TRAIN008_075.tiff,0.9933608770370483,0.7893549799919128,245738,8214,492385,15519,244558,6125,0.7893549799919128
Cirrus_TRAIN008_076.tiff,0.9938462376594543,0.8352200984954834,244297,9655,489619,18285,243303,7636,0.8352200984954834
Cirrus_TRAIN008_077.tiff,0.9949254393577576,0.8403425812721252,245889,8063,492258,15646,244880,6574,0.8403425812721252
Cirrus_TRAIN008_078.tiff,0.9944003224372864,0.8092246055603027,246195,7757,493421,14483,245329,5860,0.8092246055603027
Cirrus_TRAIN008_079.tiff,0.9961323738098145,0.8059250116348267,248859,5093,497980,9924,248027,3999,0.8059250116348267
Cirrus_TRAIN008_080.tiff,0.9973544478416443,0.8124026656150818,250603,3349,500841,7063,249758,2869,0.8124026656150818
Cirrus_TRAIN008_081.tiff,0.9961603283882141,0.7556630373001099,250291,3661,500046,7858,249063,2969,0.7556630373001099
Cirrus_TRAIN008_082.tiff,0.9957298636436462,0.682869017124176,250886,3066,501156,6748,249508,2304,0.682869017124176
Cirrus_TRAIN008_083.tiff,0.9985244870185852,0.8523676991462708,251529,2423,502878,5026,251068,2142,0.8523676991462708
Cirrus_TRAIN008_084.tiff,0.9984199404716492,0.8328778743743896,251685,2267,503147,4757,251176,1981,0.8328778743743896
Cirrus_TRAIN008_085.tiff,0.9982234239578247,0.7828196883201599,252032,1920,503783,4121,251444,1613,0.7828196883201599
Cirrus_TRAIN008_086.tiff,0.9989098310470581,0.8386150002479553,252381,1571,504496,3408,251973,1429,0.8386150002479553
Cirrus_TRAIN008_087.tiff,0.9986109137535095,0.78397536277771,252320,1632,504659,3245,251979,1272,0.78397536277771
Cirrus_TRAIN008_088.tiff,0.9991989135742188,0.8261056542396545,252804,1148,505575,2329,252585,962,0.8261056542396545
Cirrus_TRAIN008_089.tiff,0.9990819096565247,0.8158730268478394,252792,1160,505384,2520,252460,1028,0.8158730268478394
Cirrus_TRAIN008_090.tiff,0.9991441965103149,0.7773779034614563,253048,904,505959,1945,252763,756,0.7773779034614563
Cirrus_TRAIN008_091.tiff,0.9993451237678528,0.651260495185852,253590,362,506952,952,253310,310,0.651260495185852
Cirrus_TRAIN008_092.tiff,0.9993886947631836,0.6182265877723694,253495,457,507092,812,253391,251,0.6182265877723694
Cirrus_TRAIN008_093.tiff,0.9999172687530518,0.8432835936546326,253832,120,507636,268,253797,113,0.8432835936546326
Cirrus_TRAIN008_094.tiff,0.99993896484375,0.8208092451095581,253878,74,507731,173,253850,71,0.8208092451095581
Cirrus_TRAIN008_095.tiff,0.9999783635139465,0.9424083828926086,253859,93,507713,191,253851,90,0.9424083828926086
Cirrus_TRAIN008_096.tiff,0.9999074339866638,0.0,253952,0,507857,47,253905,0,0.0
Cirrus_TRAIN008_097.tiff,0.9999783635139465,0.0,253952,0,507893,11,253941,0,0.0
Cirrus_TRAIN008_098.tiff,1.0,1.0,253952,0,507904,0,253952,0,1.0
Cirrus_TRAIN008_099.tiff,1.0,1.0,253952,0,507904,0,253952,0,1.0
Cirrus_TRAIN008_100.tiff,1.0,1.0,253952,0,507904,0,253952,0,1.0
Cirrus_TRAIN008_101.tiff,0.999976396560669,0.0,253952,0,507892,12,253940,0,0.0
Cirrus_TRAIN008_102.tiff,1.0,1.0,253952,0,507904,0,253952,0,1.0
Cirrus_TRAIN008_103.tiff,1.0,1.0,253952,0,507904,0,253952,0,1.0
Cirrus_TRAIN008_104.tiff,1.0,1.0,253952,0,507904,0,253952,0,1.0
Cirrus_TRAIN008_105.tiff,1.0,1.0,253952,0,507904,0,253952,0,1.0
Cirrus_TRAIN008_106.tiff,1.0,1.0,253952,0,507904,0,253952,0,1.0
Cirrus_TRAIN008_107.tiff,0.9999980330467224,0.0,253952,0,507903,1,253951,0,0.0
Cirrus_TRAIN008_108.tiff,0.9999409317970276,0.0,253952,0,507874,30,253922,0,0.0
Cirrus_TRAIN008_109.tiff,1.0,1.0,253952,0,507904,0,253952,0,1.0
Cirrus_TRAIN008_110.tiff,1.0,1.0,253952,0,507904,0,253952,0,1.0
Cirrus_TRAIN008_111.tiff,1.0,1.0,253952,0,507904,0,253952,0,1.0
Cirrus_TRAIN008_112.tiff,0.9998838305473328,0.0,253952,0,507845,59,253893,0,0.0
Cirrus_TRAIN008_113.tiff,0.9999901652336121,0.0,253952,0,507899,5,253947,0,0.0
Cirrus_TRAIN008_114.tiff,0.9999960660934448,0.0,253952,0,507902,2,253950,0,0.0
Cirrus_TRAIN008_115.tiff,0.9999783635139465,0.0,253952,0,507893,11,253941,0,0.0
Cirrus_TRAIN008_116.tiff,1.0,1.0,253952,0,507904,0,253952,0,1.0
Cirrus_TRAIN008_117.tiff,0.9998463988304138,0.0,253952,0,507826,78,253874,0,0.0
Cirrus_TRAIN008_118.tiff,1.0,1.0,253952,0,507904,0,253952,0,1.0
Cirrus_TRAIN008_119.tiff,1.0,1.0,253952,0,507904,0,253952,0,1.0
Cirrus_TRAIN008_120.tiff,0.9998995661735535,0.0,253952,0,507853,51,253901,0,0.0
Cirrus_TRAIN008_121.tiff,0.9991664886474609,0.0,253952,0,507481,423,253529,0,0.0
Cirrus_TRAIN008_122.tiff,0.9995706081390381,0.0,253952,0,507686,218,253734,0,0.0
Cirrus_TRAIN008_123.tiff,0.999590277671814,0.0,253952,0,507696,208,253744,0,0.0
Cirrus_TRAIN008_124.tiff,1.0,1.0,253952,0,507904,0,253952,0,1.0
Cirrus_TRAIN008_125.tiff,0.9998365640640259,0.0,253952,0,507821,83,253869,0,0.0
Cirrus_TRAIN008_126.tiff,0.9998956322669983,0.0,253952,0,507851,53,253899,0,0.0
Cirrus_TRAIN008_127.tiff,1.0,1.0,253952,0,507904,0,253952,0,1.0
Cirrus_TRAIN010_000.tiff,1.0,1.0,253952,0,507904,0,253952,0,1.0
