slice,dice_Background,dice_IRF,voxels_Background,voxels_IRF,union_Background,union_IRF,intersection_Background,intersection_IRF,binary_dice
Cirrus_TRAIN008_038.tiff,0.9994499683380127,0.5753424763679504,253762,190,507247,657,253484,189,0.5753424763679504
Cirrus_TRAIN008_039.tiff,0.9996687769889832,0.7565217614173889,253598,354,507214,690,253523,261,0.7565217614173889
Cirrus_TRAIN008_040.tiff,0.9996472001075745,0.6703498959541321,253767,185,507361,543,253591,182,0.6703498959541321
Cirrus_TRAIN008_041.tiff,0.9993654489517212,0.2747747600078583,253887,65,507460,444,253569,61,0.2747747600078583
Cirrus_TRAIN008_042.tiff,0.9998582005500793,0.0,253952,0,507832,72,253880,0,0.0
Cirrus_TRAIN008_043.tiff,0.9999665021896362,0.0,253952,0,507887,17,253935,0,0.0
Cirrus_TRAIN008_044.tiff,0.9990761876106262,0.642201840877533,253525,427,506596,1308,253064,420,0.642201840877533
Cirrus_TRAIN008_045.tiff,0.999458909034729,0.8183023929595947,253300,652,506396,1508,253061,617,0.8183023929595947
Cirrus_TRAIN008_046.tiff,0.998548150062561,0.8341275453567505,251969,1983,503497,4407,251383,1838,0.8341275453567505
Cirrus_TRAIN008_047.tiff,0.9985089302062988,0.8470636010169983,251562,2390,503000,4904,251125,2077,0.8470636010169983
Cirrus_TRAIN008_048.tiff,0.9969886541366577,0.8222222328186035,249969,3983,499444,8460,248970,3478,0.8222222328186035
Cirrus_TRAIN008_049.tiff,0.9968872666358948,0.8442836999893188,249296,4656,497950,9954,248200,4202,0.8442836999893188
Cirrus_TRAIN008_050.tiff,0.9966338872909546,0.861803412437439,248368,5584,495827,12077,247079,5204,0.861803412437439
Cirrus_TRAIN008_051.tiff,0.995131254196167,0.8612901568412781,245617,8335,490681,17223,244146,7417,0.8612901568412781
Cirrus_TRAIN008_052.tiff,0.9950801730155945,0.887605607509613,243679,10273,486604,21300,242105,9453,0.887605607509613
Cirrus_TRAIN008_053.tiff,0.9946005940437317,0.8863616585731506,242945,11007,484866,23038,241124,10210,0.8863616585731506
Cirrus_TRAIN008_054.tiff,0.9942474961280823,0.8904239535331726,241558,12394,482570,25334,239897,11279,0.8904239535331726
Cirrus_TRAIN008_055.tiff,0.9936158061027527,0.884286642074585,240817,13135,481347,26557,239137,11742,0.884286642074585
Cirrus_TRAIN008_056.tiff,0.9939122200012207,0.9009352326393127,239392,14560,478499,29405,237793,13246,0.9009352326393127
Cirrus_TRAIN008_057.tiff,0.9940302968025208,0.8976017832756042,240027,13925,479925,27979,238530,12557,0.8976017832756042
Cirrus_TRAIN008_058.tiff,0.9930327534675598,0.8853371739387512,239626,14326,478810,29094,237737,12879,0.8853371739387512
Cirrus_TRAIN008_059.tiff,0.993939220905304,0.9042753577232361,239033,14919,477661,30243,237383,13674,0.9042753577232361
Cirrus_TRAIN008_060.tiff,0.9936844706535339,0.9017152786254883,238646,15306,477238,30666,237112,13826,0.9017152786254883
Cirrus_TRAIN008_061.tiff,0.9926521182060242,0.8911581635475159,238259,15693,475784,32120,236144,14312,0.8911581635475159
Cirrus_TRAIN008_062.tiff,0.993701696395874,0.8848738074302673,241099,12853,481559,26345,239263,11656,0.8848738074302673
Cirrus_TRAIN008_063.tiff,0.9899234771728516,0.8197135925292969,241763,12189,481019,26885,238086,11019,0.8197135925292969
Cirrus_TRAIN008_064.tiff,0.9936941862106323,0.8866218328475952,241449,12503,481144,26760,239055,11863,0.8866218328475952
Cirrus_TRAIN008_065.tiff,0.9929202795028687,0.875730574131012,240058,13894,480528,27376,238563,11987,0.875730574131012
Cirrus_TRAIN008_066.tiff,0.9935963153839111,0.8715482354164124,242654,11298,483786,24118,240344,10510,0.8715482354164124
Cirrus_TRAIN008_067.tiff,0.9933247566223145,0.884591817855835,240391,13561,480133,27771,238464,12283,0.884591817855835
Cirrus_TRAIN008_068.tiff,0.9930866956710815,0.8730267882347107,240947,13005,481678,26226,239174,11448,0.8730267882347107
Cirrus_TRAIN008_069.tiff,0.994700014591217,0.9047512412071228,240547,13405,481132,26772,239291,12111,0.9047512412071228
Cirrus_TRAIN008_070.tiff,0.9929866790771484,0.8776288628578186,240099,13853,480373,27531,238502,12081,0.8776288628578186
Cirrus_TRAIN008_071.tiff,0.9940908551216125,0.8894493579864502,241268,12684,482133,25771,239642,11461,0.8894493579864502
Cirrus_TRAIN008_072.tiff,0.9922662377357483,0.8511520624160767,242094,11858,482818,25086,239542,10676,0.8511520624160767
Cirrus_TRAIN008_073.tiff,0.992333173751831,0.8299872279167175,243057,10895,485988,21916,241131,9095,0.8299872279167175
Cirrus_TRAIN008_074.tiff,0.9941046833992004,0.8638390898704529,243649,10303,486826,21078,241978,9104,0.8638390898704529
Cirrus_TRAIN008_075.tiff,0.9937796592712402,0.8141754269599915,245738,8214,491453,16451,244198,6697,0.8141754269599915
Cirrus_TRAIN008_076.tiff,0.9940443634986877,0.8477749228477478,244297,9655,488781,19123,242935,8106,0.8477749228477478
Cirrus_TRAIN008_077.tiff,0.9953473210334778,0.8582755327224731,245889,8063,491760,16144,244736,6928,0.8582755327224731
Cirrus_TRAIN008_078.tiff,0.995370090007782,0.8502789735794067,246195,7757,492669,15235,245194,6477,0.8502789735794067
Cirrus_TRAIN008_079.tiff,0.9961269497871399,0.8092222213745117,248859,5093,497798,10106,247935,4089,0.8092222213745117
Cirrus_TRAIN008_080.tiff,0.9965720176696777,0.774727463722229,250603,3349,500291,7613,249288,2949,0.774727463722229
Cirrus_TRAIN008_081.tiff,0.9961945414543152,0.7650111317634583,250291,3661,499810,8094,248954,3096,0.7650111317634583
Cirrus_TRAIN008_082.tiff,0.9959507584571838,0.7027106285095215,250886,3066,501079,6825,249525,2398,0.7027106285095215
Cirrus_TRAIN008_083.tiff,0.9985162615776062,0.8540688753128052,251529,2423,502792,5112,251023,2183,0.8540688753128052
Cirrus_TRAIN008_084.tiff,0.9983981847763062,0.8297423124313354,251685,2267,503170,4734,251182,1964,0.8297423124313354
Cirrus_TRAIN008_085.tiff,0.9980779886245728,0.7731958627700806,252032,1920,503636,4268,251334,1650,0.7731958627700806
Cirrus_TRAIN008_086.tiff,0.9987112283706665,0.816798210144043,252381,1571,504356,3548,251853,1449,0.816798210144043
Cirrus_TRAIN008_087.tiff,0.9986540675163269,0.801520049571991,252320,1632,504483,3421,251902,1371,0.801520049571991
Cirrus_TRAIN008_088.tiff,0.9991910457611084,0.8228670358657837,252804,1148,505595,2309,252593,950,0.8228670358657837
Cirrus_TRAIN008_089.tiff,0.9990719556808472,0.8152816295623779,252792,1160,505365,2539,252448,1035,0.8152816295623779
Cirrus_TRAIN008_090.tiff,0.9991737604141235,0.7895267009735107,253048,904,505918,1986,252750,784,0.7895267009735107
Cirrus_TRAIN008_091.tiff,0.9993314146995544,0.604434072971344,253590,362,507047,857,253354,259,0.604434072971344
Cirrus_TRAIN008_092.tiff,0.9992625713348389,0.4776536226272583,253495,457,507188,716,253407,171,0.4776536226272583
Cirrus_TRAIN008_093.tiff,0.9996827840805054,0.5861182808876038,253832,120,507515,389,253677,114,0.5861182808876038
Cirrus_TRAIN008_094.tiff,0.9999231696128845,0.7845304012298584,253878,74,507723,181,253842,71,0.7845304012298584
Cirrus_TRAIN008_095.tiff,0.9999645352363586,0.90625,253859,93,507712,192,253847,87,0.90625
Cirrus_TRAIN008_096.tiff,0.9999547004699707,0.0,253952,0,507881,23,253929,0,0.0
Cirrus_TRAIN008_097.tiff,0.9997361302375793,0.0,253952,0,507770,134,253818,0,0.0
Cirrus_TRAIN008_098.tiff,0.9998424649238586,0.0,253952,0,507824,80,253872,0,0.0
Cirrus_TRAIN008_099.tiff,0.999962568283081,0.0,253952,0,507885,19,253933,0,0.0
Cirrus_TRAIN008_100.tiff,0.9999803304672241,0.0,253952,0,507894,10,253942,0,0.0
Cirrus_TRAIN008_101.tiff,1.0,1.0,253952,0,507904,0,253952,0,1.0
Cirrus_TRAIN008_102.tiff,1.0,1.0,253952,0,507904,0,253952,0,1.0
Cirrus_TRAIN008_103.tiff,1.0,1.0,253952,0,507904,0,253952,0,1.0
Cirrus_TRAIN008_104.tiff,1.0,1.0,253952,0,507904,0,253952,0,1.0
Cirrus_TRAIN008_105.tiff,0.999779462814331,0.0,253952,0,507792,112,253840,0,0.0
Cirrus_TRAIN008_106.tiff,0.9999547004699707,0.0,253952,0,507881,23,253929,0,0.0
Cirrus_TRAIN008_107.tiff,0.9999960660934448,0.0,253952,0,507902,2,253950,0,0.0
Cirrus_TRAIN008_108.tiff,0.9999527335166931,0.0,253952,0,507880,24,253928,0,0.0
Cirrus_TRAIN008_109.tiff,1.0,1.0,253952,0,507904,0,253952,0,1.0
Cirrus_TRAIN008_110.tiff,1.0,1.0,253952,0,507904,0,253952,0,1.0
Cirrus_TRAIN008_111.tiff,1.0,1.0,253952,0,507904,0,253952,0,1.0
Cirrus_TRAIN008_112.tiff,0.9997676014900208,0.0,253952,0,507786,118,253834,0,0.0
Cirrus_TRAIN008_113.tiff,1.0,1.0,253952,0,507904,0,253952,0,1.0
Cirrus_TRAIN008_114.tiff,1.0,1.0,253952,0,507904,0,253952,0,1.0
Cirrus_TRAIN008_115.tiff,0.9999960660934448,0.0,253952,0,507902,2,253950,0,0.0
Cirrus_TRAIN008_116.tiff,1.0,1.0,253952,0,507904,0,253952,0,1.0
Cirrus_TRAIN008_117.tiff,0.9998562335968018,0.0,253952,0,507831,73,253879,0,0.0
Cirrus_TRAIN008_118.tiff,1.0,1.0,253952,0,507904,0,253952,0,1.0
Cirrus_TRAIN008_119.tiff,1.0,1.0,253952,0,507904,0,253952,0,1.0
Cirrus_TRAIN008_120.tiff,0.9970359802246094,0.0,253952,0,506403,1501,252451,0,0.0
Cirrus_TRAIN008_121.tiff,0.9978394508361816,0.0,253952,0,506809,1095,252857,0,0.0
Cirrus_TRAIN008_122.tiff,0.9992552399635315,0.0,253952,0,507526,378,253574,0,0.0
Cirrus_TRAIN008_123.tiff,0.9991743564605713,0.0,253952,0,507485,419,253533,0,0.0
Cirrus_TRAIN008_124.tiff,0.9998779296875,0.0,253952,0,507842,62,253890,0,0.0
Cirrus_TRAIN008_125.tiff,1.0,1.0,253952,0,507904,0,253952,0,1.0
Cirrus_TRAIN008_126.tiff,0.9998148679733276,0.0,253952,0,507810,94,253858,0,0.0
Cirrus_TRAIN008_127.tiff,0.9996671676635742,0.0,253952,0,507735,169,253783,0,0.0
Cirrus_TRAIN017_000.tiff,0.9995055794715881,0.0,253952,0,507653,251,253701,0,0.0
Cirrus_TRAIN017_001.tiff,1.0,1.0,253952,0,507904,0,253952,0,1.0
Cirrus_TRAIN017_002.tiff,1.0,1.0,253952,0,507904,0,253952,0,1.0
Cirrus_TRAIN017_003.tiff,1.0,1.0,253952,0,507904,0,253952,0,1.0
Cirrus_TRAIN017_004.tiff,1.0,1.0,253952,0,507904,0,253952,0,1.0
Cirrus_TRAIN017_005.tiff,1.0,1.0,253952,0,507904,0,253952,0,1.0
Cirrus_TRAIN017_006.tiff,1.0,1.0,253952,0,507904,0,253952,0,1.0
Cirrus_TRAIN017_007.tiff,0.9999921321868896,0.0,253952,0,507900,4,253948,0,0.0
Cirrus_TRAIN017_008.tiff,1.0,1.0,253952,0,507904,0,253952,0,1.0
Cirrus_TRAIN017_009.tiff,1.0,1.0,253952,0,507904,0,253952,0,1.0
Cirrus_TRAIN017_010.tiff,1.0,1.0,253952,0,507904,0,253952,0,1.0
Cirrus_TRAIN017_011.tiff,0.999789297580719,0.0,253952,0,507797,107,253845,0,0.0
Cirrus_TRAIN017_012.tiff,0.9999665021896362,0.0,253952,0,507887,17,253935,0,0.0
Cirrus_TRAIN017_013.tiff,0.9999921321868896,0.0,253952,0,507900,4,253948,0,0.0
Cirrus_TRAIN017_014.tiff,1.0,1.0,253952,0,507904,0,253952,0,1.0
Cirrus_TRAIN017_015.tiff,0.9998621344566345,0.0,253952,0,507834,70,253882,0,0.0
Cirrus_TRAIN017_016.tiff,1.0,1.0,253952,0,507904,0,253952,0,1.0
Cirrus_TRAIN017_017.tiff,1.0,1.0,253952,0,507904,0,253952,0,1.0
Cirrus_TRAIN017_018.tiff,0.9998916983604431,0.0,253952,0,507849,55,253897,0,0.0
Cirrus_TRAIN017_019.tiff,1.0,1.0,253952,0,507904,0,253952,0,1.0
Cirrus_TRAIN017_020.tiff,0.9998641014099121,0.0,253952,0,507835,69,253883,0,0.0
Cirrus_TRAIN017_021.tiff,0.9999783635139465,0.0,253952,0,507893,11,253941,0,0.0
Cirrus_TRAIN017_022.tiff,0.9985705018043518,0.0,253952,0,507179,725,253227,0,0.0
Cirrus_TRAIN017_023.tiff,0.9999369978904724,0.0,253952,0,507872,32,253920,0,0.0
Cirrus_TRAIN017_024.tiff,0.999840497970581,0.0,253952,0,507823,81,253871,0,0.0
Cirrus_TRAIN017_025.tiff,1.0,1.0,253952,0,507904,0,253952,0,1.0
Cirrus_TRAIN017_026.tiff,0.9998877644538879,0.0,253952,0,507847,57,253895,0,0.0
Cirrus_TRAIN017_027.tiff,0.9999428987503052,0.0,253952,0,507875,29,253923,0,0.0
Cirrus_TRAIN017_028.tiff,0.9998838305473328,0.0,253952,0,507845,59,253893,0,0.0
Cirrus_TRAIN017_029.tiff,0.9999704957008362,0.0,253952,0,507889,15,253937,0,0.0
Cirrus_TRAIN017_030.tiff,0.9994484186172485,0.0,253750,202,507624,280,253672,0,0.0
Cirrus_TRAIN017_031.tiff,0.9996650815010071,0.45512819290161133,253738,214,507592,312,253711,71,0.45512819290161133
Cirrus_TRAIN017_032.tiff,0.9999566674232483,0.0,253952,0,507882,22,253930,0,0.0
Cirrus_TRAIN017_033.tiff,0.9999862313270569,0.0,253952,0,507897,7,253945,0,0.0
Cirrus_TRAIN017_034.tiff,0.9996317028999329,0.0,253952,0,507717,187,253765,0,0.0
Cirrus_TRAIN017_035.tiff,0.999735951423645,0.7035398483276367,253782,170,507452,452,253659,159,0.7035398483276367
Cirrus_TRAIN017_036.tiff,0.9991300702095032,0.5486181974411011,253605,347,506927,977,253243,268,0.5486181974411011
Cirrus_TRAIN017_037.tiff,0.99942946434021,0.7916366457939148,253344,608,506517,1387,253114,549,0.7916366457939148
Cirrus_TRAIN017_038.tiff,0.9992265701293945,0.8342518210411072,252850,1102,505545,2359,252577,984,0.8342518210411072
Cirrus_TRAIN017_039.tiff,0.9991440176963806,0.7897037267684937,252935,1017,505845,2059,252706,813,0.7897037267684937
Cirrus_TRAIN017_040.tiff,0.9992797374725342,0.6817785501480103,253533,419,506757,1147,253196,391,0.6817785501480103
Cirrus_TRAIN017_041.tiff,0.9996984601020813,0.699410617351532,253725,227,507395,509,253621,178,0.699410617351532
Cirrus_TRAIN017_042.tiff,0.9989030957221985,0.45703125,253506,446,506880,1024,253162,234,0.45703125
Cirrus_TRAIN017_043.tiff,0.9998068809509277,0.8008130192756653,253715,237,507412,492,253657,197,0.8008130192756653
Cirrus_TRAIN017_044.tiff,0.9995114803314209,0.0,253952,0,507656,248,253704,0,0.0
Cirrus_TRAIN017_045.tiff,0.9998010993003845,0.0,253952,0,507803,101,253851,0,0.0
Cirrus_TRAIN017_046.tiff,0.99834144115448,0.0,253952,0,507063,841,253111,0,0.0
Cirrus_TRAIN017_047.tiff,0.9987542033195496,0.7144152522087097,252933,1019,505698,2206,252534,788,0.7144152522087097
Cirrus_TRAIN017_048.tiff,0.9979641437530518,0.47768762707710266,253311,641,505932,1972,252451,471,0.47768762707710266
Cirrus_TRAIN017_049.tiff,0.9976807236671448,0.7279925346374512,252029,1923,503610,4294,251221,1563,0.7279925346374512
Cirrus_TRAIN017_050.tiff,0.9975705742835999,0.7700998187065125,251245,2707,502593,5311,250686,2045,0.7700998187065125
Cirrus_TRAIN017_051.tiff,0.9955481886863708,0.690717339515686,249629,4323,500697,7207,249234,2489,0.690717339515686
Cirrus_TRAIN017_052.tiff,0.9963845014572144,0.7305976748466492,249927,4025,501178,6726,249683,2457,0.7305976748466492
Cirrus_TRAIN017_053.tiff,0.9970813989639282,0.8094492554664612,249585,4367,500242,7662,249391,3101,0.8094492554664612
Cirrus_TRAIN017_054.tiff,0.9951663017272949,0.7085093259811401,249057,4895,499619,8285,248602,2935,0.7085093259811401
Cirrus_TRAIN017_055.tiff,0.9950858950614929,0.6811932325363159,249264,4688,500194,7710,248868,2626,0.6811932325363159
Cirrus_TRAIN017_056.tiff,0.992777943611145,0.5737918019294739,248757,5195,499441,8463,247917,2428,0.5737918019294739
Cirrus_TRAIN017_057.tiff,0.9931224584579468,0.5179171562194824,248699,5253,500760,7144,248658,1850,0.5179171562194824
Cirrus_TRAIN017_058.tiff,0.9939034581184387,0.571628987789154,249038,4914,500777,7127,248862,2037,0.571628987789154
Cirrus_TRAIN017_059.tiff,0.9915745854377747,0.2461702823638916,249120,4832,502290,5614,249029,691,0.2461702823638916
Cirrus_TRAIN017_060.tiff,0.9935628175735474,0.41306716203689575,249749,4203,502394,5510,249580,1138,0.41306716203689575
Cirrus_TRAIN017_061.tiff,0.9942243099212646,0.2846607565879822,250638,3314,503836,4068,250463,579,0.2846607565879822
Cirrus_TRAIN017_062.tiff,0.9966132640838623,0.6181411147117615,251068,2884,503439,4465,250867,1380,0.6181411147117615
Cirrus_TRAIN017_063.tiff,0.9990171194076538,0.847478449344635,252203,1749,504652,3252,252078,1378,0.847478449344635
Cirrus_TRAIN017_064.tiff,0.9985002875328064,0.3368237316608429,253016,936,506758,1146,252999,193,0.3368237316608429
Cirrus_TRAIN017_065.tiff,0.9999980330467224,0.0,253952,0,507903,1,253951,0,0.0
Cirrus_TRAIN017_066.tiff,0.9993419647216797,0.0,253952,0,507570,334,253618,0,0.0
Cirrus_TRAIN017_067.tiff,0.9991506934165955,0.0,253952,0,507473,431,253521,0,0.0
Cirrus_TRAIN017_068.tiff,0.9998227953910828,0.0,253952,0,507814,90,253862,0,0.0
Cirrus_TRAIN017_069.tiff,1.0,1.0,253952,0,507904,0,253952,0,1.0
Cirrus_TRAIN017_070.tiff,0.9999665021896362,0.0,253952,0,507887,17,253935,0,0.0
Cirrus_TRAIN017_071.tiff,0.9999153017997742,0.0,253952,0,507861,43,253909,0,0.0
Cirrus_TRAIN017_072.tiff,0.9999586343765259,0.0,253952,0,507883,21,253931,0,0.0
Cirrus_TRAIN017_073.tiff,0.9998109340667725,0.0,253952,0,507808,96,253856,0,0.0
Cirrus_TRAIN017_074.tiff,0.9999153017997742,0.0,253952,0,507861,43,253909,0,0.0
Cirrus_TRAIN017_075.tiff,0.9999566674232483,0.0,253952,0,507882,22,253930,0,0.0
Cirrus_TRAIN017_076.tiff,0.9987600445747375,0.0,253952,0,507275,629,253323,0,0.0
Cirrus_TRAIN017_077.tiff,0.9999980330467224,0.0,253952,0,507903,1,253951,0,0.0
Cirrus_TRAIN017_078.tiff,0.9997023344039917,0.7636932730674744,253636,316,507265,639,253557,244,0.7636932730674744
Cirrus_TRAIN017_079.tiff,1.0,1.0,253952,0,507904,0,253952,0,1.0
Cirrus_TRAIN017_080.tiff,0.999673068523407,0.0,253952,0,507738,166,253786,0,0.0
Cirrus_TRAIN017_081.tiff,0.9997597336769104,0.0,253952,0,507782,122,253830,0,0.0
Cirrus_TRAIN017_082.tiff,0.9995647072792053,0.0,253952,0,507683,221,253731,0,0.0
Cirrus_TRAIN017_083.tiff,0.9998070001602173,0.0,253952,0,507806,98,253854,0,0.0
Cirrus_TRAIN017_084.tiff,0.9997518658638,0.0,253952,0,507778,126,253826,0,0.0
Cirrus_TRAIN017_085.tiff,0.9993124008178711,0.0,253639,313,507555,349,253603,0,0.0
Cirrus_TRAIN017_086.tiff,0.9990094900131226,0.5402930378913879,253272,680,506812,1092,253155,295,0.5402930378913879
Cirrus_TRAIN017_087.tiff,0.9992232322692871,0.42898550629615784,253596,356,507214,690,253410,148,0.42898550629615784
Cirrus_TRAIN017_088.tiff,0.9988133311271667,0.5829285383224487,253142,810,506463,1441,252931,420,0.5829285383224487
Cirrus_TRAIN017_089.tiff,0.9997338056564331,0.8074179887771606,253603,349,507203,701,253534,283,0.8074179887771606
Cirrus_TRAIN017_090.tiff,0.9991289973258972,0.0,253510,442,507462,442,253510,0,0.0
Cirrus_TRAIN017_091.tiff,0.9991368055343628,0.1204819306731224,253514,438,507406,498,253484,30,0.1204819306731224
Cirrus_TRAIN017_092.tiff,0.9995836019515991,0.8185726404190063,253449,503,506741,1163,253265,476,0.8185726404190063
Cirrus_TRAIN017_093.tiff,0.9989039897918701,0.09446254372596741,253590,362,507290,614,253367,29,0.09446254372596741
Cirrus_TRAIN017_094.tiff,0.9991486668586731,0.10373444110155106,253626,326,507422,482,253495,25,0.10373444110155106
Cirrus_TRAIN017_095.tiff,0.9997437596321106,0.775086522102356,253702,250,507326,578,253598,224,0.775086522102356
Cirrus_TRAIN017_096.tiff,0.9998306035995483,0.6766917109489441,253781,171,507638,266,253776,90,0.6766917109489441
Cirrus_TRAIN017_097.tiff,1.0,1.0,253952,0,507904,0,253952,0,1.0
Cirrus_TRAIN017_098.tiff,0.9998463988304138,0.0,253952,0,507826,78,253874,0,0.0
Cirrus_TRAIN017_099.tiff,0.9997695684432983,0.0,253952,0,507787,117,253835,0,0.0
Cirrus_TRAIN017_100.tiff,0.9999133348464966,0.0,253952,0,507860,44,253908,0,0.0
Cirrus_TRAIN017_101.tiff,0.9999665021896362,0.0,253952,0,507887,17,253935,0,0.0
Cirrus_TRAIN017_102.tiff,0.9996060729026794,0.0,253952,0,507704,200,253752,0,0.0
Cirrus_TRAIN017_103.tiff,0.9998601078987122,0.8106666803359985,253790,162,507529,375,253729,152,0.8106666803359985
Cirrus_TRAIN017_104.tiff,0.9995330572128296,0.26625385880470276,253792,160,507581,323,253672,43,0.26625385880470276
Cirrus_TRAIN017_105.tiff,0.9998404383659363,0.7157894968986511,253782,170,507619,285,253769,102,0.7157894968986511
Cirrus_TRAIN017_106.tiff,0.9995390772819519,0.0859375,253886,66,507648,256,253707,11,0.0859375
Cirrus_TRAIN017_107.tiff,1.0,1.0,253952,0,507904,0,253952,0,1.0
Cirrus_TRAIN017_108.tiff,1.0,1.0,253952,0,507904,0,253952,0,1.0
Cirrus_TRAIN017_109.tiff,0.9999842643737793,0.0,253952,0,507896,8,253944,0,0.0
Cirrus_TRAIN017_110.tiff,0.9999468326568604,0.0,253952,0,507877,27,253925,0,0.0
Cirrus_TRAIN017_111.tiff,1.0,1.0,253952,0,507904,0,253952,0,1.0
Cirrus_TRAIN017_112.tiff,1.0,1.0,253952,0,507904,0,253952,0,1.0
Cirrus_TRAIN017_113.tiff,0.9998936653137207,0.0,253952,0,507850,54,253898,0,0.0
Cirrus_TRAIN017_114.tiff,1.0,1.0,253952,0,507904,0,253952,0,1.0
Cirrus_TRAIN017_115.tiff,1.0,1.0,253952,0,507904,0,253952,0,1.0
Cirrus_TRAIN017_116.tiff,1.0,1.0,253952,0,507904,0,253952,0,1.0
Cirrus_TRAIN017_117.tiff,1.0,1.0,253952,0,507904,0,253952,0,1.0
Cirrus_TRAIN017_118.tiff,0.9999783635139465,0.0,253952,0,507893,11,253941,0,0.0
Cirrus_TRAIN017_119.tiff,1.0,1.0,253952,0,507904,0,253952,0,1.0
Cirrus_TRAIN017_120.tiff,1.0,1.0,253952,0,507904,0,253952,0,1.0
Cirrus_TRAIN017_121.tiff,1.0,1.0,253952,0,507904,0,253952,0,1.0
Cirrus_TRAIN017_122.tiff,0.9997223019599915,0.0,253952,0,507763,141,253811,0,0.0
