,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39
0,Iteration13,0.68 (0.06),0.51 (0.04),0.75 (0.09),0.75 (0.08),0.73 (0.01),0.76 (0.11),0.62 (0.07),0.60 (0.02),0.62 (0.08),0.66 (0.02),0.60 (0.01),0.69 (0.02),0.83 (0.06),0.86 (0.01),0.82 (0.08),0.75 (0.02),0.60 (0.02),0.82 (0.03),0.80 (0.07),0.67 (0.03),0.83 (0.08),0.85 (0.02),0.67 (0.04),0.88 (0.02),0.76 (0.02),0.59 (0.03),0.83 (0.04),0.72 (0.05),0.57 (0.03),0.77 (0.07),0.80 (0.05),0.74 (0.01),0.82 (0.06),0.69 (0.04),0.60 (0.01),0.72 (0.05),0.67 (0.04),0.65 (0.02),0.69 (0.07)
