,0,1,2,3,4,5,6,7,8,9,10,11,12
0,Run067,0.866 (0.263),0.784 (0.176),0.908 (0.289),0.882 (0.280),0.826 (0.181),0.899 (0.302),0.956 (0.175),0.645 (0.332),0.988 (0.110),0.899 (0.244),0.774 (0.210),0.938 (0.241)
