slice,dice_Background,dice_IRF,dice_SRF,dice_PED,voxels_Background,voxels_IRF,voxels_SRF,voxels_PED,union_Background,union_IRF,union_SRF,union_PED,intersection_Background,intersection_IRF,intersection_SRF,intersection_PED
Cirrus_TRAIN008_000.tiff,0.9038557410240173,0.0,0.0,0.0,131072,0,0,0,239151,3850,16295,2848,108079,0,0,0
Cirrus_TRAIN008_001.tiff,0.9233404397964478,0.0,0.0,0.0,131072,0,0,0,243479,2868,13301,2496,112407,0,0,0
Cirrus_TRAIN008_002.tiff,0.9141533970832825,0.0,0.0,0.0,131072,0,0,0,241419,2566,15555,2604,110347,0,0,0
Cirrus_TRAIN008_003.tiff,0.9273669719696045,0.0,0.0,0.0,131072,0,0,0,244393,2426,9884,5441,113321,0,0,0
Cirrus_TRAIN008_004.tiff,0.9212225675582886,0.0,0.0,0.0,131072,0,0,0,243001,4749,11772,2622,111929,0,0,0
Cirrus_TRAIN008_005.tiff,0.9130458235740662,0.0,0.0,0.0,131072,0,0,0,241173,2469,13114,5388,110101,0,0,0
Cirrus_TRAIN008_006.tiff,0.9472765326499939,0.21741318702697754,0.0,0.0,130749,323,0,0,248580,1987,6850,4727,117737,216,0,0
Cirrus_TRAIN008_007.tiff,0.9070799350738525,0.12041036784648895,0.0,0.0,130714,358,0,0,239324,3704,16281,2835,108543,223,0,0
Cirrus_TRAIN008_008.tiff,0.896886944770813,0.06719911843538284,0.0,0.0,130836,236,0,0,237419,3631,15732,5362,106469,122,0,0
Cirrus_TRAIN008_009.tiff,0.8958033919334412,0.0,0.0,0.0,131072,0,0,0,237407,3486,16290,4961,106335,0,0,0
Cirrus_TRAIN008_010.tiff,0.8906587362289429,0.0,0.0,0.0,131072,0,0,0,236306,5614,17670,2554,105234,0,0,0
Cirrus_TRAIN008_011.tiff,0.900324285030365,0.0,0.0,0.0,131072,0,0,0,238383,5577,15564,2620,107311,0,0,0
Cirrus_TRAIN008_012.tiff,0.9079153537750244,0.0,0.0,0.0,131072,0,0,0,240040,1325,13434,7345,108968,0,0,0
Cirrus_TRAIN008_013.tiff,0.9160839915275574,0.0,0.0,0.0,131072,0,0,0,241849,7512,11307,1476,110777,0,0,0
