,0,1,2,3,4,5,6,7,8,9,10,11,12
0,Run080,0.590 (0.405),0.642 (0.190),0.556 (0.497),0.864 (0.307),0.855 (0.157),0.867 (0.340),0.856 (0.300),0.706 (0.163),0.890 (0.314),0.736 (0.378),0.686 (0.194),0.756 (0.430)
