,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39
0,Run037,0.349 (0.416),0.582 (0.251),0.249 (0.433),0.774 (0.352),0.780 (0.145),0.771 (0.421),0.600 (0.433),0.425 (0.222),0.665 (0.473),0.544 (0.400),0.584 (0.192),0.514 (0.502),0.799 (0.365),0.820 (0.167),0.793 (0.407),0.759 (0.391),0.708 (0.199),0.770 (0.422),0.674 (0.415),0.609 (0.222),0.696 (0.461),0.894 (0.283),0.651 (0.261),0.919 (0.273),0.772 (0.377),0.604 (0.179),0.805 (0.396),0.494 (0.438),0.590 (0.229),0.451 (0.498),0.819 (0.337),0.770 (0.175),0.834 (0.372),0.687 (0.416),0.514 (0.236),0.735 (0.441),0.561 (0.393),0.617 (0.211),0.509 (0.500)
