,0,1,2,3,4,5,6,7,8,9,10,11,12
0,Run071,0.305 (0.392),0.482 (0.179),0.239 (0.427),0.555 (0.460),0.623 (0.198),0.540 (0.500),0.626 (0.446),0.552 (0.164),0.640 (0.481),0.459 (0.449),0.522 (0.185),0.441 (0.497)
