slice,dice_Background,dice_SRF,voxels_Background,voxels_SRF,union_Background,union_SRF,intersection_Background,intersection_SRF,binary_dice
Cirrus_TRAIN004_061.tiff,0.9975099563598633,0.5935984253883362,252055,1897,504811,3093,251777,918,0.5935984253883362
Cirrus_TRAIN004_062.tiff,0.9986064434051514,0.8314120769500732,251949,2003,503740,4164,251519,1731,0.8314120769500732
Cirrus_TRAIN004_063.tiff,0.9973569512367249,0.5250800251960754,251932,2020,505093,2811,251879,738,0.5250800251960754
Cirrus_TRAIN004_064.tiff,0.9981905817985535,0.724585235118866,252079,1873,504589,3315,251838,1201,0.724585235118866
Cirrus_TRAIN004_065.tiff,0.9983335137367249,0.7818182110786438,251854,2098,504054,3850,251607,1505,0.7818182110786438
Cirrus_TRAIN004_066.tiff,0.9985819458961487,0.8061805367469788,251915,2037,504215,3689,251750,1487,0.8061805367469788
Cirrus_TRAIN004_067.tiff,0.9978677034378052,0.7132568955421448,251719,2233,504155,3749,251540,1337,0.7132568955421448
Cirrus_TRAIN004_068.tiff,0.998191773891449,0.7775335907936096,251609,2343,503809,4095,251449,1592,0.7775335907936096
Cirrus_TRAIN004_069.tiff,0.9973467588424683,0.5866007804870605,251892,2060,504665,3239,251663,950,0.5866007804870605
Cirrus_TRAIN004_070.tiff,0.9985378384590149,0.808918833732605,251809,2143,504047,3857,251655,1560,0.808918833732605
Cirrus_TRAIN004_071.tiff,0.997322142124176,0.7245962023735046,251034,2918,503013,4891,250833,1772,0.7245962023735046
Cirrus_TRAIN004_072.tiff,0.9987103939056396,0.832041323184967,251877,2075,504034,3870,251692,1610,0.832041323184967
Cirrus_TRAIN004_073.tiff,0.9986089468002319,0.8229351043701172,251884,2068,503945,3959,251622,1629,0.8229351043701172
Cirrus_TRAIN004_074.tiff,0.9985272884368896,0.8173313736915588,251901,2051,503842,4062,251550,1660,0.8173313736915588
Cirrus_TRAIN004_075.tiff,0.9991055130958557,0.9068708419799805,251576,2376,503072,4832,251311,2191,0.9068708419799805
Cirrus_TRAIN004_076.tiff,0.9976502060890198,0.7346938848495483,251733,2219,503445,4459,251131,1638,0.7346938848495483
Cirrus_TRAIN004_077.tiff,0.9983078837394714,0.8475062847137451,251197,2755,502330,5574,250740,2362,0.8475062847137451
Cirrus_TRAIN004_078.tiff,0.997747540473938,0.7880150079727173,251135,2817,502564,5340,250716,2104,0.7880150079727173
Cirrus_TRAIN004_079.tiff,0.9977219700813293,0.7634186744689941,251451,2501,503060,4844,250957,1849,0.7634186744689941
Cirrus_TRAIN004_080.tiff,0.9967564940452576,0.7274857759475708,250504,3448,501930,5974,250151,2173,0.7274857759475708
Cirrus_TRAIN004_081.tiff,0.9964439272880554,0.7670551538467407,249539,4413,500267,7637,249244,2929,0.7670551538467407
Cirrus_TRAIN004_082.tiff,0.996929407119751,0.7809740900993347,249911,4041,500882,7022,249672,2742,0.7809740900993347
Cirrus_TRAIN004_083.tiff,0.9961956739425659,0.7433270215988159,249966,3986,500486,7418,249291,2757,0.7433270215988159
Cirrus_TRAIN004_084.tiff,0.9973239898681641,0.8580548763275146,248835,5117,498506,9398,248586,4032,0.8580548763275146
Cirrus_TRAIN004_085.tiff,0.9971818327903748,0.8781465291976929,248060,5892,496423,11481,247512,5041,0.8781465291976929
Cirrus_TRAIN004_086.tiff,0.9963301420211792,0.847953200340271,247545,6407,495934,11970,247057,5075,0.847953200340271
Cirrus_TRAIN004_087.tiff,0.9953155517578125,0.8284444212913513,246459,7493,494404,13500,246044,5592,0.8284444212913513
Cirrus_TRAIN004_088.tiff,0.9967120885848999,0.8975819945335388,245683,8269,492106,15798,245244,7090,0.8975819945335388
Cirrus_TRAIN004_089.tiff,0.9954381585121155,0.8534915447235107,245436,8516,492567,15337,245160,6545,0.8534915447235107
Cirrus_TRAIN004_090.tiff,0.9965429306030273,0.8907433748245239,245645,8307,492326,15578,245312,6938,0.8907433748245239
Cirrus_TRAIN004_091.tiff,0.9955915212631226,0.8572555184364319,245562,8390,492688,15216,245258,6522,0.8572555184364319
Cirrus_TRAIN004_092.tiff,0.9965714812278748,0.8974748849868774,245171,8781,491469,16435,244892,7375,0.8974748849868774
Cirrus_TRAIN004_093.tiff,0.9962215423583984,0.8940476775169373,244528,9424,490415,17489,244281,7818,0.8940476775169373
Cirrus_TRAIN004_094.tiff,0.9962697625160217,0.897636890411377,244488,9464,490046,17858,244109,8015,0.897636890411377
Cirrus_TRAIN004_095.tiff,0.9935210943222046,0.822138786315918,243602,10350,490053,17851,243439,7338,0.822138786315918
Cirrus_TRAIN004_096.tiff,0.9947337508201599,0.861145555973053,243711,10241,489345,18559,243384,7991,0.861145555973053
Cirrus_TRAIN004_097.tiff,0.9928278923034668,0.7871723771095276,244068,9884,491346,16558,243911,6517,0.7871723771095276
Cirrus_TRAIN004_098.tiff,0.9942939877510071,0.8421290516853333,244003,9949,490187,17717,243695,7460,0.8421290516853333
Cirrus_TRAIN004_099.tiff,0.9937425851821899,0.8224201798439026,243951,10001,490616,17288,243773,7109,0.8224201798439026
Cirrus_TRAIN004_100.tiff,0.9956520199775696,0.8891439437866211,243465,10487,488735,19169,243305,8522,0.8891439437866211
Cirrus_TRAIN004_101.tiff,0.9940246939659119,0.8394248485565186,243631,10321,489682,18222,243378,7648,0.8394248485565186
Cirrus_TRAIN004_102.tiff,0.9950263500213623,0.87006676197052,243600,10352,489179,18725,243373,8146,0.87006676197052
Cirrus_TRAIN004_103.tiff,0.9952121376991272,0.8721222281455994,243805,10147,489574,18330,243615,7993,0.8721222281455994
Cirrus_TRAIN004_104.tiff,0.9927520155906677,0.7777847051620483,244438,9514,491861,16043,244148,6239,0.7777847051620483
Cirrus_TRAIN004_105.tiff,0.9908162951469421,0.7318349480628967,243627,10325,491086,16818,243288,6154,0.7318349480628967
Cirrus_TRAIN004_106.tiff,0.9937199950218201,0.8315714597702026,243483,10469,489647,18257,243286,7591,0.8315714597702026
Cirrus_TRAIN004_107.tiff,0.9963987469673157,0.9122333526611328,243167,10785,487885,20019,243064,9131,0.9122333526611328
Cirrus_TRAIN004_108.tiff,0.9953634142875671,0.8745511770248413,244089,9863,489801,18103,243765,7916,0.8745511770248413
Cirrus_TRAIN004_109.tiff,0.9947319626808167,0.860934317111969,243472,10480,489366,18538,243394,7980,0.860934317111969
Cirrus_TRAIN004_110.tiff,0.9878183007240295,0.6219250559806824,243238,10714,492050,15854,243028,4930,0.6219250559806824
Cirrus_TRAIN004_111.tiff,0.9919504523277283,0.7719581723213196,243467,10485,490587,17317,243319,6684,0.7719581723213196
Cirrus_TRAIN004_112.tiff,0.9946627020835876,0.8511630296707153,243937,10015,490321,17583,243852,7483,0.8511630296707153
Cirrus_TRAIN004_113.tiff,0.9941960573196411,0.8377977609634399,243912,10040,490358,17546,243756,7350,0.8377977609634399
Cirrus_TRAIN004_114.tiff,0.990101158618927,0.683872640132904,243922,10030,492483,15421,243804,5273,0.683872640132904
Cirrus_TRAIN004_115.tiff,0.9954214096069336,0.877056360244751,243767,10185,489668,18236,243713,7997,0.877056360244751
Cirrus_TRAIN004_116.tiff,0.9960095286369324,0.8828731775283813,245039,8913,491170,16734,244605,7387,0.8828731775283813
Cirrus_TRAIN004_117.tiff,0.9914162755012512,0.7287200093269348,244161,9791,492326,15578,244050,5676,0.7287200093269348
Cirrus_TRAIN004_118.tiff,0.995147705078125,0.8399357795715332,245557,8395,492960,14944,245284,6276,0.8399357795715332
Cirrus_TRAIN004_119.tiff,0.9948864579200745,0.8260839581489563,245663,8289,493397,14507,245437,5992,0.8260839581489563
Cirrus_TRAIN004_120.tiff,0.9967874884605408,0.8932327032089233,245889,8063,493068,14836,245742,6626,0.8932327032089233
Cirrus_TRAIN004_121.tiff,0.9963979125022888,0.8587713837623596,247080,6872,495272,12632,246744,5424,0.8587713837623596
Cirrus_TRAIN004_122.tiff,0.9955087304115295,0.8282203674316406,246515,7437,494963,12941,246370,5359,0.8282203674316406
Cirrus_TRAIN004_123.tiff,0.9970053434371948,0.8799158334732056,247141,6811,495546,12358,247031,5437,0.8799158334732056
Cirrus_TRAIN004_124.tiff,0.995812714099884,0.825183093547821,247249,6703,496023,11881,246973,4902,0.825183093547821
Cirrus_TRAIN004_125.tiff,0.9968767166137695,0.854438066482544,247996,5956,497235,10669,247841,4558,0.854438066482544
Cirrus_TRAIN004_126.tiff,0.9976896047592163,0.891409158706665,248261,5691,497323,10581,248087,4716,0.891409158706665
Cirrus_TRAIN004_127.tiff,0.998467743396759,0.917778730392456,249064,4888,498612,9292,248924,4264,0.917778730392456
Cirrus_TRAIN007_000.tiff,1.0,1.0,253952,0,507904,0,253952,0,1.0
Cirrus_TRAIN007_001.tiff,1.0,1.0,253952,0,507904,0,253952,0,1.0
Cirrus_TRAIN007_002.tiff,1.0,1.0,253952,0,507904,0,253952,0,1.0
Cirrus_TRAIN007_003.tiff,1.0,1.0,253952,0,507904,0,253952,0,1.0
Cirrus_TRAIN007_004.tiff,1.0,1.0,253952,0,507904,0,253952,0,1.0
Cirrus_TRAIN007_005.tiff,1.0,1.0,253952,0,507904,0,253952,0,1.0
Cirrus_TRAIN007_006.tiff,1.0,1.0,253952,0,507904,0,253952,0,1.0
Cirrus_TRAIN007_007.tiff,1.0,1.0,253952,0,507904,0,253952,0,1.0
Cirrus_TRAIN007_008.tiff,1.0,1.0,253952,0,507904,0,253952,0,1.0
Cirrus_TRAIN007_009.tiff,1.0,1.0,253952,0,507904,0,253952,0,1.0
Cirrus_TRAIN007_010.tiff,1.0,1.0,253952,0,507904,0,253952,0,1.0
Cirrus_TRAIN007_011.tiff,1.0,1.0,253952,0,507904,0,253952,0,1.0
Cirrus_TRAIN007_012.tiff,1.0,1.0,253952,0,507904,0,253952,0,1.0
Cirrus_TRAIN007_013.tiff,1.0,1.0,253952,0,507904,0,253952,0,1.0
Cirrus_TRAIN007_014.tiff,1.0,1.0,253952,0,507904,0,253952,0,1.0
Cirrus_TRAIN007_015.tiff,1.0,1.0,253952,0,507904,0,253952,0,1.0
Cirrus_TRAIN007_016.tiff,1.0,1.0,253952,0,507904,0,253952,0,1.0
Cirrus_TRAIN007_017.tiff,1.0,1.0,253952,0,507904,0,253952,0,1.0
Cirrus_TRAIN007_018.tiff,1.0,1.0,253952,0,507904,0,253952,0,1.0
Cirrus_TRAIN007_019.tiff,1.0,1.0,253952,0,507904,0,253952,0,1.0
Cirrus_TRAIN007_020.tiff,1.0,1.0,253952,0,507904,0,253952,0,1.0
Cirrus_TRAIN007_021.tiff,1.0,1.0,253952,0,507904,0,253952,0,1.0
Cirrus_TRAIN007_022.tiff,1.0,1.0,253952,0,507904,0,253952,0,1.0
Cirrus_TRAIN007_023.tiff,1.0,1.0,253952,0,507904,0,253952,0,1.0
Cirrus_TRAIN007_024.tiff,1.0,1.0,253952,0,507904,0,253952,0,1.0
Cirrus_TRAIN007_025.tiff,1.0,1.0,253952,0,507904,0,253952,0,1.0
Cirrus_TRAIN007_026.tiff,1.0,1.0,253952,0,507904,0,253952,0,1.0
Cirrus_TRAIN007_027.tiff,1.0,1.0,253952,0,507904,0,253952,0,1.0
Cirrus_TRAIN007_028.tiff,1.0,1.0,253952,0,507904,0,253952,0,1.0
Cirrus_TRAIN007_029.tiff,1.0,1.0,253952,0,507904,0,253952,0,1.0
Cirrus_TRAIN007_030.tiff,1.0,1.0,253952,0,507904,0,253952,0,1.0
Cirrus_TRAIN007_031.tiff,1.0,1.0,253952,0,507904,0,253952,0,1.0
Cirrus_TRAIN007_032.tiff,1.0,1.0,253952,0,507904,0,253952,0,1.0
Cirrus_TRAIN007_033.tiff,1.0,1.0,253952,0,507904,0,253952,0,1.0
Cirrus_TRAIN007_034.tiff,1.0,1.0,253952,0,507904,0,253952,0,1.0
Cirrus_TRAIN007_035.tiff,1.0,1.0,253952,0,507904,0,253952,0,1.0
Cirrus_TRAIN007_036.tiff,1.0,1.0,253952,0,507904,0,253952,0,1.0
Cirrus_TRAIN007_037.tiff,1.0,1.0,253952,0,507904,0,253952,0,1.0
Cirrus_TRAIN007_038.tiff,1.0,1.0,253952,0,507904,0,253952,0,1.0
Cirrus_TRAIN007_039.tiff,1.0,1.0,253952,0,507904,0,253952,0,1.0
Cirrus_TRAIN007_040.tiff,1.0,1.0,253952,0,507904,0,253952,0,1.0
Cirrus_TRAIN007_041.tiff,1.0,1.0,253952,0,507904,0,253952,0,1.0
Cirrus_TRAIN007_042.tiff,1.0,1.0,253952,0,507904,0,253952,0,1.0
Cirrus_TRAIN007_043.tiff,1.0,1.0,253952,0,507904,0,253952,0,1.0
Cirrus_TRAIN007_044.tiff,1.0,1.0,253952,0,507904,0,253952,0,1.0
Cirrus_TRAIN007_045.tiff,1.0,1.0,253952,0,507904,0,253952,0,1.0
Cirrus_TRAIN007_046.tiff,1.0,1.0,253952,0,507904,0,253952,0,1.0
Cirrus_TRAIN007_047.tiff,1.0,1.0,253952,0,507904,0,253952,0,1.0
Cirrus_TRAIN007_048.tiff,1.0,1.0,253952,0,507904,0,253952,0,1.0
Cirrus_TRAIN007_049.tiff,1.0,1.0,253952,0,507904,0,253952,0,1.0
Cirrus_TRAIN007_050.tiff,1.0,1.0,253952,0,507904,0,253952,0,1.0
Cirrus_TRAIN007_051.tiff,1.0,1.0,253952,0,507904,0,253952,0,1.0
Cirrus_TRAIN007_052.tiff,1.0,1.0,253952,0,507904,0,253952,0,1.0
Cirrus_TRAIN007_053.tiff,1.0,1.0,253952,0,507904,0,253952,0,1.0
Cirrus_TRAIN007_054.tiff,1.0,1.0,253952,0,507904,0,253952,0,1.0
Cirrus_TRAIN007_055.tiff,1.0,1.0,253952,0,507904,0,253952,0,1.0
Cirrus_TRAIN007_056.tiff,1.0,1.0,253952,0,507904,0,253952,0,1.0
Cirrus_TRAIN007_057.tiff,1.0,1.0,253952,0,507904,0,253952,0,1.0
Cirrus_TRAIN007_058.tiff,1.0,1.0,253952,0,507904,0,253952,0,1.0
Cirrus_TRAIN007_059.tiff,1.0,1.0,253952,0,507904,0,253952,0,1.0
Cirrus_TRAIN007_060.tiff,1.0,1.0,253952,0,507904,0,253952,0,1.0
Cirrus_TRAIN007_061.tiff,1.0,1.0,253952,0,507904,0,253952,0,1.0
Cirrus_TRAIN007_062.tiff,1.0,1.0,253952,0,507904,0,253952,0,1.0
Cirrus_TRAIN007_063.tiff,0.9998680949211121,0.0,253952,0,507837,67,253885,0,0.0
Cirrus_TRAIN007_064.tiff,1.0,1.0,253952,0,507904,0,253952,0,1.0
Cirrus_TRAIN007_065.tiff,1.0,1.0,253952,0,507904,0,253952,0,1.0
Cirrus_TRAIN007_066.tiff,1.0,1.0,253952,0,507904,0,253952,0,1.0
Cirrus_TRAIN007_067.tiff,1.0,1.0,253952,0,507904,0,253952,0,1.0
Cirrus_TRAIN007_068.tiff,1.0,1.0,253952,0,507904,0,253952,0,1.0
Cirrus_TRAIN007_069.tiff,1.0,1.0,253952,0,507904,0,253952,0,1.0
Cirrus_TRAIN007_070.tiff,0.9999507665634155,0.0,253952,0,507879,25,253927,0,0.0
Cirrus_TRAIN007_071.tiff,1.0,1.0,253952,0,507904,0,253952,0,1.0
Cirrus_TRAIN007_072.tiff,1.0,1.0,253952,0,507904,0,253952,0,1.0
Cirrus_TRAIN007_073.tiff,1.0,1.0,253952,0,507904,0,253952,0,1.0
Cirrus_TRAIN007_074.tiff,1.0,1.0,253952,0,507904,0,253952,0,1.0
Cirrus_TRAIN007_075.tiff,1.0,1.0,253952,0,507904,0,253952,0,1.0
Cirrus_TRAIN007_076.tiff,1.0,1.0,253952,0,507904,0,253952,0,1.0
Cirrus_TRAIN007_077.tiff,1.0,1.0,253952,0,507904,0,253952,0,1.0
Cirrus_TRAIN007_078.tiff,1.0,1.0,253952,0,507904,0,253952,0,1.0
Cirrus_TRAIN007_079.tiff,0.9997636675834656,0.0,253952,0,507784,120,253832,0,0.0
Cirrus_TRAIN007_080.tiff,0.9999586343765259,0.0,253952,0,507883,21,253931,0,0.0
Cirrus_TRAIN007_081.tiff,1.0,1.0,253952,0,507904,0,253952,0,1.0
Cirrus_TRAIN007_082.tiff,1.0,1.0,253952,0,507904,0,253952,0,1.0
Cirrus_TRAIN007_083.tiff,0.9998857975006104,0.0,253952,0,507846,58,253894,0,0.0
Cirrus_TRAIN007_084.tiff,0.9999428987503052,0.0,253952,0,507875,29,253923,0,0.0
Cirrus_TRAIN007_085.tiff,1.0,1.0,253952,0,507904,0,253952,0,1.0
Cirrus_TRAIN007_086.tiff,1.0,1.0,253952,0,507904,0,253952,0,1.0
Cirrus_TRAIN007_087.tiff,1.0,1.0,253952,0,507904,0,253952,0,1.0
Cirrus_TRAIN007_088.tiff,1.0,1.0,253952,0,507904,0,253952,0,1.0
Cirrus_TRAIN007_089.tiff,0.9999901652336121,0.0,253952,0,507899,5,253947,0,0.0
Cirrus_TRAIN007_090.tiff,0.9999684691429138,0.0,253952,0,507888,16,253936,0,0.0
Cirrus_TRAIN007_091.tiff,0.9999074339866638,0.0,253952,0,507857,47,253905,0,0.0
Cirrus_TRAIN007_092.tiff,1.0,1.0,253952,0,507904,0,253952,0,1.0
Cirrus_TRAIN007_093.tiff,1.0,1.0,253952,0,507904,0,253952,0,1.0
Cirrus_TRAIN007_094.tiff,0.9999881982803345,0.0,253952,0,507898,6,253946,0,0.0
Cirrus_TRAIN007_095.tiff,0.9998326301574707,0.0,253952,0,507819,85,253867,0,0.0
Cirrus_TRAIN007_096.tiff,1.0,1.0,253952,0,507904,0,253952,0,1.0
Cirrus_TRAIN007_097.tiff,0.9998779296875,0.0,253952,0,507842,62,253890,0,0.0
Cirrus_TRAIN007_098.tiff,1.0,1.0,253952,0,507904,0,253952,0,1.0
Cirrus_TRAIN007_099.tiff,1.0,1.0,253952,0,507904,0,253952,0,1.0
Cirrus_TRAIN007_100.tiff,0.9999901652336121,0.0,253952,0,507899,5,253947,0,0.0
Cirrus_TRAIN007_101.tiff,0.9998621344566345,0.0,253952,0,507834,70,253882,0,0.0
Cirrus_TRAIN007_102.tiff,1.0,1.0,253952,0,507904,0,253952,0,1.0
Cirrus_TRAIN007_103.tiff,1.0,1.0,253952,0,507904,0,253952,0,1.0
Cirrus_TRAIN007_104.tiff,0.9999547004699707,0.0,253952,0,507881,23,253929,0,0.0
Cirrus_TRAIN007_105.tiff,0.9999684691429138,0.0,253952,0,507888,16,253936,0,0.0
Cirrus_TRAIN007_106.tiff,0.9998601675033569,0.0,253952,0,507833,71,253881,0,0.0
Cirrus_TRAIN007_107.tiff,1.0,1.0,253952,0,507904,0,253952,0,1.0
Cirrus_TRAIN007_108.tiff,1.0,1.0,253952,0,507904,0,253952,0,1.0
Cirrus_TRAIN007_109.tiff,1.0,1.0,253952,0,507904,0,253952,0,1.0
Cirrus_TRAIN007_110.tiff,0.9995784759521484,0.0,253952,0,507690,214,253738,0,0.0
Cirrus_TRAIN007_111.tiff,0.9997065663337708,0.0,253952,0,507755,149,253803,0,0.0
Cirrus_TRAIN007_112.tiff,1.0,1.0,253952,0,507904,0,253952,0,1.0
Cirrus_TRAIN007_113.tiff,0.9996513724327087,0.0,253952,0,507727,177,253775,0,0.0
Cirrus_TRAIN007_114.tiff,0.9993104338645935,0.0,253952,0,507554,350,253602,0,0.0
Cirrus_TRAIN007_115.tiff,0.9998522996902466,0.0,253952,0,507829,75,253877,0,0.0
Cirrus_TRAIN007_116.tiff,0.9997814297676086,0.0,253952,0,507793,111,253841,0,0.0
Cirrus_TRAIN007_117.tiff,0.9999192953109741,0.0,253952,0,507863,41,253911,0,0.0
Cirrus_TRAIN007_118.tiff,0.9999901652336121,0.0,253952,0,507899,5,253947,0,0.0
Cirrus_TRAIN007_119.tiff,1.0,1.0,253952,0,507904,0,253952,0,1.0
Cirrus_TRAIN007_120.tiff,1.0,1.0,253952,0,507904,0,253952,0,1.0
Cirrus_TRAIN007_121.tiff,0.9999980330467224,0.0,253952,0,507903,1,253951,0,0.0
Cirrus_TRAIN007_122.tiff,1.0,1.0,253952,0,507904,0,253952,0,1.0
Cirrus_TRAIN007_123.tiff,1.0,1.0,253952,0,507904,0,253952,0,1.0
Cirrus_TRAIN007_124.tiff,0.9999153017997742,0.0,253952,0,507861,43,253909,0,0.0
