,0,1,2,3,4,5,6,7,8,9,10,11,12
0,Run115,0.515 (0.466),0.620 (0.249),0.490 (0.500),0.558 (0.460),0.769 (0.116),0.500 (0.501),0.672 (0.441),0.529 (0.171),0.692 (0.462),0.580 (0.461),0.630 (0.222),0.570 (0.495)
