,0,1,2,3,4,5,6,7,8,9,10,11,12
0,Run074,0.484 (0.466),0.547 (0.277),0.469 (0.500),0.326 (0.419),0.639 (0.160),0.240 (0.428),0.697 (0.430),0.460 (0.169),0.729 (0.445),0.534 (0.465),0.545 (0.238),0.532 (0.499)
