,0,1,2,3,4,5,6,7,8,9,10,11,12
0,Run083,0.432 (0.428),0.498 (0.128),0.408 (0.492),0.602 (0.463),0.789 (0.164),0.560 (0.498),0.752 (0.395),0.683 (0.164),0.765 (0.424),0.571 (0.447),0.590 (0.184),0.566 (0.496)
