slice,dice_Background,dice_SRF,voxels_Background,voxels_SRF,union_Background,union_SRF,intersection_Background,intersection_SRF,binary_dice
Cirrus_TRAIN006_000.tiff,0.9992374777793884,0.0,253952,0,507517,387,253565,0,0.0
Cirrus_TRAIN006_001.tiff,0.9994819164276123,0.0,253952,0,507641,263,253689,0,0.0
Cirrus_TRAIN006_002.tiff,0.9990934729576111,0.0,253952,0,507444,460,253492,0,0.0
Cirrus_TRAIN006_003.tiff,0.9995312094688416,0.0,253952,0,507666,238,253714,0,0.0
Cirrus_TRAIN006_004.tiff,0.9992867708206177,0.0,253952,0,507542,362,253590,0,0.0
Cirrus_TRAIN006_005.tiff,0.9991408586502075,0.0,253952,0,507468,436,253516,0,0.0
Cirrus_TRAIN006_006.tiff,0.9997498989105225,0.0,253952,0,507777,127,253825,0,0.0
Cirrus_TRAIN006_007.tiff,0.9997932314872742,0.0,253952,0,507799,105,253847,0,0.0
Cirrus_TRAIN006_008.tiff,0.9993261694908142,0.0,253952,0,507562,342,253610,0,0.0
Cirrus_TRAIN006_009.tiff,0.9995548129081726,0.0,253952,0,507678,226,253726,0,0.0
Cirrus_TRAIN006_010.tiff,0.9991625547409058,0.0,253952,0,507479,425,253527,0,0.0
Cirrus_TRAIN006_011.tiff,0.9999822974205017,0.0,253952,0,507895,9,253943,0,0.0
Cirrus_TRAIN006_012.tiff,0.9997223019599915,0.0,253952,0,507763,141,253811,0,0.0
Cirrus_TRAIN006_013.tiff,0.9997715353965759,0.0,253952,0,507788,116,253836,0,0.0
Cirrus_TRAIN006_014.tiff,0.9999645352363586,0.0,253952,0,507886,18,253934,0,0.0
Cirrus_TRAIN006_015.tiff,0.9996258020401001,0.0,253952,0,507714,190,253762,0,0.0
Cirrus_TRAIN006_016.tiff,0.9999035000801086,0.0,253952,0,507855,49,253903,0,0.0
Cirrus_TRAIN006_017.tiff,0.9997814297676086,0.0,253952,0,507793,111,253841,0,0.0
Cirrus_TRAIN006_018.tiff,0.9999783635139465,0.0,253952,0,507893,11,253941,0,0.0
Cirrus_TRAIN006_019.tiff,0.9999684691429138,0.0,253952,0,507888,16,253936,0,0.0
Cirrus_TRAIN006_020.tiff,1.0,1.0,253952,0,507904,0,253952,0,1.0
Cirrus_TRAIN006_021.tiff,0.9999487996101379,0.0,253952,0,507878,26,253926,0,0.0
Cirrus_TRAIN006_022.tiff,0.9994779825210571,0.0,253952,0,507639,265,253687,0,0.0
Cirrus_TRAIN006_023.tiff,0.9998838305473328,0.0,253952,0,507845,59,253893,0,0.0
Cirrus_TRAIN006_024.tiff,0.99993896484375,0.0,253952,0,507873,31,253921,0,0.0
Cirrus_TRAIN006_025.tiff,1.0,1.0,253952,0,507904,0,253952,0,1.0
Cirrus_TRAIN006_026.tiff,0.9998601675033569,0.0,253952,0,507833,71,253881,0,0.0
Cirrus_TRAIN006_027.tiff,0.9995489120483398,0.0,253952,0,507675,229,253723,0,0.0
Cirrus_TRAIN006_028.tiff,0.9996494054794312,0.0,253952,0,507726,178,253774,0,0.0
Cirrus_TRAIN006_029.tiff,0.9996947050094604,0.0,253952,0,507749,155,253797,0,0.0
Cirrus_TRAIN006_030.tiff,0.9998030662536621,0.0,253952,0,507804,100,253852,0,0.0
Cirrus_TRAIN006_031.tiff,0.9999901652336121,0.0,253952,0,507899,5,253947,0,0.0
Cirrus_TRAIN006_032.tiff,0.9999054670333862,0.0,253952,0,507856,48,253904,0,0.0
Cirrus_TRAIN006_033.tiff,0.9998306632041931,0.0,253952,0,507818,86,253866,0,0.0
Cirrus_TRAIN006_034.tiff,0.9999586343765259,0.0,253952,0,507883,21,253931,0,0.0
Cirrus_TRAIN006_035.tiff,0.9998975992202759,0.0,253952,0,507852,52,253900,0,0.0
Cirrus_TRAIN006_036.tiff,0.9999527335166931,0.0,253952,0,507880,24,253928,0,0.0
Cirrus_TRAIN006_037.tiff,0.9997479319572449,0.0,253952,0,507776,128,253824,0,0.0
Cirrus_TRAIN006_038.tiff,0.9990678429603577,0.0,253952,0,507431,473,253479,0,0.0
Cirrus_TRAIN006_039.tiff,0.9998444318771362,0.0,253952,0,507825,79,253873,0,0.0
Cirrus_TRAIN006_040.tiff,0.9998582005500793,0.0,253952,0,507832,72,253880,0,0.0
Cirrus_TRAIN006_041.tiff,0.9999940991401672,0.0,253952,0,507901,3,253949,0,0.0
Cirrus_TRAIN006_042.tiff,0.999779462814331,0.0,253952,0,507792,112,253840,0,0.0
Cirrus_TRAIN006_043.tiff,0.9999566674232483,0.0,253952,0,507882,22,253930,0,0.0
Cirrus_TRAIN006_044.tiff,0.9992867708206177,0.0,253952,0,507542,362,253590,0,0.0
Cirrus_TRAIN006_045.tiff,0.999976396560669,0.0,253952,0,507892,12,253940,0,0.0
Cirrus_TRAIN006_046.tiff,0.9997557997703552,0.0,253952,0,507780,124,253828,0,0.0
Cirrus_TRAIN006_047.tiff,0.9998798966407776,0.0,253952,0,507843,61,253891,0,0.0
Cirrus_TRAIN006_048.tiff,0.9997557997703552,0.0,253952,0,507780,124,253828,0,0.0
Cirrus_TRAIN006_049.tiff,1.0,1.0,253952,0,507904,0,253952,0,1.0
Cirrus_TRAIN006_050.tiff,1.0,1.0,253952,0,507904,0,253952,0,1.0
Cirrus_TRAIN006_051.tiff,0.9998010993003845,0.0,253952,0,507803,101,253851,0,0.0
Cirrus_TRAIN006_052.tiff,0.9997380971908569,0.0,253952,0,507771,133,253819,0,0.0
Cirrus_TRAIN006_053.tiff,0.9999803304672241,0.0,253952,0,507894,10,253942,0,0.0
Cirrus_TRAIN006_054.tiff,0.9995548129081726,0.0,253952,0,507678,226,253726,0,0.0
Cirrus_TRAIN006_055.tiff,0.9996691346168518,0.0,253952,0,507736,168,253784,0,0.0
Cirrus_TRAIN006_056.tiff,0.9996001720428467,0.0,253952,0,507701,203,253749,0,0.0
Cirrus_TRAIN006_057.tiff,0.99934983253479,0.0,253952,0,507574,330,253622,0,0.0
Cirrus_TRAIN006_058.tiff,0.9997577667236328,0.0,253952,0,507781,123,253829,0,0.0
Cirrus_TRAIN006_059.tiff,0.9993636608123779,0.0,253952,0,507581,323,253629,0,0.0
Cirrus_TRAIN006_060.tiff,0.9998385310173035,0.0,253952,0,507822,82,253870,0,0.0
Cirrus_TRAIN006_061.tiff,0.9998995661735535,0.0,253952,0,507853,51,253901,0,0.0
Cirrus_TRAIN006_062.tiff,0.99993896484375,0.0,253952,0,507873,31,253921,0,0.0
Cirrus_TRAIN006_063.tiff,0.9996100068092346,0.0,253952,0,507706,198,253754,0,0.0
Cirrus_TRAIN006_064.tiff,0.9989632964134216,0.0,253952,0,507378,526,253426,0,0.0
Cirrus_TRAIN006_065.tiff,0.9998897314071655,0.0,253952,0,507848,56,253896,0,0.0
Cirrus_TRAIN006_066.tiff,0.9997715353965759,0.0,253952,0,507788,116,253836,0,0.0
Cirrus_TRAIN006_067.tiff,0.9998641014099121,0.0,253952,0,507835,69,253883,0,0.0
Cirrus_TRAIN006_068.tiff,1.0,1.0,253952,0,507904,0,253952,0,1.0
Cirrus_TRAIN006_069.tiff,0.9997400641441345,0.0,253952,0,507772,132,253820,0,0.0
Cirrus_TRAIN006_070.tiff,0.9999487996101379,0.0,253952,0,507878,26,253926,0,0.0
Cirrus_TRAIN006_071.tiff,1.0,1.0,253952,0,507904,0,253952,0,1.0
Cirrus_TRAIN006_072.tiff,0.9999369978904724,0.0,253952,0,507872,32,253920,0,0.0
Cirrus_TRAIN006_073.tiff,1.0,1.0,253952,0,507904,0,253952,0,1.0
Cirrus_TRAIN006_074.tiff,0.9999783635139465,0.0,253952,0,507893,11,253941,0,0.0
Cirrus_TRAIN006_075.tiff,1.0,1.0,253952,0,507904,0,253952,0,1.0
Cirrus_TRAIN006_076.tiff,0.9998188018798828,0.0,253952,0,507812,92,253860,0,0.0
Cirrus_TRAIN006_077.tiff,0.9998109340667725,0.0,253952,0,507808,96,253856,0,0.0
Cirrus_TRAIN006_078.tiff,1.0,1.0,253952,0,507904,0,253952,0,1.0
Cirrus_TRAIN006_079.tiff,0.9999744296073914,0.0,253952,0,507891,13,253939,0,0.0
Cirrus_TRAIN006_080.tiff,1.0,1.0,253952,0,507904,0,253952,0,1.0
Cirrus_TRAIN006_081.tiff,1.0,1.0,253952,0,507904,0,253952,0,1.0
Cirrus_TRAIN006_082.tiff,1.0,1.0,253952,0,507904,0,253952,0,1.0
Cirrus_TRAIN006_083.tiff,0.9999960660934448,0.0,253952,0,507902,2,253950,0,0.0
Cirrus_TRAIN006_084.tiff,1.0,1.0,253952,0,507904,0,253952,0,1.0
Cirrus_TRAIN006_085.tiff,1.0,1.0,253952,0,507904,0,253952,0,1.0
Cirrus_TRAIN006_086.tiff,0.9999960660934448,0.0,253952,0,507902,2,253950,0,0.0
Cirrus_TRAIN006_087.tiff,1.0,1.0,253952,0,507904,0,253952,0,1.0
Cirrus_TRAIN006_088.tiff,1.0,1.0,253952,0,507904,0,253952,0,1.0
Cirrus_TRAIN006_089.tiff,1.0,1.0,253952,0,507904,0,253952,0,1.0
Cirrus_TRAIN006_090.tiff,1.0,1.0,253952,0,507904,0,253952,0,1.0
Cirrus_TRAIN006_091.tiff,1.0,1.0,253952,0,507904,0,253952,0,1.0
Cirrus_TRAIN006_092.tiff,1.0,1.0,253952,0,507904,0,253952,0,1.0
Cirrus_TRAIN006_093.tiff,1.0,1.0,253952,0,507904,0,253952,0,1.0
Cirrus_TRAIN006_094.tiff,1.0,1.0,253952,0,507904,0,253952,0,1.0
Cirrus_TRAIN006_095.tiff,1.0,1.0,253952,0,507904,0,253952,0,1.0
Cirrus_TRAIN006_096.tiff,0.9999921321868896,0.0,253952,0,507900,4,253948,0,0.0
Cirrus_TRAIN006_097.tiff,1.0,1.0,253952,0,507904,0,253952,0,1.0
Cirrus_TRAIN006_098.tiff,0.999673068523407,0.0,253952,0,507738,166,253786,0,0.0
Cirrus_TRAIN006_099.tiff,1.0,1.0,253952,0,507904,0,253952,0,1.0
Cirrus_TRAIN006_100.tiff,1.0,1.0,253952,0,507904,0,253952,0,1.0
Cirrus_TRAIN006_101.tiff,1.0,1.0,253952,0,507904,0,253952,0,1.0
Cirrus_TRAIN006_102.tiff,1.0,1.0,253952,0,507904,0,253952,0,1.0
Cirrus_TRAIN006_103.tiff,1.0,1.0,253952,0,507904,0,253952,0,1.0
Cirrus_TRAIN006_104.tiff,1.0,1.0,253952,0,507904,0,253952,0,1.0
Cirrus_TRAIN006_105.tiff,0.9997715353965759,0.0,253952,0,507788,116,253836,0,0.0
Cirrus_TRAIN006_106.tiff,0.9999803304672241,0.0,253952,0,507894,10,253942,0,0.0
Cirrus_TRAIN006_107.tiff,0.9999251961708069,0.0,253952,0,507866,38,253914,0,0.0
Cirrus_TRAIN006_108.tiff,0.9998089671134949,0.0,253952,0,507807,97,253855,0,0.0
Cirrus_TRAIN006_109.tiff,0.9999842643737793,0.0,253952,0,507896,8,253944,0,0.0
Cirrus_TRAIN006_110.tiff,0.9997636675834656,0.0,253952,0,507784,120,253832,0,0.0
Cirrus_TRAIN006_111.tiff,0.9999704957008362,0.0,253952,0,507889,15,253937,0,0.0
Cirrus_TRAIN006_112.tiff,1.0,1.0,253952,0,507904,0,253952,0,1.0
Cirrus_TRAIN006_113.tiff,1.0,1.0,253952,0,507904,0,253952,0,1.0
Cirrus_TRAIN006_114.tiff,0.9998661279678345,0.0,253952,0,507836,68,253884,0,0.0
Cirrus_TRAIN006_115.tiff,0.99981290102005,0.0,253952,0,507809,95,253857,0,0.0
Cirrus_TRAIN006_116.tiff,0.9999921321868896,0.0,253952,0,507900,4,253948,0,0.0
Cirrus_TRAIN006_117.tiff,0.9999822974205017,0.0,253952,0,507895,9,253943,0,0.0
Cirrus_TRAIN006_118.tiff,1.0,1.0,253952,0,507904,0,253952,0,1.0
Cirrus_TRAIN006_119.tiff,1.0,1.0,253952,0,507904,0,253952,0,1.0
Cirrus_TRAIN006_120.tiff,0.9999862313270569,0.0,253952,0,507897,7,253945,0,0.0
Cirrus_TRAIN006_121.tiff,1.0,1.0,253952,0,507904,0,253952,0,1.0
Cirrus_TRAIN006_122.tiff,1.0,1.0,253952,0,507904,0,253952,0,1.0
Cirrus_TRAIN006_123.tiff,1.0,1.0,253952,0,507904,0,253952,0,1.0
Cirrus_TRAIN006_124.tiff,0.9999684691429138,0.0,253952,0,507888,16,253936,0,0.0
Cirrus_TRAIN006_125.tiff,1.0,1.0,253952,0,507904,0,253952,0,1.0
Cirrus_TRAIN006_126.tiff,1.0,1.0,253952,0,507904,0,253952,0,1.0
Cirrus_TRAIN006_127.tiff,1.0,1.0,253952,0,507904,0,253952,0,1.0
Cirrus_TRAIN008_000.tiff,0.999405026435852,0.0,253952,0,507602,302,253650,0,0.0
Cirrus_TRAIN008_001.tiff,0.9999921321868896,0.0,253952,0,507900,4,253948,0,0.0
Cirrus_TRAIN008_002.tiff,0.9982466101646423,0.0,253952,0,507015,889,253063,0,0.0
Cirrus_TRAIN008_003.tiff,0.9995883107185364,0.0,253952,0,507695,209,253743,0,0.0
Cirrus_TRAIN008_004.tiff,0.9992985725402832,0.0,253952,0,507548,356,253596,0,0.0
Cirrus_TRAIN008_005.tiff,0.9998641014099121,0.0,253952,0,507835,69,253883,0,0.0
Cirrus_TRAIN008_006.tiff,0.9988429546356201,0.0,253952,0,507317,587,253365,0,0.0
Cirrus_TRAIN008_007.tiff,0.9999921321868896,0.0,253952,0,507900,4,253948,0,0.0
Cirrus_TRAIN008_008.tiff,0.9993478655815125,0.0,253952,0,507573,331,253621,0,0.0
