slice,dice_Background,dice_IRF,dice_SRF,dice_PED,voxels_Background,voxels_IRF,voxels_SRF,voxels_PED,union_Background,union_IRF,union_SRF,union_PED,intersection_Background,intersection_IRF,intersection_SRF,intersection_PED,binary_dice
Spectralis_D2S1_001.tiff,0.9951837062835693,0.0,0.0,0.0,507904,0,0,0,1010939,121,149,4599,503035,0,0,0,0.0
Spectralis_D2S1_002.tiff,0.9971210956573486,0.0,1.0,0.0,507904,0,0,0,1012892,67,0,2849,504988,0,0,0,0.0
Spectralis_D2S1_003.tiff,0.9985132813453674,0.0,0.0,0.0,507904,0,0,0,1014300,76,53,1379,506396,0,0,0,0.0
Spectralis_D2S1_004.tiff,0.9976861476898193,0.0,0.0,0.0,507904,0,0,0,1013463,23,416,1906,505559,0,0,0,0.0
Spectralis_D2S1_005.tiff,0.9961270689964294,0.0,0.0,0.0,507904,0,0,0,1011889,79,2,3838,503985,0,0,0,0.0
Spectralis_D2S1_006.tiff,0.9956758618354797,0.0,0.15090329945087433,0.0,507833,0,71,0,1011293,172,941,3402,503460,0,71,0,0.03145071864128113
Spectralis_D2S1_007.tiff,0.9951385259628296,0.0,0.23157894611358643,0.0,507825,0,79,0,1010806,141,380,4481,502946,0,44,0,0.017592962831258774
Spectralis_D2S1_008.tiff,0.9919945597648621,0.0,0.09863945841789246,0.0,507632,0,272,0,1007568,36,1764,6440,499751,0,87,0,0.021116504445672035
Spectralis_D2S1_009.tiff,0.994900107383728,0.0,0.4872080087661743,0.0,507685,0,219,0,1010218,419,899,4272,502533,0,219,0,0.07835420221090317
Spectralis_D2S1_010.tiff,0.9935170412063599,0.0,1.0,0.0,507904,0,0,0,1009265,27,0,6516,501361,0,0,0,0.0
Spectralis_D2S1_011.tiff,0.9946994185447693,0.0,0.0,0.0,507904,0,0,0,1010452,150,135,5071,502548,0,0,0,0.0
Spectralis_D2S1_012.tiff,0.9968487620353699,0.0,1.0,0.0,507904,0,0,0,1012617,280,0,2911,504713,0,0,0,0.0
Spectralis_D2S1_013.tiff,0.9937005043029785,0.0,0.0,0.0,507904,0,0,0,1009449,269,97,5993,501545,0,0,0,0.0
Spectralis_D2S1_014.tiff,0.9963958263397217,0.0,0.0,0.0,507904,0,0,0,1012160,217,61,3370,504256,0,0,0,0.0
Spectralis_D2S1_015.tiff,0.9925987720489502,0.0,0.0,0.0,507904,0,0,0,1008345,548,50,6865,500441,0,0,0,0.0
Spectralis_D2S1_016.tiff,0.9921669960021973,0.0,0.0,0.0,507904,0,0,0,1007913,1060,23,6812,500009,0,0,0,0.0
Spectralis_D2S1_017.tiff,0.9916277527809143,0.0,1.0,0.0,507904,0,0,0,1007374,362,0,8072,499470,0,0,0,0.0
Spectralis_D2S1_018.tiff,0.9868777990341187,0.0,1.0,0.0,507904,0,0,0,1002651,1073,0,12084,494747,0,0,0,0.0
Spectralis_D2S1_019.tiff,0.9895383715629578,0.0,1.0,0.0,507904,0,0,0,1005291,794,0,9723,497387,0,0,0,0.0
Spectralis_D3S1_001.tiff,0.9994326233863831,0.0,1.0,0.0,507904,0,0,0,1015232,4,0,572,507328,0,0,0,0.0
Spectralis_D3S1_002.tiff,0.9985310435295105,0.0,1.0,0.0,507904,0,0,0,1014318,146,0,1344,506414,0,0,0,0.0
Spectralis_D3S1_003.tiff,0.9991437792778015,0.0,1.0,0.0,507904,0,0,0,1014939,340,0,529,507035,0,0,0,0.0
Spectralis_D3S1_004.tiff,0.9990520477294922,0.0,1.0,0.027689030393958092,507874,0,0,30,1014790,79,0,939,506914,0,0,13,0.05500982329249382
Spectralis_D3S1_005.tiff,0.9986988306045532,0.0,0.0,0.0,507904,0,0,0,1014488,385,8,927,506584,0,0,0,0.0
Spectralis_D3S1_006.tiff,0.9977227449417114,0.0,0.0,0.0,507904,0,0,0,1013500,76,36,2196,505596,0,0,0,0.0
Spectralis_D3S1_007.tiff,0.9989632964134216,0.0,0.0,0.0,507904,0,0,0,1014756,208,55,789,506852,0,0,0,0.0
Spectralis_D3S1_008.tiff,0.9996228218078613,0.0,0.0,0.0,507904,0,0,0,1015425,33,3,347,507521,0,0,0,0.0
Spectralis_D3S1_009.tiff,0.9977224469184875,0.0,0.0,0.07963069528341293,507756,0,0,148,1013362,209,504,1733,505527,0,0,69,0.05641864240169525
Spectralis_D3S1_010.tiff,0.9975565075874329,0.0,0.6043343544006348,0.0,505919,0,1985,0,1011263,45,3230,1270,504396,0,976,0,0.45632562041282654
Spectralis_D3S1_011.tiff,0.9957897067070007,0.0,0.5575461387634277,0.0,505978,0,1926,0,1008480,68,3684,3576,502117,0,1027,0,0.42057859897613525
Spectralis_D3S1_012.tiff,0.9961947798728943,0.0,0.5617849230766296,0.0,507282,0,622,0,1010718,13,1748,3329,503436,0,491,0,0.2444007843732834
Spectralis_D3S1_013.tiff,0.9954031109809875,0.0,0.3795330226421356,0.0,507448,0,456,0,1010252,83,2013,3460,502804,0,382,0,0.16414687037467957
Spectralis_D3S1_014.tiff,0.9957964420318604,0.0,0.5404971837997437,0.0,507527,0,377,0,1010805,342,1247,3414,503278,0,337,0,0.15070956945419312
Spectralis_D3S1_015.tiff,0.9966357350349426,0.0,0.7076135873794556,0.0,507313,0,591,0,1011224,271,1563,2750,503911,0,553,0,0.2578533887863159
Spectralis_D3S1_016.tiff,0.9988735318183899,0.0,1.0,0.0,507904,0,0,0,1014665,510,0,633,506761,0,0,0,0.0
Spectralis_D3S1_017.tiff,0.9986485242843628,0.0,0.0,0.0,507904,0,0,0,1014437,112,44,1215,506533,0,0,0,0.0
Spectralis_D3S1_018.tiff,0.998195230960846,0.0,1.0,0.0,507904,0,0,0,1013978,60,0,1770,506074,0,0,0,0.0
Spectralis_D3S1_019.tiff,0.995808482170105,0.0,1.0,0.0,507904,0,0,0,1011568,495,0,3745,503664,0,0,0,0.0
Spectralis_D4S1_001.tiff,0.9821665287017822,0.0,1.0,0.0,253952,0,0,0,499005,178,0,8721,245053,0,0,0,0.0
Spectralis_D4S1_002.tiff,0.982060432434082,0.0,1.0,0.0,253952,0,0,0,498953,945,0,8006,245001,0,0,0,0.0
Spectralis_D4S1_003.tiff,0.9842671751976013,0.0,1.0,0.0,253952,0,0,0,500037,869,0,6998,246085,0,0,0,0.0
Spectralis_D4S1_004.tiff,0.9797375202178955,0.0,1.0,0.0,253952,0,0,0,497817,1419,0,8668,243865,0,0,0,0.0
