,0,1,2,3,4,5,6,7,8,9,10,11,12
0,Run075,0.654 (0.412),0.663 (0.246),0.649 (0.478),0.541 (0.386),0.606 (0.218),0.470 (0.501),0.648 (0.409),0.619 (0.196),0.661 (0.474),0.632 (0.408),0.635 (0.225),0.630 (0.483)
