,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39
0,Run031,0.556 (0.440),0.626 (0.237),0.526 (0.500),0.837 (0.301),0.795 (0.164),0.858 (0.349),0.672 (0.418),0.449 (0.279),0.754 (0.431),0.761 (0.318),0.681 (0.168),0.821 (0.384),0.853 (0.317),0.842 (0.156),0.856 (0.352),0.848 (0.324),0.771 (0.213),0.865 (0.343),0.829 (0.312),0.613 (0.244),0.901 (0.298),0.908 (0.265),0.697 (0.251),0.929 (0.258),0.858 (0.305),0.524 (0.263),0.923 (0.267),0.685 (0.400),0.636 (0.225),0.707 (0.456),0.864 (0.294),0.791 (0.180),0.886 (0.318),0.767 (0.378),0.518 (0.288),0.836 (0.370),0.681 (0.365),0.636 (0.237),0.722 (0.448)
