,0,1,2,3,4,5,6,7,8,9,10,11,12
0,Run076,0.507 (0.428),0.641 (0.157),0.442 (0.497),0.741 (0.338),0.670 (0.179),0.791 (0.408),0.775 (0.379),0.675 (0.221),0.797 (0.403),0.649 (0.418),0.656 (0.180),0.646 (0.478)
