,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39
0,Run018,0.463 (0.439),0.494 (0.208),0.452 (0.498),0.586 (0.436),0.509 (0.226),0.614 (0.487),0.617 (0.447),0.600 (0.248),0.622 (0.485),0.365 (0.406),0.477 (0.234),0.306 (0.462),0.624 (0.455),0.815 (0.187),0.562 (0.497),0.493 (0.436),0.498 (0.245),0.491 (0.501),0.689 (0.422),0.628 (0.190),0.703 (0.458),0.791 (0.371),0.643 (0.182),0.815 (0.388),0.798 (0.320),0.605 (0.211),0.882 (0.323),0.529 (0.445),0.526 (0.219),0.530 (0.499),0.668 (0.427),0.602 (0.240),0.686 (0.464),0.662 (0.418),0.580 (0.236),0.691 (0.463),0.571 (0.387),0.597 (0.209),0.546 (0.498)
