slice,dice_Background,dice_IRF,dice_SRF,dice_PED,voxels_Background,voxels_IRF,voxels_SRF,voxels_PED,union_Background,union_IRF,union_SRF,union_PED,intersection_Background,intersection_IRF,intersection_SRF,intersection_PED,binary_dice
Cirrus_TRAIN003_000.tiff,1.0,1.0,1.0,1.0,524288,0,0,0,1048576,0,0,0,524288,0,0,0,1.0
Cirrus_TRAIN003_001.tiff,1.0,1.0,1.0,1.0,524288,0,0,0,1048576,0,0,0,524288,0,0,0,1.0
Cirrus_TRAIN003_002.tiff,1.0,1.0,1.0,1.0,524288,0,0,0,1048576,0,0,0,524288,0,0,0,1.0
Cirrus_TRAIN003_003.tiff,1.0,1.0,1.0,1.0,524288,0,0,0,1048576,0,0,0,524288,0,0,0,1.0
Cirrus_TRAIN003_004.tiff,1.0,1.0,1.0,1.0,524288,0,0,0,1048576,0,0,0,524288,0,0,0,1.0
Cirrus_TRAIN003_005.tiff,1.0,1.0,1.0,1.0,524288,0,0,0,1048576,0,0,0,524288,0,0,0,1.0
Cirrus_TRAIN003_006.tiff,1.0,1.0,1.0,1.0,524288,0,0,0,1048576,0,0,0,524288,0,0,0,1.0
Cirrus_TRAIN003_007.tiff,1.0,1.0,1.0,1.0,524288,0,0,0,1048576,0,0,0,524288,0,0,0,1.0
Cirrus_TRAIN003_008.tiff,1.0,1.0,1.0,1.0,524288,0,0,0,1048576,0,0,0,524288,0,0,0,1.0
Cirrus_TRAIN003_009.tiff,1.0,1.0,1.0,1.0,524288,0,0,0,1048576,0,0,0,524288,0,0,0,1.0
Cirrus_TRAIN003_010.tiff,1.0,1.0,1.0,1.0,524288,0,0,0,1048576,0,0,0,524288,0,0,0,1.0
Cirrus_TRAIN003_011.tiff,1.0,1.0,1.0,1.0,524288,0,0,0,1048576,0,0,0,524288,0,0,0,1.0
Cirrus_TRAIN003_012.tiff,1.0,1.0,1.0,1.0,524288,0,0,0,1048576,0,0,0,524288,0,0,0,1.0
Cirrus_TRAIN003_013.tiff,1.0,1.0,1.0,1.0,524288,0,0,0,1048576,0,0,0,524288,0,0,0,1.0
Cirrus_TRAIN003_014.tiff,1.0,1.0,1.0,1.0,524288,0,0,0,1048576,0,0,0,524288,0,0,0,1.0
Cirrus_TRAIN003_015.tiff,1.0,1.0,1.0,1.0,524288,0,0,0,1048576,0,0,0,524288,0,0,0,1.0
Cirrus_TRAIN003_016.tiff,1.0,1.0,1.0,1.0,524288,0,0,0,1048576,0,0,0,524288,0,0,0,1.0
Cirrus_TRAIN003_017.tiff,0.9999704360961914,0.0,1.0,1.0,524288,0,0,0,1048545,31,0,0,524257,0,0,0,0.0
Cirrus_TRAIN003_018.tiff,1.0,1.0,1.0,1.0,524288,0,0,0,1048576,0,0,0,524288,0,0,0,1.0
Cirrus_TRAIN003_019.tiff,1.0,1.0,1.0,1.0,524288,0,0,0,1048576,0,0,0,524288,0,0,0,1.0
Cirrus_TRAIN003_020.tiff,1.0,1.0,1.0,1.0,524288,0,0,0,1048576,0,0,0,524288,0,0,0,1.0
Cirrus_TRAIN003_021.tiff,0.9999704360961914,0.0,1.0,1.0,524288,0,0,0,1048545,31,0,0,524257,0,0,0,0.0
Cirrus_TRAIN003_022.tiff,1.0,1.0,1.0,1.0,524288,0,0,0,1048576,0,0,0,524288,0,0,0,1.0
Cirrus_TRAIN003_023.tiff,1.0,1.0,1.0,1.0,524288,0,0,0,1048576,0,0,0,524288,0,0,0,1.0
Cirrus_TRAIN003_024.tiff,1.0,1.0,1.0,1.0,524288,0,0,0,1048576,0,0,0,524288,0,0,0,1.0
Cirrus_TRAIN003_025.tiff,1.0,1.0,1.0,1.0,524288,0,0,0,1048576,0,0,0,524288,0,0,0,1.0
Cirrus_TRAIN003_026.tiff,1.0,1.0,1.0,1.0,524288,0,0,0,1048576,0,0,0,524288,0,0,0,1.0
Cirrus_TRAIN003_027.tiff,1.0,1.0,1.0,1.0,524288,0,0,0,1048576,0,0,0,524288,0,0,0,1.0
Cirrus_TRAIN003_028.tiff,1.0,1.0,1.0,1.0,524288,0,0,0,1048576,0,0,0,524288,0,0,0,1.0
Cirrus_TRAIN003_029.tiff,1.0,1.0,1.0,1.0,524288,0,0,0,1048576,0,0,0,524288,0,0,0,1.0
Cirrus_TRAIN003_030.tiff,1.0,1.0,1.0,1.0,524288,0,0,0,1048576,0,0,0,524288,0,0,0,1.0
Cirrus_TRAIN003_031.tiff,0.9999961853027344,0.0,1.0,1.0,524288,0,0,0,1048572,4,0,0,524284,0,0,0,0.0
Cirrus_TRAIN003_032.tiff,1.0,1.0,1.0,1.0,524288,0,0,0,1048576,0,0,0,524288,0,0,0,1.0
Cirrus_TRAIN003_033.tiff,1.0,1.0,1.0,1.0,524288,0,0,0,1048576,0,0,0,524288,0,0,0,1.0
Cirrus_TRAIN003_034.tiff,1.0,1.0,1.0,1.0,524288,0,0,0,1048576,0,0,0,524288,0,0,0,1.0
Cirrus_TRAIN003_035.tiff,1.0,1.0,1.0,1.0,524288,0,0,0,1048576,0,0,0,524288,0,0,0,1.0
Cirrus_TRAIN003_036.tiff,1.0,1.0,1.0,1.0,524288,0,0,0,1048576,0,0,0,524288,0,0,0,1.0
Cirrus_TRAIN003_037.tiff,1.0,1.0,1.0,1.0,524288,0,0,0,1048576,0,0,0,524288,0,0,0,1.0
Cirrus_TRAIN003_038.tiff,0.9998321533203125,0.0,1.0,1.0,524288,0,0,0,1048400,176,0,0,524112,0,0,0,0.0
Cirrus_TRAIN003_039.tiff,0.9999141693115234,0.0,1.0,1.0,524288,0,0,0,1048486,90,0,0,524198,0,0,0,0.0
Cirrus_TRAIN003_040.tiff,1.0,1.0,1.0,1.0,524288,0,0,0,1048576,0,0,0,524288,0,0,0,1.0
Cirrus_TRAIN003_041.tiff,1.0,1.0,1.0,1.0,524288,0,0,0,1048576,0,0,0,524288,0,0,0,1.0
Cirrus_TRAIN003_042.tiff,1.0,1.0,1.0,1.0,524288,0,0,0,1048576,0,0,0,524288,0,0,0,1.0
Cirrus_TRAIN003_043.tiff,1.0,1.0,1.0,1.0,524288,0,0,0,1048576,0,0,0,524288,0,0,0,1.0
Cirrus_TRAIN003_044.tiff,1.0,1.0,1.0,1.0,524288,0,0,0,1048576,0,0,0,524288,0,0,0,1.0
Cirrus_TRAIN003_045.tiff,0.999964714050293,0.0,1.0,1.0,524288,0,0,0,1048539,37,0,0,524251,0,0,0,0.0
Cirrus_TRAIN003_046.tiff,1.0,1.0,1.0,1.0,524288,0,0,0,1048576,0,0,0,524288,0,0,0,1.0
Cirrus_TRAIN003_047.tiff,1.0,1.0,1.0,1.0,524288,0,0,0,1048576,0,0,0,524288,0,0,0,1.0
Cirrus_TRAIN003_048.tiff,1.0,1.0,1.0,1.0,524288,0,0,0,1048576,0,0,0,524288,0,0,0,1.0
Cirrus_TRAIN003_049.tiff,0.9998340606689453,0.0,0.0,1.0,524288,0,0,0,1048402,167,7,0,524114,0,0,0,0.0
Cirrus_TRAIN003_050.tiff,1.0,1.0,1.0,1.0,524288,0,0,0,1048576,0,0,0,524288,0,0,0,1.0
Cirrus_TRAIN003_051.tiff,0.9998063445091248,0.0,0.0,1.0,524288,0,0,0,1048373,165,38,0,524085,0,0,0,0.0
Cirrus_TRAIN003_052.tiff,0.9998111128807068,0.0,1.0,1.0,524288,0,0,0,1048378,198,0,0,524090,0,0,0,0.0
Cirrus_TRAIN003_053.tiff,0.999693751335144,0.0,1.0,1.0,524288,0,0,0,1048255,321,0,0,523967,0,0,0,0.0
Cirrus_TRAIN003_054.tiff,0.9986257553100586,0.48010268807411194,0.0,0.0,523908,380,0,0,1046390,1558,138,490,522476,374,0,0,0.34217748045921326
Cirrus_TRAIN003_055.tiff,0.9990247488021851,0.40281328558921814,1.0,0.0,523966,322,0,0,1046925,1564,0,87,522952,315,0,0,0.3815869092941284
Cirrus_TRAIN003_056.tiff,0.999073326587677,0.4574944078922272,1.0,1.0,523830,458,0,0,1046788,1788,0,0,522909,409,0,0,0.4574944078922272
Cirrus_TRAIN003_057.tiff,0.9992019534111023,0.20229007303714752,1.0,1.0,524182,106,0,0,1047528,1048,0,0,523346,106,0,0,0.20229007303714752
Cirrus_TRAIN003_058.tiff,0.9990454316139221,0.0,0.0,0.0,524288,0,0,0,1047576,501,337,162,523288,0,0,0,0.0
Cirrus_TRAIN003_059.tiff,0.9953434467315674,0.19953009486198425,0.0,1.0,523510,778,0,0,1042617,5533,426,0,518881,552,0,0,0.18526598811149597
