slice,dice_Background,dice_IRF,dice_SRF,dice_PED,voxels_Background,voxels_IRF,voxels_SRF,voxels_PED,union_Background,union_IRF,union_SRF,union_PED,intersection_Background,intersection_IRF,intersection_SRF,intersection_PED
Cirrus_TRAIN008_000.tiff,0.9999192953109741,0.0,1.0,1.0,253952,0,0,0,507863,41,0,0,253911,0,0,0
Cirrus_TRAIN008_001.tiff,0.9999232292175293,0.0,1.0,1.0,253952,0,0,0,507865,39,0,0,253913,0,0,0
Cirrus_TRAIN008_002.tiff,0.999761700630188,1.0,0.0,1.0,253952,0,0,0,507783,0,121,0,253831,0,0,0
Cirrus_TRAIN008_003.tiff,0.9993084669113159,0.0,0.0,0.0,253952,0,0,0,507553,71,261,19,253601,0,0,0
Cirrus_TRAIN008_004.tiff,0.9992374777793884,0.0,0.0,0.0,253952,0,0,0,507517,21,73,293,253565,0,0,0
Cirrus_TRAIN008_005.tiff,0.9985843300819397,0.0,0.0,0.0,253952,0,0,0,507186,97,356,265,253234,0,0,0
Cirrus_TRAIN008_006.tiff,0.9989029169082642,0.6485207080841064,0.0,0.0,253642,310,0,0,506800,845,178,81,253122,274,0,0
Cirrus_TRAIN008_007.tiff,0.9992226362228394,0.7249736785888672,0.0,0.0,253600,352,0,0,506822,949,76,57,253214,344,0,0
Cirrus_TRAIN008_008.tiff,0.9996294379234314,0.6851211190223694,1.0,0.0,253729,223,0,0,507320,578,0,6,253566,198,0,0
Cirrus_TRAIN008_009.tiff,0.9999960660934448,0.0,1.0,1.0,253952,0,0,0,507902,2,0,0,253950,0,0,0
Cirrus_TRAIN008_010.tiff,0.9997735023498535,1.0,0.0,1.0,253952,0,0,0,507789,0,115,0,253837,0,0,0
Cirrus_TRAIN008_011.tiff,1.0,1.0,1.0,1.0,253952,0,0,0,507904,0,0,0,253952,0,0,0
Cirrus_TRAIN008_012.tiff,0.9999980330467224,0.0,1.0,1.0,253952,0,0,0,507903,1,0,0,253951,0,0,0
Cirrus_TRAIN008_013.tiff,0.9998483657836914,0.0,1.0,1.0,253952,0,0,0,507827,77,0,0,253875,0,0,0
Cirrus_TRAIN008_014.tiff,0.9998700618743896,0.0,1.0,1.0,253952,0,0,0,507838,66,0,0,253886,0,0,0
Cirrus_TRAIN008_015.tiff,0.9998365640640259,0.0,1.0,1.0,253952,0,0,0,507821,83,0,0,253869,0,0,0
Cirrus_TRAIN008_016.tiff,0.9997518658638,0.0,1.0,1.0,253952,0,0,0,507778,126,0,0,253826,0,0,0
Cirrus_TRAIN008_017.tiff,0.9998522996902466,0.0,1.0,1.0,253952,0,0,0,507829,75,0,0,253877,0,0,0
Cirrus_TRAIN008_018.tiff,0.9999724626541138,0.0,1.0,1.0,253952,0,0,0,507890,14,0,0,253938,0,0,0
Cirrus_TRAIN008_019.tiff,1.0,1.0,1.0,1.0,253952,0,0,0,507904,0,0,0,253952,0,0,0
Cirrus_TRAIN008_020.tiff,1.0,1.0,1.0,1.0,253952,0,0,0,507904,0,0,0,253952,0,0,0
Cirrus_TRAIN008_021.tiff,1.0,1.0,1.0,1.0,253952,0,0,0,507904,0,0,0,253952,0,0,0
Cirrus_TRAIN008_022.tiff,0.9999133348464966,0.0833333358168602,1.0,1.0,253906,46,0,0,507856,48,0,0,253906,2,0,0
Cirrus_TRAIN008_023.tiff,0.9997774362564087,0.251655638217926,1.0,1.0,253843,109,0,0,507753,151,0,0,253820,19,0,0
Cirrus_TRAIN008_024.tiff,0.9996848106384277,0.463087260723114,1.0,1.0,253876,76,0,0,507606,298,0,0,253723,69,0,0
Cirrus_TRAIN008_025.tiff,1.0,1.0,1.0,1.0,253952,0,0,0,507904,0,0,0,253952,0,0,0
Cirrus_TRAIN008_026.tiff,0.9994754791259766,0.6453333497047424,1.0,1.0,253674,278,0,0,507154,750,0,0,253444,242,0,0
Cirrus_TRAIN008_027.tiff,0.9997794032096863,0.3777777850627899,1.0,1.0,253874,78,0,0,507724,180,0,0,253806,34,0,0
Cirrus_TRAIN008_028.tiff,0.999572217464447,0.6756352782249451,1.0,1.0,253655,297,0,0,507235,669,0,0,253509,226,0,0
Cirrus_TRAIN008_029.tiff,0.9996708035469055,0.7344992160797119,1.0,1.0,253662,290,0,0,507275,629,0,0,253554,231,0,0
Cirrus_TRAIN008_030.tiff,0.9994385242462158,0.13373860716819763,1.0,1.0,253645,307,0,0,507575,329,0,0,253645,22,0,0
Cirrus_TRAIN008_031.tiff,0.9991876482963562,0.42458099126815796,1.0,1.0,253446,506,0,0,507188,716,0,0,253388,152,0,0
Cirrus_TRAIN008_032.tiff,0.9999192953109741,0.0,1.0,1.0,253952,0,0,0,507863,41,0,0,253911,0,0,0
Cirrus_TRAIN008_033.tiff,0.9998404383659363,0.7507692575454712,1.0,1.0,253784,168,0,0,507579,325,0,0,253749,122,0,0
Cirrus_TRAIN008_034.tiff,0.9997459650039673,0.0,1.0,1.0,253952,0,0,0,507775,129,0,0,253823,0,0,0
Cirrus_TRAIN008_035.tiff,0.9997203350067139,0.2970297038555145,1.0,1.0,253874,78,0,0,507702,202,0,0,253780,30,0,0
Cirrus_TRAIN008_036.tiff,0.9997516870498657,0.7162162065505981,1.0,1.0,253692,260,0,0,507460,444,0,0,253667,159,0,0
Cirrus_TRAIN008_037.tiff,0.9998247027397156,0.6715866923332214,1.0,1.0,253812,140,0,0,507633,271,0,0,253772,91,0,0
Cirrus_TRAIN008_038.tiff,0.9996472001075745,0.6797853112220764,1.0,1.0,253762,190,0,0,507345,559,0,0,253583,190,0,0
Cirrus_TRAIN008_039.tiff,0.9996904134750366,0.7869741916656494,1.0,1.0,253598,354,0,0,507167,737,0,0,253505,290,0,0
Cirrus_TRAIN008_040.tiff,0.9997950196266174,0.7844827771186829,1.0,0.0,253767,185,0,0,507436,464,0,4,253666,182,0,0
Cirrus_TRAIN008_041.tiff,0.9994778633117676,0.30809399485588074,1.0,1.0,253887,65,0,0,507521,383,0,0,253628,59,0,0
Cirrus_TRAIN008_042.tiff,0.9998247623443604,0.0,1.0,1.0,253952,0,0,0,507815,89,0,0,253863,0,0,0
Cirrus_TRAIN008_043.tiff,0.9997085332870483,0.0,1.0,1.0,253952,0,0,0,507756,148,0,0,253804,0,0,0
Cirrus_TRAIN008_044.tiff,0.9996824264526367,0.8314136266708374,1.0,1.0,253525,427,0,0,506949,955,0,0,253394,397,0,0
Cirrus_TRAIN008_045.tiff,0.9990615844726562,0.8284574747085571,0.0,1.0,253300,652,0,0,506183,1504,217,0,252854,623,0,0
Cirrus_TRAIN008_046.tiff,0.9977981448173523,0.8173515796661377,0.0,1.0,251969,1983,0,0,503216,4380,308,0,251054,1790,0,0
Cirrus_TRAIN008_047.tiff,0.9965720772743225,0.8089359402656555,0.0,1.0,251562,2390,0,0,502055,5103,746,0,250167,2064,0,0
Cirrus_TRAIN008_048.tiff,0.996993899345398,0.8130781650543213,0.0,1.0,249969,3983,0,0,499985,7891,28,0,249241,3208,0,0
Cirrus_TRAIN008_049.tiff,0.9969232082366943,0.8356193900108337,1.0,1.0,249296,4656,0,0,498572,9332,0,0,248519,3899,0,0
Cirrus_TRAIN008_050.tiff,0.9968445301055908,0.861413300037384,1.0,1.0,248368,5584,0,0,496597,11307,0,0,247515,4870,0,0
Cirrus_TRAIN008_051.tiff,0.9951404929161072,0.8578278422355652,1.0,0.0,245617,8335,0,0,491205,16684,0,15,244409,7156,0,0
Cirrus_TRAIN008_052.tiff,0.9950035810470581,0.8831694722175598,1.0,0.0,243679,10273,0,0,487146,20748,0,10,242356,9162,0,0
Cirrus_TRAIN008_053.tiff,0.9940575361251831,0.8708199262619019,0.0,0.0,242945,11007,0,0,485825,22039,34,6,241469,9596,0,0
Cirrus_TRAIN008_054.tiff,0.9940428733825684,0.8836680054664612,1.0,0.0,241558,12394,0,0,483285,24602,0,17,240203,10870,0,0
Cirrus_TRAIN008_055.tiff,0.9939278364181519,0.8886527419090271,0.0,0.0,240817,13135,0,0,481540,26350,1,13,239308,11708,0,0
Cirrus_TRAIN008_056.tiff,0.9929539561271667,0.8916512727737427,0.0,0.0,239392,14560,0,0,478993,28639,146,126,237809,12768,0,0
Cirrus_TRAIN008_057.tiff,0.9922058582305908,0.8803544044494629,0.692206084728241,1.0,239177,13925,850,0,479076,27314,1514,0,237671,12023,524,0
Cirrus_TRAIN008_058.tiff,0.9927398562431335,0.8852297067642212,0.8939467072486877,1.0,238630,14326,996,0,477539,28300,2065,0,237036,12526,923,0
Cirrus_TRAIN008_059.tiff,0.9927728772163391,0.895622193813324,0.9063462615013123,0.0,237483,14919,1550,0,475015,29604,3246,39,235791,13257,1471,0
Cirrus_TRAIN008_060.tiff,0.9930943250656128,0.9054735898971558,0.9160377383232117,0.0,236628,15306,2018,0,472946,30711,4240,7,234840,13904,1942,0
Cirrus_TRAIN008_061.tiff,0.9927336573600769,0.9005765318870544,0.9300021529197693,0.0,236023,15693,2236,0,472040,31220,4643,1,234305,14058,2159,0
Cirrus_TRAIN008_062.tiff,0.9920758605003357,0.8900313973426819,0.8360183238983154,0.0,238579,12853,2520,0,476520,25480,5897,7,236372,11339,2465,0
Cirrus_TRAIN008_063.tiff,0.9894485473632812,0.841891348361969,0.8558361530303955,0.0,239264,12189,2499,0,476617,26077,5029,181,235794,10977,2152,0
Cirrus_TRAIN008_064.tiff,0.9923327565193176,0.8832723498344421,0.8974496126174927,0.0,238478,12503,2971,0,476052,26232,5607,13,236201,11585,2516,0
Cirrus_TRAIN008_065.tiff,0.9917936325073242,0.8672411441802979,0.9024640917778015,0.0,238223,13894,1835,0,476581,27388,3896,39,236335,11876,1758,0
Cirrus_TRAIN008_066.tiff,0.9930163025856018,0.8772239685058594,0.812899112701416,1.0,241350,11298,1304,0,482121,22651,3132,0,239377,9935,1273,0
Cirrus_TRAIN008_067.tiff,0.9921955466270447,0.878253698348999,0.8085106611251831,0.0,239363,13561,1028,0,478700,26662,2538,4,237482,11708,1026,0
Cirrus_TRAIN008_068.tiff,0.9920801520347595,0.8618959188461304,0.8657957315444946,1.0,240177,13005,770,0,480312,25908,1684,0,238254,11165,729,0
Cirrus_TRAIN008_069.tiff,0.994293749332428,0.9154262542724609,0.6758620738983154,1.0,240011,13405,536,0,479649,26805,1450,0,238456,12269,490,0
Cirrus_TRAIN008_070.tiff,0.9916466474533081,0.8546696305274963,0.4403669834136963,1.0,240045,13853,54,0,480885,26801,218,0,238434,11453,48,0
Cirrus_TRAIN008_071.tiff,0.993306040763855,0.8678733110427856,0.0,1.0,241268,12684,0,0,483569,24310,25,0,240166,10549,0,0
Cirrus_TRAIN008_072.tiff,0.9923691749572754,0.8421502113342285,1.0,1.0,242094,11858,0,0,484483,23421,0,0,240393,9862,0,0
Cirrus_TRAIN008_073.tiff,0.991550862789154,0.800561785697937,1.0,0.0,243057,10895,0,0,487150,20648,0,106,241517,8265,0,0
Cirrus_TRAIN008_074.tiff,0.9937841296195984,0.8517902493476868,1.0,1.0,243649,10303,0,0,487460,20444,0,0,242215,8707,0,0
Cirrus_TRAIN008_075.tiff,0.99453204870224,0.8333023190498352,1.0,1.0,245738,8214,0,0,491773,16131,0,0,244542,6721,0,0
Cirrus_TRAIN008_076.tiff,0.9925463199615479,0.7899816036224365,1.0,1.0,244297,9655,0,0,490496,17408,0,0,243420,6876,0,0
Cirrus_TRAIN008_077.tiff,0.995029628276825,0.8387224078178406,1.0,1.0,245889,8063,0,0,492719,15185,0,0,245135,6368,0,0
Cirrus_TRAIN008_078.tiff,0.9945250153541565,0.8145809173583984,1.0,1.0,246195,7757,0,0,493337,14567,0,0,245318,5933,0,0
Cirrus_TRAIN008_079.tiff,0.9963496923446655,0.8103825449943542,1.0,1.0,248859,5093,0,0,498311,9593,0,0,248246,3887,0,0
Cirrus_TRAIN008_080.tiff,0.997829020023346,0.8388147950172424,1.0,1.0,250603,3349,0,0,501154,6750,0,0,250033,2831,0,0
